model,signal,top_k,label,layer,n_mentions,mean,q25,median,q75
qwen3_vl_8b,raw_attention,16,REAL,28,12280,0.6299528042637176,0.5653843432664871,0.6311839520931244,0.6973517835140228
qwen3_vl_8b,raw_attention,16,REAL,29,12280,0.7170448325841356,0.6485833376646042,0.7272825241088867,0.7961262613534927
qwen3_vl_8b,raw_attention,16,REAL,30,12280,0.6511618139616635,0.5702103972434998,0.6470881998538971,0.7325108051300049
qwen3_vl_8b,raw_attention,16,REAL,31,12280,0.6196891132584418,0.5435997098684311,0.6166308224201202,0.6928906291723251
qwen3_vl_8b,raw_attention,16,REAL,32,12280,0.6915444080478206,0.6282505989074707,0.695680171251297,0.7598375231027603
qwen3_vl_8b,raw_attention,16,REAL,33,12280,0.7163624333369422,0.6455579102039337,0.7203478515148163,0.7941686809062958
qwen3_vl_8b,raw_attention,16,REAL,34,12280,0.662180281597939,0.5875096917152405,0.6603120863437653,0.7385277599096298
qwen3_vl_8b,raw_attention,16,REAL,35,12280,0.6344828652393935,0.5716314315795898,0.6343473792076111,0.6987189799547195
qwen3_vl_8b,raw_attention,16,REAL,36,12280,0.38579350753113967,0.33262867480516434,0.3774517923593521,0.42931651324033737
qwen3_vl_8b,raw_attention,32,HALL,1,2593,0.4176777430335573,0.3601967692375183,0.41083312034606934,0.46797776222229004
qwen3_vl_8b,raw_attention,32,HALL,2,2593,0.5482062271006356,0.4972366988658905,0.5465482473373413,0.5965863466262817
qwen3_vl_8b,raw_attention,32,HALL,3,2593,0.41650459416299723,0.37085455656051636,0.4074036478996277,0.45513129234313965
qwen3_vl_8b,raw_attention,32,HALL,4,2593,0.46536341011869004,0.4077267646789551,0.4502151906490326,0.5019445419311523
qwen3_vl_8b,raw_attention,32,HALL,5,2593,0.4938114544299869,0.44346246123313904,0.4875418245792389,0.5364616513252258
qwen3_vl_8b,raw_attention,32,HALL,6,2593,0.4755659074315315,0.41518810391426086,0.46277865767478943,0.5184546113014221
qwen3_vl_8b,raw_attention,32,HALL,7,2593,0.5194985468301173,0.4540916085243225,0.5106691718101501,0.5779139995574951
qwen3_vl_8b,raw_attention,32,HALL,8,2593,0.50938363488788,0.4526594877243042,0.5024163722991943,0.558558464050293
qwen3_vl_8b,raw_attention,32,HALL,9,2593,0.5791842580370309,0.5053768754005432,0.5796331167221069,0.6472598314285278
qwen3_vl_8b,raw_attention,32,HALL,10,2593,0.6220611720254327,0.5385785698890686,0.6213265657424927,0.7025522589683533
qwen3_vl_8b,raw_attention,32,HALL,11,2593,0.5564520553162416,0.4790980815887451,0.5491641163825989,0.629260778427124
qwen3_vl_8b,raw_attention,32,HALL,12,2593,0.5912089338069987,0.5194547772407532,0.5867269039154053,0.6609822511672974
qwen3_vl_8b,raw_attention,32,HALL,13,2593,0.5323823039774448,0.46706709265708923,0.5257799029350281,0.5878657698631287
qwen3_vl_8b,raw_attention,32,HALL,14,2593,0.6733936350569962,0.6055914759635925,0.677732527256012,0.7475101947784424
qwen3_vl_8b,raw_attention,32,HALL,15,2593,0.6770058491608832,0.6080242395401001,0.6850999593734741,0.7526087760925293
qwen3_vl_8b,raw_attention,32,HALL,16,2593,0.7052165010101401,0.6381049156188965,0.7148034572601318,0.7827746272087097
qwen3_vl_8b,raw_attention,32,HALL,17,2593,0.635579577432008,0.5679434537887573,0.63593590259552,0.704227089881897
qwen3_vl_8b,raw_attention,32,HALL,18,2593,0.7840869869452115,0.735735297203064,0.7937235832214355,0.8442965745925903
qwen3_vl_8b,raw_attention,32,HALL,19,2593,0.7406637931003379,0.6789402961730957,0.7513126730918884,0.8108810186386108
qwen3_vl_8b,raw_attention,32,HALL,20,2593,0.7748765645342539,0.7169751524925232,0.7858431935310364,0.8442801237106323
qwen3_vl_8b,raw_attention,32,HALL,21,2593,0.8286961281088113,0.7788546085357666,0.845383882522583,0.8924514651298523
qwen3_vl_8b,raw_attention,32,HALL,22,2593,0.8503983615794515,0.8045068383216858,0.868376612663269,0.9090052843093872
qwen3_vl_8b,raw_attention,32,HALL,23,2593,0.7423650188722806,0.6870988011360168,0.7499428391456604,0.8060263991355896
qwen3_vl_8b,raw_attention,32,HALL,24,2593,0.8567573048642736,0.815767765045166,0.8728715181350708,0.9144406914710999
qwen3_vl_8b,raw_attention,32,HALL,25,2593,0.8212913321887854,0.7808338403701782,0.8339197039604187,0.8754477500915527
qwen3_vl_8b,raw_attention,32,HALL,26,2593,0.7993722686287614,0.7537180781364441,0.8057805895805359,0.8532522916793823
qwen3_vl_8b,raw_attention,32,HALL,27,2593,0.8052474733627398,0.7534749507904053,0.8176625967025757,0.8660041093826294
qwen3_vl_8b,raw_attention,32,HALL,28,2593,0.7678023508925536,0.7152779698371887,0.7727890014648438,0.8275206685066223
qwen3_vl_8b,raw_attention,32,HALL,29,2593,0.8282034458614802,0.7796829342842102,0.8409761190414429,0.8919315934181213
qwen3_vl_8b,raw_attention,32,HALL,30,2593,0.8113653320995851,0.7535738945007324,0.8235560655593872,0.8777411580085754
qwen3_vl_8b,raw_attention,32,HALL,31,2593,0.7727150610639835,0.7127384543418884,0.7797385454177856,0.8389006853103638
qwen3_vl_8b,raw_attention,32,HALL,32,2593,0.8244161949716753,0.7750210165977478,0.8370218276977539,0.8857797384262085
qwen3_vl_8b,raw_attention,32,HALL,33,2593,0.8556337027856846,0.807437002658844,0.8749373555183411,0.9212163686752319
qwen3_vl_8b,raw_attention,32,HALL,34,2593,0.8255347107489321,0.7727496027946472,0.8405751585960388,0.8875063061714172
qwen3_vl_8b,raw_attention,32,HALL,35,2593,0.7934832480070538,0.7455148100852966,0.8002909421920776,0.8510157465934753
qwen3_vl_8b,raw_attention,32,HALL,36,2593,0.5209914627357473,0.46707069873809814,0.5137734413146973,0.5680592060089111
qwen3_vl_8b,raw_attention,32,REAL,1,12280,0.42747059285592176,0.37395627796649933,0.42019784450531006,0.47302331030368805
qwen3_vl_8b,raw_attention,32,REAL,2,12280,0.5730864512803888,0.5223022252321243,0.5726765096187592,0.622834250330925
qwen3_vl_8b,raw_attention,32,REAL,3,12280,0.44347680468682554,0.38949593901634216,0.43562301993370056,0.48746558278799057
qwen3_vl_8b,raw_attention,32,REAL,4,12280,0.496347146590486,0.4326231926679611,0.4799741208553314,0.537073478102684
qwen3_vl_8b,raw_attention,32,REAL,5,12280,0.5273478352140137,0.4687361642718315,0.5217458307743073,0.5826325714588165
qwen3_vl_8b,raw_attention,32,REAL,6,12280,0.5231469615929872,0.45352380722761154,0.5133619010448456,0.5815179497003555
qwen3_vl_8b,raw_attention,32,REAL,7,12280,0.57845448875369,0.507600873708725,0.5747585892677307,0.6482595801353455
qwen3_vl_8b,raw_attention,32,REAL,8,12280,0.539297464725346,0.48347774147987366,0.5368110239505768,0.59137924015522
qwen3_vl_8b,raw_attention,32,REAL,9,12280,0.5891234713579234,0.5329940766096115,0.5912922620773315,0.6471644639968872
qwen3_vl_8b,raw_attention,32,REAL,10,12280,0.6080042006089944,0.52873295545578,0.6062265038490295,0.686993882060051
qwen3_vl_8b,raw_attention,32,REAL,11,12280,0.548027303598894,0.4859350100159645,0.5436840951442719,0.6050736457109451
qwen3_vl_8b,raw_attention,32,REAL,12,12280,0.5829852796654166,0.5165398269891739,0.580485612154007,0.6473938077688217
qwen3_vl_8b,raw_attention,32,REAL,13,12280,0.5453492594901047,0.48824410885572433,0.5457121133804321,0.6014397889375687
qwen3_vl_8b,raw_attention,32,REAL,14,12280,0.6526479556137265,0.591349869966507,0.6538286805152893,0.7176558524370193
qwen3_vl_8b,raw_attention,32,REAL,15,12280,0.6746311988353924,0.6177355647087097,0.6773833334445953,0.7360832095146179
qwen3_vl_8b,raw_attention,32,REAL,16,12280,0.6796111208147063,0.6121705621480942,0.6802164614200592,0.7518736720085144
qwen3_vl_8b,raw_attention,32,REAL,17,12280,0.6108731853869722,0.5442377179861069,0.6088956594467163,0.6753972172737122
qwen3_vl_8b,raw_attention,32,REAL,18,12280,0.758456614589264,0.7057099789381027,0.7654608190059662,0.8197450935840607
qwen3_vl_8b,raw_attention,32,REAL,19,12280,0.6927442050669403,0.619867205619812,0.6942878663539886,0.7680495977401733
qwen3_vl_8b,raw_attention,32,REAL,20,12280,0.7404477818441313,0.6707620620727539,0.7494717836380005,0.8183145225048065
qwen3_vl_8b,raw_attention,32,REAL,21,12280,0.7962326477982516,0.7416650801897049,0.8051497042179108,0.8607338666915894
qwen3_vl_8b,raw_attention,32,REAL,22,12280,0.8271212802405078,0.7742641717195511,0.8398710489273071,0.8919577300548553
qwen3_vl_8b,raw_attention,32,REAL,23,12280,0.7246029133784072,0.6688238978385925,0.7281230688095093,0.7845183610916138
qwen3_vl_8b,raw_attention,32,REAL,24,12280,0.8197637417004823,0.7654693722724915,0.8278650939464569,0.883489802479744
qwen3_vl_8b,raw_attention,32,REAL,25,12280,0.7836330849616652,0.7285596430301666,0.7920776009559631,0.8465612679719925
qwen3_vl_8b,raw_attention,32,REAL,26,12280,0.7939890747956616,0.7520389258861542,0.8021823167800903,0.8446181863546371
qwen3_vl_8b,raw_attention,32,REAL,27,12280,0.7776474139225406,0.7187420278787613,0.7836947739124298,0.8443184196949005
qwen3_vl_8b,raw_attention,32,REAL,28,12280,0.7701756429885809,0.7271666824817657,0.7763782441616058,0.8192611336708069
qwen3_vl_8b,raw_attention,32,REAL,29,12280,0.8296310871135723,0.7889949381351471,0.8421728610992432,0.8831450045108795
qwen3_vl_8b,raw_attention,32,REAL,30,12280,0.7847721259737636,0.7285901010036469,0.7876397669315338,0.8469290882349014
qwen3_vl_8b,raw_attention,32,REAL,31,12280,0.7616910446690037,0.7109751105308533,0.7652509212493896,0.8166805505752563
qwen3_vl_8b,raw_attention,32,REAL,32,12280,0.8163353637321958,0.7768554240465164,0.823119580745697,0.8635648936033249
qwen3_vl_8b,raw_attention,32,REAL,33,12280,0.8342082909438819,0.7909801155328751,0.8421998620033264,0.8864538669586182
qwen3_vl_8b,raw_attention,32,REAL,34,12280,0.7951294246927535,0.745174452662468,0.7992585897445679,0.8499334007501602
qwen3_vl_8b,raw_attention,32,REAL,35,12280,0.7748148276892275,0.7315083295106888,0.7787283360958099,0.8223456293344498
qwen3_vl_8b,raw_attention,32,REAL,36,12280,0.545646180324135,0.4906582459807396,0.5409497618675232,0.5943938195705414
qwen3_vl_8b,ae,16,HALL,1,2593,0.3259630712173733,0.27465754747390747,0.3197494149208069,0.3682425022125244
qwen3_vl_8b,ae,16,HALL,2,2593,0.4359229704299766,0.3627869784832001,0.43160924315452576,0.503348171710968
qwen3_vl_8b,ae,16,HALL,3,2593,0.30951035285359224,0.25888240337371826,0.29747137427330017,0.3471949100494385
qwen3_vl_8b,ae,16,HALL,4,2593,0.3672022226058605,0.29689404368400574,0.3450656235218048,0.40753647685050964
qwen3_vl_8b,ae,16,HALL,5,2593,0.38219819859537985,0.3222258985042572,0.37375572323799133,0.43491363525390625
qwen3_vl_8b,ae,16,HALL,6,2593,0.3658234089716401,0.3019087314605713,0.34868764877319336,0.40958371758461
qwen3_vl_8b,ae,16,HALL,7,2593,0.4043824683100479,0.3254711925983429,0.38798508048057556,0.4654946029186249
qwen3_vl_8b,ae,16,HALL,8,2593,0.399027987682493,0.33870211243629456,0.3872613310813904,0.446551650762558
qwen3_vl_8b,ae,16,HALL,9,2593,0.5011574170199132,0.40505996346473694,0.4895845949649811,0.5864834785461426
qwen3_vl_8b,ae,16,HALL,10,2593,0.5353078121815783,0.4267691969871521,0.5246262550354004,0.6346650719642639
qwen3_vl_8b,ae,16,HALL,11,2593,0.4751980355403803,0.3752592206001282,0.45891329646110535,0.5575211644172668
qwen3_vl_8b,ae,16,HALL,12,2593,0.5162168999769676,0.4194655418395996,0.5018998384475708,0.6040472388267517
qwen3_vl_8b,ae,16,HALL,13,2593,0.449467008672669,0.37202587723731995,0.4353487193584442,0.5130872130393982
qwen3_vl_8b,ae,16,HALL,14,2593,0.5990869645740459,0.502467691898346,0.5993927121162415,0.6981316208839417
qwen3_vl_8b,ae,16,HALL,15,2593,0.6063570237807956,0.5096385478973389,0.6061003804206848,0.7061159610748291
qwen3_vl_8b,ae,16,HALL,16,2593,0.6321079466295113,0.5358698964118958,0.6404930353164673,0.7333816289901733
qwen3_vl_8b,ae,16,HALL,17,2593,0.5487895259009427,0.45613351464271545,0.5465788245201111,0.6362825036048889
qwen3_vl_8b,ae,16,HALL,18,2593,0.7147602245263321,0.6424580812454224,0.7289878726005554,0.8024663925170898
qwen3_vl_8b,ae,16,HALL,19,2593,0.665039074073829,0.5799716114997864,0.6757856607437134,0.7594680786132812
qwen3_vl_8b,ae,16,HALL,20,2593,0.7049985375015422,0.6172156929969788,0.7207922339439392,0.8041381239891052
qwen3_vl_8b,ae,16,HALL,21,2593,0.7637170418160236,0.6882638335227966,0.7842381596565247,0.8551918268203735
qwen3_vl_8b,ae,16,HALL,22,2593,0.7953875769048964,0.729281485080719,0.8206435441970825,0.8826805949211121
qwen3_vl_8b,ae,16,HALL,23,2593,0.6784463129331373,0.6006116271018982,0.687658429145813,0.7643970251083374
qwen3_vl_8b,ae,16,HALL,24,2593,0.8046686868960914,0.739064633846283,0.8264212608337402,0.8921893239021301
qwen3_vl_8b,ae,16,HALL,25,2593,0.7599234178495646,0.6996645331382751,0.7732830047607422,0.8376532793045044
qwen3_vl_8b,ae,16,HALL,26,2593,0.7353604597632507,0.6647711992263794,0.7456179857254028,0.8159028887748718
qwen3_vl_8b,ae,16,HALL,27,2593,0.7494866431242152,0.6785411834716797,0.7633224725723267,0.8366970419883728
qwen3_vl_8b,ae,16,HALL,28,2593,0.7159937676825304,0.6419607996940613,0.7218413352966309,0.8012343645095825
qwen3_vl_8b,ae,16,HALL,29,2593,0.7905802230806457,0.7192599177360535,0.8082014322280884,0.8792001008987427
qwen3_vl_8b,ae,16,HALL,30,2593,0.7625794784125333,0.6890432238578796,0.7727639079093933,0.8519660830497742
qwen3_vl_8b,ae,16,HALL,31,2593,0.7242168903902512,0.6402339339256287,0.733097493648529,0.815700888633728
qwen3_vl_8b,ae,16,HALL,32,2593,0.7842119641277352,0.7155323624610901,0.8000314235687256,0.8689817786216736
qwen3_vl_8b,ae,16,HALL,33,2593,0.8172954876727226,0.7503750920295715,0.8395512700080872,0.9049804210662842
qwen3_vl_8b,ae,16,HALL,34,2593,0.782402064330873,0.7122049331665039,0.8020487427711487,0.8698967099189758
qwen3_vl_8b,ae,16,HALL,35,2593,0.7558399246573861,0.6935128569602966,0.7706073522567749,0.8318719267845154
qwen3_vl_8b,ae,16,HALL,36,2593,0.45233778781381484,0.3866017460823059,0.4416026175022125,0.5058336853981018
qwen3_vl_8b,ae,16,REAL,1,12280,0.3363659118147452,0.2832193672657013,0.3284754008054733,0.3803630396723747
qwen3_vl_8b,ae,16,REAL,2,12280,0.4719161477607314,0.4041627123951912,0.46879276633262634,0.5367450714111328
qwen3_vl_8b,ae,16,REAL,3,12280,0.33589357364959166,0.2768057882785797,0.3204481303691864,0.3795453757047653
qwen3_vl_8b,ae,16,REAL,4,12280,0.40218731417208425,0.3245043605566025,0.3773685693740845,0.44670357555150986
qwen3_vl_8b,ae,16,REAL,5,12280,0.42264001494947007,0.3580044060945511,0.41409555077552795,0.47980765253305435
qwen3_vl_8b,ae,16,REAL,6,12280,0.4187815442960406,0.34111930429935455,0.4012376368045807,0.4785178601741791
qwen3_vl_8b,ae,16,REAL,7,12280,0.475942873085943,0.3923216611146927,0.4671316593885422,0.5548302978277206
qwen3_vl_8b,ae,16,REAL,8,12280,0.43284253152845736,0.3712417855858803,0.42690882086753845,0.48777449131011963
qwen3_vl_8b,ae,16,REAL,9,12280,0.5019358428273993,0.42779606580734253,0.4972073882818222,0.5705821514129639
qwen3_vl_8b,ae,16,REAL,10,12280,0.5192486408903758,0.4204137995839119,0.5068876445293427,0.6126986593008041
qwen3_vl_8b,ae,16,REAL,11,12280,0.4617768209148502,0.38772351294755936,0.44880373775959015,0.5246061235666275
qwen3_vl_8b,ae,16,REAL,12,12280,0.5051363754010356,0.417416088283062,0.49470722675323486,0.5834378302097321
qwen3_vl_8b,ae,16,REAL,13,12280,0.4592379957643802,0.3913738280534744,0.45497892796993256,0.5230146646499634
qwen3_vl_8b,ae,16,REAL,14,12280,0.5686022586635153,0.48326633125543594,0.5678058862686157,0.6528628617525101
qwen3_vl_8b,ae,16,REAL,15,12280,0.5983785497030722,0.5162843465805054,0.6011685132980347,0.6809496879577637
qwen3_vl_8b,ae,16,REAL,16,12280,0.5997408297167733,0.5075690597295761,0.5982441902160645,0.6926622539758682
qwen3_vl_8b,ae,16,REAL,17,12280,0.5155617602788373,0.42948413640260696,0.5064041614532471,0.5931001007556915
qwen3_vl_8b,ae,16,REAL,18,12280,0.6759478704973522,0.5963705033063889,0.6818910837173462,0.7622537761926651
qwen3_vl_8b,ae,16,REAL,19,12280,0.601779936857109,0.505154550075531,0.6019176244735718,0.6952740997076035
qwen3_vl_8b,ae,16,REAL,20,12280,0.652010525240038,0.5528158992528915,0.6565708816051483,0.7551257312297821
qwen3_vl_8b,ae,16,REAL,21,12280,0.710730849339927,0.6288307458162308,0.7196495234966278,0.8019503504037857
qwen3_vl_8b,ae,16,REAL,22,12280,0.7553314190345789,0.6767737716436386,0.7703503668308258,0.8487730324268341
qwen3_vl_8b,ae,16,REAL,23,12280,0.6459449451889976,0.5678240358829498,0.6477520763874054,0.7292231619358063
qwen3_vl_8b,ae,16,REAL,24,12280,0.7515357807885358,0.673887312412262,0.7617302238941193,0.8426510989665985
qwen3_vl_8b,ae,16,REAL,25,12280,0.707706916497274,0.6313513368368149,0.7157877087593079,0.7945389002561569
qwen3_vl_8b,ae,16,REAL,26,12280,0.7183293925434449,0.6525751501321793,0.7296251654624939,0.794156938791275
qwen3_vl_8b,ae,16,REAL,27,12280,0.7066533584912165,0.6276964992284775,0.7138017117977142,0.7940810173749924
qwen3_vl_8b,ae,16,REAL,28,12280,0.7042819908489427,0.6407244801521301,0.7098957300186157,0.7740487307310104
qwen3_vl_8b,ae,16,REAL,29,12280,0.7797798481651549,0.7206365913152695,0.7931625247001648,0.8536995500326157
qwen3_vl_8b,ae,16,REAL,30,12280,0.7235828656496948,0.6515475809574127,0.7253691852092743,0.7997094988822937
qwen3_vl_8b,ae,16,REAL,31,12280,0.6946639020275022,0.6225713789463043,0.6968126595020294,0.7686792612075806
qwen3_vl_8b,ae,16,REAL,32,12280,0.7600496108422256,0.7027576565742493,0.7669099271297455,0.825765922665596
qwen3_vl_8b,ae,16,REAL,33,12280,0.7763373262646338,0.7125940918922424,0.7839758992195129,0.8498916774988174
qwen3_vl_8b,ae,16,REAL,34,12280,0.7339652992930591,0.6656991839408875,0.7367757856845856,0.8078974187374115
qwen3_vl_8b,ae,16,REAL,35,12280,0.720104151833135,0.6607127040624619,0.7258991301059723,0.7855823785066605
qwen3_vl_8b,ae,16,REAL,36,12280,0.4745171858343608,0.4113834276795387,0.46777287125587463,0.5315499305725098
qwen3_vl_8b,ae,32,HALL,1,2593,0.46242120172404616,0.40372908115386963,0.45557236671447754,0.5136393904685974
qwen3_vl_8b,ae,32,HALL,2,2593,0.5465526878259102,0.48187413811683655,0.5463176965713501,0.606959879398346
qwen3_vl_8b,ae,32,HALL,3,2593,0.4479118937168901,0.3929217457771301,0.43766456842422485,0.4921064078807831
qwen3_vl_8b,ae,32,HALL,4,2593,0.5067515666885721,0.4410407245159149,0.4907609224319458,0.5527035593986511
qwen3_vl_8b,ae,32,HALL,5,2593,0.5219414427594885,0.4639536142349243,0.5149882435798645,0.5745052695274353
qwen3_vl_8b,ae,32,HALL,6,2593,0.5144347748354601,0.4496855139732361,0.5005350112915039,0.566352903842926
qwen3_vl_8b,ae,32,HALL,7,2593,0.5512700750705499,0.475885808467865,0.5419184565544128,0.6195781230926514
qwen3_vl_8b,ae,32,HALL,8,2593,0.5503511323208888,0.48909223079681396,0.5434866547584534,0.6019468307495117
qwen3_vl_8b,ae,32,HALL,9,2593,0.6404633028967888,0.5650621652603149,0.6394721865653992,0.7176356911659241
qwen3_vl_8b,ae,32,HALL,10,2593,0.6779648132918197,0.590623676776886,0.680025041103363,0.7653385996818542
qwen3_vl_8b,ae,32,HALL,11,2593,0.6202695937952938,0.5349669456481934,0.6147975921630859,0.7000932693481445
qwen3_vl_8b,ae,32,HALL,12,2593,0.6568869563474005,0.5811358094215393,0.6561368703842163,0.7327320575714111
qwen3_vl_8b,ae,32,HALL,13,2593,0.599334319080113,0.5289087891578674,0.5949646234512329,0.6637951135635376
qwen3_vl_8b,ae,32,HALL,14,2593,0.7345880369881704,0.6648474931716919,0.7423464059829712,0.812420666217804
qwen3_vl_8b,ae,32,HALL,15,2593,0.7398267193531098,0.6720603704452515,0.7504670023918152,0.8185356259346008
qwen3_vl_8b,ae,32,HALL,16,2593,0.7620426421224312,0.6948169469833374,0.7752869725227356,0.8399994373321533
qwen3_vl_8b,ae,32,HALL,17,2593,0.6980021924205696,0.62818843126297,0.7029815316200256,0.7739360928535461
qwen3_vl_8b,ae,32,HALL,18,2593,0.8303740126627824,0.7859872579574585,0.8460419774055481,0.8894472122192383
qwen3_vl_8b,ae,32,HALL,19,2593,0.7931784644602258,0.7389923334121704,0.8071238398551941,0.8626884818077087
qwen3_vl_8b,ae,32,HALL,20,2593,0.8210076639609037,0.7669496536254883,0.8374536633491516,0.8881166577339172
qwen3_vl_8b,ae,32,HALL,21,2593,0.8651940856391842,0.8237536549568176,0.8843610286712646,0.9245407581329346
qwen3_vl_8b,ae,32,HALL,22,2593,0.8849132099967181,0.8497666716575623,0.9055247902870178,0.9376605153083801
qwen3_vl_8b,ae,32,HALL,23,2593,0.7973485520986623,0.7461098432540894,0.8083672523498535,0.8593794107437134
qwen3_vl_8b,ae,32,HALL,24,2593,0.8906337568027101,0.8570970892906189,0.9079567193984985,0.9420436024665833
qwen3_vl_8b,ae,32,HALL,25,2593,0.8649986785234193,0.8304432034492493,0.878097653388977,0.9135177135467529
qwen3_vl_8b,ae,32,HALL,26,2593,0.8493675460375923,0.8096923828125,0.8616268634796143,0.9005715847015381
qwen3_vl_8b,ae,32,HALL,27,2593,0.8549688445570107,0.8132920265197754,0.8674963712692261,0.9085898399353027
qwen3_vl_8b,ae,32,HALL,28,2593,0.8298832428211693,0.7869948148727417,0.8400527834892273,0.8848648071289062
qwen3_vl_8b,ae,32,HALL,29,2593,0.8779949164280227,0.8394234776496887,0.8938419818878174,0.9318616390228271
qwen3_vl_8b,ae,32,HALL,30,2593,0.8641226880117314,0.8203750848770142,0.8761138916015625,0.920775830745697
qwen3_vl_8b,ae,32,HALL,31,2593,0.8371537860369435,0.7878901958465576,0.848189115524292,0.898005485534668
qwen3_vl_8b,ae,32,HALL,32,2593,0.8786166340078206,0.8423290848731995,0.8919722437858582,0.9304963946342468
qwen3_vl_8b,ae,32,HALL,33,2593,0.8995929061676883,0.8646922707557678,0.9178783297538757,0.9515814185142517
qwen3_vl_8b,ae,32,HALL,34,2593,0.8782943495212722,0.8407921195030212,0.8946588039398193,0.9319652318954468
qwen3_vl_8b,ae,32,HALL,35,2593,0.8599350766651979,0.8234226107597351,0.8709084391593933,0.9096384644508362
qwen3_vl_8b,ae,32,HALL,36,2593,0.6077167745198332,0.5471606254577637,0.6008292436599731,0.6639651656150818
qwen3_vl_8b,ae,32,REAL,1,12280,0.4724788498424649,0.41387929022312164,0.46606379747390747,0.5233622044324875
qwen3_vl_8b,ae,32,REAL,2,12280,0.5796281392416076,0.519277349114418,0.5795389711856842,0.6395009309053421
qwen3_vl_8b,ae,32,REAL,3,12280,0.4767698923447427,0.41336190700531006,0.4640767425298691,0.5288388133049011
qwen3_vl_8b,ae,32,REAL,4,12280,0.5416542970808982,0.4695160388946533,0.5239177942276001,0.5904453992843628
qwen3_vl_8b,ae,32,REAL,5,12280,0.5649706463666226,0.5026327967643738,0.5593039989471436,0.6244081258773804
qwen3_vl_8b,ae,32,REAL,6,12280,0.5677870926862819,0.4924961179494858,0.5576638281345367,0.632599487900734
qwen3_vl_8b,ae,32,REAL,7,12280,0.6202444784974236,0.5420345067977905,0.6176068484783173,0.6985415518283844
qwen3_vl_8b,ae,32,REAL,8,12280,0.5874499258952343,0.5265205353498459,0.5847121179103851,0.6460992097854614
qwen3_vl_8b,ae,32,REAL,9,12280,0.649646588905141,0.5867595672607422,0.6530108749866486,0.7147314846515656
qwen3_vl_8b,ae,32,REAL,10,12280,0.6661088249339732,0.5823789834976196,0.6656098365783691,0.7526139169931412
qwen3_vl_8b,ae,32,REAL,11,12280,0.615645615028442,0.5490834712982178,0.6121211349964142,0.6790354996919632
qwen3_vl_8b,ae,32,REAL,12,12280,0.6521150174669024,0.580041766166687,0.6526660621166229,0.7245059162378311
qwen3_vl_8b,ae,32,REAL,13,12280,0.6159854011203645,0.5543608963489532,0.6199689507484436,0.678820937871933
qwen3_vl_8b,ae,32,REAL,14,12280,0.7163492314080656,0.6525197923183441,0.7240740060806274,0.786801889538765
qwen3_vl_8b,ae,32,REAL,15,12280,0.7400061969696893,0.682124525308609,0.749222606420517,0.8070229887962341
qwen3_vl_8b,ae,32,REAL,16,12280,0.7408139427462501,0.6742712110280991,0.7484251260757446,0.8168373703956604
qwen3_vl_8b,ae,32,REAL,17,12280,0.6795080442212109,0.6106014400720596,0.6817319691181183,0.7499473094940186
qwen3_vl_8b,ae,32,REAL,18,12280,0.8092850189910844,0.7603153139352798,0.8207070231437683,0.8711173832416534
qwen3_vl_8b,ae,32,REAL,19,12280,0.7504494490399228,0.6821878552436829,0.7586789727210999,0.8267427384853363
qwen3_vl_8b,ae,32,REAL,20,12280,0.7901468134300134,0.7252045422792435,0.8032977879047394,0.8680844157934189
qwen3_vl_8b,ae,32,REAL,21,12280,0.8377965598351986,0.7899459600448608,0.8506009578704834,0.8994424641132355
qwen3_vl_8b,ae,32,REAL,22,12280,0.8649275205810995,0.821228638291359,0.880217432975769,0.9255064874887466
qwen3_vl_8b,ae,32,REAL,23,12280,0.7828952377340499,0.7316824793815613,0.7905953824520111,0.8429079800844193
qwen3_vl_8b,ae,32,REAL,24,12280,0.8607587691796913,0.8167460113763809,0.8730053603649139,0.9195324331521988
qwen3_vl_8b,ae,32,REAL,25,12280,0.8338304051698613,0.7874329388141632,0.844803124666214,0.8929591178894043
qwen3_vl_8b,ae,32,REAL,26,12280,0.8484909958360832,0.8131300359964371,0.85972461104393,0.895897164940834
qwen3_vl_8b,ae,32,REAL,27,12280,0.8331108079598276,0.7862764447927475,0.8423323333263397,0.8911827653646469
qwen3_vl_8b,ae,32,REAL,28,12280,0.8331437259524187,0.7970491051673889,0.8414867520332336,0.8788441866636276
qwen3_vl_8b,ae,32,REAL,29,12280,0.8803442489756241,0.8496874868869781,0.8928121626377106,0.9248204231262207
qwen3_vl_8b,ae,32,REAL,30,12280,0.8449498331289532,0.8005625158548355,0.8501576483249664,0.8973017781972885
qwen3_vl_8b,ae,32,REAL,31,12280,0.8269302281620836,0.7848203033208847,0.832811564207077,0.8761551380157471
qwen3_vl_8b,ae,32,REAL,32,12280,0.8725340910352984,0.8417273163795471,0.8802182078361511,0.9123020023107529
qwen3_vl_8b,ae,32,REAL,33,12280,0.8826912213808551,0.8491995334625244,0.8921243846416473,0.9265341758728027
qwen3_vl_8b,ae,32,REAL,34,12280,0.8545121863994032,0.8146987855434418,0.8609787821769714,0.9027146697044373
qwen3_vl_8b,ae,32,REAL,35,12280,0.8449881801193623,0.8104900419712067,0.8519665598869324,0.8880401700735092
qwen3_vl_8b,ae,32,REAL,36,12280,0.6354988677493912,0.5782808512449265,0.6331284046173096,0.6919441819190979
internvl_2_5_8b,raw_attention,16,HALL,1,1766,0.4282325298302846,0.37661508470773697,0.4234347343444824,0.47523247450590134
