model,scope,metric,label,layer,total,valid,undefined,mean,q25,median,q75
llava_1_5_7b,train,retained_energy,HALL,6,2761,2761,0,0.9538922106031804,0.9516474617805276,0.9532807533804054,0.955345278959782
llava_1_5_7b,train,retained_energy,HALL,7,2761,2761,0,0.9538729757104479,0.9516253820066388,0.9532108980951808,0.955234645256079
llava_1_5_7b,train,retained_energy,HALL,8,2761,2761,0,0.9519889516414384,0.9508578425949157,0.951651104788924,0.9526258182708535
llava_1_5_7b,train,retained_energy,HALL,9,2761,2761,0,0.9515946912848882,0.9506767774349695,0.9512991084129777,0.951989580844892
llava_1_5_7b,train,retained_energy,HALL,10,2761,2761,0,0.9517670829073867,0.9507135051474399,0.9514036790780794,0.9521617107286082
llava_1_5_7b,train,retained_energy,HALL,11,2761,2761,0,0.9523815077293613,0.9507678040982971,0.9515040168760159,0.9527082512295011
llava_1_5_7b,train,retained_energy,HALL,12,2761,2761,0,0.9539029575173683,0.9511571085242165,0.9523035940217263,0.954376610485739
llava_1_5_7b,train,retained_energy,HALL,13,2761,2761,0,0.9538633883129832,0.9512348243610987,0.9524104979921565,0.9543527442285996
llava_1_5_7b,train,retained_energy,HALL,14,2761,2761,0,0.9518914828467697,0.9507077846475711,0.951421796919154,0.952284423815092
llava_1_5_7b,train,retained_energy,HALL,15,2761,2761,0,0.9536652465631343,0.9512870731030754,0.9525166399311098,0.9544855542893192
llava_1_5_7b,train,retained_energy,HALL,16,2761,2761,0,0.9525211797094041,0.9507226129838039,0.9514502886029249,0.952706758996309
llava_1_5_7b,train,retained_energy,HALL,17,2761,2761,0,0.9513844944268566,0.9505694974288331,0.9510995329035135,0.9517477585328236
llava_1_5_7b,train,retained_energy,HALL,18,2761,2761,0,0.9532930074692293,0.9511183867569973,0.9521726256401036,0.9539162767062718
llava_1_5_7b,train,retained_energy,HALL,19,2761,2761,0,0.9562661564312653,0.9518192334677998,0.9538818942233035,0.95771624881013
llava_1_5_7b,train,retained_energy,HALL,20,2761,2761,0,0.9531038464118756,0.9510229958465094,0.9521465993528736,0.9537929492519573
llava_1_5_7b,train,retained_energy,HALL,21,2761,2761,0,0.9524672126728699,0.9509173270356891,0.9517897401895081,0.9530967741147759
llava_1_5_7b,train,retained_energy,HALL,22,2761,2761,0,0.9531312045992383,0.951107240871853,0.9522623230507469,0.9537407481488442
llava_1_5_7b,train,retained_energy,HALL,23,2761,2761,0,0.9538123957417377,0.9513601343586545,0.9527800300852252,0.9547692881617653
llava_1_5_7b,train,retained_energy,HALL,24,2761,2761,0,0.9544014244862022,0.9514614174945504,0.953073505184275,0.9554515032415958
llava_1_5_7b,train,retained_energy,HALL,25,2761,2761,0,0.9526865422554068,0.9510341307104604,0.9520845088196003,0.9534094714953097
llava_1_5_7b,train,retained_energy,HALL,26,2761,2761,0,0.9529927142750528,0.9511193012859194,0.9522433100409033,0.953849817060122
llava_1_5_7b,train,retained_energy,HALL,27,2761,2761,0,0.9530836740839097,0.951006484132554,0.9519915922972313,0.9533685468198334
llava_1_5_7b,train,retained_energy,HALL,28,2761,2761,0,0.952022793649991,0.9506501455860401,0.9512929033965798,0.952253962505854
llava_1_5_7b,train,retained_energy,HALL,29,2761,2761,0,0.9535783814647044,0.9512556098849525,0.9524148182441927,0.9542810760510142
llava_1_5_7b,train,retained_energy,HALL,30,2761,2761,0,0.953045335474151,0.9508831634734547,0.9517188038646531,0.9528207657926786
llava_1_5_7b,train,retained_energy,HALL,31,2761,2761,0,0.9524110835332963,0.9507347612410618,0.9514810386329093,0.9526180035314008
llava_1_5_7b,train,retained_energy,HALL,32,2761,2761,0,0.9514238180053672,0.9505311223843624,0.951084808314257,0.9517550608983979
llava_1_5_7b,validation,ovir,REAL,1,1207,1207,0,0.8143217521111565,0.7650683792611839,0.8328917847272554,0.865552138837524
llava_1_5_7b,validation,ovir,REAL,2,1207,1207,0,0.9316558680314406,0.8959691480690555,0.9440996460412906,0.9633543559330958
llava_1_5_7b,validation,ovir,REAL,3,1207,1207,0,0.9394303749888353,0.9226736203847208,0.9406005831278703,0.9579640062885278
llava_1_5_7b,validation,ovir,REAL,4,1207,1207,0,0.9189743818294513,0.8938470373390581,0.9163276691829176,0.9464422802590324
llava_1_5_7b,validation,ovir,REAL,5,1207,1207,0,0.8772328134908006,0.8627421423669897,0.8747430375458237,0.8893076712198235
llava_1_5_7b,validation,ovir,REAL,6,1207,1207,0,0.8345605604295696,0.8150276414273965,0.8331566588310159,0.851565862568112
llava_1_5_7b,validation,ovir,REAL,7,1207,1207,0,0.7951466120839895,0.771378260249046,0.7950825116715228,0.8166670245847163
llava_1_5_7b,validation,ovir,REAL,8,1207,1207,0,0.7959032767217024,0.7705324228643182,0.7941266724046263,0.8179977772273292
llava_1_5_7b,validation,ovir,REAL,9,1207,1207,0,0.8174868988794645,0.7777354774754672,0.8045915499052416,0.8506456771938069
llava_1_5_7b,validation,ovir,REAL,10,1207,1207,0,0.7892772900519726,0.769779650685344,0.7850864789921966,0.8031626982911204
llava_1_5_7b,validation,ovir,REAL,11,1207,1207,0,0.7904537951777849,0.7657870889019932,0.7867828415193161,0.8099291036900791
llava_1_5_7b,validation,ovir,REAL,12,1207,1207,0,0.8349512824161669,0.8032549196746854,0.8309802207233405,0.8603441332118944
llava_1_5_7b,validation,ovir,REAL,13,1207,1207,0,0.8076705269629962,0.7849631427751479,0.8079880450138983,0.8285408685176157
llava_1_5_7b,validation,ovir,REAL,14,1207,1207,0,0.778915104289094,0.7595318678436112,0.777194387340459,0.7946297072735509
llava_1_5_7b,validation,ovir,REAL,15,1207,1207,0,0.8815785817686042,0.8603912895954284,0.8806845331080935,0.9012358050341056
llava_1_5_7b,validation,ovir,REAL,16,1207,1207,0,0.8503396121605908,0.8337085328035698,0.8485684787346818,0.8654460961846545
llava_1_5_7b,validation,ovir,REAL,17,1207,1207,0,0.8773699007485946,0.8654525250052517,0.8757469959225586,0.8890685572164576
llava_1_5_7b,validation,ovir,REAL,18,1207,1207,0,0.9126913510970406,0.9020055696106498,0.9121347461274094,0.9226476928642333
llava_1_5_7b,validation,ovir,REAL,19,1207,1207,0,0.9499016474725539,0.9408138417877911,0.9507786300355591,0.9598940470948804
llava_1_5_7b,validation,ovir,REAL,20,1207,1207,0,0.9629564842705871,0.9573672730864875,0.9633336772591335,0.9694430924942631
llava_1_5_7b,validation,ovir,REAL,21,1207,1207,0,0.9693491110773317,0.9637417306655134,0.9693878885616736,0.9748287057146687
llava_1_5_7b,validation,ovir,REAL,22,1207,1207,0,0.9804484275015647,0.9773844481472447,0.9812043775941178,0.9847690649685714
llava_1_5_7b,validation,ovir,REAL,23,1207,1207,0,0.9881723846802453,0.9866718316591341,0.9899932382059836,0.9926655076313604
llava_1_5_7b,validation,ovir,REAL,24,1207,1207,0,0.9918309546597004,0.9908153555915867,0.9931904501242566,0.994874251657292
llava_1_5_7b,validation,ovir,REAL,25,1207,1207,0,0.9884273936074427,0.987247980031138,0.9910997296918873,0.9937281551417592
llava_1_5_7b,validation,ovir,REAL,26,1207,1207,0,0.9852933755748919,0.9860225924369868,0.9916221319380125,0.9945351600836948
llava_1_5_7b,validation,ovir,REAL,27,1207,1207,0,0.9891599327246559,0.9882636266044065,0.9921591496910943,0.9943922140373009
llava_1_5_7b,validation,ovir,REAL,28,1207,1207,0,0.9906031090876328,0.9872634569573138,0.9918340462122847,0.9952189854421221
llava_1_5_7b,validation,ovir,REAL,29,1207,1207,0,0.9834230857656735,0.9807998618320268,0.9865149095454943,0.9914382854107482
llava_1_5_7b,validation,ovir,REAL,30,1207,1207,0,0.9817556683235682,0.9795035948842992,0.9848456315372084,0.9896948084173625
llava_1_5_7b,validation,ovir,REAL,31,1207,1207,0,0.9863671001537284,0.9831491312077367,0.9874160765695775,0.9908749337926599
