model,case_id,layer,strategy,lambda,finite_effect_norm
internvl_2_5_8b,internvl_2_5_8b:373140:159:24,24,highest_8_region,0.5,0.22263847291469574
internvl_2_5_8b,internvl_2_5_8b:373140:159:24,24,highest_8_region,0.75,0.24765655398368835
internvl_2_5_8b,internvl_2_5_8b:373140:159:24,24,highest_8_region,1.0,0.27302196621894836
internvl_2_5_8b,internvl_2_5_8b:373140:159:24,24,highest_8_region,1.25,0.2986511290073395
internvl_2_5_8b,internvl_2_5_8b:373140:159:24,24,deterministic_random_region,0.0,0.25250130891799927
internvl_2_5_8b,internvl_2_5_8b:373140:159:24,24,deterministic_random_region,0.25,0.25759434700012207
internvl_2_5_8b,internvl_2_5_8b:373140:159:24,24,deterministic_random_region,0.5,0.26271387934684753
internvl_2_5_8b,internvl_2_5_8b:373140:159:24,24,deterministic_random_region,0.75,0.2678562104701996
internvl_2_5_8b,internvl_2_5_8b:373140:159:24,24,deterministic_random_region,1.0,0.27302196621894836
internvl_2_5_8b,internvl_2_5_8b:373140:159:24,24,deterministic_random_region,1.25,0.27821117639541626
internvl_2_5_8b,internvl_2_5_8b:38865:59:8,8,highest_p_ffn_token,0.0,0.62059086561203
internvl_2_5_8b,internvl_2_5_8b:38865:59:8,8,highest_p_ffn_token,0.25,0.63336181640625
internvl_2_5_8b,internvl_2_5_8b:38865:59:8,8,highest_p_ffn_token,0.5,0.6466293931007385
internvl_2_5_8b,internvl_2_5_8b:38865:59:8,8,highest_p_ffn_token,0.75,0.6603642702102661
internvl_2_5_8b,internvl_2_5_8b:38865:59:8,8,highest_p_ffn_token,1.0,0.6745396852493286
internvl_2_5_8b,internvl_2_5_8b:38865:59:8,8,highest_p_ffn_token,1.25,0.689129650592804
internvl_2_5_8b,internvl_2_5_8b:38865:59:8,8,highest_8_region,0.0,0.5465316772460938
internvl_2_5_8b,internvl_2_5_8b:38865:59:8,8,highest_8_region,0.25,0.5776997804641724
internvl_2_5_8b,internvl_2_5_8b:38865:59:8,8,highest_8_region,0.5,0.6094776391983032
internvl_2_5_8b,internvl_2_5_8b:38865:59:8,8,highest_8_region,0.75,0.6417813897132874
internvl_2_5_8b,internvl_2_5_8b:38865:59:8,8,highest_8_region,1.0,0.6745396852493286
internvl_2_5_8b,internvl_2_5_8b:38865:59:8,8,highest_8_region,1.25,0.7076948881149292
internvl_2_5_8b,internvl_2_5_8b:38865:59:8,8,deterministic_random_region,0.0,0.6505385637283325
internvl_2_5_8b,internvl_2_5_8b:38865:59:8,8,deterministic_random_region,0.25,0.6564504504203796
internvl_2_5_8b,internvl_2_5_8b:38865:59:8,8,deterministic_random_region,0.5,0.6624223589897156
internvl_2_5_8b,internvl_2_5_8b:38865:59:8,8,deterministic_random_region,0.75,0.6684529185295105
internvl_2_5_8b,internvl_2_5_8b:38865:59:8,8,deterministic_random_region,1.0,0.6745396852493286
internvl_2_5_8b,internvl_2_5_8b:38865:59:8,8,deterministic_random_region,1.25,0.6806821823120117
internvl_2_5_8b,internvl_2_5_8b:396997:117:32,32,highest_p_ffn_token,0.0,2.7445662021636963
internvl_2_5_8b,internvl_2_5_8b:396997:117:32,32,highest_p_ffn_token,0.25,2.7446906566619873
internvl_2_5_8b,internvl_2_5_8b:396997:117:32,32,highest_p_ffn_token,0.5,2.757256507873535
internvl_2_5_8b,internvl_2_5_8b:396997:117:32,32,highest_p_ffn_token,0.75,2.782214403152466
internvl_2_5_8b,internvl_2_5_8b:396997:117:32,32,highest_p_ffn_token,1.0,2.8193392753601074
internvl_2_5_8b,internvl_2_5_8b:396997:117:32,32,highest_p_ffn_token,1.25,2.8681721687316895
internvl_2_5_8b,internvl_2_5_8b:396997:117:32,32,highest_8_region,0.0,2.452270746231079
internvl_2_5_8b,internvl_2_5_8b:396997:117:32,32,highest_8_region,0.25,2.521073341369629
internvl_2_5_8b,internvl_2_5_8b:396997:117:32,32,highest_8_region,0.5,2.6061744689941406
internvl_2_5_8b,internvl_2_5_8b:396997:117:32,32,highest_8_region,0.75,2.706148147583008
internvl_2_5_8b,internvl_2_5_8b:396997:117:32,32,highest_8_region,1.0,2.8193392753601074
internvl_2_5_8b,internvl_2_5_8b:396997:117:32,32,highest_8_region,1.25,2.944300889968872
internvl_2_5_8b,internvl_2_5_8b:396997:117:32,32,deterministic_random_region,0.0,2.598201274871826
internvl_2_5_8b,internvl_2_5_8b:396997:117:32,32,deterministic_random_region,0.25,2.6520965099334717
internvl_2_5_8b,internvl_2_5_8b:396997:117:32,32,deterministic_random_region,0.5,2.70697021484375
internvl_2_5_8b,internvl_2_5_8b:396997:117:32,32,deterministic_random_region,0.75,2.762702703475952
internvl_2_5_8b,internvl_2_5_8b:396997:117:32,32,deterministic_random_region,1.0,2.8193392753601074
internvl_2_5_8b,internvl_2_5_8b:396997:117:32,32,deterministic_random_region,1.25,2.876732587814331
internvl_2_5_8b,internvl_2_5_8b:424975:190:16,16,highest_p_ffn_token,0.0,1.5985251665115356
internvl_2_5_8b,internvl_2_5_8b:424975:190:16,16,highest_p_ffn_token,0.25,1.649570107460022
internvl_2_5_8b,internvl_2_5_8b:424975:190:16,16,highest_p_ffn_token,0.5,1.7039071321487427
internvl_2_5_8b,internvl_2_5_8b:424975:190:16,16,highest_p_ffn_token,0.75,1.7612495422363281
internvl_2_5_8b,internvl_2_5_8b:424975:190:16,16,highest_p_ffn_token,1.0,1.821329116821289
internvl_2_5_8b,internvl_2_5_8b:424975:190:16,16,highest_p_ffn_token,1.25,1.8839014768600464
internvl_2_5_8b,internvl_2_5_8b:424975:190:16,16,highest_8_region,0.0,1.3164337873458862
internvl_2_5_8b,internvl_2_5_8b:424975:190:16,16,highest_8_region,0.25,1.4345636367797852
internvl_2_5_8b,internvl_2_5_8b:424975:190:16,16,highest_8_region,0.5,1.55892014503479
internvl_2_5_8b,internvl_2_5_8b:424975:190:16,16,highest_8_region,0.75,1.6881754398345947
internvl_2_5_8b,internvl_2_5_8b:424975:190:16,16,highest_8_region,1.0,1.821329116821289
internvl_2_5_8b,internvl_2_5_8b:424975:190:16,16,highest_8_region,1.25,1.9576280117034912
internvl_2_5_8b,internvl_2_5_8b:424975:190:16,16,deterministic_random_region,0.0,1.7607499361038208
internvl_2_5_8b,internvl_2_5_8b:424975:190:16,16,deterministic_random_region,0.25,1.7754451036453247
internvl_2_5_8b,internvl_2_5_8b:424975:190:16,16,deterministic_random_region,0.5,1.7904441356658936
internvl_2_5_8b,internvl_2_5_8b:424975:190:16,16,deterministic_random_region,0.75,1.8057419061660767
internvl_2_5_8b,internvl_2_5_8b:424975:190:16,16,deterministic_random_region,1.0,1.821329116821289
internvl_2_5_8b,internvl_2_5_8b:424975:190:16,16,deterministic_random_region,1.25,1.8371995687484741
internvl_2_5_8b,internvl_2_5_8b:434159:213:32,32,highest_p_ffn_token,0.0,6.881260871887207
internvl_2_5_8b,internvl_2_5_8b:434159:213:32,32,highest_p_ffn_token,0.25,7.03779411315918
internvl_2_5_8b,internvl_2_5_8b:434159:213:32,32,highest_p_ffn_token,0.5,7.206451416015625
internvl_2_5_8b,internvl_2_5_8b:434159:213:32,32,highest_p_ffn_token,0.75,7.3865742683410645
internvl_2_5_8b,internvl_2_5_8b:434159:213:32,32,highest_p_ffn_token,1.0,7.577455043792725
internvl_2_5_8b,internvl_2_5_8b:434159:213:32,32,highest_p_ffn_token,1.25,7.778418064117432
internvl_2_5_8b,internvl_2_5_8b:434159:213:32,32,highest_8_region,0.0,5.624305248260498
internvl_2_5_8b,internvl_2_5_8b:434159:213:32,32,highest_8_region,0.25,5.993048191070557
internvl_2_5_8b,internvl_2_5_8b:434159:213:32,32,highest_8_region,0.5,6.451637268066406
internvl_2_5_8b,internvl_2_5_8b:434159:213:32,32,highest_8_region,0.75,6.984333515167236
internvl_2_5_8b,internvl_2_5_8b:434159:213:32,32,highest_8_region,1.0,7.577455043792725
internvl_2_5_8b,internvl_2_5_8b:434159:213:32,32,highest_8_region,1.25,8.219874382019043
internvl_2_5_8b,internvl_2_5_8b:434159:213:32,32,deterministic_random_region,0.0,7.306066036224365
internvl_2_5_8b,internvl_2_5_8b:434159:213:32,32,deterministic_random_region,0.25,7.370858669281006
internvl_2_5_8b,internvl_2_5_8b:434159:213:32,32,deterministic_random_region,0.5,7.437723636627197
internvl_2_5_8b,internvl_2_5_8b:434159:213:32,32,deterministic_random_region,0.75,7.50662899017334
internvl_2_5_8b,internvl_2_5_8b:434159:213:32,32,deterministic_random_region,1.0,7.577455043792725
internvl_2_5_8b,internvl_2_5_8b:434159:213:32,32,deterministic_random_region,1.25,7.650229454040527
internvl_2_5_8b,internvl_2_5_8b:435986:5:16,16,highest_p_ffn_token,0.0,5.537862300872803
internvl_2_5_8b,internvl_2_5_8b:435986:5:16,16,highest_p_ffn_token,0.25,5.6440606117248535
internvl_2_5_8b,internvl_2_5_8b:435986:5:16,16,highest_p_ffn_token,0.5,5.753923416137695
internvl_2_5_8b,internvl_2_5_8b:435986:5:16,16,highest_p_ffn_token,0.75,5.867303371429443
internvl_2_5_8b,internvl_2_5_8b:435986:5:16,16,highest_p_ffn_token,1.0,5.9840593338012695
internvl_2_5_8b,internvl_2_5_8b:435986:5:16,16,highest_p_ffn_token,1.25,6.104053497314453
internvl_2_5_8b,internvl_2_5_8b:435986:5:16,16,highest_8_region,0.0,5.028896808624268
internvl_2_5_8b,internvl_2_5_8b:435986:5:16,16,highest_8_region,0.25,5.2496018409729
internvl_2_5_8b,internvl_2_5_8b:435986:5:16,16,highest_8_region,0.5,5.483458995819092
internvl_2_5_8b,internvl_2_5_8b:435986:5:16,16,highest_8_region,0.75,5.728769302368164
internvl_2_5_8b,internvl_2_5_8b:435986:5:16,16,highest_8_region,1.0,5.9840593338012695
internvl_2_5_8b,internvl_2_5_8b:435986:5:16,16,highest_8_region,1.25,6.248064994812012
internvl_2_5_8b,internvl_2_5_8b:435986:5:16,16,deterministic_random_region,0.0,5.449275493621826
internvl_2_5_8b,internvl_2_5_8b:435986:5:16,16,deterministic_random_region,0.25,5.5789666175842285
internvl_2_5_8b,internvl_2_5_8b:435986:5:16,16,deterministic_random_region,0.5,5.7114338874816895
internvl_2_5_8b,internvl_2_5_8b:435986:5:16,16,deterministic_random_region,0.75,5.846515655517578
internvl_2_5_8b,internvl_2_5_8b:435986:5:16,16,deterministic_random_region,1.0,5.9840593338012695
internvl_2_5_8b,internvl_2_5_8b:435986:5:16,16,deterministic_random_region,1.25,6.1239213943481445
internvl_2_5_8b,internvl_2_5_8b:438556:239:8,8,highest_p_ffn_token,0.0,1.6843675374984741
internvl_2_5_8b,internvl_2_5_8b:438556:239:8,8,highest_p_ffn_token,0.25,1.7188942432403564
internvl_2_5_8b,internvl_2_5_8b:438556:239:8,8,highest_p_ffn_token,0.5,1.7539641857147217
internvl_2_5_8b,internvl_2_5_8b:438556:239:8,8,highest_p_ffn_token,0.75,1.7895467281341553
internvl_2_5_8b,internvl_2_5_8b:438556:239:8,8,highest_p_ffn_token,1.0,1.8256137371063232
internvl_2_5_8b,internvl_2_5_8b:438556:239:8,8,highest_p_ffn_token,1.25,1.8621381521224976
internvl_2_5_8b,internvl_2_5_8b:438556:239:8,8,highest_8_region,0.0,1.4805291891098022
internvl_2_5_8b,internvl_2_5_8b:438556:239:8,8,highest_8_region,0.25,1.563805103302002
internvl_2_5_8b,internvl_2_5_8b:438556:239:8,8,highest_8_region,0.5,1.6492782831192017
internvl_2_5_8b,internvl_2_5_8b:438556:239:8,8,highest_8_region,0.75,1.7366348505020142
internvl_2_5_8b,internvl_2_5_8b:438556:239:8,8,highest_8_region,1.0,1.8256137371063232
internvl_2_5_8b,internvl_2_5_8b:438556:239:8,8,highest_8_region,1.25,1.9159964323043823
internvl_2_5_8b,internvl_2_5_8b:438556:239:8,8,deterministic_random_region,0.0,1.7840392589569092
internvl_2_5_8b,internvl_2_5_8b:438556:239:8,8,deterministic_random_region,0.25,1.793702244758606
internvl_2_5_8b,internvl_2_5_8b:438556:239:8,8,deterministic_random_region,0.5,1.8038586378097534
internvl_2_5_8b,internvl_2_5_8b:438556:239:8,8,deterministic_random_region,0.75,1.8144989013671875
internvl_2_5_8b,internvl_2_5_8b:438556:239:8,8,deterministic_random_region,1.0,1.8256137371063232
internvl_2_5_8b,internvl_2_5_8b:438556:239:8,8,deterministic_random_region,1.25,1.837193250656128
internvl_2_5_8b,internvl_2_5_8b:438556:239:16,16,highest_p_ffn_token,0.0,2.0845165252685547
internvl_2_5_8b,internvl_2_5_8b:438556:239:16,16,highest_p_ffn_token,0.25,2.223942756652832
internvl_2_5_8b,internvl_2_5_8b:438556:239:16,16,highest_p_ffn_token,0.5,2.3898682594299316
internvl_2_5_8b,internvl_2_5_8b:438556:239:16,16,highest_p_ffn_token,0.75,2.57767391204834
internvl_2_5_8b,internvl_2_5_8b:438556:239:16,16,highest_p_ffn_token,1.0,2.783390998840332
internvl_2_5_8b,internvl_2_5_8b:438556:239:16,16,highest_p_ffn_token,1.25,3.003767251968384
internvl_2_5_8b,internvl_2_5_8b:438556:239:16,16,highest_8_region,0.0,1.684761643409729
internvl_2_5_8b,internvl_2_5_8b:438556:239:16,16,highest_8_region,0.25,1.921406626701355
internvl_2_5_8b,internvl_2_5_8b:438556:239:16,16,highest_8_region,0.5,2.1891982555389404
internvl_2_5_8b,internvl_2_5_8b:438556:239:16,16,highest_8_region,0.75,2.478606700897217
internvl_2_5_8b,internvl_2_5_8b:438556:239:16,16,highest_8_region,1.0,2.783390998840332
internvl_2_5_8b,internvl_2_5_8b:438556:239:16,16,highest_8_region,1.25,3.099472761154175
internvl_2_5_8b,internvl_2_5_8b:438556:239:16,16,deterministic_random_region,0.0,2.660839557647705
internvl_2_5_8b,internvl_2_5_8b:438556:239:16,16,deterministic_random_region,0.25,2.6904759407043457
internvl_2_5_8b,internvl_2_5_8b:438556:239:16,16,deterministic_random_region,0.5,2.7207961082458496
internvl_2_5_8b,internvl_2_5_8b:438556:239:16,16,deterministic_random_region,0.75,2.751776695251465
internvl_2_5_8b,internvl_2_5_8b:438556:239:16,16,deterministic_random_region,1.0,2.783390998840332
internvl_2_5_8b,internvl_2_5_8b:438556:239:16,16,deterministic_random_region,1.25,2.8156192302703857
internvl_2_5_8b,internvl_2_5_8b:453824:84:24,24,highest_p_ffn_token,0.0,0.601025402545929
internvl_2_5_8b,internvl_2_5_8b:453824:84:24,24,highest_p_ffn_token,0.25,0.6071965098381042
internvl_2_5_8b,internvl_2_5_8b:453824:84:24,24,highest_p_ffn_token,0.5,0.6196759343147278
internvl_2_5_8b,internvl_2_5_8b:453824:84:24,24,highest_p_ffn_token,0.75,0.63810133934021
internvl_2_5_8b,internvl_2_5_8b:453824:84:24,24,highest_p_ffn_token,1.0,0.6619784235954285
internvl_2_5_8b,internvl_2_5_8b:453824:84:24,24,highest_p_ffn_token,1.25,0.6907501816749573
internvl_2_5_8b,internvl_2_5_8b:453824:84:24,24,highest_8_region,0.0,0.5200908780097961
internvl_2_5_8b,internvl_2_5_8b:453824:84:24,24,highest_8_region,0.25,0.538333535194397
internvl_2_5_8b,internvl_2_5_8b:453824:84:24,24,highest_8_region,0.5,0.5693845748901367
internvl_2_5_8b,internvl_2_5_8b:453824:84:24,24,highest_8_region,0.75,0.6112892627716064
internvl_2_5_8b,internvl_2_5_8b:453824:84:24,24,highest_8_region,1.0,0.6619784235954285
internvl_2_5_8b,internvl_2_5_8b:453824:84:24,24,highest_8_region,1.25,0.7195967435836792
internvl_2_5_8b,internvl_2_5_8b:453824:84:24,24,deterministic_random_region,0.0,0.6528735756874084
internvl_2_5_8b,internvl_2_5_8b:453824:84:24,24,deterministic_random_region,0.25,0.6550975441932678
internvl_2_5_8b,internvl_2_5_8b:453824:84:24,24,deterministic_random_region,0.5,0.6573529243469238
internvl_2_5_8b,internvl_2_5_8b:453824:84:24,24,deterministic_random_region,0.75,0.6596497893333435
internvl_2_5_8b,internvl_2_5_8b:453824:84:24,24,deterministic_random_region,1.0,0.6619784235954285
internvl_2_5_8b,internvl_2_5_8b:453824:84:24,24,deterministic_random_region,1.25,0.6643440127372742
internvl_2_5_8b,internvl_2_5_8b:525762:6:16,16,highest_p_ffn_token,0.0,4.8225417137146
internvl_2_5_8b,internvl_2_5_8b:525762:6:16,16,highest_p_ffn_token,0.25,5.064749717712402
internvl_2_5_8b,internvl_2_5_8b:525762:6:16,16,highest_p_ffn_token,0.5,5.321465969085693
internvl_2_5_8b,internvl_2_5_8b:525762:6:16,16,highest_p_ffn_token,0.75,5.592132568359375
internvl_2_5_8b,internvl_2_5_8b:525762:6:16,16,highest_p_ffn_token,1.0,5.876308917999268
internvl_2_5_8b,internvl_2_5_8b:525762:6:16,16,highest_p_ffn_token,1.25,6.173614501953125
internvl_2_5_8b,internvl_2_5_8b:525762:6:16,16,highest_8_region,0.0,4.028982639312744
internvl_2_5_8b,internvl_2_5_8b:525762:6:16,16,highest_8_region,0.25,4.455986499786377
internvl_2_5_8b,internvl_2_5_8b:525762:6:16,16,highest_8_region,0.5,4.908332347869873
internvl_2_5_8b,internvl_2_5_8b:525762:6:16,16,highest_8_region,0.75,5.382575988769531
internvl_2_5_8b,internvl_2_5_8b:525762:6:16,16,highest_8_region,1.0,5.876308917999268
internvl_2_5_8b,internvl_2_5_8b:525762:6:16,16,highest_8_region,1.25,6.387679100036621
internvl_2_5_8b,internvl_2_5_8b:525762:6:16,16,deterministic_random_region,0.0,4.028982639312744
internvl_2_5_8b,internvl_2_5_8b:525762:6:16,16,deterministic_random_region,0.25,4.455986499786377
internvl_2_5_8b,internvl_2_5_8b:525762:6:16,16,deterministic_random_region,0.5,4.908332347869873
internvl_2_5_8b,internvl_2_5_8b:525762:6:16,16,deterministic_random_region,0.75,5.382575988769531
internvl_2_5_8b,internvl_2_5_8b:525762:6:16,16,deterministic_random_region,1.0,5.876308917999268
internvl_2_5_8b,internvl_2_5_8b:525762:6:16,16,deterministic_random_region,1.25,6.387679100036621
internvl_2_5_8b,internvl_2_5_8b:526030:12:32,32,highest_p_ffn_token,0.0,9.51439094543457
internvl_2_5_8b,internvl_2_5_8b:526030:12:32,32,highest_p_ffn_token,0.25,9.589091300964355
internvl_2_5_8b,internvl_2_5_8b:526030:12:32,32,highest_p_ffn_token,0.5,9.69369125366211
internvl_2_5_8b,internvl_2_5_8b:526030:12:32,32,highest_p_ffn_token,0.75,9.828046798706055
internvl_2_5_8b,internvl_2_5_8b:526030:12:32,32,highest_p_ffn_token,1.0,9.991955757141113
internvl_2_5_8b,internvl_2_5_8b:526030:12:32,32,highest_p_ffn_token,1.25,10.1849365234375
internvl_2_5_8b,internvl_2_5_8b:526030:12:32,32,highest_8_region,0.0,7.911960124969482
internvl_2_5_8b,internvl_2_5_8b:526030:12:32,32,highest_8_region,0.25,8.40699291229248
internvl_2_5_8b,internvl_2_5_8b:526030:12:32,32,highest_8_region,0.5,8.920500755310059
internvl_2_5_8b,internvl_2_5_8b:526030:12:32,32,highest_8_region,0.75,9.449566841125488
internvl_2_5_8b,internvl_2_5_8b:526030:12:32,32,highest_8_region,1.0,9.991955757141113
internvl_2_5_8b,internvl_2_5_8b:526030:12:32,32,highest_8_region,1.25,10.545809745788574
internvl_2_5_8b,internvl_2_5_8b:526030:12:32,32,deterministic_random_region,0.0,9.285920143127441
internvl_2_5_8b,internvl_2_5_8b:526030:12:32,32,deterministic_random_region,0.25,9.457335472106934
internvl_2_5_8b,internvl_2_5_8b:526030:12:32,32,deterministic_random_region,0.5,9.6322660446167
internvl_2_5_8b,internvl_2_5_8b:526030:12:32,32,deterministic_random_region,0.75,9.810556411743164
internvl_2_5_8b,internvl_2_5_8b:526030:12:32,32,deterministic_random_region,1.0,9.991955757141113
internvl_2_5_8b,internvl_2_5_8b:526030:12:32,32,deterministic_random_region,1.25,10.176321029663086
internvl_2_5_8b,internvl_2_5_8b:540697:64:8,8,highest_p_ffn_token,0.0,1.5681722164154053
internvl_2_5_8b,internvl_2_5_8b:540697:64:8,8,highest_p_ffn_token,0.25,1.6400554180145264
internvl_2_5_8b,internvl_2_5_8b:540697:64:8,8,highest_p_ffn_token,0.5,1.714690089225769
internvl_2_5_8b,internvl_2_5_8b:540697:64:8,8,highest_p_ffn_token,0.75,1.7917635440826416
internvl_2_5_8b,internvl_2_5_8b:540697:64:8,8,highest_p_ffn_token,1.0,1.8710064888000488
internvl_2_5_8b,internvl_2_5_8b:540697:64:8,8,highest_p_ffn_token,1.25,1.9521793127059937
internvl_2_5_8b,internvl_2_5_8b:540697:64:8,8,highest_8_region,0.0,1.3273895978927612
internvl_2_5_8b,internvl_2_5_8b:540697:64:8,8,highest_8_region,0.25,1.4498906135559082
internvl_2_5_8b,internvl_2_5_8b:540697:64:8,8,highest_8_region,0.5,1.5828053951263428
internvl_2_5_8b,internvl_2_5_8b:540697:64:8,8,highest_8_region,0.75,1.723773717880249
internvl_2_5_8b,internvl_2_5_8b:540697:64:8,8,highest_8_region,1.0,1.8710064888000488
internvl_2_5_8b,internvl_2_5_8b:540697:64:8,8,highest_8_region,1.25,2.023145914077759
internvl_2_5_8b,internvl_2_5_8b:540697:64:8,8,deterministic_random_region,0.0,1.834259033203125
internvl_2_5_8b,internvl_2_5_8b:540697:64:8,8,deterministic_random_region,0.25,1.843185305595398
internvl_2_5_8b,internvl_2_5_8b:540697:64:8,8,deterministic_random_region,0.5,1.852286458015442
internvl_2_5_8b,internvl_2_5_8b:540697:64:8,8,deterministic_random_region,0.75,1.8615610599517822
internvl_2_5_8b,internvl_2_5_8b:540697:64:8,8,deterministic_random_region,1.0,1.8710064888000488
internvl_2_5_8b,internvl_2_5_8b:540697:64:8,8,deterministic_random_region,1.25,1.8806179761886597
internvl_2_5_8b,internvl_2_5_8b:540697:64:32,32,highest_p_ffn_token,0.0,5.309525489807129
internvl_2_5_8b,internvl_2_5_8b:540697:64:32,32,highest_p_ffn_token,0.25,5.421655654907227
internvl_2_5_8b,internvl_2_5_8b:540697:64:32,32,highest_p_ffn_token,0.5,5.573059558868408
internvl_2_5_8b,internvl_2_5_8b:540697:64:32,32,highest_p_ffn_token,0.75,5.760725021362305
internvl_2_5_8b,internvl_2_5_8b:540697:64:32,32,highest_p_ffn_token,1.0,5.981340408325195
internvl_2_5_8b,internvl_2_5_8b:540697:64:32,32,highest_p_ffn_token,1.25,6.231485366821289
internvl_2_5_8b,internvl_2_5_8b:540697:64:32,32,highest_8_region,0.0,4.208961009979248
internvl_2_5_8b,internvl_2_5_8b:540697:64:32,32,highest_8_region,0.25,4.446539878845215
internvl_2_5_8b,internvl_2_5_8b:540697:64:32,32,highest_8_region,0.5,4.844940662384033
internvl_2_5_8b,internvl_2_5_8b:540697:64:32,32,highest_8_region,0.75,5.367619514465332
internvl_2_5_8b,internvl_2_5_8b:540697:64:32,32,highest_8_region,1.0,5.981340408325195
internvl_2_5_8b,internvl_2_5_8b:540697:64:32,32,highest_8_region,1.25,6.660287857055664
internvl_2_5_8b,internvl_2_5_8b:540697:64:32,32,deterministic_random_region,0.0,5.1360554695129395
internvl_2_5_8b,internvl_2_5_8b:540697:64:32,32,deterministic_random_region,0.25,5.339494228363037
internvl_2_5_8b,internvl_2_5_8b:540697:64:32,32,deterministic_random_region,0.5,5.548608303070068
internvl_2_5_8b,internvl_2_5_8b:540697:64:32,32,deterministic_random_region,0.75,5.7627739906311035
internvl_2_5_8b,internvl_2_5_8b:540697:64:32,32,deterministic_random_region,1.0,5.981340408325195
internvl_2_5_8b,internvl_2_5_8b:540697:64:32,32,deterministic_random_region,1.25,6.2038068771362305
internvl_2_5_8b,internvl_2_5_8b:553482:110:16,16,highest_p_ffn_token,0.0,4.323080062866211
internvl_2_5_8b,internvl_2_5_8b:553482:110:16,16,highest_p_ffn_token,0.25,4.477445125579834
internvl_2_5_8b,internvl_2_5_8b:553482:110:16,16,highest_p_ffn_token,0.5,4.640255451202393
internvl_2_5_8b,internvl_2_5_8b:553482:110:16,16,highest_p_ffn_token,0.75,4.810863494873047
internvl_2_5_8b,internvl_2_5_8b:553482:110:16,16,highest_p_ffn_token,1.0,4.988676071166992
internvl_2_5_8b,internvl_2_5_8b:553482:110:16,16,highest_p_ffn_token,1.25,5.173156261444092
internvl_2_5_8b,internvl_2_5_8b:553482:110:16,16,highest_8_region,0.0,2.8944082260131836
internvl_2_5_8b,internvl_2_5_8b:553482:110:16,16,highest_8_region,0.25,3.305651903152466
internvl_2_5_8b,internvl_2_5_8b:553482:110:16,16,highest_8_region,0.5,3.806732177734375
internvl_2_5_8b,internvl_2_5_8b:553482:110:16,16,highest_8_region,0.75,4.372605323791504
internvl_2_5_8b,internvl_2_5_8b:553482:110:16,16,highest_8_region,1.0,4.988676071166992
internvl_2_5_8b,internvl_2_5_8b:553482:110:16,16,highest_8_region,1.25,5.64693546295166
internvl_2_5_8b,internvl_2_5_8b:553482:110:16,16,deterministic_random_region,0.0,4.9126434326171875
internvl_2_5_8b,internvl_2_5_8b:553482:110:16,16,deterministic_random_region,0.25,4.930832386016846
internvl_2_5_8b,internvl_2_5_8b:553482:110:16,16,deterministic_random_region,0.5,4.949573040008545
internvl_2_5_8b,internvl_2_5_8b:553482:110:16,16,deterministic_random_region,0.75,4.968855857849121
internvl_2_5_8b,internvl_2_5_8b:553482:110:16,16,deterministic_random_region,1.0,4.988676071166992
internvl_2_5_8b,internvl_2_5_8b:553482:110:16,16,deterministic_random_region,1.25,5.0090227127075195
internvl_2_5_8b,internvl_2_5_8b:562090:130:24,24,highest_p_ffn_token,0.0,1.4307081699371338
internvl_2_5_8b,internvl_2_5_8b:562090:130:24,24,highest_p_ffn_token,0.25,1.4927639961242676
internvl_2_5_8b,internvl_2_5_8b:562090:130:24,24,highest_p_ffn_token,0.5,1.5583797693252563
internvl_2_5_8b,internvl_2_5_8b:562090:130:24,24,highest_p_ffn_token,0.75,1.6271153688430786
internvl_2_5_8b,internvl_2_5_8b:562090:130:24,24,highest_p_ffn_token,1.0,1.6985886096954346
internvl_2_5_8b,internvl_2_5_8b:562090:130:24,24,highest_p_ffn_token,1.25,1.7724521160125732
internvl_2_5_8b,internvl_2_5_8b:562090:130:24,24,highest_8_region,0.0,0.9488409161567688
internvl_2_5_8b,internvl_2_5_8b:562090:130:24,24,highest_8_region,0.25,1.1140525341033936
internvl_2_5_8b,internvl_2_5_8b:562090:130:24,24,highest_8_region,0.5,1.298367977142334
internvl_2_5_8b,internvl_2_5_8b:562090:130:24,24,highest_8_region,0.75,1.494625210762024
internvl_2_5_8b,internvl_2_5_8b:562090:130:24,24,highest_8_region,1.0,1.6985886096954346
internvl_2_5_8b,internvl_2_5_8b:562090:130:24,24,highest_8_region,1.25,1.9076884984970093
internvl_2_5_8b,internvl_2_5_8b:562090:130:24,24,deterministic_random_region,0.0,1.5972539186477661
internvl_2_5_8b,internvl_2_5_8b:562090:130:24,24,deterministic_random_region,0.25,1.6218242645263672
internvl_2_5_8b,internvl_2_5_8b:562090:130:24,24,deterministic_random_region,0.5,1.6469182968139648
internvl_2_5_8b,internvl_2_5_8b:562090:130:24,24,deterministic_random_region,0.75,1.6725128889083862
internvl_2_5_8b,internvl_2_5_8b:562090:130:24,24,deterministic_random_region,1.0,1.6985886096954346
internvl_2_5_8b,internvl_2_5_8b:562090:130:24,24,deterministic_random_region,1.25,1.7251144647598267
internvl_2_5_8b,internvl_2_5_8b:571029:37:8,8,highest_p_ffn_token,0.0,2.4361536502838135
internvl_2_5_8b,internvl_2_5_8b:571029:37:8,8,highest_p_ffn_token,0.25,2.4872941970825195
internvl_2_5_8b,internvl_2_5_8b:571029:37:8,8,highest_p_ffn_token,0.5,2.5452561378479004
internvl_2_5_8b,internvl_2_5_8b:571029:37:8,8,highest_p_ffn_token,0.75,2.609743118286133
