model,split,label,layer,n,mean,median,q25,q75
llava_1_5_7b,train,0,26,2778,0.10082469880580902,0.10547338426113129,0.08622279949486256,0.12111935205757618
llava_1_5_7b,train,0,27,2778,0.17464539408683777,0.18602602183818817,0.15121959149837494,0.2121589332818985
llava_1_5_7b,train,0,28,2778,0.032419148832559586,0.03161446005105972,0.026812191121280193,0.03715052921324968
llava_1_5_7b,train,0,29,2778,0.06882557272911072,0.06990266591310501,0.05714037921279669,0.08146723732352257
llava_1_5_7b,train,0,30,2778,0.10743597149848938,0.10835520923137665,0.09157759323716164,0.1250102035701275
llava_1_5_7b,train,0,31,2778,0.04443962872028351,0.0442563071846962,0.03734615445137024,0.05090008769184351
llava_1_5_7b,train,0,32,2778,0.14210687577724457,0.14013996720314026,0.12608907744288445,0.155543502420187
llava_1_5_7b,train,1,1,9539,0.7048825621604919,0.7369421720504761,0.6205629110336304,0.793106347322464
llava_1_5_7b,train,1,2,9539,0.3110913932323456,0.30654510855674744,0.2534589171409607,0.36170127987861633
llava_1_5_7b,train,1,3,9539,0.161087304353714,0.15939250588417053,0.13405893743038177,0.18677940964698792
llava_1_5_7b,train,1,4,9539,0.0844934806227684,0.08312544971704483,0.0670253187417984,0.10004276037216187
llava_1_5_7b,train,1,5,9539,0.06398501992225647,0.06199924647808075,0.050217047333717346,0.07591059058904648
llava_1_5_7b,train,1,6,9539,0.062270358204841614,0.05807734280824661,0.046943409368395805,0.07336936518549919
llava_1_5_7b,train,1,7,9539,0.07944325357675552,0.07420630753040314,0.04946029372513294,0.10348588228225708
llava_1_5_7b,train,1,8,9539,0.08024019747972488,0.07663706690073013,0.05022402107715607,0.10681727528572083
llava_1_5_7b,train,1,9,9539,0.08913812786340714,0.08337382972240448,0.0524060670286417,0.1178247481584549
llava_1_5_7b,train,1,10,9539,0.0962563306093216,0.09589821100234985,0.06158988177776337,0.12867040187120438
llava_1_5_7b,train,1,11,9539,0.12609997391700745,0.13036516308784485,0.08275659754872322,0.16664037853479385
llava_1_5_7b,train,1,12,9539,0.1694823056459427,0.1645163595676422,0.13226516544818878,0.20267079025506973
llava_1_5_7b,train,1,13,9539,0.12266571819782257,0.1171085461974144,0.07830291613936424,0.16607986390590668
llava_1_5_7b,train,1,14,9539,0.1394932121038437,0.13870927691459656,0.10641384869813919,0.17284870147705078
llava_1_5_7b,train,1,15,9539,0.2177274227142334,0.21877236664295197,0.15887043625116348,0.28021523356437683
llava_1_5_7b,train,1,16,9539,0.1655391901731491,0.1666882038116455,0.12352723255753517,0.21161099523305893
llava_1_5_7b,train,1,17,9539,0.16392216086387634,0.16174528002738953,0.10982397198677063,0.21971310675144196
llava_1_5_7b,train,1,18,9539,0.1800549328327179,0.18545205891132355,0.1445462331175804,0.22093584388494492
