model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
qwen2_5_vl_7b,all,cos_mean,19,95,95,0.0021925941173489005,-0.00013484598994129016,0.4842105263157895
qwen2_5_vl_7b,all,cos_mean,20,95,95,0.00080967291602978,0.004517147286062839,0.5157894736842106
qwen2_5_vl_7b,all,cos_mean,21,95,95,-0.019184088681287494,-0.012822805818996835,0.4105263157894737
qwen2_5_vl_7b,all,cos_mean,22,95,95,-0.005613260225392299,-0.00365793455785024,0.4421052631578947
qwen2_5_vl_7b,all,cos_mean,23,95,95,-0.012735875383387807,-0.01550437879102036,0.3263157894736842
qwen2_5_vl_7b,all,cos_mean,24,95,95,0.0008534881658945806,0.0014620560208896127,0.5368421052631579
qwen2_5_vl_7b,all,cos_mean,25,95,95,0.002637417779213102,0.005837079867537627,0.5684210526315789
qwen2_5_vl_7b,all,cos_mean,26,95,95,-0.0010992701626563188,0.002103897453182065,0.5263157894736842
qwen2_5_vl_7b,all,cos_mean,27,95,95,-0.010185967781988034,-0.008498367809645262,0.4421052631578947
qwen2_5_vl_7b,all,cos_mean,28,95,95,-0.0015767200903566974,0.009471884303514963,0.5368421052631579
qwen2_5_vl_7b,all,parallel_gain_mean,1,95,95,0.014993121016285674,0.031001227257466207,0.5578947368421052
qwen2_5_vl_7b,all,parallel_gain_mean,2,95,95,-0.0012404591015194254,0.003588656716461941,0.5473684210526316
qwen2_5_vl_7b,all,parallel_gain_mean,3,95,95,-0.0024319028720678915,-0.003411137354598928,0.4105263157894737
qwen2_5_vl_7b,all,parallel_gain_mean,4,95,95,-6.493084210492895e-05,-0.004414971826746009,0.4631578947368421
qwen2_5_vl_7b,all,parallel_gain_mean,5,95,95,0.003161009550343598,0.008288860381419696,0.5473684210526316
qwen2_5_vl_7b,all,parallel_gain_mean,6,95,95,0.013459285763714014,0.007708739471874282,0.5157894736842106
qwen2_5_vl_7b,all,parallel_gain_mean,7,95,95,0.002925924148652551,0.004580103081721576,0.5263157894736842
qwen2_5_vl_7b,all,parallel_gain_mean,8,95,95,-0.010304937855067423,-0.0016796076981298036,0.49473684210526314
qwen2_5_vl_7b,all,parallel_gain_mean,9,95,95,-0.0041882345963745755,-0.008235720528270096,0.4105263157894737
qwen2_5_vl_7b,all,parallel_gain_mean,10,95,95,0.0223390915711046,0.008873662273533478,0.5789473684210527
qwen2_5_vl_7b,all,parallel_gain_mean,11,95,95,0.013701118685685366,0.014489550246877814,0.631578947368421
qwen2_5_vl_7b,all,parallel_gain_mean,12,95,95,0.0003894676237239553,-0.0020175972442680323,0.4842105263157895
qwen2_5_vl_7b,all,parallel_gain_mean,13,95,95,0.006563889053822731,0.0022385357147444163,0.5368421052631579
qwen2_5_vl_7b,all,parallel_gain_mean,14,95,95,-0.00964029093012634,-0.014401288937074597,0.4105263157894737
qwen2_5_vl_7b,all,parallel_gain_mean,15,95,95,0.012729419231436606,0.010884979549920737,0.6842105263157895
qwen2_5_vl_7b,all,parallel_gain_mean,16,95,95,0.007424870970067326,0.011350693152858554,0.5789473684210527
qwen2_5_vl_7b,all,parallel_gain_mean,17,95,95,-0.00270055669406412,-0.0003025979007166557,0.49473684210526314
qwen2_5_vl_7b,all,parallel_gain_mean,18,95,95,-0.00427339817624099,-0.005731580037939998,0.4105263157894737
qwen2_5_vl_7b,all,parallel_gain_mean,19,95,95,-0.001740756193974335,-0.0006825457520942824,0.49473684210526314
qwen2_5_vl_7b,all,parallel_gain_mean,20,95,95,-8.65038784802018e-06,0.001174618250144699,0.5157894736842106
qwen2_5_vl_7b,all,parallel_gain_mean,21,95,95,-0.012162529812434295,-0.01115591725718737,0.4105263157894737
qwen2_5_vl_7b,all,parallel_gain_mean,22,95,95,-0.004923598850207729,-0.004646066985491165,0.4
qwen2_5_vl_7b,all,parallel_gain_mean,23,95,95,-0.006852262952467823,-0.008138759367088542,0.3263157894736842
qwen2_5_vl_7b,all,parallel_gain_mean,24,95,95,-0.0033477339337924412,-0.0022411302460776383,0.3684210526315789
qwen2_5_vl_7b,all,parallel_gain_mean,25,95,95,0.0007116645963924659,0.001756157178451099,0.5368421052631579
qwen2_5_vl_7b,all,parallel_gain_mean,26,95,95,0.00011184545184454845,0.0005461682766055645,0.5157894736842106
qwen2_5_vl_7b,all,parallel_gain_mean,27,95,95,-0.0037831095062044505,-0.003419816135604439,0.4631578947368421
qwen2_5_vl_7b,all,parallel_gain_mean,28,95,95,-0.0023095847151752774,0.0027471793254350008,0.5157894736842106
qwen2_5_vl_7b,all,parallel_gain_median,1,95,95,0.013496325900934265,0.03192813322567532,0.5894736842105263
qwen2_5_vl_7b,all,parallel_gain_median,2,95,95,-0.0006650610680432668,0.002877537825054413,0.5368421052631579
qwen2_5_vl_7b,all,parallel_gain_median,3,95,95,-0.002116371555362607,-0.003955640188235521,0.45263157894736844
qwen2_5_vl_7b,all,parallel_gain_median,4,95,95,-0.0003489227427733575,-0.002696362890247647,0.47368421052631576
qwen2_5_vl_7b,all,parallel_gain_median,5,95,95,0.003267143198551837,0.003656036277520508,0.5473684210526316
