model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,17,1006,1006,0,-0.21920532806865534,-0.22941747704095175,-0.21599732909631064,-0.2051285275969379
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,18,1006,1006,0,-0.21761418949392258,-0.22839291088256616,-0.21776069325734543,-0.20612639963814278
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,19,1006,1006,0,-0.1928523737336917,-0.20422906038983046,-0.19264698186716417,-0.18099847989931872
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,20,1006,1006,0,-0.11024428841397224,-0.12243523219580367,-0.10815851075469353,-0.09592347934931439
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,21,1006,1006,0,-0.14020685951603334,-0.15608068487162952,-0.13682690215874752,-0.12150794203563986
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,22,1006,1006,0,-0.07453372103521552,-0.08410426040238206,-0.07396325466357251,-0.0639604651258666
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,23,1006,1006,0,-0.03294096565828904,-0.04513593627153145,-0.033889978821176045,-0.023301388638877638
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,24,1006,1006,0,-0.030695065029280495,-0.03777327247447968,-0.030216324600207813,-0.023717287143923977
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,25,1006,1006,0,-0.017435652707842263,-0.025101571428104326,-0.016001032980714345,-0.00827030068032801
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,26,1006,1006,0,0.0037883615115817384,0.00031715454835545,0.004589828304451883,0.008429354438398463
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,27,1006,1006,0,0.005169609728108319,-0.007398600843298783,0.0053922215828205635,0.016931504838662577
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,28,1006,1006,0,-0.05736363107452492,-0.09903980119108756,-0.02871010059432945,0.010211594302207493
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,1,122,122,0,-0.12926315183195436,-0.1833316840724416,-0.12551151359880006,-0.05064328882346434
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,2,122,122,0,-0.06657355920082474,-0.07582760483971353,-0.05998436889411084,-0.04929024608387556
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,3,122,122,0,-0.0792179355061242,-0.08909326229495873,-0.0794265029259282,-0.06778981542698859
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,4,122,122,0,-0.11151207445009813,-0.13553771717938992,-0.11884475207850799,-0.09160179021431136
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,5,122,122,0,-0.1773852618276739,-0.19814942431166763,-0.17978321690655708,-0.1577911416342205
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,6,122,122,0,-0.23099019160298628,-0.26664772578964674,-0.24429152981089822,-0.1879437374917476
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,7,122,122,0,-0.251467164157458,-0.2758664881161895,-0.2568720161657365,-0.22456473548596273
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,8,122,122,0,-0.37259729810778214,-0.4016280185859865,-0.37417070031685085,-0.3522158946544931
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,9,122,122,0,-0.2638604729974275,-0.30435891262966364,-0.2750794104534827,-0.22579385764316512
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,10,122,122,0,-0.4777822089888663,-0.513872188828068,-0.48099081882686967,-0.43146830977331285
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,11,122,122,0,-0.2890032193883233,-0.30931419541739774,-0.2905503804088295,-0.26994228158787853
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,12,122,122,0,-0.2881053961686435,-0.3067772926206552,-0.2892501864133102,-0.27214910639647605
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,13,122,122,0,-0.2840441279426172,-0.30476866510312833,-0.28747325628991705,-0.27050933073256583
qwen2_5_vl_7b,all,parallel_gain_mean,HALL,14,122,122,0,-0.348452727969553,-0.3754554482637781,-0.35096992536679955,-0.32840213429598536
