method,layer,metric,count,mean,std,q10,median,q90
JFFN,11,patch_aupr,5,0.5106454163789749,0.21004919472321562,0.26944102346897125,0.5459771752357483,0.7406371355056762
JFFN,11,patch_auroc,5,0.6448385047573352,0.08569138046939567,0.5645896040816094,0.6009006815968841,0.7513252778827272
JFFN,11,top1_pointing,5,0.4,0.48989794855663565,0.0,0.0,1.0
JFFN,11,top32_box_recall,5,0.09605359552727974,0.03411056700272127,0.06248313090418353,0.09230769230769231,0.13593406593406593
JFFN,11,uniform_enrichment,5,1.3848615998373313,0.30814221307982825,1.1043603938264936,1.2116954716141641,1.7704508538139478
JFFN,12,bbox_mass,5,0.4611996740102768,0.2699128225074019,0.15619934499263763,0.4443592429161072,0.768040144443512
JFFN,12,patch_aupr,5,0.49240649938583375,0.22198588686888593,0.25014721155166625,0.5051284432411194,0.7466632127761841
JFFN,12,patch_auroc,5,0.6311339334204319,0.06473962317986064,0.5555744888023368,0.6339912280701754,0.7020611437082198
JFFN,12,top1_pointing,5,0.8,0.4000000000000001,0.4,1.0,1.0
JFFN,12,top32_box_recall,5,0.08785232311548101,0.021462418526823623,0.06080971659919028,0.10256410256410256,0.10582417582417582
JFFN,12,uniform_enrichment,5,1.4174026967967255,0.44719317962567867,1.0443979330458355,1.0854066159461984,1.9812846183724127
JFFN,13,bbox_mass,5,0.49123268127441405,0.27004888697173535,0.19610477685928346,0.46239298582077026,0.8052264094352722
JFFN,13,patch_aupr,5,0.5063901036977768,0.20921018402858307,0.2770376592874527,0.5174368023872375,0.7435501217842102
JFFN,13,patch_auroc,5,0.6432748696907119,0.08602829572975824,0.5543622200584226,0.6262609649122807,0.7468301105790086
JFFN,13,top1_pointing,5,0.6,0.48989794855663565,0.0,1.0,1.0
JFFN,13,top32_box_recall,5,0.10015808752650857,0.029862799222097402,0.06344129554655871,0.11153846153846154,0.12985347985347986
JFFN,13,uniform_enrichment,5,1.5750113433400352,0.423701146713639,1.0671979778387841,1.6952905564541803,2.015199130402271
JFFN,14,bbox_mass,5,0.4697614938020706,0.2781376360602976,0.1524302065372467,0.47236132621765137,0.7821144461631775
JFFN,14,patch_aupr,5,0.5206930637359619,0.2188707116536748,0.2748377859592438,0.5487037897109985,0.7670576214790344
JFFN,14,patch_auroc,5,0.6695690839202252,0.07670919522216596,0.5879551096989472,0.6461416747809152,0.7584507690370165
JFFN,14,top1_pointing,5,0.4,0.48989794855663565,0.0,0.0,1.0
JFFN,14,top32_box_recall,5,0.08528918449971082,0.02379865220514208,0.06103238866396761,0.08076923076923077,0.11194139194139195
JFFN,14,uniform_enrichment,5,1.4217377556819588,0.40090905831394197,1.0583635454443967,1.1538054328050857,1.9155862571018558
JFFN,15,bbox_mass,5,0.5011544540524483,0.31210431575848974,0.13011291474103928,0.5997462272644043,0.8262705564498901
JFFN,15,patch_aupr,5,0.48968117237091063,0.2310899764318747,0.22811019122600557,0.542835533618927,0.7430878400802612
JFFN,15,patch_auroc,5,0.61346775899913,0.06184918688511532,0.5526582278481013,0.5897295321637427,0.6867780153043156
JFFN,15,top1_pointing,5,0.6,0.48989794855663565,0.0,1.0,1.0
JFFN,15,top32_box_recall,5,0.08975612107191053,0.019571447667693687,0.06674089068825911,0.09523809523809523,0.10794871794871795
JFFN,15,uniform_enrichment,5,1.4121898982554544,0.35974504643702965,1.0969610998460995,1.3044938047363568,1.8319544191333883
JFFN,16,bbox_mass,5,0.5114709705114364,0.2830899348725291,0.17153643369674682,0.5926802754402161,0.8045813083648682
JFFN,16,patch_aupr,5,0.5226525455713272,0.23246260028538748,0.24882899820804597,0.5852783918380737,0.7726714730262756
JFFN,16,patch_auroc,5,0.6581968373029847,0.0669019687916182,0.5839785869249561,0.6779941577409933,0.7290920404570126
JFFN,16,top1_pointing,5,0.6,0.48989794855663565,0.0,1.0,1.0
JFFN,16,top32_box_recall,5,0.09788606130711394,0.020381723539618278,0.07398785425101215,0.10714285714285714,0.11384615384615385
JFFN,16,uniform_enrichment,5,1.5682339265631478,0.3930952103554385,1.1542804626492305,1.4477004863946925,2.0399887422584926
