model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
llava_1_5_7b,all,scalar_error_full,6,241,241,-0.004458454620956201,-0.004213230789686495,0.22821576763485477
llava_1_5_7b,all,scalar_error_full,7,241,241,-0.002452897909716511,-0.002886314508469323,0.4149377593360996
llava_1_5_7b,all,scalar_error_full,8,241,241,-0.0023779464550176934,-0.003384987443601273,0.3817427385892116
llava_1_5_7b,all,scalar_error_full,9,241,241,-0.006921512074475157,-0.007263308547289182,0.27800829875518673
llava_1_5_7b,all,scalar_error_full,10,241,241,-0.0008618343545914411,-0.0013872716645065841,0.44398340248962653
llava_1_5_7b,all,scalar_error_full,11,241,241,-0.001858665284359758,-0.0023812581085066453,0.42738589211618255
llava_1_5_7b,all,scalar_error_full,12,241,241,-0.0029623113197697858,-0.0038913232679930188,0.29045643153526973
llava_1_5_7b,all,scalar_error_full,13,241,241,0.001886459413599768,0.0016847988825003934,0.5601659751037344
llava_1_5_7b,all,scalar_error_full,14,241,241,-0.001744548173050667,-0.002768909228369032,0.4024896265560166
llava_1_5_7b,all,scalar_error_full,15,241,241,0.000866258088831788,0.00043251905170027527,0.5145228215767634
llava_1_5_7b,all,scalar_error_full,16,241,241,0.004064359777051247,0.0028404420958411114,0.5975103734439834
llava_1_5_7b,all,scalar_error_full,17,241,241,0.003976998148180483,0.003365223149879748,0.6514522821576764
llava_1_5_7b,all,scalar_error_full,18,241,241,0.0019385625149631119,0.0017838062360927553,0.5850622406639004
llava_1_5_7b,all,scalar_error_full,19,241,241,0.0025267665594129714,0.002294759020237569,0.6556016597510373
llava_1_5_7b,all,scalar_error_full,20,241,241,0.0005751250346831881,0.00024509698050123596,0.5352697095435685
llava_1_5_7b,all,scalar_error_full,21,241,241,-0.0001809095216020036,-0.00022123614939228986,0.43983402489626555
llava_1_5_7b,all,scalar_error_full,22,241,241,-5.4147767520009755e-05,-7.792838373654742e-05,0.4605809128630705
llava_1_5_7b,all,scalar_error_full,23,241,241,-0.00020169422632799745,-0.0002321460699988842,0.3278008298755187
