model,scope,metric,label,layer,total,valid,undefined,mean,q25,median,q75
qwen2_5_vl_7b,test,rank95,HALL,5,85,85,0,23.129411764705882,15.0,23.0,31.0
qwen2_5_vl_7b,test,rank95,HALL,6,85,85,0,24.341176470588234,18.0,25.0,32.0
qwen2_5_vl_7b,test,rank95,HALL,7,85,85,0,23.388235294117646,17.0,23.0,28.0
qwen2_5_vl_7b,test,rank95,HALL,8,85,85,0,38.21176470588235,30.0,36.0,47.0
qwen2_5_vl_7b,test,rank95,HALL,9,85,85,0,26.55294117647059,16.0,27.0,35.0
qwen2_5_vl_7b,test,rank95,HALL,10,85,85,0,27.764705882352942,16.0,25.0,38.0
qwen2_5_vl_7b,test,rank95,HALL,11,85,85,0,33.43529411764706,27.0,33.0,42.0
qwen2_5_vl_7b,test,rank95,HALL,12,85,85,0,22.741176470588236,13.0,19.0,32.0
qwen2_5_vl_7b,test,rank95,HALL,13,85,85,0,24.823529411764707,10.0,22.0,37.0
qwen2_5_vl_7b,test,rank95,HALL,14,85,85,0,39.529411764705884,26.0,37.0,53.0
qwen2_5_vl_7b,test,rank95,HALL,15,85,85,0,18.152941176470588,9.0,14.0,24.0
qwen2_5_vl_7b,test,rank95,HALL,16,85,85,0,25.294117647058822,16.0,23.0,32.0
qwen2_5_vl_7b,test,rank95,HALL,17,85,85,0,13.541176470588235,8.0,12.0,18.0
qwen2_5_vl_7b,test,rank95,HALL,18,85,85,0,23.258823529411764,12.0,21.0,31.0
qwen2_5_vl_7b,test,rank95,HALL,19,85,85,0,15.117647058823529,7.0,13.0,19.0
qwen2_5_vl_7b,test,rank95,HALL,20,85,85,0,12.694117647058823,6.0,12.0,16.0
qwen2_5_vl_7b,test,rank95,HALL,21,85,85,0,11.905882352941177,7.0,10.0,16.0
qwen2_5_vl_7b,test,rank95,HALL,22,85,85,0,12.541176470588235,7.0,11.0,15.0
qwen2_5_vl_7b,test,rank95,HALL,23,85,85,0,12.2,8.0,11.0,15.0
qwen2_5_vl_7b,test,rank95,HALL,24,85,85,0,14.529411764705882,9.0,14.0,19.0
qwen2_5_vl_7b,test,rank95,HALL,25,85,85,0,11.176470588235293,6.0,11.0,15.0
qwen2_5_vl_7b,test,rank95,HALL,26,85,85,0,15.411764705882353,8.0,14.0,21.0
qwen2_5_vl_7b,test,rank95,HALL,27,85,85,0,18.51764705882353,12.0,17.0,23.0
qwen2_5_vl_7b,test,rank95,HALL,28,85,85,0,20.258823529411764,12.0,20.0,27.0
qwen2_5_vl_7b,test,retained_energy,REAL,1,763,763,0,0.959101351068356,0.9543777980347841,0.9580236345821719,0.9625531657886586
qwen2_5_vl_7b,test,retained_energy,REAL,2,763,763,0,0.9592823734731755,0.9538315411776925,0.957745980412254,0.96345518782814
qwen2_5_vl_7b,test,retained_energy,REAL,3,763,763,0,0.9520709624820218,0.9506123990765036,0.9512447448311706,0.9520891816623749
qwen2_5_vl_7b,test,retained_energy,REAL,4,763,763,0,0.9524629687649551,0.9507263915592479,0.9515084270860565,0.9524311343426489
qwen2_5_vl_7b,test,retained_energy,REAL,5,763,763,0,0.9520429981837708,0.9507846732127585,0.951527243064604,0.9523155119722906
qwen2_5_vl_7b,test,retained_energy,REAL,6,763,763,0,0.9523393217957615,0.9506750189686275,0.9514039058592124,0.952400320406626
qwen2_5_vl_7b,test,retained_energy,REAL,7,763,763,0,0.9517781777837652,0.9507401145417429,0.951493618469469,0.9524613808703319
qwen2_5_vl_7b,test,retained_energy,REAL,8,763,763,0,0.951358042461935,0.9505077489814817,0.9510539767864983,0.9515379144672486
qwen2_5_vl_7b,test,retained_energy,REAL,9,763,763,0,0.9521280078559156,0.9507201724285073,0.9513993821105751,0.9523522432852982
qwen2_5_vl_7b,test,retained_energy,REAL,10,763,763,0,0.9515289932510871,0.9506038479711105,0.9511549144350633,0.9518652505351477
qwen2_5_vl_7b,test,retained_energy,REAL,11,763,763,0,0.9511008708769411,0.9504939988957097,0.9510514650397068,0.9515385597073018
qwen2_5_vl_7b,test,retained_energy,REAL,12,763,763,0,0.9517849721461016,0.9506444742429199,0.951276898037716,0.9522181666623808
qwen2_5_vl_7b,test,retained_energy,REAL,13,763,763,0,0.9516321399108946,0.9505794475731546,0.9511194851578791,0.9518064466555378
qwen2_5_vl_7b,test,retained_energy,REAL,14,763,763,0,0.951060329359187,0.9504711109985114,0.9508857677926486,0.9513691289533928
qwen2_5_vl_7b,test,retained_energy,REAL,15,763,763,0,0.9520924155856845,0.950638190905289,0.9512918953898779,0.9524094813776329
qwen2_5_vl_7b,test,retained_energy,REAL,16,763,763,0,0.9520081783909398,0.9506345571366459,0.9512878768784316,0.9523158096007154
qwen2_5_vl_7b,test,retained_energy,REAL,17,763,763,0,0.9527687746889087,0.9508555823919385,0.9518383396382349,0.953276704452692
qwen2_5_vl_7b,test,retained_energy,REAL,18,763,763,0,0.9519340475874213,0.9507214067567094,0.9513724245407194,0.9523566158348408
qwen2_5_vl_7b,test,retained_energy,REAL,19,763,763,0,0.9522926428806039,0.9507765901015557,0.9515126044788327,0.9528125782571157
qwen2_5_vl_7b,test,retained_energy,REAL,20,763,763,0,0.9529299130443403,0.9510379128931766,0.9519992689572848,0.9537217501731715
qwen2_5_vl_7b,test,retained_energy,REAL,21,763,763,0,0.952927574632034,0.9508951746443922,0.951895900259772,0.9534883044379128
qwen2_5_vl_7b,test,retained_energy,REAL,22,763,763,0,0.9524813232057346,0.9508577997784962,0.951738441490754,0.9530792250157625
qwen2_5_vl_7b,test,retained_energy,REAL,23,763,763,0,0.9530611569858679,0.9511151661909025,0.9521999529599272,0.9538684239860533
qwen2_5_vl_7b,test,retained_energy,REAL,24,763,763,0,0.9528046194203688,0.9510079515593313,0.9518847696698587,0.9532246782996892
qwen2_5_vl_7b,test,retained_energy,REAL,25,763,763,0,0.9535307226212212,0.9511949471987339,0.9523633569170299,0.9542677807365078
qwen2_5_vl_7b,test,retained_energy,REAL,26,763,763,0,0.9526388710232417,0.950916064996455,0.9519238683356772,0.9533378587415811
qwen2_5_vl_7b,test,retained_energy,REAL,27,763,763,0,0.9522221476951851,0.9509215865977798,0.9516590700255594,0.9527683028323037
qwen2_5_vl_7b,test,retained_energy,REAL,28,763,763,0,0.9518000961533895,0.9507380526237506,0.9514078703112498,0.9523339609412617
qwen2_5_vl_7b,test,retained_energy,HALL,1,85,85,0,0.9584114175435238,0.9536067416371643,0.9565013219633447,0.9638792457855192
qwen2_5_vl_7b,test,retained_energy,HALL,2,85,85,0,0.9594933613283605,0.9543548160746921,0.95834754132185,0.9625040661659093
qwen2_5_vl_7b,test,retained_energy,HALL,3,85,85,0,0.9514502655716837,0.950548557360444,0.9511199059738383,0.9518853701263786
qwen2_5_vl_7b,test,retained_energy,HALL,4,85,85,0,0.9515381451317291,0.9506918405980981,0.951219844801708,0.9519682139764746
qwen2_5_vl_7b,test,retained_energy,HALL,5,85,85,0,0.9515096614927506,0.9506137868268795,0.9513481075573776,0.9520894059869712
qwen2_5_vl_7b,test,retained_energy,HALL,6,85,85,0,0.9518685249500116,0.9507474229804965,0.9514508374769902,0.9523580282563099
qwen2_5_vl_7b,test,retained_energy,HALL,7,85,85,0,0.9514517440210759,0.9505375443855493,0.9513345200704527,0.952239077386885
qwen2_5_vl_7b,test,retained_energy,HALL,8,85,85,0,0.950963445223897,0.9504658156725349,0.95088948066643,0.9513679239158839
qwen2_5_vl_7b,test,retained_energy,HALL,9,85,85,0,0.9519101749565945,0.9508776495671047,0.9512851104723189,0.952315894870008
qwen2_5_vl_7b,test,retained_energy,HALL,10,85,85,0,0.9517633535590869,0.9507533830519788,0.9514023776383185,0.9523253114169526
qwen2_5_vl_7b,test,retained_energy,HALL,11,85,85,0,0.951261566343594,0.9505597503687687,0.9511725126730737,0.9516081938463767
qwen2_5_vl_7b,test,retained_energy,HALL,12,85,85,0,0.9520861297406203,0.9505357057919621,0.95131940452961,0.952389669835132
qwen2_5_vl_7b,test,retained_energy,HALL,13,85,85,0,0.9523919817636671,0.9507534626745345,0.9514397660678597,0.9530255617834776
qwen2_5_vl_7b,test,retained_energy,HALL,14,85,85,0,0.9512368582818599,0.9504815330335624,0.9509929298242387,0.95179813103454
qwen2_5_vl_7b,test,retained_energy,HALL,15,85,85,0,0.9529611284971525,0.9507211198433093,0.9520927145418094,0.9541013538901113
qwen2_5_vl_7b,test,retained_energy,HALL,16,85,85,0,0.9520137387947502,0.950679732557662,0.9513647299397289,0.9524083393748524
qwen2_5_vl_7b,test,retained_energy,HALL,17,85,85,0,0.954042267861684,0.9512704982266513,0.9527793499820386,0.9548230691679461
qwen2_5_vl_7b,test,retained_energy,HALL,18,85,85,0,0.952713383230315,0.9509934963271442,0.9518739180159267,0.9531567083338153
qwen2_5_vl_7b,test,retained_energy,HALL,19,85,85,0,0.9534504520721916,0.9511712350332899,0.9524544171113355,0.9542352789304496
qwen2_5_vl_7b,test,retained_energy,HALL,20,85,85,0,0.954249495439411,0.9508019719401616,0.9530492563576484,0.955738510173592
qwen2_5_vl_7b,test,retained_energy,HALL,21,85,85,0,0.9558363801318669,0.9511526231485607,0.9530630165159778,0.9569426572103922
qwen2_5_vl_7b,test,retained_energy,HALL,22,85,85,0,0.9541211397665064,0.9514933169926729,0.9528432827541117,0.955944403819652
qwen2_5_vl_7b,test,retained_energy,HALL,23,85,85,0,0.9544593746673354,0.9519147459591942,0.9532345819858236,0.9553003133155882
qwen2_5_vl_7b,test,retained_energy,HALL,24,85,85,0,0.9530823579012433,0.9510247659523496,0.9523410821683658,0.9543111603426528
qwen2_5_vl_7b,test,retained_energy,HALL,25,85,85,0,0.9546751394147625,0.9509363174861819,0.9524460098863993,0.9567940296489607
qwen2_5_vl_7b,test,retained_energy,HALL,26,85,85,0,0.9533239620583549,0.9512019634382877,0.952453275384569,0.9547473030195832
qwen2_5_vl_7b,test,retained_energy,HALL,27,85,85,0,0.9526735345434714,0.9508188475699747,0.951885731591165,0.953636866351432
qwen2_5_vl_7b,test,retained_energy,HALL,28,85,85,0,0.9524779477430865,0.951161825436183,0.9519974741162698,0.9530787871801444
