method,label,layer,metric,count,mean,std,q10,median,q90
Q_POSITIVE,HALL,11,top32_mass,1766,0.7848119265225844,0.15583302223565584,0.5582091808319092,0.7994629740715027,0.9827068746089935
Q_POSITIVE,HALL,12,normalized_entropy,1766,0.6060849357214951,0.138302407545281,0.427197128534317,0.6138152182102203,0.7797278463840485
Q_POSITIVE,HALL,12,top1_mass,1766,0.21013917558376138,0.13763876421171256,0.07431654632091522,0.17526578903198242,0.38892030715942383
Q_POSITIVE,HALL,12,top32_mass,1766,0.8490640763383219,0.11523857695865455,0.6828538775444031,0.8776891231536865,0.9694337248802185
Q_POSITIVE,HALL,13,normalized_entropy,1766,0.5235226161995247,0.17286290175723854,0.28982342779636383,0.5373145341873169,0.7452267110347748
Q_POSITIVE,HALL,13,top1_mass,1766,0.28707503580666516,0.1929522495187923,0.09036878496408463,0.2327226772904396,0.5722493827342987
Q_POSITIVE,HALL,13,top32_mass,1766,0.8924126963416961,0.10839939784116036,0.7286554276943207,0.9330032467842102,0.9924438893795013
Q_POSITIVE,HALL,14,normalized_entropy,1766,0.5846184408766801,0.1553659599299629,0.35994666814804077,0.602899968624115,0.7738037109375
Q_POSITIVE,HALL,14,top1_mass,1766,0.2490342758882829,0.16829593194886805,0.0856601931154728,0.2009304016828537,0.49305592477321625
Q_POSITIVE,HALL,14,top32_mass,1766,0.8488846572784713,0.10960032542842342,0.6918444335460663,0.8736248314380646,0.9690225422382355
Q_POSITIVE,HALL,15,normalized_entropy,1766,0.5810162836890393,0.1449890224666802,0.3879401832818985,0.5870518684387207,0.769997626543045
Q_POSITIVE,HALL,15,top1_mass,1766,0.2242111365267604,0.14295067083640828,0.08176710829138756,0.1855734884738922,0.4155901372432709
Q_POSITIVE,HALL,15,top32_mass,1766,0.866783075262439,0.10996949022838155,0.6984102129936218,0.8970783352851868,0.9796933233737946
Q_POSITIVE,HALL,16,normalized_entropy,1766,0.582809385144292,0.13832043550871811,0.39810870587825775,0.5967731177806854,0.7567295432090759
Q_POSITIVE,HALL,16,top1_mass,1766,0.2109580928795166,0.14278386862224499,0.07623730227351189,0.17151319235563278,0.39810845255851746
Q_POSITIVE,HALL,16,top32_mass,1766,0.8753803463511397,0.10111654368756964,0.7204973101615906,0.9025028944015503,0.9810883104801178
Q_POSITIVE,HALL,17,normalized_entropy,1766,0.5864483916695363,0.12689282653835313,0.418238028883934,0.5947996973991394,0.7444685697555542
Q_POSITIVE,HALL,17,top1_mass,1766,0.21188331909671781,0.13043731636009093,0.08300502970814705,0.17774534970521927,0.39330410957336426
Q_POSITIVE,HALL,17,top32_mass,1766,0.8736310533732007,0.09245177740029845,0.7424222230911255,0.8950707316398621,0.9719222486019135
Q_POSITIVE,HALL,18,normalized_entropy,1766,0.522420342910364,0.16468450983635577,0.29676130414009094,0.5317975282669067,0.7378451824188232
Q_POSITIVE,HALL,18,top1_mass,1766,0.28792356512069467,0.18311902070829916,0.09891107305884361,0.24012572318315506,0.5514708757400513
Q_POSITIVE,HALL,18,top32_mass,1766,0.8955519353783145,0.10306655170820696,0.7457155883312225,0.9303682446479797,0.9893782734870911
Q_POSITIVE,HALL,19,normalized_entropy,1766,0.5813563345495869,0.1309472618466883,0.4000520259141922,0.5942079424858093,0.7388021349906921
Q_POSITIVE,HALL,19,top1_mass,1766,0.23467027581278932,0.1437773911915544,0.09095629677176476,0.19635499268770218,0.43772606551647186
Q_POSITIVE,HALL,19,top32_mass,1766,0.8676803239103352,0.09032229367912174,0.7391319274902344,0.886316180229187,0.9670756757259369
Q_POSITIVE,HALL,20,normalized_entropy,1766,0.5698521313714211,0.13240960379382513,0.3884115666151047,0.5851598083972931,0.7266793847084045
Q_POSITIVE,HALL,20,top1_mass,1766,0.22020751562513757,0.1472500070358566,0.08298951387405396,0.1745344027876854,0.41680434346199036
Q_POSITIVE,HALL,20,top32_mass,1766,0.8899904832598308,0.08659578295735104,0.7655249238014221,0.9129884839057922,0.9789560437202454
Q_POSITIVE,HALL,21,normalized_entropy,1766,0.6571675156952975,0.1278353050118062,0.47432708740234375,0.6790181994438171,0.803948700428009
Q_POSITIVE,HALL,21,top1_mass,1766,0.17886851608673046,0.12535607193039375,0.06531830504536629,0.14012251794338226,0.3485156297683716
Q_POSITIVE,HALL,21,top32_mass,1766,0.7979907279545156,0.11208031552171097,0.6400982439517975,0.8103210031986237,0.9387340247631073
Q_POSITIVE,HALL,22,normalized_entropy,1766,0.6007443237311437,0.1284226736587787,0.4283626973628998,0.6139002740383148,0.7544726729393005
Q_POSITIVE,HALL,22,top1_mass,1766,0.21445547780791974,0.14253577228668102,0.0804019570350647,0.1742314174771309,0.40450750291347504
Q_POSITIVE,HALL,22,top32_mass,1766,0.8566516181485704,0.09564183439598754,0.7228192985057831,0.8749137818813324,0.9615040421485901
Q_POSITIVE,HALL,23,normalized_entropy,1766,0.627908297279683,0.18228036740551612,0.3737020492553711,0.6469595432281494,0.8541419208049774
Q_POSITIVE,HALL,23,top1_mass,1766,0.23844501401254503,0.17589096691210715,0.06421851739287376,0.1891181617975235,0.4961695373058319
Q_POSITIVE,HALL,23,top32_mass,1766,0.7833561614273898,0.15503130018801728,0.5474428534507751,0.8197281360626221,0.9573910534381866
Q_POSITIVE,HALL,24,normalized_entropy,1766,0.6173569725389726,0.19098163311265845,0.34244880080223083,0.6472939550876617,0.8460560441017151
Q_POSITIVE,HALL,24,top1_mass,1766,0.24522792497630805,0.18926090814397575,0.0634547807276249,0.18408986181020737,0.5105271339416504
Q_POSITIVE,HALL,24,top32_mass,1766,0.7927278048893603,0.15126217336178688,0.5684245824813843,0.819688469171524,0.9703750312328339
Q_POSITIVE,HALL,25,normalized_entropy,1766,0.49027767651930604,0.15844198805867976,0.2685409486293793,0.5005370676517487,0.6916137933731079
Q_POSITIVE,HALL,25,top1_mass,1766,0.2928643526840588,0.1882103058284954,0.10482696816325188,0.24048686772584915,0.5583428144454956
Q_POSITIVE,HALL,25,top32_mass,1766,0.9293666548630389,0.08378534034349783,0.8145114481449127,0.9622954726219177,0.9974255263805389
Q_POSITIVE,HALL,26,normalized_entropy,1766,0.5429791392524339,0.16799140040943253,0.3249145746231079,0.5469950735569,0.7690238952636719
Q_POSITIVE,HALL,26,top1_mass,1766,0.26302982139847286,0.1741809163774547,0.0875554196536541,0.2173435166478157,0.49790583550930023
Q_POSITIVE,HALL,26,top32_mass,1766,0.8820150249710439,0.12503634581314402,0.6922218203544617,0.9293361902236938,0.9901776909828186
Q_POSITIVE,HALL,27,normalized_entropy,1766,0.521630633487403,0.19145493253585502,0.2298075035214424,0.5467677116394043,0.7567669451236725
Q_POSITIVE,HALL,27,top1_mass,1766,0.2931119156938093,0.21315977741609257,0.09194305166602135,0.22829173505306244,0.6198017299175262
Q_POSITIVE,HALL,27,top32_mass,1766,0.8876713615581646,0.11384692407955002,0.7109822630882263,0.9261902272701263,0.9962672591209412
Q_POSITIVE,HALL,28,normalized_entropy,1766,0.6080524607879001,0.204041078412319,0.3286292403936386,0.6166752874851227,0.8787914514541626
Q_POSITIVE,HALL,28,top1_mass,1766,0.25403672658193893,0.19274798829082382,0.05461796931922436,0.20299875736236572,0.535392552614212
Q_POSITIVE,HALL,28,top32_mass,1766,0.7920223224406064,0.17811622839661445,0.5031833946704865,0.8521714508533478,0.977265477180481
Q_POSITIVE,HALL,29,normalized_entropy,1766,0.5300361604650219,0.16928918783488303,0.3190082460641861,0.5271959602832794,0.7582945823669434
Q_POSITIVE,HALL,29,top1_mass,1766,0.28847121219504057,0.17947557853816676,0.09693404287099838,0.24653682857751846,0.5452716946601868
Q_POSITIVE,HALL,29,top32_mass,1766,0.8788048580947035,0.12098370280119237,0.7033571004867554,0.9184280931949615,0.98685222864151
Q_POSITIVE,HALL,30,normalized_entropy,1766,0.5289517711291125,0.1668283470764989,0.3132324516773224,0.5307992696762085,0.7435608506202698
Q_POSITIVE,HALL,30,top1_mass,1766,0.266958479423578,0.17183504108723485,0.09294845536351204,0.22413206100463867,0.49597443640232086
Q_POSITIVE,HALL,30,top32_mass,1766,0.8922821712824658,0.11808883900164767,0.7315041422843933,0.9361678957939148,0.9927489757537842
Q_POSITIVE,HALL,31,normalized_entropy,1766,0.6128260094128203,0.16793746366464266,0.3919379860162735,0.6196540892124176,0.8376420140266418
Q_POSITIVE,HALL,31,top1_mass,1766,0.22893310347540327,0.1560727408887341,0.07241317629814148,0.18738912045955658,0.4465768337249756
Q_POSITIVE,HALL,31,top32_mass,1766,0.8131785478151803,0.14712185831358338,0.5820077359676361,0.8538447022438049,0.969575822353363
Q_POSITIVE,HALL,32,normalized_entropy,1766,0.8108344538978988,0.1138400527456884,0.6517007648944855,0.8449881374835968,0.9156957864761353
Q_POSITIVE,HALL,32,top1_mass,1766,0.10897860385051433,0.10239121619944191,0.03291358798742294,0.07361425459384918,0.22904280573129654
Q_POSITIVE,HALL,32,top32_mass,1766,0.5852478816514647,0.13932749229187955,0.4224441945552826,0.561199963092804,0.7877740263938904
Q_POSITIVE,REAL,1,normalized_entropy,9993,0.9376786421944545,0.043348183266942196,0.8804577946662903,0.9525821208953857,0.9743581414222717
Q_POSITIVE,REAL,1,top1_mass,9993,0.040739182685434305,0.03054455768851354,0.018967137858271598,0.031766533851623535,0.07100071310997014
Q_POSITIVE,REAL,1,top32_mass,9993,0.3730096265988272,0.09434295912533944,0.27617449760437013,0.34682348370552063,0.5125459909439088
Q_POSITIVE,REAL,2,normalized_entropy,9993,0.8131946586135819,0.0645664142946536,0.7273377418518067,0.8234927654266357,0.8846453666687012
Q_POSITIVE,REAL,2,top1_mass,9993,0.11035376538348356,0.06235039096540631,0.05343637615442276,0.09342025965452194,0.18868907988071446
Q_POSITIVE,REAL,2,top32_mass,9993,0.6058242914466234,0.09242142708292407,0.48798802495002747,0.6022887229919434,0.7290870308876038
Q_POSITIVE,REAL,3,normalized_entropy,9993,0.6628553909329288,0.11525316999863772,0.5058972954750061,0.6788683533668518,0.7993587017059327
Q_POSITIVE,REAL,3,top1_mass,9993,0.2115277549937661,0.1241161835300658,0.0836806446313858,0.180069699883461,0.377772104740143
Q_POSITIVE,REAL,3,top32_mass,9993,0.7785780264291512,0.09924597577674173,0.6427594184875488,0.7855821847915649,0.9045791745185853
Q_POSITIVE,REAL,4,normalized_entropy,9993,0.6880737290354471,0.08080385484488854,0.5835889577865601,0.6942102313041687,0.7852298617362977
Q_POSITIVE,REAL,4,top1_mass,9993,0.16466528216180626,0.0845198864737525,0.07995768040418624,0.14519041776657104,0.27488195300102236
Q_POSITIVE,REAL,4,top32_mass,9993,0.7830017511311158,0.08452574228802588,0.669493567943573,0.7915471196174622,0.8856816530227661
Q_POSITIVE,REAL,5,normalized_entropy,9993,0.7413620619811799,0.09382414844265051,0.620100998878479,0.7611432671546936,0.8376123189926148
Q_POSITIVE,REAL,5,top1_mass,9993,0.12957071527588193,0.08338701245692091,0.05839617252349853,0.10611671209335327,0.22694762647151953
Q_POSITIVE,REAL,5,top32_mass,9993,0.716690985600917,0.10516076354817162,0.5854358911514282,0.7088590264320374,0.8641811966896058
Q_POSITIVE,REAL,6,normalized_entropy,9993,0.7256196728044237,0.08336229611566667,0.6167744874954224,0.7423040270805359,0.8137288212776185
Q_POSITIVE,REAL,6,top1_mass,9993,0.11444553163248916,0.06702112925627408,0.05688531175255775,0.09671854972839355,0.19099209904670716
Q_POSITIVE,REAL,6,top32_mass,9993,0.7501820718742259,0.09819570264486904,0.6259260416030884,0.744433581829071,0.8876181125640871
Q_POSITIVE,REAL,7,normalized_entropy,9993,0.742354214771498,0.1543513004898931,0.5106390953063965,0.7925629615783691,0.88381929397583
Q_POSITIVE,REAL,7,top1_mass,9993,0.1382366605617466,0.13759354369041624,0.0429454542696476,0.08797884732484818,0.29831272959709193
Q_POSITIVE,REAL,7,top32_mass,9993,0.6869564974205422,0.15164434778222408,0.5000521659851074,0.6648401618003845,0.9216054797172547
Q_POSITIVE,REAL,8,normalized_entropy,9993,0.7119913995594016,0.12022198420274316,0.5575582981109619,0.7363076210021973,0.8357558965682984
Q_POSITIVE,REAL,8,top1_mass,9993,0.13828068365906107,0.11431839099546227,0.05205313116312027,0.10250101238489151,0.26211773753166207
Q_POSITIVE,REAL,8,top32_mass,9993,0.7467602101172053,0.12025663187706082,0.5857442021369934,0.7488505840301514,0.9066031575202942
Q_POSITIVE,REAL,9,normalized_entropy,9993,0.805928495849299,0.08629797588441167,0.6885489463806153,0.8208005428314209,0.9000622868537903
Q_POSITIVE,REAL,9,top1_mass,9993,0.08382716276380488,0.06315873698675842,0.03403240963816643,0.06432747840881348,0.1544618248939514
Q_POSITIVE,REAL,9,top32_mass,9993,0.6234724168440822,0.12574969156734508,0.4606871366500854,0.6170482635498047,0.797673010826111
Q_POSITIVE,REAL,10,normalized_entropy,9993,0.6440402860261621,0.14180819382224663,0.4477761209011078,0.668691873550415,0.8038457751274108
Q_POSITIVE,REAL,10,top1_mass,9993,0.18079411243464596,0.135586856952119,0.06240680813789368,0.13864809274673462,0.35626397132873544
Q_POSITIVE,REAL,10,top32_mass,9993,0.8142927303532992,0.12401869671052686,0.6408008217811585,0.8315547108650208,0.9628663182258607
Q_POSITIVE,REAL,11,normalized_entropy,9993,0.6434207671624541,0.1776570514126345,0.3866697192192078,0.6759135127067566,0.8476900339126587
Q_POSITIVE,REAL,11,top1_mass,9993,0.19464787775921824,0.1581643995692498,0.05177936777472496,0.14611239731311798,0.403001803159714
Q_POSITIVE,REAL,11,top32_mass,9993,0.7909510340834242,0.15700886512909173,0.5662291049957275,0.8104973435401917,0.9823174118995667
Q_POSITIVE,REAL,12,normalized_entropy,9993,0.6340431404362197,0.12447879796619399,0.47035848498344424,0.6435970067977905,0.7847139239311219
Q_POSITIVE,REAL,12,top1_mass,9993,0.1807860528740256,0.11772832163493532,0.06804605722427369,0.1500987708568573,0.3323835074901581
Q_POSITIVE,REAL,12,top32_mass,9993,0.8325499838344282,0.11365438387042318,0.6748552441596984,0.8562842011451721,0.9565568923950195
Q_POSITIVE,REAL,13,normalized_entropy,9993,0.5878893616361835,0.16408097111835804,0.3565567910671234,0.6108222603797913,0.7842767953872681
Q_POSITIVE,REAL,13,top1_mass,9993,0.22380710791460562,0.1720475913063118,0.0670374095439911,0.17106874287128448,0.4562287330627442
Q_POSITIVE,REAL,13,top32_mass,9993,0.8559964467613568,0.11832045993240889,0.6779603600502014,0.8869709968566895,0.9824148893356324
Q_POSITIVE,REAL,14,normalized_entropy,9993,0.5795215343927688,0.14145470025004886,0.3894394338130951,0.5906177163124084,0.7538001656532288
Q_POSITIVE,REAL,14,top1_mass,9993,0.2414644796128753,0.1500185338285936,0.0899882286787033,0.20465771853923798,0.4456969857215883
Q_POSITIVE,REAL,14,top32_mass,9993,0.8602534371143846,0.10071721023645526,0.7208352565765381,0.8835667967796326,0.9682701468467713
Q_POSITIVE,REAL,15,normalized_entropy,9993,0.6228826424602952,0.13194218556605578,0.44004206657409667,0.6371907591819763,0.783362603187561
Q_POSITIVE,REAL,15,top1_mass,9993,0.181862826310087,0.1192104957270959,0.06791377067565918,0.14979660511016846,0.339497619867325
Q_POSITIVE,REAL,15,top32_mass,9993,0.8433284704109981,0.11314788528020252,0.6774392247200012,0.8658894300460815,0.9729976773262025
Q_POSITIVE,REAL,16,normalized_entropy,9993,0.6363582100984267,0.13030601172975712,0.4569912016391754,0.6522300243377686,0.7928745985031128
Q_POSITIVE,REAL,16,top1_mass,9993,0.1684663287585477,0.11783516932709424,0.06090966984629631,0.13485154509544373,0.3214986741542817
Q_POSITIVE,REAL,16,top32_mass,9993,0.8326337731786405,0.1173966602524762,0.6598399043083191,0.8564152717590332,0.9677696466445923
Q_POSITIVE,REAL,17,normalized_entropy,9993,0.6370811811125006,0.12049223171012854,0.47436449527740476,0.6488129496574402,0.7825465321540832
Q_POSITIVE,REAL,17,top1_mass,9993,0.1699996168845324,0.11504701350345212,0.062369839102029805,0.13766145706176758,0.3203670263290407
Q_POSITIVE,REAL,17,top32_mass,9993,0.8343759381465699,0.1078226969042792,0.6792210340499878,0.8561084270477295,0.9560460090637207
Q_POSITIVE,REAL,18,normalized_entropy,9993,0.5460166711981657,0.14493100845430282,0.35126076340675355,0.553518533706665,0.7346616744995118
Q_POSITIVE,REAL,18,top1_mass,9993,0.24327856177208954,0.15297289192818825,0.0885167509317398,0.2038370966911316,0.4557829022407532
Q_POSITIVE,REAL,18,top32_mass,9993,0.8981280270924764,0.09650831401481044,0.7578813910484314,0.931010365486145,0.9870367169380188
Q_POSITIVE,REAL,19,normalized_entropy,9993,0.5888325443572794,0.12818122594628917,0.4186123549938202,0.5947732329368591,0.7535898804664612
Q_POSITIVE,REAL,19,top1_mass,9993,0.21860081144329618,0.1315792622433242,0.08400972485542298,0.18687663972377777,0.39641873240470893
Q_POSITIVE,REAL,19,top32_mass,9993,0.8660148919362344,0.09783412680685179,0.7219480395317077,0.8909481167793274,0.9682341814041138
Q_POSITIVE,REAL,20,normalized_entropy,9993,0.6347979644698734,0.11418936970032789,0.48161966204643253,0.6462889313697815,0.7731879353523254
Q_POSITIVE,REAL,20,top1_mass,9993,0.16385936224716635,0.10957286147125551,0.06366654634475707,0.132490873336792,0.30634678602218635
Q_POSITIVE,REAL,20,top32_mass,9993,0.8419881171886954,0.1038175329869684,0.6896717190742493,0.8632481098175049,0.9577181696891786
Q_POSITIVE,REAL,21,normalized_entropy,9993,0.6893550330916707,0.11262289249012199,0.5370111346244812,0.7062860131263733,0.8197104215621949
Q_POSITIVE,REAL,21,top1_mass,9993,0.15021584409820382,0.10456339277846796,0.05605803728103638,0.11984937638044357,0.28307548165321356
Q_POSITIVE,REAL,21,top32_mass,9993,0.771802877572806,0.11298464236184023,0.6139183640480042,0.7814096212387085,0.9133951544761658
Q_POSITIVE,REAL,22,normalized_entropy,9993,0.6354403733516746,0.11846855505706236,0.4770183563232422,0.6498156189918518,0.77421053647995
Q_POSITIVE,REAL,22,top1_mass,9993,0.17550493936371,0.11715588978365242,0.07108179479837418,0.1413913518190384,0.3231935322284701
Q_POSITIVE,REAL,22,top32_mass,9993,0.8339037215770526,0.10069248608050366,0.6911067247390748,0.8502899408340454,0.9528553009033204
Q_POSITIVE,REAL,23,normalized_entropy,9993,0.6210878098227534,0.1488235460732905,0.4169822990894318,0.6366229057312012,0.8029149651527405
Q_POSITIVE,REAL,23,top1_mass,9993,0.2176174181040511,0.14730506022062667,0.07515977323055267,0.17628630995750427,0.4139063954353334
Q_POSITIVE,REAL,23,top32_mass,9993,0.8187534561639647,0.12000225271009658,0.6460527777671814,0.844065248966217,0.9522186756134033
Q_POSITIVE,REAL,24,normalized_entropy,9993,0.6309666049831756,0.16725930580450762,0.3857503950595856,0.6642576456069946,0.8206436038017274
Q_POSITIVE,REAL,24,top1_mass,9993,0.22151157627195153,0.16680475051269178,0.06833828389644622,0.1705199033021927,0.46027596592903147
Q_POSITIVE,REAL,24,top32_mass,9993,0.7994885897595854,0.12816954770675595,0.6198284268379212,0.8133289813995361,0.9603148221969604
Q_POSITIVE,REAL,25,normalized_entropy,9993,0.5370290095886286,0.1385549534594763,0.3477785885334015,0.5499787330627441,0.7056214094161988
Q_POSITIVE,REAL,25,top1_mass,9993,0.23816175365843453,0.15540342326567588,0.08932976871728897,0.1951388716697693,0.44834750890731834
Q_POSITIVE,REAL,25,top32_mass,9993,0.9136273373023867,0.08355096522782898,0.790499210357666,0.9411524534225464,0.9931202411651612
Q_POSITIVE,REAL,26,normalized_entropy,9993,0.5461862950374131,0.14016528337143955,0.3618845820426941,0.5502592921257019,0.7234931230545045
Q_POSITIVE,REAL,26,top1_mass,9993,0.2392808672381431,0.1500180644356246,0.09103086143732071,0.19929172098636627,0.44678130149841316
Q_POSITIVE,REAL,26,top32_mass,9993,0.9017692868426602,0.09750079448493733,0.7653525829315185,0.9347420930862427,0.9890948295593261
Q_POSITIVE,REAL,27,normalized_entropy,9993,0.5594654373701948,0.1326931470305853,0.3844901382923126,0.5726085305213928,0.7161172628402711
Q_POSITIVE,REAL,27,top1_mass,9993,0.22890032495996515,0.1473671642079137,0.08947496265172958,0.18755821883678436,0.42431356310844426
Q_POSITIVE,REAL,27,top32_mass,9993,0.8974163681939714,0.08739447263718716,0.7761266946792602,0.9209666848182678,0.9839908003807067
Q_POSITIVE,REAL,28,normalized_entropy,9993,0.6174823022664909,0.18440893993621954,0.3608765840530396,0.636668860912323,0.8459026217460633
Q_POSITIVE,REAL,28,top1_mass,9993,0.2336439793189656,0.1753381086983494,0.06505340933799744,0.18422171473503113,0.47450887560844424
Q_POSITIVE,REAL,28,top32_mass,9993,0.8003120673265851,0.15512944093598746,0.5658351898193359,0.8383621573448181,0.9745844006538391
Q_POSITIVE,REAL,29,normalized_entropy,9993,0.5182700612830451,0.14818004577580107,0.3280290365219116,0.5141602158546448,0.7178060412406924
Q_POSITIVE,REAL,29,top1_mass,9993,0.267239132453564,0.15913479164176844,0.10279010981321335,0.22948484122753143,0.4844543993473059
Q_POSITIVE,REAL,29,top32_mass,9993,0.9080218301513204,0.09414139866168844,0.7692711591720581,0.9427319169044495,0.9895699262619019
Q_POSITIVE,REAL,30,normalized_entropy,9993,0.5711039119087593,0.1398910261569441,0.3826518952846527,0.5805584788322449,0.7488241076469422
Q_POSITIVE,REAL,30,top1_mass,9993,0.21526475468467607,0.13694192723732626,0.08260679244995117,0.1790403425693512,0.39792538285255435
Q_POSITIVE,REAL,30,top32_mass,9993,0.8834223638816268,0.10307161899789931,0.7302245259284973,0.9128444790840149,0.9877289772033692
Q_POSITIVE,REAL,31,normalized_entropy,9993,0.6101560477548732,0.1432230342631189,0.4188766717910767,0.6167150735855103,0.7959827542304994
Q_POSITIVE,REAL,31,top1_mass,9993,0.2094623540081423,0.13252183458302108,0.07737866789102554,0.17686843872070312,0.3850679218769074
Q_POSITIVE,REAL,31,top32_mass,9993,0.838757877812471,0.12239430076851221,0.6570994615554809,0.8694279193878174,0.9710757970809937
Q_POSITIVE,REAL,32,normalized_entropy,9993,0.7942632939534169,0.10250614560558415,0.660833740234375,0.8171529769897461,0.8988830804824829
Q_POSITIVE,REAL,32,top1_mass,9993,0.10762543339050398,0.08524088738140287,0.038178878277540206,0.0820775032043457,0.20516599714756012
Q_POSITIVE,REAL,32,top32_mass,9993,0.623328333843772,0.12886467967211526,0.45949010252952577,0.6150475144386292,0.7991933107376099
WRITE,HALL,1,normalized_entropy,1766,0.9117553362692469,0.04413477272469164,0.851971298456192,0.9226618409156799,0.9564516246318817
WRITE,HALL,1,top1_mass,1766,0.05951814432412234,0.03085265364843538,0.03134619817137718,0.052037376910448074,0.09556585177779198
WRITE,HALL,1,top32_mass,1766,0.4340308392304391,0.09147509515411421,0.33065803349018097,0.4183179587125778,0.5602771043777466
WRITE,HALL,2,normalized_entropy,1766,0.810144431897495,0.03633598518128031,0.7635623216629028,0.812921404838562,0.8539561033248901
WRITE,HALL,2,top1_mass,1766,0.0978161702786877,0.03337829397859969,0.06337622925639153,0.09228446707129478,0.13794871419668198
WRITE,HALL,2,top32_mass,1766,0.6221164479126071,0.053663933624262215,0.5544040203094482,0.6219559609889984,0.6925542056560516
WRITE,HALL,3,normalized_entropy,1766,0.7355410443663192,0.06733219724163694,0.641461580991745,0.743953287601471,0.8159665465354919
WRITE,HALL,3,top1_mass,1766,0.1563020181248338,0.0721198289346063,0.07684411481022835,0.1429840624332428,0.25179266929626465
WRITE,HALL,3,top32_mass,1766,0.7124561104640821,0.06991807838529548,0.6199401021003723,0.7149114608764648,0.8052731156349182
WRITE,HALL,4,normalized_entropy,1766,0.7693955663882728,0.0534185211473367,0.6991164684295654,0.7759671807289124,0.832208901643753
WRITE,HALL,4,top1_mass,1766,0.12226166389460674,0.05558706713200391,0.06559515371918678,0.10892579704523087,0.19278758019208908
WRITE,HALL,4,top32_mass,1766,0.6847019983647499,0.06541247143667263,0.5988304316997528,0.6855270266532898,0.7690514922142029
WRITE,HALL,5,normalized_entropy,1766,0.8028238986451115,0.05131240564938375,0.7374235987663269,0.8100359439849854,0.8596477508544922
WRITE,HALL,5,top1_mass,1766,0.10251532784122067,0.055158690186661356,0.05083494819700718,0.0880550742149353,0.1694064736366272
WRITE,HALL,5,top32_mass,1766,0.6401757747947427,0.07092959300560825,0.5495417714118958,0.6397657990455627,0.7343483865261078
WRITE,HALL,6,normalized_entropy,1766,0.7987441759417309,0.04850807003881646,0.7358612418174744,0.8031692504882812,0.8552935421466827
WRITE,HALL,6,top1_mass,1766,0.08997874824163564,0.045255780392942174,0.04673722758889198,0.07926339656114578,0.1450062245130539
WRITE,HALL,6,top32_mass,1766,0.6502299085850084,0.07534049503172789,0.5520565509796143,0.6486220359802246,0.7485008835792542
WRITE,HALL,7,normalized_entropy,1766,0.8443373437139753,0.06622925640343263,0.7589647173881531,0.862238198518753,0.9023340046405792
WRITE,HALL,7,top1_mass,1766,0.08106787075601847,0.06908600125817921,0.0355828981846571,0.057763705030083656,0.15281958132982254
WRITE,HALL,7,top32_mass,1766,0.564297462272482,0.08694641628556442,0.4655543267726898,0.5516011118888855,0.6814575791358948
WRITE,HALL,8,normalized_entropy,1766,0.8044893895006936,0.06548037813403415,0.7183727025985718,0.8167133629322052,0.8734379708766937
WRITE,HALL,8,top1_mass,1766,0.0991874326163922,0.06923943977765312,0.04283683001995087,0.07811649143695831,0.17782197892665863
WRITE,HALL,8,top32_mass,1766,0.6300957003272943,0.08746633573679177,0.5209837257862091,0.6270549893379211,0.7491247951984406
WRITE,HALL,9,normalized_entropy,1766,0.8779931906125553,0.044255454511274196,0.8234120905399323,0.8880317509174347,0.92228102684021
WRITE,HALL,9,top1_mass,1766,0.05792460050897953,0.036325256521642486,0.028271249495446682,0.04775984771549702,0.09646562859416008
WRITE,HALL,9,top32_mass,1766,0.5052662397295,0.08033946294872797,0.4093893766403198,0.49377429485321045,0.611945241689682
WRITE,HALL,10,normalized_entropy,1766,0.78976610994825,0.08025615036891783,0.6778305172920227,0.8053159713745117,0.8793506920337677
WRITE,HALL,10,top1_mass,1766,0.12125206024766745,0.0830916279176258,0.044738007709383965,0.09593889117240906,0.23798953741788864
WRITE,HALL,10,top32_mass,1766,0.6383789202297531,0.10038250120803852,0.5074062943458557,0.6376704573631287,0.7709964513778687
WRITE,HALL,11,normalized_entropy,1766,0.7974761451255965,0.08545117057643273,0.6796109080314636,0.8102031350135803,0.8965435028076172
WRITE,HALL,11,top1_mass,1766,0.11848670077781243,0.08588525195209111,0.03984495997428894,0.09380308911204338,0.22556450963020325
WRITE,HALL,11,top32_mass,1766,0.6225331776679439,0.10957792499512459,0.4726634919643402,0.6256946921348572,0.7648727595806122
WRITE,HALL,12,normalized_entropy,1766,0.7795978224122241,0.07567518051354767,0.6796795725822449,0.7849460542201996,0.8728671669960022
WRITE,HALL,12,top1_mass,1766,0.11962950191780132,0.07141559640794899,0.04879685863852501,0.10333588719367981,0.2104615718126297
WRITE,HALL,12,top32_mass,1766,0.6607094116652403,0.1009609766881308,0.5249724090099335,0.6702408492565155,0.7870681881904602
WRITE,HALL,13,normalized_entropy,1766,0.7338976164940124,0.0917512552801856,0.6102297306060791,0.7415944337844849,0.8490093350410461
WRITE,HALL,13,top1_mass,1766,0.15530591330565893,0.09639407999797055,0.05767747387290001,0.1299619898200035,0.29513728618621826
WRITE,HALL,13,top32_mass,1766,0.7113002891549978,0.10411931448838291,0.5604560375213623,0.7220494747161865,0.8383095562458038
WRITE,HALL,14,normalized_entropy,1766,0.784864161488424,0.08097455419629818,0.675078421831131,0.798585832118988,0.8747251033782959
WRITE,HALL,14,top1_mass,1766,0.1308694992484451,0.0872992099636466,0.05023366026580334,0.10614584013819695,0.2474879026412964
