method,layer,metric,count,mean,std,q10,median,q90
JFFN_MATCH_WRITE,7,total_variation,16510,0.3886013600912096,0.14179562676140137,0.2167137861251831,0.3695971220731735,0.5949856162071229
JFFN_MATCH_WRITE,8,cosine,16510,0.48800410295366736,0.2278615736550309,0.18254534304142,0.48371803760528564,0.8013765037059783
JFFN_MATCH_WRITE,8,js,16510,0.1658960719601613,0.08761265562024642,0.06148916780948639,0.15364281088113785,0.29047906696796416
JFFN_MATCH_WRITE,8,top1_agreement,16510,0.07849788007268323,0.2689534586072056,0.0,0.0,0.0
JFFN_MATCH_WRITE,8,top32_overlap,16510,0.47582336462749847,0.1774078215364628,0.25,0.46875,0.71875
JFFN_MATCH_WRITE,8,total_variation,16510,0.45685782262785807,0.13488899618846947,0.2810715466737747,0.45536039769649506,0.6371666014194489
JFFN_MATCH_WRITE,9,cosine,16510,0.6150018823022267,0.18583047550510312,0.35905498564243316,0.6236231923103333,0.8583796739578247
JFFN_MATCH_WRITE,9,js,16510,0.10870979819249368,0.05715415393930779,0.04025457762181759,0.1012507863342762,0.18671019673347475
JFFN_MATCH_WRITE,9,top1_agreement,16510,0.08600847970926712,0.2803765702182829,0.0,0.0,0.0
JFFN_MATCH_WRITE,9,top32_overlap,16510,0.48369738037553,0.16480618921320914,0.28125,0.46875,0.6875
JFFN_MATCH_WRITE,9,total_variation,16510,0.36644617258590834,0.10650801182377279,0.2274160534143448,0.36592890322208405,0.5043345749378204
JFFN_MATCH_WRITE,10,cosine,16510,0.36135415821553385,0.23219713417114604,0.10082081109285355,0.3087657541036606,0.7190624952316285
JFFN_MATCH_WRITE,10,js,16510,0.22263936244548135,0.10232940660785683,0.08639655336737632,0.22056233882904053,0.36205020546913147
JFFN_MATCH_WRITE,10,top1_agreement,16510,0.05384615384615385,0.2257138577095571,0.0,0.0,0.0
JFFN_MATCH_WRITE,10,top32_overlap,16510,0.3506681556632344,0.20204005908903658,0.09375,0.34375,0.625
JFFN_MATCH_WRITE,10,total_variation,16510,0.5371791237280413,0.14427780127655812,0.3384090930223465,0.5517646372318268,0.7158290386199951
JFFN_MATCH_WRITE,11,cosine,16510,0.324773534784925,0.2264466580936341,0.07881974428892136,0.2698485851287842,0.6705171167850494
JFFN_MATCH_WRITE,11,js,16510,0.23658450258938626,0.10496158704626507,0.09683094769716263,0.23510265350341797,0.37741346955299376
JFFN_MATCH_WRITE,11,top1_agreement,16510,0.04554815263476681,0.2085030417675646,0.0,0.0,0.0
JFFN_MATCH_WRITE,11,top32_overlap,16510,0.31495495154451847,0.19733522324996297,0.0625,0.28125,0.59375
JFFN_MATCH_WRITE,11,total_variation,16510,0.5535730055377095,0.14218429008028344,0.35745456218719485,0.5672816932201385,0.727593618631363
JFFN_MATCH_WRITE,12,cosine,16510,0.32867526261892954,0.2271197304248919,0.0831075668334961,0.2703385651111603,0.6798985958099365
JFFN_MATCH_WRITE,12,js,16510,0.2475690904766691,0.1076285522954423,0.10179714933037758,0.24815331399440765,0.3910178542137146
JFFN_MATCH_WRITE,12,top1_agreement,16510,0.04760751059963658,0.21293434559540195,0.0,0.0,0.0
JFFN_MATCH_WRITE,12,top32_overlap,16510,0.32514195941853424,0.2070299415474971,0.0625,0.3125,0.625
JFFN_MATCH_WRITE,12,total_variation,16510,0.5707831753096315,0.1455682842540607,0.3660920470952988,0.5872717797756195,0.7479813277721405
JFFN_MATCH_WRITE,13,cosine,16510,0.27477813327654255,0.2287402480614484,0.046422600746154785,0.20178888738155365,0.634430092573166
