model,group,classifier,seed,threshold_rule,threshold,AUROC,HALL_AUPR,HALL_precision,HALL_recall,HALL_F1
llava_1_5_7b,gated_visual_prompt_sum,rf,44,fixed_0.5,0.5,0.8941888481120571,0.6959658114359397,0.6979166666666666,0.5669957686882934,0.6256809338521401
llava_1_5_7b,gated_visual_prompt_sum,rf,44,train_f1,0.49571230158730184,0.8941888481120571,0.6959658114359397,0.6986062717770035,0.5655853314527504,0.6250974279033515
llava_1_5_7b,gated_visual_prompt_sum,rf,45,fixed_0.5,0.5,0.8923078792915751,0.6910725000256295,0.6875,0.5585331452750353,0.6163424124513619
llava_1_5_7b,gated_visual_prompt_sum,rf,45,train_f1,0.5222817460317463,0.8923078792915751,0.6910725000256295,0.6883942766295708,0.610719322990127,0.6472346786248132
llava_1_5_7b,gated_generation,three_hidden,43,fixed_0.5,0.5,0.8877160003310505,0.6687305849770144,0.6166883963494133,0.6671368124118476,0.6409214092140921
llava_1_5_7b,gated_generation,three_hidden,43,train_f1,0.44397974014282227,0.8877160003310505,0.6687305849770144,0.6451127819548872,0.6050775740479548,0.6244541484716157
llava_1_5_7b,gated_generation,three_hidden,44,fixed_0.5,0.5,0.8835509566028661,0.6698182890196951,0.6132075471698113,0.6417489421720733,0.6271536871123363
llava_1_5_7b,gated_generation,three_hidden,44,train_f1,0.4120635986328125,0.8835509566028661,0.6698182890196951,0.6512396694214876,0.5557122708039492,0.5996955859969558
llava_1_5_7b,gated_generation,three_hidden,45,fixed_0.5,0.5,0.8755608904332768,0.6465936481987116,0.6923076923076923,0.3427362482369535,0.45849056603773586
llava_1_5_7b,gated_generation,three_hidden,45,train_f1,0.5792966485023499,0.8755608904332768,0.6465936481987116,0.6439267886855241,0.5458392101551481,0.5908396946564886
llava_1_5_7b,gated_generation,one_hidden,43,fixed_0.5,0.5,0.8703902518356809,0.6427540701496838,0.6611909650924025,0.4541607898448519,0.5384615384615384
llava_1_5_7b,gated_generation,one_hidden,43,train_f1,0.5113968253135681,0.8703902518356809,0.6427540701496838,0.6518375241779497,0.47531734837799716,0.5497553017944535
llava_1_5_7b,gated_generation,one_hidden,44,fixed_0.5,0.5,0.8736041041003384,0.6457938325976501,0.6005154639175257,0.6572637517630465,0.6276094276094276
llava_1_5_7b,gated_generation,one_hidden,44,train_f1,0.3926001191139221,0.8736041041003384,0.6457938325976501,0.6629834254143646,0.5077574047954866,0.5750798722044729
llava_1_5_7b,gated_generation,one_hidden,45,fixed_0.5,0.5,0.872369609794465,0.654760169585546,0.657088122605364,0.4837799717912553,0.5572705117790414
llava_1_5_7b,gated_generation,one_hidden,45,train_f1,0.5084582567214966,0.872369609794465,0.654760169585546,0.6519337016574586,0.4992947813822285,0.5654952076677316
llava_1_5_7b,gated_generation,xgb,43,fixed_0.5,0.5,0.8849926468588111,0.6458779488423648,0.6637781629116117,0.5401974612129761,0.5956454121306376
llava_1_5_7b,gated_generation,xgb,43,train_f1,0.512584924697876,0.8849926468588111,0.6458779488423648,0.6541737649063032,0.5416078984485191,0.5925925925925926
llava_1_5_7b,gated_generation,xgb,44,fixed_0.5,0.5,0.8849926468588111,0.6458779488423648,0.6637781629116117,0.5401974612129761,0.5956454121306376
llava_1_5_7b,gated_generation,xgb,44,train_f1,0.512584924697876,0.8849926468588111,0.6458779488423648,0.6541737649063032,0.5416078984485191,0.5925925925925926
llava_1_5_7b,gated_generation,xgb,45,fixed_0.5,0.5,0.8849926468588111,0.6458779488423648,0.6637781629116117,0.5401974612129761,0.5956454121306376
llava_1_5_7b,gated_generation,xgb,45,train_f1,0.512584924697876,0.8849926468588111,0.6458779488423648,0.6541737649063032,0.5416078984485191,0.5925925925925926
llava_1_5_7b,gated_generation,rf,43,fixed_0.5,0.5,0.8817368345204659,0.6478175155853418,0.6748582230623819,0.5035260930888575,0.5767366720516963
llava_1_5_7b,gated_generation,rf,43,train_f1,0.531593253968254,0.8817368345204659,0.6478175155853418,0.656957928802589,0.5726375176304654,0.611906556141673
llava_1_5_7b,gated_generation,rf,44,fixed_0.5,0.5,0.881754776069215,0.6493792054009208,0.6748582230623819,0.5035260930888575,0.5767366720516963
llava_1_5_7b,gated_generation,rf,44,train_f1,0.5016666666666668,0.881754776069215,0.6493792054009208,0.6752767527675276,0.5162200282087447,0.5851318944844125
llava_1_5_7b,gated_generation,rf,45,fixed_0.5,0.5,0.8809155745954614,0.6413481876031946,0.6791044776119403,0.5133991537376587,0.5847389558232932
llava_1_5_7b,gated_generation,rf,45,train_f1,0.5174166666666665,0.8809155745954614,0.6413481876031946,0.6580756013745704,0.5401974612129761,0.5933384972889233
llava_1_5_7b,gated_vp_generation,three_hidden,43,fixed_0.5,0.5,0.9076617937034422,0.724611302330118,0.6386554621848739,0.7503526093088858,0.6900129701686122
llava_1_5_7b,gated_vp_generation,three_hidden,43,train_f1,0.40168246626853943,0.9076617937034422,0.724611302330118,0.6894049346879536,0.6699576868829337,0.6795422031473534
llava_1_5_7b,gated_vp_generation,three_hidden,44,fixed_0.5,0.5,0.9059420094418847,0.7227742310338997,0.7011308562197092,0.61212976022567,0.6536144578313253
llava_1_5_7b,gated_vp_generation,three_hidden,44,train_f1,0.5504188537597656,0.9059420094418847,0.7227742310338997,0.6835066864784547,0.6488011283497884,0.6657018813314037
llava_1_5_7b,gated_vp_generation,three_hidden,45,fixed_0.5,0.5,0.9004921193194018,0.7110273452850822,0.6230859835100118,0.7461212976022567,0.6790757381258024
llava_1_5_7b,gated_vp_generation,three_hidden,45,train_f1,0.35733872652053833,0.9004921193194018,0.7110273452850822,0.6761453396524486,0.6036671368124118,0.6378539493293591
llava_1_5_7b,gated_vp_generation,one_hidden,43,fixed_0.5,0.5,0.9018961901989371,0.7214733948213403,0.7198515769944341,0.5472496473906912,0.6217948717948718
llava_1_5_7b,gated_vp_generation,one_hidden,43,train_f1,0.5506541728973389,0.9018961901989371,0.7214733948213403,0.6913183279742765,0.6064880112834978,0.6461307287753568
llava_1_5_7b,gated_vp_generation,one_hidden,44,fixed_0.5,0.5,0.8929259945839674,0.704483412658259,0.7881040892193308,0.29901269393511987,0.4335378323108384
llava_1_5_7b,gated_vp_generation,one_hidden,44,train_f1,0.653157651424408,0.8929259945839674,0.704483412658259,0.6893382352941176,0.5289139633286318,0.5985634477254589
llava_1_5_7b,gated_vp_generation,one_hidden,45,fixed_0.5,0.5,0.8932194257199626,0.709638240951859,0.7282608695652174,0.47249647390691113,0.5731394354148845
llava_1_5_7b,gated_vp_generation,one_hidden,45,train_f1,0.564357578754425,0.8932194257199626,0.709638240951859,0.6934046345811051,0.5486600846262342,0.6125984251968504
llava_1_5_7b,gated_vp_generation,xgb,43,fixed_0.5,0.5,0.9051913581926031,0.7113365008688185,0.7021630615640599,0.5952045133991537,0.6442748091603053
llava_1_5_7b,gated_vp_generation,xgb,43,train_f1,0.48872801661491394,0.9051913581926031,0.7113365008688185,0.7016949152542373,0.5839210155148096,0.6374133949191686
llava_1_5_7b,gated_vp_generation,xgb,44,fixed_0.5,0.5,0.9051913581926031,0.7113365008688185,0.7021630615640599,0.5952045133991537,0.6442748091603053
llava_1_5_7b,gated_vp_generation,xgb,44,train_f1,0.48872801661491394,0.9051913581926031,0.7113365008688185,0.7016949152542373,0.5839210155148096,0.6374133949191686
llava_1_5_7b,gated_vp_generation,xgb,45,fixed_0.5,0.5,0.9051913581926031,0.7113365008688185,0.7021630615640599,0.5952045133991537,0.6442748091603053
llava_1_5_7b,gated_vp_generation,xgb,45,train_f1,0.48872801661491394,0.9051913581926031,0.7113365008688185,0.7016949152542373,0.5839210155148096,0.6374133949191686
llava_1_5_7b,gated_vp_generation,rf,43,fixed_0.5,0.5,0.8977595056929693,0.7021597781845168,0.7051509769094139,0.5599435825105783,0.6242138364779874
llava_1_5_7b,gated_vp_generation,rf,43,train_f1,0.5190555555555559,0.8977595056929693,0.7021597781845168,0.6826446280991736,0.5825105782792666,0.6286149162861492
llava_1_5_7b,gated_vp_generation,rf,44,fixed_0.5,0.5,0.8975951379560408,0.7072372389750355,0.7092819614711033,0.5712270803949224,0.6328125
llava_1_5_7b,gated_vp_generation,rf,44,train_f1,0.48833333333333345,0.8975951379560408,0.7072372389750355,0.7124542124542125,0.5486600846262342,0.6199203187250996
llava_1_5_7b,gated_vp_generation,rf,45,fixed_0.5,0.5,0.8984039545488482,0.7038852570489429,0.6972318339100346,0.5684062059238364,0.6262626262626263
llava_1_5_7b,gated_vp_generation,rf,45,train_f1,0.5140833333333332,0.8984039545488482,0.7038852570489429,0.687603305785124,0.5867418899858956,0.6331811263318112
qwen3_vl_8b,attention_visual,three_hidden,43,fixed_0.5,0.5,0.877922026802997,0.5915830464030257,0.5824175824175825,0.5135658914728682,0.5458290422245108
qwen3_vl_8b,attention_visual,three_hidden,43,train_f1,0.4583045244216919,0.877922026802997,0.5915830464030257,0.6099476439790575,0.45155038759689925,0.5189309576837416
qwen3_vl_8b,attention_visual,three_hidden,44,fixed_0.5,0.5,0.8738781917701648,0.609221176907315,0.5782608695652174,0.5155038759689923,0.5450819672131147
qwen3_vl_8b,attention_visual,three_hidden,44,train_f1,0.49285784363746643,0.8738781917701648,0.609221176907315,0.5865168539325842,0.5058139534883721,0.5431841831425598
qwen3_vl_8b,attention_visual,three_hidden,45,fixed_0.5,0.5,0.8736921884792186,0.5863805580381992,0.6504854368932039,0.38953488372093026,0.48727272727272725
qwen3_vl_8b,attention_visual,three_hidden,45,train_f1,0.5372068285942078,0.8736921884792186,0.5863805580381992,0.6331521739130435,0.45155038759689925,0.5271493212669683
qwen3_vl_8b,attention_visual,one_hidden,43,fixed_0.5,0.5,0.8665098373358772,0.5792843778232554,0.5935334872979214,0.49806201550387597,0.541622760800843
qwen3_vl_8b,attention_visual,one_hidden,43,train_f1,0.4163697361946106,0.8665098373358772,0.5792843778232554,0.6656151419558359,0.40891472868217055,0.5066026410564226
qwen3_vl_8b,attention_visual,one_hidden,44,fixed_0.5,0.5,0.8655667003170546,0.5757895157951634,0.6106870229007634,0.46511627906976744,0.528052805280528
qwen3_vl_8b,attention_visual,one_hidden,44,train_f1,0.403812050819397,0.8655667003170546,0.5757895157951634,0.7030075187969925,0.3624031007751938,0.4782608695652174
qwen3_vl_8b,attention_visual,one_hidden,45,fixed_0.5,0.5,0.874406873323269,0.581566449418738,0.6701388888888888,0.374031007751938,0.48009950248756217
qwen3_vl_8b,attention_visual,one_hidden,45,train_f1,0.5250129699707031,0.874406873323269,0.581566449418738,0.6540880503144654,0.40310077519379844,0.4988009592326139
qwen3_vl_8b,attention_visual,xgb,43,fixed_0.5,0.5,0.868111703851889,0.5898406166044479,0.6628787878787878,0.3391472868217054,0.44871794871794873
qwen3_vl_8b,attention_visual,xgb,43,train_f1,0.5014685392379761,0.868111703851889,0.5898406166044479,0.6641509433962264,0.34108527131782945,0.4507042253521127
qwen3_vl_8b,attention_visual,xgb,44,fixed_0.5,0.5,0.868111703851889,0.5898406166044479,0.6628787878787878,0.3391472868217054,0.44871794871794873
qwen3_vl_8b,attention_visual,xgb,44,train_f1,0.5014685392379761,0.868111703851889,0.5898406166044479,0.6641509433962264,0.34108527131782945,0.4507042253521127
qwen3_vl_8b,attention_visual,xgb,45,fixed_0.5,0.5,0.868111703851889,0.5898406166044479,0.6628787878787878,0.3391472868217054,0.44871794871794873
qwen3_vl_8b,attention_visual,xgb,45,train_f1,0.5014685392379761,0.868111703851889,0.5898406166044479,0.6641509433962264,0.34108527131782945,0.4507042253521127
qwen3_vl_8b,attention_visual,rf,43,fixed_0.5,0.5,0.8395563397022094,0.5402282627847088,0.7189542483660131,0.2131782945736434,0.32884902840059793
qwen3_vl_8b,attention_visual,rf,43,train_f1,0.5421468253968253,0.8395563397022094,0.5402282627847088,0.6948356807511737,0.2868217054263566,0.4060356652949246
qwen3_vl_8b,attention_visual,rf,44,fixed_0.5,0.5,0.8412388590974904,0.5381491581966014,0.7172413793103448,0.20155038759689922,0.3146747352496218
qwen3_vl_8b,attention_visual,rf,44,train_f1,0.550013888888889,0.8412388590974904,0.5381491581966014,0.6785714285714286,0.29457364341085274,0.41081081081081083
qwen3_vl_8b,attention_visual,rf,45,fixed_0.5,0.5,0.8392561103238773,0.5404365913306364,0.7103448275862069,0.1996124031007752,0.31164901664145234
qwen3_vl_8b,attention_visual,rf,45,train_f1,0.5348511904761906,0.8392561103238773,0.5404365913306364,0.69,0.26744186046511625,0.3854748603351955
qwen3_vl_8b,attention_visual_prompt_sum,three_hidden,43,fixed_0.5,0.5,0.8803666966124246,0.6262358798603991,0.6544502617801047,0.4844961240310077,0.5567928730512249
qwen3_vl_8b,attention_visual_prompt_sum,three_hidden,43,train_f1,0.538597047328949,0.8803666966124246,0.6262358798603991,0.6474654377880185,0.5445736434108527,0.5915789473684211
qwen3_vl_8b,attention_visual_prompt_sum,three_hidden,44,fixed_0.5,0.5,0.888774662801503,0.6302652850834383,0.6602739726027397,0.46705426356589147,0.547105561861521
qwen3_vl_8b,attention_visual_prompt_sum,three_hidden,44,train_f1,0.5483555197715759,0.888774662801503,0.6302652850834383,0.6466512702078522,0.5426356589147286,0.5900948366701791
qwen3_vl_8b,attention_visual_prompt_sum,three_hidden,45,fixed_0.5,0.5,0.8625975938429051,0.5893153205429356,0.6463768115942029,0.4321705426356589,0.5180023228803716
qwen3_vl_8b,attention_visual_prompt_sum,three_hidden,45,train_f1,0.5294572710990906,0.8625975938429051,0.5893153205429356,0.6233766233766234,0.46511627906976744,0.532741398446171
qwen3_vl_8b,attention_visual_prompt_sum,one_hidden,43,fixed_0.5,0.5,0.828663956112485,0.5218753631820119,0.625,0.31007751937984496,0.41450777202072536
qwen3_vl_8b,attention_visual_prompt_sum,one_hidden,43,train_f1,0.48573046922683716,0.828663956112485,0.5218753631820119,0.6382978723404256,0.29069767441860467,0.3994673768308921
qwen3_vl_8b,attention_visual_prompt_sum,one_hidden,44,fixed_0.5,0.5,0.8252356298951282,0.5150893953437267,0.5759493670886076,0.35271317829457366,0.4375
qwen3_vl_8b,attention_visual_prompt_sum,one_hidden,44,train_f1,0.44598808884620667,0.8252356298951282,0.5150893953437267,0.6483050847457628,0.29651162790697677,0.40691489361702127
qwen3_vl_8b,attention_visual_prompt_sum,one_hidden,45,fixed_0.5,0.5,0.8238270987499962,0.5125279900564068,0.5658682634730539,0.36627906976744184,0.4447058823529412
qwen3_vl_8b,attention_visual_prompt_sum,one_hidden,45,train_f1,0.41136953234672546,0.8238270987499962,0.5125279900564068,0.6620370370370371,0.2771317829457364,0.3907103825136612
qwen3_vl_8b,attention_visual_prompt_sum,xgb,43,fixed_0.5,0.5,0.878653691200578,0.5993321564576002,0.6887417218543046,0.40310077519379844,0.508557457212714
qwen3_vl_8b,attention_visual_prompt_sum,xgb,43,train_f1,0.5004900693893433,0.878653691200578,0.5993321564576002,0.6887417218543046,0.40310077519379844,0.508557457212714
qwen3_vl_8b,attention_visual_prompt_sum,xgb,44,fixed_0.5,0.5,0.878653691200578,0.5993321564576002,0.6887417218543046,0.40310077519379844,0.508557457212714
qwen3_vl_8b,attention_visual_prompt_sum,xgb,44,train_f1,0.5004900693893433,0.878653691200578,0.5993321564576002,0.6887417218543046,0.40310077519379844,0.508557457212714
qwen3_vl_8b,attention_visual_prompt_sum,xgb,45,fixed_0.5,0.5,0.878653691200578,0.5993321564576002,0.6887417218543046,0.40310077519379844,0.508557457212714
qwen3_vl_8b,attention_visual_prompt_sum,xgb,45,train_f1,0.5004900693893433,0.878653691200578,0.5993321564576002,0.6887417218543046,0.40310077519379844,0.508557457212714
qwen3_vl_8b,attention_visual_prompt_sum,rf,43,fixed_0.5,0.5,0.8473021033036038,0.5446282190008305,0.6772486772486772,0.24806201550387597,0.36312056737588655
qwen3_vl_8b,attention_visual_prompt_sum,rf,43,train_f1,0.6934098142695365,0.8473021033036038,0.5446282190008305,0.48534201954397393,0.5775193798449613,0.5274336283185841
qwen3_vl_8b,attention_visual_prompt_sum,rf,44,fixed_0.5,0.5,0.8472519364409004,0.5454726326413565,0.6666666666666666,0.23255813953488372,0.3448275862068966
qwen3_vl_8b,attention_visual_prompt_sum,rf,44,train_f1,0.7072317313216007,0.8472519364409004,0.5454726326413565,0.4733637747336377,0.6027131782945736,0.5302642796248934
qwen3_vl_8b,attention_visual_prompt_sum,rf,45,fixed_0.5,0.5,0.8484428205816887,0.5466434244916758,0.6994535519125683,0.24806201550387597,0.36623748211731044
qwen3_vl_8b,attention_visual_prompt_sum,rf,45,train_f1,0.6943411945436376,0.8484428205816887,0.5466434244916758,0.4862236628849271,0.5813953488372093,0.529567519858782
qwen3_vl_8b,attention_generation,three_hidden,43,fixed_0.5,0.5,0.8735297250238485,0.5935749217517897,0.5452830188679245,0.560077519379845,0.5525812619502868
qwen3_vl_8b,attention_generation,three_hidden,43,train_f1,0.4476037323474884,0.8735297250238485,0.5935749217517897,0.5833333333333334,0.501937984496124,0.5395833333333333
qwen3_vl_8b,attention_generation,three_hidden,44,fixed_0.5,0.5,0.8639659914978745,0.5828528727656525,0.4405594405594406,0.7325581395348837,0.5502183406113537
qwen3_vl_8b,attention_generation,three_hidden,44,train_f1,0.24626481533050537,0.8639659914978745,0.5828528727656525,0.6045918367346939,0.45930232558139533,0.5220264317180616
qwen3_vl_8b,attention_generation,three_hidden,45,fixed_0.5,0.5,0.855986373136494,0.5511565677051626,0.6940298507462687,0.18023255813953487,0.28615384615384615
qwen3_vl_8b,attention_generation,three_hidden,45,train_f1,0.6998801231384277,0.855986373136494,0.5511565677051626,0.6130030959752322,0.38372093023255816,0.4719904648390942
qwen3_vl_8b,attention_generation,one_hidden,43,fixed_0.5,0.5,0.8311124849113514,0.49765174368777354,0.5764705882352941,0.28488372093023256,0.38132295719844356
qwen3_vl_8b,attention_generation,one_hidden,43,train_f1,0.42758315801620483,0.8311124849113514,0.49765174368777354,0.6235955056179775,0.21511627906976744,0.31988472622478387
qwen3_vl_8b,attention_generation,one_hidden,44,fixed_0.5,0.5,0.8374431570855676,0.5151970609687341,0.6014760147601476,0.31589147286821706,0.4142312579415502
qwen3_vl_8b,attention_generation,one_hidden,44,train_f1,0.440279483795166,0.8374431570855676,0.5151970609687341,0.6382978723404256,0.23255813953488372,0.3409090909090909
qwen3_vl_8b,attention_generation,one_hidden,45,fixed_0.5,0.5,0.8307138513023318,0.49967311083589816,0.5366876310272537,0.49612403100775193,0.5156092648539778
qwen3_vl_8b,attention_generation,one_hidden,45,train_f1,0.3618670403957367,0.8307138513023318,0.49967311083589816,0.6017699115044248,0.26356589147286824,0.3665768194070081
qwen3_vl_8b,attention_generation,xgb,43,fixed_0.5,0.5,0.8685496991531834,0.5715655412446087,0.6677966101694915,0.3817829457364341,0.48581997533908755
qwen3_vl_8b,attention_generation,xgb,43,train_f1,0.5071849822998047,0.8685496991531834,0.5715655412446087,0.6644295302013423,0.38372093023255816,0.4864864864864865
qwen3_vl_8b,attention_generation,xgb,44,fixed_0.5,0.5,0.8685496991531834,0.5715655412446087,0.6677966101694915,0.3817829457364341,0.48581997533908755
qwen3_vl_8b,attention_generation,xgb,44,train_f1,0.5071849822998047,0.8685496991531834,0.5715655412446087,0.6644295302013423,0.38372093023255816,0.4864864864864865
qwen3_vl_8b,attention_generation,xgb,45,fixed_0.5,0.5,0.8685496991531834,0.5715655412446087,0.6677966101694915,0.3817829457364341,0.48581997533908755
qwen3_vl_8b,attention_generation,xgb,45,train_f1,0.5071849822998047,0.8685496991531834,0.5715655412446087,0.6644295302013423,0.38372093023255816,0.4864864864864865
qwen3_vl_8b,attention_generation,rf,43,fixed_0.5,0.5,0.8535189352893778,0.5469201485630095,0.6713286713286714,0.18604651162790697,0.291350531107739
qwen3_vl_8b,attention_generation,rf,43,train_f1,0.5415450458820158,0.8535189352893778,0.5469201485630095,0.6415094339622641,0.26356589147286824,0.37362637362637363
qwen3_vl_8b,attention_generation,rf,44,fixed_0.5,0.5,0.8519043341082184,0.5447324192323428,0.6666666666666666,0.18992248062015504,0.2956259426847662
qwen3_vl_8b,attention_generation,rf,44,train_f1,0.5422166514059429,0.8519043341082184,0.5447324192323428,0.6401869158878505,0.2655038759689923,0.37534246575342467
qwen3_vl_8b,attention_generation,rf,45,fixed_0.5,0.5,0.8540136577354215,0.5440862222421212,0.6621621621621622,0.18992248062015504,0.29518072289156627
qwen3_vl_8b,attention_generation,rf,45,train_f1,0.5697376719043815,0.8540136577354215,0.5440862222421212,0.6167883211678832,0.32751937984496127,0.4278481012658228
qwen3_vl_8b,attention_vp_generation,three_hidden,43,fixed_0.5,0.5,0.8925429659884108,0.6298080310404739,0.6016042780748663,0.436046511627907,0.5056179775280899
qwen3_vl_8b,attention_vp_generation,three_hidden,43,train_f1,0.591458797454834,0.8925429659884108,0.6298080310404739,0.5821782178217821,0.5697674418604651,0.5759059745347699
qwen3_vl_8b,attention_vp_generation,three_hidden,44,fixed_0.5,0.5,0.8917557321429123,0.6407779189007705,0.7148148148148148,0.374031007751938,0.4910941475826972
qwen3_vl_8b,attention_vp_generation,three_hidden,44,train_f1,0.7078732252120972,0.8917557321429123,0.6407779189007705,0.6347438752783965,0.5523255813953488,0.5906735751295337
qwen3_vl_8b,attention_vp_generation,three_hidden,45,fixed_0.5,0.5,0.8943717410834191,0.6534587334703792,0.6003787878787878,0.6143410852713178,0.60727969348659
qwen3_vl_8b,attention_vp_generation,three_hidden,45,train_f1,0.3991446793079376,0.8943717410834191,0.6534587334703792,0.6407322654462243,0.5426356589147286,0.5876180482686254
qwen3_vl_8b,attention_vp_generation,one_hidden,43,fixed_0.5,0.5,0.8575322843056443,0.5604230330167448,0.6306068601583114,0.4631782945736434,0.5340782122905028
qwen3_vl_8b,attention_vp_generation,one_hidden,43,train_f1,0.4754956066608429,0.8575322843056443,0.5604230330167448,0.6379310344827587,0.43023255813953487,0.5138888888888888
qwen3_vl_8b,attention_vp_generation,one_hidden,44,fixed_0.5,0.5,0.8566115294255662,0.5608829364232947,0.5679513184584178,0.5426356589147286,0.5550049554013875
qwen3_vl_8b,attention_vp_generation,one_hidden,44,train_f1,0.391610711812973,0.8566115294255662,0.5608829364232947,0.6447761194029851,0.4186046511627907,0.5076380728554641
qwen3_vl_8b,attention_vp_generation,one_hidden,45,fixed_0.5,0.5,0.8582099228510832,0.5600127185687915,0.686046511627907,0.22868217054263565,0.3430232558139535
qwen3_vl_8b,attention_vp_generation,one_hidden,45,train_f1,0.6317460536956787,0.8582099228510832,0.5600127185687915,0.6317365269461078,0.40891472868217055,0.4964705882352941
qwen3_vl_8b,attention_vp_generation,xgb,43,fixed_0.5,0.5,0.8905609890126853,0.6295607393914338,0.7079646017699115,0.46511627906976744,0.5614035087719298
qwen3_vl_8b,attention_vp_generation,xgb,43,train_f1,0.4991125166416168,0.8905609890126853,0.6295607393914338,0.7079646017699115,0.46511627906976744,0.5614035087719298
qwen3_vl_8b,attention_vp_generation,xgb,44,fixed_0.5,0.5,0.8905609890126853,0.6295607393914338,0.7079646017699115,0.46511627906976744,0.5614035087719298
qwen3_vl_8b,attention_vp_generation,xgb,44,train_f1,0.4991125166416168,0.8905609890126853,0.6295607393914338,0.7079646017699115,0.46511627906976744,0.5614035087719298
qwen3_vl_8b,attention_vp_generation,xgb,45,fixed_0.5,0.5,0.8905609890126853,0.6295607393914338,0.7079646017699115,0.46511627906976744,0.5614035087719298
qwen3_vl_8b,attention_vp_generation,xgb,45,train_f1,0.4991125166416168,0.8905609890126853,0.6295607393914338,0.7079646017699115,0.46511627906976744,0.5614035087719298
qwen3_vl_8b,attention_vp_generation,rf,43,fixed_0.5,0.5,0.8581176930034977,0.5660752104832346,0.6902173913043478,0.24612403100775193,0.3628571428571429
qwen3_vl_8b,attention_vp_generation,rf,43,train_f1,0.5221468253968253,0.8581176930034977,0.5660752104832346,0.6591928251121076,0.28488372093023256,0.39783491204330174
qwen3_vl_8b,attention_vp_generation,rf,44,fixed_0.5,0.5,0.8596944760881579,0.5667052744509472,0.6822916666666666,0.25387596899224807,0.3700564971751412
qwen3_vl_8b,attention_vp_generation,rf,44,train_f1,0.5416805555555556,0.8596944760881579,0.5667052744509472,0.6459143968871596,0.32170542635658916,0.4294954721862872
qwen3_vl_8b,attention_vp_generation,rf,45,fixed_0.5,0.5,0.8578741907699148,0.5642752684478178,0.7105263157894737,0.2616279069767442,0.38243626062322944
qwen3_vl_8b,attention_vp_generation,rf,45,train_f1,0.5265178571428573,0.8578741907699148,0.5642752684478178,0.6565217391304348,0.2926356589147287,0.40482573726541554
qwen3_vl_8b,gated_visual,three_hidden,43,fixed_0.5,0.5,0.8808915191760903,0.5931813772604522,0.5805825242718446,0.5794573643410853,0.5800193986420951
qwen3_vl_8b,gated_visual,three_hidden,43,train_f1,0.4216851592063904,0.8808915191760903,0.5931813772604522,0.6456043956043956,0.45542635658914726,0.5340909090909091
qwen3_vl_8b,gated_visual,three_hidden,44,fixed_0.5,0.5,0.8734791722622014,0.5933440572745945,0.6533333333333333,0.3798449612403101,0.4803921568627451
qwen3_vl_8b,gated_visual,three_hidden,44,train_f1,0.5557376742362976,0.8734791722622014,0.5933440572745945,0.6505681818181818,0.4437984496124031,0.5276497695852534
qwen3_vl_8b,gated_visual,three_hidden,45,fixed_0.5,0.5,0.8779548282132261,0.6026122685077431,0.5164179104477612,0.6705426356589147,0.5834738617200674
qwen3_vl_8b,gated_visual,three_hidden,45,train_f1,0.4004872739315033,0.8779548282132261,0.6026122685077431,0.6131386861313869,0.4883720930232558,0.5436893203883495
qwen3_vl_8b,gated_visual,one_hidden,43,fixed_0.5,0.5,0.8704004704879924,0.5817315409979874,0.6125290023201856,0.5116279069767442,0.5575501583949314
qwen3_vl_8b,gated_visual,one_hidden,43,train_f1,0.4189494550228119,0.8704004704879924,0.5817315409979874,0.647239263803681,0.40891472868217055,0.501187648456057
qwen3_vl_8b,gated_visual,one_hidden,44,fixed_0.5,0.5,0.8715056850632411,0.58561890902365,0.6018306636155606,0.5096899224806202,0.5519412381951732
qwen3_vl_8b,gated_visual,one_hidden,44,train_f1,0.42894428968429565,0.8715056850632411,0.58561890902365,0.6355685131195336,0.42248062015503873,0.5075669383003493
qwen3_vl_8b,gated_visual,one_hidden,45,fixed_0.5,0.5,0.8718734467567508,0.5824813496360696,0.6728110599078341,0.28294573643410853,0.39836289222373805
qwen3_vl_8b,gated_visual,one_hidden,45,train_f1,0.5749132037162781,0.8718734467567508,0.5824813496360696,0.6503267973856209,0.3856589147286822,0.48418491484184917
qwen3_vl_8b,gated_visual,xgb,43,fixed_0.5,0.5,0.8713825833001461,0.5933573294854575,0.6727941176470589,0.3546511627906977,0.46446700507614214
qwen3_vl_8b,gated_visual,xgb,43,train_f1,0.4961665868759155,0.8713825833001461,0.5933573294854575,0.674074074074074,0.35271317829457366,0.4631043256997455
qwen3_vl_8b,gated_visual,xgb,44,fixed_0.5,0.5,0.8713825833001461,0.5933573294854575,0.6727941176470589,0.3546511627906977,0.46446700507614214
qwen3_vl_8b,gated_visual,xgb,44,train_f1,0.4961665868759155,0.8713825833001461,0.5933573294854575,0.674074074074074,0.35271317829457366,0.4631043256997455
qwen3_vl_8b,gated_visual,xgb,45,fixed_0.5,0.5,0.8713825833001461,0.5933573294854575,0.6727941176470589,0.3546511627906977,0.46446700507614214
qwen3_vl_8b,gated_visual,xgb,45,train_f1,0.4961665868759155,0.8713825833001461,0.5933573294854575,0.674074074074074,0.35271317829457366,0.4631043256997455
qwen3_vl_8b,gated_visual,rf,43,fixed_0.5,0.5,0.8428577051670325,0.5432301540656771,0.6962025316455697,0.2131782945736434,0.3264094955489614
qwen3_vl_8b,gated_visual,rf,43,train_f1,0.6781847713097713,0.8428577051670325,0.5432301540656771,0.5079928952042628,0.5542635658914729,0.5301204819277109
