model,case_id,layer,strategy,lambda,finite_effect_norm
qwen3_vl_8b,qwen3_vl_8b:579231:103:27,27,highest_8_region,0.0,6.463927745819092
qwen3_vl_8b,qwen3_vl_8b:579231:103:27,27,highest_8_region,0.25,7.058576583862305
qwen3_vl_8b,qwen3_vl_8b:579231:103:27,27,highest_8_region,0.5,7.663288593292236
qwen3_vl_8b,qwen3_vl_8b:579231:103:27,27,highest_8_region,0.75,8.275867462158203
qwen3_vl_8b,qwen3_vl_8b:579231:103:27,27,highest_8_region,1.0,8.894659042358398
qwen3_vl_8b,qwen3_vl_8b:579231:103:27,27,highest_8_region,1.25,9.51843547821045
qwen3_vl_8b,qwen3_vl_8b:579231:103:27,27,deterministic_random_region,0.0,6.8874359130859375
qwen3_vl_8b,qwen3_vl_8b:579231:103:27,27,deterministic_random_region,0.25,7.372493743896484
qwen3_vl_8b,qwen3_vl_8b:579231:103:27,27,deterministic_random_region,0.5,7.870265483856201
qwen3_vl_8b,qwen3_vl_8b:579231:103:27,27,deterministic_random_region,0.75,8.378320693969727
qwen3_vl_8b,qwen3_vl_8b:579231:103:27,27,deterministic_random_region,1.0,8.894659042358398
qwen3_vl_8b,qwen3_vl_8b:579231:103:27,27,deterministic_random_region,1.25,9.417787551879883
qwen3_vl_8b,qwen3_vl_8b:79545:111:18,18,highest_p_ffn_token,0.0,1.9156090021133423
qwen3_vl_8b,qwen3_vl_8b:79545:111:18,18,highest_p_ffn_token,0.25,2.0199787616729736
qwen3_vl_8b,qwen3_vl_8b:79545:111:18,18,highest_p_ffn_token,0.5,2.1342265605926514
qwen3_vl_8b,qwen3_vl_8b:79545:111:18,18,highest_p_ffn_token,0.75,2.25689435005188
qwen3_vl_8b,qwen3_vl_8b:79545:111:18,18,highest_p_ffn_token,1.0,2.386733055114746
qwen3_vl_8b,qwen3_vl_8b:79545:111:18,18,highest_p_ffn_token,1.25,2.5226941108703613
qwen3_vl_8b,qwen3_vl_8b:79545:111:18,18,highest_8_region,0.0,1.9730491638183594
qwen3_vl_8b,qwen3_vl_8b:79545:111:18,18,highest_8_region,0.25,2.061837911605835
qwen3_vl_8b,qwen3_vl_8b:79545:111:18,18,highest_8_region,0.5,2.161311149597168
qwen3_vl_8b,qwen3_vl_8b:79545:111:18,18,highest_8_region,0.75,2.2700390815734863
qwen3_vl_8b,qwen3_vl_8b:79545:111:18,18,highest_8_region,1.0,2.386733055114746
qwen3_vl_8b,qwen3_vl_8b:79545:111:18,18,highest_8_region,1.25,2.5102603435516357
qwen3_vl_8b,qwen3_vl_8b:79545:111:18,18,deterministic_random_region,0.0,2.2074625492095947
qwen3_vl_8b,qwen3_vl_8b:79545:111:18,18,deterministic_random_region,0.25,2.250366449356079
qwen3_vl_8b,qwen3_vl_8b:79545:111:18,18,deterministic_random_region,0.5,2.294593572616577
qwen3_vl_8b,qwen3_vl_8b:79545:111:18,18,deterministic_random_region,0.75,2.3400719165802
qwen3_vl_8b,qwen3_vl_8b:79545:111:18,18,deterministic_random_region,1.0,2.386733055114746
qwen3_vl_8b,qwen3_vl_8b:79545:111:18,18,deterministic_random_region,1.25,2.4345099925994873
qwen3_vl_8b,qwen3_vl_8b:831:10:36,36,highest_p_ffn_token,0.0,31.074520111083984
qwen3_vl_8b,qwen3_vl_8b:831:10:36,36,highest_p_ffn_token,0.25,31.940589904785156
qwen3_vl_8b,qwen3_vl_8b:831:10:36,36,highest_p_ffn_token,0.5,32.807804107666016
qwen3_vl_8b,qwen3_vl_8b:831:10:36,36,highest_p_ffn_token,0.75,33.67572784423828
qwen3_vl_8b,qwen3_vl_8b:831:10:36,36,highest_p_ffn_token,1.0,34.544010162353516
qwen3_vl_8b,qwen3_vl_8b:831:10:36,36,highest_p_ffn_token,1.25,35.41264343261719
qwen3_vl_8b,qwen3_vl_8b:831:10:36,36,highest_8_region,0.0,23.31507682800293
qwen3_vl_8b,qwen3_vl_8b:831:10:36,36,highest_8_region,0.25,26.101547241210938
qwen3_vl_8b,qwen3_vl_8b:831:10:36,36,highest_8_region,0.5,28.908336639404297
qwen3_vl_8b,qwen3_vl_8b:831:10:36,36,highest_8_region,0.75,31.72418212890625
qwen3_vl_8b,qwen3_vl_8b:831:10:36,36,highest_8_region,1.0,34.544010162353516
qwen3_vl_8b,qwen3_vl_8b:831:10:36,36,highest_8_region,1.25,37.3624382019043
qwen3_vl_8b,qwen3_vl_8b:831:10:36,36,deterministic_random_region,0.0,29.61457061767578
qwen3_vl_8b,qwen3_vl_8b:831:10:36,36,deterministic_random_region,0.25,30.853378295898438
qwen3_vl_8b,qwen3_vl_8b:831:10:36,36,deterministic_random_region,0.5,32.0887451171875
qwen3_vl_8b,qwen3_vl_8b:831:10:36,36,deterministic_random_region,0.75,33.319366455078125
qwen3_vl_8b,qwen3_vl_8b:831:10:36,36,deterministic_random_region,1.0,34.544010162353516
qwen3_vl_8b,qwen3_vl_8b:831:10:36,36,deterministic_random_region,1.25,35.76245880126953
qwen3_vl_8b,qwen3_vl_8b:85390:14:18,18,highest_p_ffn_token,0.0,5.664677143096924
qwen3_vl_8b,qwen3_vl_8b:85390:14:18,18,highest_p_ffn_token,0.25,5.7629241943359375
qwen3_vl_8b,qwen3_vl_8b:85390:14:18,18,highest_p_ffn_token,0.5,5.8794169425964355
qwen3_vl_8b,qwen3_vl_8b:85390:14:18,18,highest_p_ffn_token,0.75,6.013347625732422
qwen3_vl_8b,qwen3_vl_8b:85390:14:18,18,highest_p_ffn_token,1.0,6.163844108581543
qwen3_vl_8b,qwen3_vl_8b:85390:14:18,18,highest_p_ffn_token,1.25,6.3300018310546875
qwen3_vl_8b,qwen3_vl_8b:85390:14:18,18,highest_8_region,0.0,3.5871083736419678
qwen3_vl_8b,qwen3_vl_8b:85390:14:18,18,highest_8_region,0.25,4.092589378356934
qwen3_vl_8b,qwen3_vl_8b:85390:14:18,18,highest_8_region,0.5,4.715444087982178
qwen3_vl_8b,qwen3_vl_8b:85390:14:18,18,highest_8_region,0.75,5.4146881103515625
qwen3_vl_8b,qwen3_vl_8b:85390:14:18,18,highest_8_region,1.0,6.163844108581543
qwen3_vl_8b,qwen3_vl_8b:85390:14:18,18,highest_8_region,1.25,6.946317672729492
qwen3_vl_8b,qwen3_vl_8b:85390:14:18,18,deterministic_random_region,0.0,5.828596115112305
qwen3_vl_8b,qwen3_vl_8b:85390:14:18,18,deterministic_random_region,0.25,5.909465312957764
qwen3_vl_8b,qwen3_vl_8b:85390:14:18,18,deterministic_random_region,0.5,5.99235725402832
qwen3_vl_8b,qwen3_vl_8b:85390:14:18,18,deterministic_random_region,0.75,6.077180862426758
qwen3_vl_8b,qwen3_vl_8b:85390:14:18,18,deterministic_random_region,1.0,6.163844108581543
qwen3_vl_8b,qwen3_vl_8b:85390:14:18,18,deterministic_random_region,1.25,6.252264976501465
qwen3_vl_8b,qwen3_vl_8b:85390:14:36,36,highest_p_ffn_token,0.0,25.3319034576416
qwen3_vl_8b,qwen3_vl_8b:85390:14:36,36,highest_p_ffn_token,0.25,27.913442611694336
qwen3_vl_8b,qwen3_vl_8b:85390:14:36,36,highest_p_ffn_token,0.5,30.489397048950195
qwen3_vl_8b,qwen3_vl_8b:85390:14:36,36,highest_p_ffn_token,0.75,33.05818176269531
qwen3_vl_8b,qwen3_vl_8b:85390:14:36,36,highest_p_ffn_token,1.0,35.61774444580078
qwen3_vl_8b,qwen3_vl_8b:85390:14:36,36,highest_p_ffn_token,1.25,38.16805648803711
qwen3_vl_8b,qwen3_vl_8b:85390:14:36,36,highest_8_region,0.0,18.04730987548828
qwen3_vl_8b,qwen3_vl_8b:85390:14:36,36,highest_8_region,0.25,22.476150512695312
qwen3_vl_8b,qwen3_vl_8b:85390:14:36,36,highest_8_region,0.5,26.884790420532227
qwen3_vl_8b,qwen3_vl_8b:85390:14:36,36,highest_8_region,0.75,31.266448974609375
qwen3_vl_8b,qwen3_vl_8b:85390:14:36,36,highest_8_region,1.0,35.61774444580078
qwen3_vl_8b,qwen3_vl_8b:85390:14:36,36,highest_8_region,1.25,39.93799591064453
qwen3_vl_8b,qwen3_vl_8b:85390:14:36,36,deterministic_random_region,0.0,31.011703491210938
qwen3_vl_8b,qwen3_vl_8b:85390:14:36,36,deterministic_random_region,0.25,32.16640853881836
qwen3_vl_8b,qwen3_vl_8b:85390:14:36,36,deterministic_random_region,0.5,33.319149017333984
qwen3_vl_8b,qwen3_vl_8b:85390:14:36,36,deterministic_random_region,0.75,34.469703674316406
qwen3_vl_8b,qwen3_vl_8b:85390:14:36,36,deterministic_random_region,1.0,35.61774444580078
qwen3_vl_8b,qwen3_vl_8b:85390:14:36,36,deterministic_random_region,1.25,36.7642822265625
qwen3_vl_8b,qwen3_vl_8b:99567:16:9,9,highest_p_ffn_token,0.0,3.7840070724487305
qwen3_vl_8b,qwen3_vl_8b:99567:16:9,9,highest_p_ffn_token,0.25,3.9371469020843506
qwen3_vl_8b,qwen3_vl_8b:99567:16:9,9,highest_p_ffn_token,0.5,4.095037937164307
qwen3_vl_8b,qwen3_vl_8b:99567:16:9,9,highest_p_ffn_token,0.75,4.257340908050537
qwen3_vl_8b,qwen3_vl_8b:99567:16:9,9,highest_p_ffn_token,1.0,4.4237565994262695
qwen3_vl_8b,qwen3_vl_8b:99567:16:9,9,highest_p_ffn_token,1.25,4.594018459320068
qwen3_vl_8b,qwen3_vl_8b:99567:16:9,9,highest_8_region,0.0,2.336573600769043
qwen3_vl_8b,qwen3_vl_8b:99567:16:9,9,highest_8_region,0.25,2.808708429336548
qwen3_vl_8b,qwen3_vl_8b:99567:16:9,9,highest_8_region,0.5,3.3221240043640137
qwen3_vl_8b,qwen3_vl_8b:99567:16:9,9,highest_8_region,0.75,3.8630335330963135
qwen3_vl_8b,qwen3_vl_8b:99567:16:9,9,highest_8_region,1.0,4.4237565994262695
qwen3_vl_8b,qwen3_vl_8b:99567:16:9,9,highest_8_region,1.25,4.999814987182617
qwen3_vl_8b,qwen3_vl_8b:99567:16:9,9,deterministic_random_region,0.0,4.322320938110352
qwen3_vl_8b,qwen3_vl_8b:99567:16:9,9,deterministic_random_region,0.25,4.347401142120361
qwen3_vl_8b,qwen3_vl_8b:99567:16:9,9,deterministic_random_region,0.5,4.372669696807861
qwen3_vl_8b,qwen3_vl_8b:99567:16:9,9,deterministic_random_region,0.75,4.398122787475586
qwen3_vl_8b,qwen3_vl_8b:99567:16:9,9,deterministic_random_region,1.0,4.4237565994262695
qwen3_vl_8b,qwen3_vl_8b:99567:16:9,9,deterministic_random_region,1.25,4.449567794799805
