feature_set,variant,seed,threshold_rule,threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
H_JS,AE32,44,fixed_0.5,0.5,0.8825308178896576,0.9728177108515292,0.9283898305084746,0.8725607327757865,0.8996099363580373,0.6177440743253872,0.52023988005997,0.6724806201550387,0.5866441251056635
H_JS,AE32,44,train_f1,0.34743037819862366,0.8825308178896576,0.9728177108515292,0.9070932922127988,0.9370768618080446,0.9218413320274241,0.6177440743253872,0.6351039260969977,0.5329457364341085,0.5795574288724974
H_JS,AE32,45,fixed_0.5,0.5,0.8840713264735938,0.972554913008026,0.8950524737631185,0.951015531660693,0.9221857501448156,0.6223472790231416,0.6573816155988857,0.4573643410852713,0.5394285714285715
H_JS,AE32,45,train_f1,0.5514979362487793,0.8840713264735938,0.972554913008026,0.9035591274397244,0.94026284348865,0.9215456674473068,0.6223472790231416,0.6376811594202898,0.5116279069767442,0.567741935483871
C_OT,AE32_cosine,43,fixed_0.5,0.5,0.8614028507126782,0.9650874816909252,0.8850532500918105,0.9597769812823577,0.9209017959495606,0.5860963738621664,0.6677631578947368,0.39341085271317827,0.4951219512195122
C_OT,AE32_cosine,43,train_f1,0.6158090233802795,0.8614028507126782,0.9650874816909252,0.8984790874524715,0.9410593389088012,0.9192764053686053,0.5860963738621664,0.6272040302267002,0.48255813953488375,0.5454545454545454
C_OT,AE32_cosine,44,fixed_0.5,0.5,0.8644672742259639,0.967296023197909,0.8950381679389313,0.9338908801274393,0.9140518417462483,0.5795323760783774,0.5921375921375921,0.46705426356589147,0.5222101841820151
C_OT,AE32_cosine,44,train_f1,0.5333501100540161,0.8644672742259639,0.967296023197909,0.8986902927580893,0.9291119076065313,0.9136479342079499,0.5795323760783774,0.5870069605568445,0.4903100775193798,0.5343189017951425
C_OT,AE32_cosine,45,fixed_0.5,0.5,0.8671261179492404,0.9679032907302059,0.8974065598779558,0.9370768618080446,0.9168127800506526,0.5944197363272907,0.6098765432098765,0.4786821705426357,0.5363735070575462
C_OT,AE32_cosine,45,train_f1,0.5629441738128662,0.8671261179492404,0.9679032907302059,0.9051352410819287,0.9195539625647152,0.9122876333465033,0.5944197363272907,0.5756302521008403,0.5310077519379846,0.5524193548387096
C_OT,AE32,43,fixed_0.5,0.5,0.8582187985267922,0.9647819426061258,0.8694109297374024,0.9757068896853843,0.9194970913867517,0.5820530820334566,0.7081339712918661,0.2868217054263566,0.40827586206896554
C_OT,AE32,43,train_f1,0.7402651309967041,0.8582187985267922,0.9647819426061258,0.8995783825220391,0.9346873755475906,0.916796875,0.5820530820334566,0.6076555023923444,0.49224806201550386,0.5438972162740899
C_OT,AE32,44,fixed_0.5,0.5,0.8663338674174716,0.9680075156155576,0.9103641456582633,0.9060135404221425,0.908183632734531,0.5826532745764388,0.553030303030303,0.5658914728682171,0.5593869731800766
C_OT,AE32,44,train_f1,0.4154800474643707,0.8663338674174716,0.9680075156155576,0.8985675571041425,0.9243329350856233,0.9112681586179819,0.5826532745764388,0.5720720720720721,0.49224806201550386,0.5291666666666667
C_OT,AE32,45,fixed_0.5,0.5,0.8583446015824943,0.9653377737552543,0.9032130107100357,0.9068100358422939,0.9050079491255962,0.5817857867252016,0.5375494071146245,0.5271317829457365,0.5322896281800391
C_OT,AE32,45,train_f1,0.40946149826049805,0.8583446015824943,0.9653377737552543,0.8922725542443852,0.9334926324173636,0.9124172829894901,0.5817857867252016,0.5825,0.45155038759689925,0.5087336244541485
D_OT,AE32_cosine,43,fixed_0.5,0.5,0.8698277964552867,0.9685000623220417,0.8861039439734612,0.9573874950219037,0.9203675344563553,0.6032596354555856,0.6592356687898089,0.4011627906976744,0.4987951807228916
D_OT,AE32_cosine,43,train_f1,0.688215970993042,0.8698277964552867,0.9685000623220417,0.9123505976095617,0.9119872560732776,0.9121688906592312,0.6032596354555856,0.5725338491295938,0.5736434108527132,0.5730880929332043
D_OT,AE32_cosine,44,fixed_0.5,0.5,0.8524499952148531,0.9628735983899798,0.8851376146788991,0.9605734767025089,0.9213139801375095,0.5910828692587039,0.6721854304635762,0.39341085271317827,0.4963325183374083
D_OT,AE32_cosine,44,train_f1,0.5925304889678955,0.8524499952148531,0.9628735983899798,0.8979047619047619,0.9386698526483472,0.9178348909657321,0.5910828692587039,0.6169154228855721,0.4806201550387597,0.5403050108932462
D_OT,AE32_cosine,45,fixed_0.5,0.5,0.866068368944088,0.9673941281395815,0.8929778445362373,0.9470330545599362,0.9192114418245072,0.6004227268526223,0.6346153846153846,0.4476744186046512,0.525
D_OT,AE32_cosine,45,train_f1,0.5745851993560791,0.866068368944088,0.9673941281395815,0.9031881804043546,0.9251294305057746,0.9140271493212669,0.6004227268526223,0.5868131868131868,0.5174418604651163,0.5499485066941298
D_OT,AE32,43,fixed_0.5,0.5,0.870320203507667,0.966209917966691,0.8945179584120982,0.9422540820390283,0.9177657098525989,0.6033587981119005,0.6204188481675392,0.45930232558139533,0.5278396436525612
D_OT,AE32,43,train_f1,0.5213816165924072,0.870320203507667,0.966209917966691,0.8976708667430316,0.9362803663878932,0.9165692007797271,0.6033587981119005,0.6078431372549019,0.4806201550387597,0.5367965367965368
D_OT,AE32,44,fixed_0.5,0.5,0.861039333907551,0.9653142693729454,0.9080690485748695,0.9008363201911589,0.9044382247101159,0.5883309779866409,0.5354477611940298,0.5562015503875969,0.5456273764258555
D_OT,AE32,44,train_f1,0.4184737801551819,0.861039333907551,0.9653142693729454,0.8956820787160871,0.9334926324173636,0.9141965678627145,0.5883309779866409,0.5926829268292683,0.47093023255813954,0.5248380129589633
D_OT,AE32,45,fixed_0.5,0.5,0.8636981776308275,0.9667706304202208,0.9333635539437897,0.8199920350457985,0.8730125079499682,0.5793411733934238,0.44945188794153473,0.7151162790697675,0.5519820493642483
D_OT,AE32,45,train_f1,0.2754134237766266,0.8636981776308275,0.9667706304202208,0.8948580199539524,0.9287136598964556,0.9114715653703341,0.5793411733934238,0.5748218527315915,0.4689922480620155,0.5165421558164355
E_OT,AE32_cosine,43,fixed_0.5,0.5,0.8641068446123877,0.9669548220373481,0.8871681415929203,0.9581839904420549,0.9213095921883975,0.5811327900407827,0.6666666666666666,0.4069767441860465,0.5054151624548736
E_OT,AE32_cosine,43,train_f1,0.6317517161369324,0.8641068446123877,0.9669548220373481,0.9044289044289044,0.927120669056153,0.9156342182890855,0.5811327900407827,0.5960264900662252,0.5232558139534884,0.5572755417956656
E_OT,AE32_cosine,44,fixed_0.5,0.5,0.8611832742136152,0.9665960217405153,0.8906897851488881,0.9410593389088012,0.9151820294345469,0.5745130085562707,0.6042780748663101,0.437984496124031,0.5078651685393258
E_OT,AE32_cosine,44,train_f1,0.6106182336807251,0.8611832742136152,0.9665960217405153,0.9033268101761253,0.9191557148546395,0.9111725227003553,0.5745130085562707,0.5699152542372882,0.5213178294573644,0.5445344129554656
E_OT,AE32_cosine,45,fixed_0.5,0.5,0.8592942988833628,0.9662395548831104,0.8893044128646223,0.9470330545599362,0.9172613307618129,0.5803281606202935,0.623229461756374,0.4263565891472868,0.5063291139240507
E_OT,AE32_cosine,45,train_f1,0.5918057560920715,0.8592942988833628,0.9662395548831104,0.9016329704510109,0.9235364396654719,0.9124532756246311,0.5803281606202935,0.578021978021978,0.5096899224806202,0.5417095777548918
E_OT,AE32,43,fixed_0.5,0.5,0.8557810748983542,0.9648234346609477,0.8711876569788303,0.9669454400637196,0.9165722914307286,0.5576375619595927,0.6541666666666667,0.30426356589147285,0.41534391534391535
E_OT,AE32,43,train_f1,0.7295466661453247,0.8557810748983542,0.9648234346609477,0.8984163769795288,0.9263241736360016,0.912156862745098,0.5576375619595927,0.5776255707762558,0.4903100775193798,0.5303983228511531
E_OT,AE32,44,fixed_0.5,0.5,0.8635785489582272,0.967621836380612,0.9100719424460432,0.9068100358422939,0.9084380610412927,0.5683095357889456,0.5542857142857143,0.563953488372093,0.5590778097982709
E_OT,AE32,44,train_f1,0.4719421863555908,0.8635785489582272,0.967621836380612,0.9035812672176309,0.9143767423337316,0.9089469517022961,0.5683095357889456,0.5576131687242798,0.5251937984496124,0.5409181636726547
E_OT,AE32,45,fixed_0.5,0.5,0.8600703416594889,0.9661326327317954,0.8822018348623853,0.9573874950219037,0.9182582123758595,0.5721986258015885,0.6456953642384106,0.37790697674418605,0.4767726161369193
