feature_set,ae_variant,seed,threshold_rule,threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
C_OT,top32,43,train_f1,0.7402651309967041,0.8582187985267922,0.9647819426061258,0.8995783825220391,0.9346873755475906,0.916796875,0.5820530820334566,0.6076555023923444,0.49224806201550386,0.5438972162740899
C_OT,top32,44,fixed_0.5,0.5,0.8663338674174716,0.9680075156155576,0.9103641456582633,0.9060135404221425,0.908183632734531,0.5826532745764388,0.553030303030303,0.5658914728682171,0.5593869731800766
C_OT,top32,44,train_f1,0.4154800474643707,0.8663338674174716,0.9680075156155576,0.8985675571041425,0.9243329350856233,0.9112681586179819,0.5826532745764388,0.5720720720720721,0.49224806201550386,0.5291666666666667
C_OT,top32,45,fixed_0.5,0.5,0.8583446015824943,0.9653377737552543,0.9032130107100357,0.9068100358422939,0.9050079491255962,0.5817857867252016,0.5375494071146245,0.5271317829457365,0.5322896281800391
C_OT,top32,45,train_f1,0.40946149826049805,0.8583446015824943,0.9653377737552543,0.8922725542443852,0.9334926324173636,0.9124172829894901,0.5817857867252016,0.5825,0.45155038759689925,0.5087336244541485
C_OT,full,43,fixed_0.5,0.5,0.8304309873764738,0.9540565712044802,0.8654119318181818,0.9705296694544007,0.9149615168012014,0.5299534891399605,0.6492890995260664,0.2655038759689923,0.3768913342503439
C_OT,full,43,train_f1,0.6762241125106812,0.8304309873764738,0.9540565712044802,0.8840960240060015,0.9386698526483472,0.9105659648445046,0.5299534891399605,0.5734072022160664,0.4011627906976744,0.47206385404789053
C_OT,full,44,fixed_0.5,0.5,0.8448886913086296,0.9616983069260214,0.905683192261185,0.8948626045400239,0.9002403846153846,0.5664955714542576,0.5164835164835165,0.5465116279069767,0.5310734463276836
C_OT,full,44,train_f1,0.37677448987960815,0.8448886913086296,0.9616983069260214,0.8887206661619985,0.9350856232576663,0.9113137977876965,0.5664955714542576,0.5766233766233766,0.43023255813953487,0.49278579356270813
C_OT,full,45,fixed_0.5,0.5,0.8563869362402329,0.9645294211254427,0.8905603610379842,0.9430505774591796,0.9160541586073501,0.5734368193873928,0.6114130434782609,0.436046511627907,0.5090497737556561
C_OT,full,45,train_f1,0.5455860495567322,0.8563869362402329,0.9645294211254427,0.896551724137931,0.931899641577061,0.9138840070298769,0.5734368193873928,0.5899280575539568,0.47674418604651164,0.5273311897106109
D_OT,top32,43,fixed_0.5,0.5,0.870320203507667,0.966209917966691,0.8945179584120982,0.9422540820390283,0.9177657098525989,0.6033587981119005,0.6204188481675392,0.45930232558139533,0.5278396436525612
D_OT,top32,43,train_f1,0.5213816165924072,0.870320203507667,0.966209917966691,0.8976708667430316,0.9362803663878932,0.9165692007797271,0.6033587981119005,0.6078431372549019,0.4806201550387597,0.5367965367965368
D_OT,top32,44,fixed_0.5,0.5,0.861039333907551,0.9653142693729454,0.9080690485748695,0.9008363201911589,0.9044382247101159,0.5883309779866409,0.5354477611940298,0.5562015503875969,0.5456273764258555
D_OT,top32,44,train_f1,0.4184737801551819,0.861039333907551,0.9653142693729454,0.8956820787160871,0.9334926324173636,0.9141965678627145,0.5883309779866409,0.5926829268292683,0.47093023255813954,0.5248380129589633
D_OT,top32,45,fixed_0.5,0.5,0.8636981776308275,0.9667706304202208,0.9333635539437897,0.8199920350457985,0.8730125079499682,0.5793411733934238,0.44945188794153473,0.7151162790697675,0.5519820493642483
D_OT,top32,45,train_f1,0.2754134237766266,0.8636981776308275,0.9667706304202208,0.8948580199539524,0.9287136598964556,0.9114715653703341,0.5793411733934238,0.5748218527315915,0.4689922480620155,0.5165421558164355
D_OT,full,43,fixed_0.5,0.5,0.8550162231916003,0.9611061857792624,0.911705143782908,0.8964555953803266,0.9040160642570281,0.5939233981173386,0.5340501792114696,0.5775193798449613,0.5549348230912476
D_OT,full,43,train_f1,0.43432414531707764,0.8550162231916003,0.9611061857792624,0.8996913580246914,0.9287136598964556,0.9139721732314325,0.5939233981173386,0.5885057471264368,0.49612403100775193,0.5383806519453207
D_OT,full,44,fixed_0.5,0.5,0.8469783340896954,0.9610269433569434,0.8776847469967237,0.9601752289924332,0.9170787371624192,0.5659490110842824,0.6428571428571429,0.3488372093023256,0.45226130653266333
D_OT,full,44,train_f1,0.6280664801597595,0.8469783340896954,0.9610269433569434,0.8925430210325048,0.929510155316607,0.9106515801794772,0.5659490110842824,0.5703883495145631,0.45542635658914726,0.5064655172413793
D_OT,full,45,fixed_0.5,0.5,0.8488746414998811,0.9602771826390573,0.9016393442622951,0.9199522102747909,0.9107037256061502,0.5585864555482181,0.567741935483871,0.5116279069767442,0.5382262996941896
D_OT,full,45,train_f1,0.4157681465148926,0.8488746414998811,0.9602771826390573,0.891156462585034,0.9390681003584229,0.9144851657940664,0.5585864555482181,0.5984251968503937,0.4418604651162791,0.5083612040133779
E_OT,top32,43,fixed_0.5,0.5,0.8557810748983542,0.9648234346609477,0.8711876569788303,0.9669454400637196,0.9165722914307286,0.5576375619595927,0.6541666666666667,0.30426356589147285,0.41534391534391535
E_OT,top32,43,train_f1,0.7295466661453247,0.8557810748983542,0.9648234346609477,0.8984163769795288,0.9263241736360016,0.912156862745098,0.5576375619595927,0.5776255707762558,0.4903100775193798,0.5303983228511531
E_OT,top32,44,fixed_0.5,0.5,0.8635785489582272,0.967621836380612,0.9100719424460432,0.9068100358422939,0.9084380610412927,0.5683095357889456,0.5542857142857143,0.563953488372093,0.5590778097982709
E_OT,top32,44,train_f1,0.4719421863555908,0.8635785489582272,0.967621836380612,0.9035812672176309,0.9143767423337316,0.9089469517022961,0.5683095357889456,0.5576131687242798,0.5251937984496124,0.5409181636726547
E_OT,top32,45,fixed_0.5,0.5,0.8600703416594889,0.9661326327317954,0.8822018348623853,0.9573874950219037,0.9182582123758595,0.5721986258015885,0.6456953642384106,0.37790697674418605,0.4767726161369193
E_OT,top32,45,train_f1,0.6251040101051331,0.8600703416594889,0.9661326327317954,0.8982013011863759,0.9346873755475906,0.9160811865729899,0.5721986258015885,0.6038647342995169,0.4844961240310077,0.5376344086021505
E_OT,full,43,fixed_0.5,0.5,0.8395659871758063,0.9593148690241301,0.8860377358490567,0.9350856232576663,0.9099011819414842,0.5480015516760395,0.5676392572944297,0.41472868217054265,0.47928331466965285
E_OT,full,43,train_f1,0.5972822308540344,0.8395659871758063,0.9593148690241301,0.8961447678992919,0.9072082835523696,0.9016425885612508,0.5480015516760395,0.5195876288659794,0.4883720930232558,0.5034965034965035
E_OT,full,44,fixed_0.5,0.5,0.8438633578147624,0.9613122522502413,0.8946547015216543,0.9131819992035046,0.9038234134804888,0.5383855806596738,0.5301724137931034,0.47674418604651164,0.5020408163265306
E_OT,full,44,train_f1,0.43889757990837097,0.8438633578147624,0.9613122522502413,0.8870356330553449,0.931899641577061,0.9089143523014177,0.5383855806596738,0.5604113110539846,0.42248062015503873,0.481767955801105
E_OT,full,45,fixed_0.5,0.5,0.844207579672696,0.9623666807493765,0.8661946902654867,0.9745121465551573,0.9171664167916042,0.5424803324211915,0.6831683168316832,0.26744186046511625,0.38440111420612816
E_OT,full,45,train_f1,0.6536355018615723,0.844207579672696,0.9623666807493765,0.8877394636015326,0.9227399442453206,0.9049013864479594,0.5424803324211915,0.5347721822541966,0.4321705426356589,0.4780278670953912
G_OT,top32,43,fixed_0.5,0.5,0.8863064531564989,0.9738024958163567,0.9024943310657596,0.951015531660693,0.9261198371146016,0.6283680869010677,0.6771653543307087,0.5,0.5752508361204013
G_OT,top32,43,train_f1,0.5425316691398621,0.8863064531564989,0.9738024958163567,0.9096525096525097,0.9382716049382716,0.9237404430503823,0.6283680869010677,0.6453089244851259,0.5465116279069767,0.5918153200419727
