source,layer,metric,count,mean,std
new_jffn,21,tv,29173,0.5226247804476588,0.15464209523127362
new_jffn,22,centered_cosine,29173,0.36051523867419955,0.2811191090047431
new_jffn,22,js,29173,0.24587375898205893,0.12352567862350358
new_jffn,22,raw_cosine,29173,0.4128010673508461,0.26052537077759647
new_jffn,22,top32_overlap,29173,0.3415829705549652,0.2293128094006778
new_jffn,22,tv,29173,0.5635087034202692,0.17468346191151057
new_jffn,23,centered_cosine,29173,0.3895865921457889,0.28448626845374725
new_jffn,23,js,29173,0.24252995704515073,0.1223158913975345
new_jffn,23,raw_cosine,29173,0.43242743579133885,0.26609786126508345
new_jffn,23,top32_overlap,29173,0.37541026805607924,0.2239045386834996
new_jffn,23,tv,29173,0.5581903470180122,0.17529481604111244
new_jffn,24,centered_cosine,29173,0.4401541560593128,0.2839258294072185
new_jffn,24,js,29173,0.21906006112857393,0.11431387950196448
new_jffn,24,raw_cosine,29173,0.4793298958305239,0.26520771431641765
new_jffn,24,top32_overlap,29173,0.4151109330545367,0.2180577902364006
new_jffn,24,tv,29173,0.525521051450219,0.1698731615926688
new_jffn,25,centered_cosine,29173,0.40652525691558755,0.28455485790367524
new_jffn,25,js,29173,0.22900060390551646,0.11899007305897202
new_jffn,25,raw_cosine,29173,0.45678749739029645,0.26268552212096213
new_jffn,25,top32_overlap,29173,0.37181747677647137,0.22414753648362376
new_jffn,25,tv,29173,0.539268383540409,0.1729244047366574
new_jffn,26,centered_cosine,29173,0.44931062520877907,0.2725954068512135
new_jffn,26,js,29173,0.1928727473381081,0.10362248367041295
new_jffn,26,raw_cosine,29173,0.4986879831120023,0.25092969629346684
new_jffn,26,top32_overlap,29173,0.4102841240187845,0.21818910967191762
new_jffn,26,tv,29173,0.4917499168323579,0.15996070220141798
new_jffn,27,centered_cosine,29173,0.4142729455288829,0.27235137463772524
new_jffn,27,js,29173,0.20563062489530698,0.10561383164599741
new_jffn,27,raw_cosine,29173,0.4669708550250641,0.2505544674930658
new_jffn,27,top32_overlap,29173,0.3887327323209817,0.21803797134600714
new_jffn,27,tv,29173,0.5102725385127052,0.1585665302353525
new_jffn,28,centered_cosine,29173,0.7828781128025971,0.1548175397110034
new_jffn,28,js,29173,0.06967748691206654,0.039932730058431516
new_jffn,28,raw_cosine,29173,0.8079024552471477,0.1408480147514086
new_jffn,28,top32_overlap,29173,0.5957135022109484,0.1321875325555301
new_jffn,28,tv,29173,0.28934934971868714,0.08468094231276915
new_jffn,29,centered_cosine,29173,0.4688984912699459,0.26462280442792024
new_jffn,29,js,29173,0.19342911906308113,0.10297986765217874
new_jffn,29,raw_cosine,29173,0.5038704347542909,0.25053574958845176
new_jffn,29,top32_overlap,29173,0.4668411287834642,0.19755300296337894
new_jffn,29,tv,29173,0.49027061191634663,0.15474155662281405
new_jffn,30,centered_cosine,29173,0.6189503740727813,0.2192075597571175
new_jffn,30,js,29173,0.1475253346053464,0.07983991236419964
new_jffn,30,raw_cosine,29173,0.6497985823648512,0.2029694496893814
new_jffn,30,top32_overlap,29173,0.43826376272580814,0.20235130330968534
new_jffn,30,tv,29173,0.42563649485000027,0.13567405095992732
new_jffn,31,centered_cosine,29173,0.7440950094804863,0.17815838655674007
new_jffn,31,js,29173,0.07834122966560535,0.04255209297258931
new_jffn,31,raw_cosine,29173,0.7719617023999195,0.1611499703720388
new_jffn,31,top32_overlap,29173,0.5334395245603811,0.14262809772352208
new_jffn,31,tv,29173,0.30280315918121387,0.08723120855562827
new_jffn,32,centered_cosine,29173,0.6973639026369967,0.21311172260580885
new_jffn,32,js,29173,0.06013557264059108,0.04743109441173638
new_jffn,32,raw_cosine,29173,0.786998035291007,0.16515979609416412
new_jffn,32,top32_overlap,29173,0.4974259160867926,0.17591632210800462
new_jffn,32,tv,29173,0.25837245975204975,0.09512058785672108
new_jffn_entropy_matched,1,centered_cosine,29173,0.8522081410294797,0.09430168628073854
new_jffn_entropy_matched,1,js,29173,0.003977329328583841,0.002214311131105469
new_jffn_entropy_matched,1,raw_cosine,29173,0.9829919170116417,0.010373027001740566
new_jffn_entropy_matched,1,top32_overlap,29173,0.6865016453570082,0.16623694276325404
new_jffn_entropy_matched,1,tv,29173,0.06813537658636952,0.019731683368482862
new_jffn_entropy_matched,2,centered_cosine,29173,0.9469988389230627,0.023282469075618074
new_jffn_entropy_matched,2,js,29173,0.0011966034280308754,0.0005124060225677272
new_jffn_entropy_matched,2,raw_cosine,29173,0.9945863787169992,0.0026438124387131623
new_jffn_entropy_matched,2,top32_overlap,29173,0.7781842371370788,0.08603179388742316
new_jffn_entropy_matched,2,tv,29173,0.03726958697531188,0.008572856974103055
new_jffn_entropy_matched,3,centered_cosine,29173,0.9482572782057214,0.01678825214482261
new_jffn_entropy_matched,3,js,29173,0.0007080988320205922,0.00021113961570172455
new_jffn_entropy_matched,3,raw_cosine,29173,0.9973392442358626,0.0008016219570356756
new_jffn_entropy_matched,3,top32_overlap,29173,0.7977860521715284,0.07604604238209683
new_jffn_entropy_matched,3,tv,29173,0.028995578561575922,0.004966529430960634
new_jffn_entropy_matched,4,centered_cosine,29173,0.9153067299566405,0.044194671138659
new_jffn_entropy_matched,4,js,29173,0.0010848704560163876,0.0005449826192079883
