signal,split,layer,label,n,mean,median,p10,p90
Q_negative,train,7,REAL,6252,0.002059082267805934,0.000291856616968289,0.0,0.00428767642006278
Q_negative,train,8,REAL,6252,0.005065385717898607,0.0008301122579723597,0.0,0.01192717906087637
Q_negative,train,9,REAL,6252,0.040942393243312836,0.001758170546963811,0.0,0.12003292888402939
Q_negative,train,10,REAL,6252,0.061895936727523804,0.02293478511273861,0.0025454347487539053,0.15026473999023438
Q_negative,train,11,REAL,6252,0.0059187873266637325,0.0008268601959571242,0.0,0.016834422945976257
Q_negative,train,12,REAL,6252,0.02194873057305813,0.010064026340842247,0.0007112872553989291,0.059161849319934845
Q_negative,train,13,REAL,6252,0.024799611419439316,0.010769296437501907,0.002168336184695363,0.05767644941806793
Q_negative,train,14,REAL,6252,0.018680518493056297,0.013536414131522179,0.0023543303832411766,0.03848843649029732
Q_negative,train,15,REAL,6252,0.1487421840429306,0.054060738533735275,0.005672872997820377,0.39985939860343933
Q_negative,train,16,REAL,6252,0.09578537195920944,0.027390189468860626,0.011583504267036915,0.20281872153282166
Q_negative,train,17,REAL,6252,0.07928489148616791,0.043433383107185364,0.011050482280552387,0.18745432794094086
Q_negative,train,18,REAL,6252,0.020690107718110085,0.012577202171087265,0.003093397244811058,0.0464647077023983
Q_negative,train,19,REAL,6252,0.03494666516780853,0.01886112242937088,0.004275915212929249,0.08011558651924133
Q_negative,train,20,REAL,6252,0.05970410257577896,0.03268774226307869,0.004556717816740274,0.13649024069309235
Q_negative,train,21,REAL,6252,0.03921184316277504,0.020456908270716667,0.001906753983348608,0.09968311339616776
Q_negative,train,22,REAL,6252,0.052835576236248016,0.020030302926898003,0.002212911145761609,0.1254173368215561
Q_negative,train,23,REAL,6252,0.028999319300055504,0.016026804223656654,0.002570054493844509,0.0627441331744194
Q_negative,train,24,REAL,6252,0.23176154494285583,0.16211089491844177,0.03540172800421715,0.5174728631973267
Q_negative,train,25,REAL,6252,0.08017117530107498,0.039217814803123474,0.005532186944037676,0.19771897792816162
Q_negative,train,26,REAL,6252,0.06453145295381546,0.045867856591939926,0.008100800216197968,0.14206337928771973
Q_negative,train,27,REAL,6252,0.132619246840477,0.08026941120624542,0.01175888255238533,0.3267579674720764
Q_negative,train,28,REAL,6252,0.159737691283226,0.07170122116804123,0.0018653322476893663,0.42764773964881897
Q_negative,test,1,HALL,183,1.0408633897895925e-05,0.0,0.0,0.0
Q_negative,test,2,HALL,183,0.0011348177213221788,3.304172059870325e-05,0.0,0.0022850169334560633
Q_negative,test,3,HALL,183,0.0015913659008219838,0.00011923977581318468,0.0,0.005066426936537027
Q_negative,test,4,HALL,183,0.008866271935403347,0.002300058491528034,7.554426701972261e-05,0.020650777965784073
Q_negative,test,5,HALL,183,0.001716944039799273,5.523366417037323e-05,0.0,0.0033066188916563988
Q_negative,test,6,HALL,183,0.0356275700032711,0.008901110850274563,0.0006274796323850751,0.08761738240718842
Q_negative,test,7,HALL,183,0.0009938986040651798,0.00011589763744268566,0.0,0.002369409892708063
Q_negative,test,8,HALL,183,0.004267861135303974,0.001142007065936923,1.2492865607782733e-05,0.01064865943044424
Q_negative,test,9,HALL,183,0.030968498438596725,0.0017324499785900116,0.0,0.07717103511095047
Q_negative,test,10,HALL,183,0.07204382121562958,0.033761583268642426,0.005887424107640982,0.20864875614643097
Q_negative,test,11,HALL,183,0.0018727290444076061,0.00014822468801867217,0.0,0.004791783634573221
Q_negative,test,12,HALL,183,0.020492561161518097,0.009779231622815132,0.001347171957604587,0.051900073885917664
Q_negative,test,13,HALL,183,0.025307228788733482,0.01207253523170948,0.0035063421819359064,0.06324823200702667
Q_negative,test,14,HALL,183,0.017322856932878494,0.010592043399810791,0.0022202685941010714,0.03574899211525917
Q_negative,test,15,HALL,183,0.2275252640247345,0.08506201952695847,0.0077599696815013885,0.6416823863983154
Q_negative,test,16,HALL,183,0.06449846178293228,0.025278031826019287,0.012395840138196945,0.12533460557460785
Q_negative,test,17,HALL,183,0.08446531742811203,0.04577729105949402,0.009338169358670712,0.23402060568332672
Q_negative,test,18,HALL,183,0.018822187557816505,0.010333649814128876,0.0025842003524303436,0.04619813710451126
Q_negative,test,19,HALL,183,0.04597034305334091,0.03300042450428009,0.004812581930309534,0.09109970927238464
Q_negative,test,20,HALL,183,0.08571617305278778,0.042397305369377136,0.0043380181305110455,0.21677352488040924
Q_negative,test,21,HALL,183,0.022176893427968025,0.01073530688881874,0.0010939607163891196,0.05137785151600838
Q_negative,test,22,HALL,183,0.08531533926725388,0.05161504074931145,0.007361541502177715,0.18961156904697418
Q_negative,test,23,HALL,183,0.027206452563405037,0.01399698480963707,0.0022768541239202023,0.06054532527923584
Q_negative,test,24,HALL,183,0.2625293731689453,0.21466843783855438,0.08700700849294662,0.4904147982597351
Q_negative,test,25,HALL,183,0.09622884541749954,0.05538603290915489,0.00928220059722662,0.23599804937839508
Q_negative,test,26,HALL,183,0.05702212452888489,0.03706623986363411,0.003664064686745405,0.13799789547920227
Q_negative,test,27,HALL,183,0.1835898458957672,0.11256976425647736,0.0155756501480937,0.4686078429222107
Q_negative,test,28,HALL,183,0.1458822339773178,0.05176866799592972,0.0008635992999188602,0.36805614829063416
Q_negative,test,1,REAL,1549,2.7064470486948267e-05,0.0,0.0,0.0
Q_negative,test,2,REAL,1549,0.001642820076085627,7.894910231698304e-05,0.0,0.0036393783520907164
Q_negative,test,3,REAL,1549,0.0024851334746927023,0.00018874849774874747,0.0,0.006606161594390869
Q_negative,test,4,REAL,1549,0.013062898069620132,0.003919795621186495,0.00020674464758485556,0.027467206120491028
Q_negative,test,5,REAL,1549,0.003435414982959628,3.79262346541509e-05,0.0,0.003453640267252922
Q_negative,test,6,REAL,1549,0.03549220785498619,0.010062968358397484,0.0002706396917346865,0.10823629796504974
Q_negative,test,7,REAL,1549,0.0023850095458328724,0.00028773813392035663,0.0,0.005695112515240908
Q_negative,test,8,REAL,1549,0.005286884028464556,0.0008457486983388662,0.0,0.014838575385510921
Q_negative,test,9,REAL,1549,0.04779911786317825,0.0024677461478859186,0.0,0.12898726761341095
Q_negative,test,10,REAL,1549,0.06307610869407654,0.02302684634923935,0.00306775257922709,0.15906158089637756
Q_negative,test,11,REAL,1549,0.005503651220351458,0.0006458739517256618,0.0,0.01603519357740879
Q_negative,test,12,REAL,1549,0.02297280542552471,0.010296383872628212,0.0006931325769983232,0.06193142384290695
Q_negative,test,13,REAL,1549,0.02479456178843975,0.011195393279194832,0.0020932157058268785,0.05820188298821449
Q_negative,test,14,REAL,1549,0.019506074488162994,0.013369500637054443,0.0024664043448865414,0.03886833041906357
Q_negative,test,15,REAL,1549,0.16370174288749695,0.056157905608415604,0.005855787079781294,0.46970266103744507
Q_negative,test,16,REAL,1549,0.09830445051193237,0.027824390679597855,0.01230873353779316,0.19433066248893738
Q_negative,test,17,REAL,1549,0.08424624800682068,0.04398813098669052,0.010928673669695854,0.20655275881290436
Q_negative,test,18,REAL,1549,0.02073478326201439,0.012817630544304848,0.0028601831290870905,0.04671920835971832
Q_negative,test,19,REAL,1549,0.034261081367731094,0.018364762887358665,0.00452711246907711,0.07882430404424667
Q_negative,test,20,REAL,1549,0.05923992395401001,0.03312978148460388,0.005000622011721134,0.13667583465576172
Q_negative,test,21,REAL,1549,0.04044683277606964,0.01915968582034111,0.0020938836969435215,0.10062618553638458
Q_negative,test,22,REAL,1549,0.04986370727419853,0.019547095522284508,0.002129576401785016,0.12983742356300354
