model,experiment,group,classifier,auc,auc_std,hall_aupr,hall_aupr_std,status,source
internvl_2_5_8b,old_cross_scale,attention_vp_generation,rf,0.8527511936169532,0.0004370794222671979,0.5233634555138874,0.0010706786977583804,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,gated_visual,fixed_three_hidden,0.8541898091280989,0.0019165128331737745,0.5289109189273291,0.01059446786340789,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,gated_visual,one_hidden,0.8447499101004382,0.003412768932946917,0.5195451848806368,0.0036139577473422355,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,gated_visual,xgb,0.8448257906710958,0.0,0.5222643773813916,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,gated_visual,rf,0.8394431656751012,0.0007588801602550276,0.5076647473696398,0.002227479462556143,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,gated_visual_prompt_sum,fixed_three_hidden,0.8540224713300506,0.0032721372220107015,0.5249050131009116,0.021174631318797477,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,gated_visual_prompt_sum,one_hidden,0.8242537001235452,0.003512452912062538,0.4780598096260968,0.008289651301224502,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,gated_visual_prompt_sum,xgb,0.8566491407026052,0.0,0.524230455334545,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,gated_visual_prompt_sum,rf,0.8537443167455291,0.0009465270659795898,0.530210002101502,0.0018752976618236093,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,gated_generation,fixed_three_hidden,0.8471787559324809,0.0023919243444227157,0.5090234399063092,0.0036061692891338243,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,gated_generation,one_hidden,0.8174947662433376,0.004243925791734965,0.43268553287695494,0.01829839185495265,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,gated_generation,xgb,0.848118918428164,0.0,0.5126848435678157,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,gated_generation,rf,0.8359379728627937,0.0005115360790219051,0.4835071804187467,0.0016867556373930455,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,gated_vp_generation,fixed_three_hidden,0.8659926869821875,0.005580615484436007,0.561599262814276,0.005699160049706062,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,gated_vp_generation,one_hidden,0.8482453118713705,0.0028099723444916544,0.5223665041183059,0.006901887798629304,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,gated_vp_generation,xgb,0.87338247546009,0.0,0.5676535676618025,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,gated_vp_generation,rf,0.8555225033734589,0.0006439183637879667,0.5328602929733096,0.005901351857772406,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
