method,label,layer,metric,count,mean,std,q10,median,q90
Q_POSITIVE,HALL,11,top32_mass,3487,0.6069095829239471,0.16422785683950775,0.3969079852104187,0.5957921743392944,0.8386076927185059
Q_POSITIVE,HALL,12,normalized_entropy,3487,0.6193764755437708,0.1324691421878616,0.44027432799339294,0.6309943199157715,0.7803743004798889
Q_POSITIVE,HALL,12,top1_mass,3487,0.16825356254162352,0.1252455282524819,0.056577289849519735,0.13147146999835968,0.32301247715950016
Q_POSITIVE,HALL,12,top32_mass,3487,0.7484782060203903,0.14707079233062245,0.5435546517372132,0.7685125470161438,0.924750030040741
Q_POSITIVE,HALL,13,normalized_entropy,3487,0.6130686302864051,0.12993069223647027,0.4370623052120209,0.629149317741394,0.7671844482421875
Q_POSITIVE,HALL,13,top1_mass,3487,0.15219751086405467,0.11569854629462753,0.05509593859314919,0.11689702421426773,0.29104431867599495
Q_POSITIVE,HALL,13,top32_mass,3487,0.7622854358356116,0.14713819214772003,0.5549606680870056,0.7773559093475342,0.9487133622169495
Q_POSITIVE,HALL,14,normalized_entropy,3487,0.708524454552771,0.09536229998099124,0.5821032762527466,0.7245647311210632,0.81478853225708
Q_POSITIVE,HALL,14,top1_mass,3487,0.11253364839980227,0.08496434968904683,0.04190317392349243,0.08640193194150925,0.21089701652526857
Q_POSITIVE,HALL,14,top32_mass,3487,0.6367957748073133,0.13021848596941066,0.4650389552116394,0.6297175884246826,0.8141216516494751
Q_POSITIVE,HALL,15,normalized_entropy,3487,0.5993836538837851,0.1186999057853309,0.4406948506832123,0.6164721846580505,0.7357672452926636
Q_POSITIVE,HALL,15,top1_mass,3487,0.16462734717248606,0.12056529945777616,0.06028569117188454,0.12808309495449066,0.3163276255130768
Q_POSITIVE,HALL,15,top32_mass,3487,0.7799766160011429,0.12479882239393124,0.602671766281128,0.7893940806388855,0.9386567115783692
Q_POSITIVE,HALL,16,normalized_entropy,3487,0.6775506892021728,0.131913780646827,0.4947820544242859,0.698025107383728,0.8316500425338745
Q_POSITIVE,HALL,16,top1_mass,3487,0.13659006560978232,0.11806296670329615,0.03854949325323105,0.09865504503250122,0.2850688815116883
Q_POSITIVE,HALL,16,top32_mass,3487,0.6609838445360284,0.16637247665745322,0.4302352964878082,0.6662642955780029,0.8803720831871032
Q_POSITIVE,HALL,17,normalized_entropy,3487,0.7708756669432754,0.07772710302805114,0.6684252023696899,0.7905607223510742,0.847398555278778
Q_POSITIVE,HALL,17,top1_mass,3487,0.07042999128758445,0.05489969417890649,0.029627493023872378,0.05375814810395241,0.12955418527126314
Q_POSITIVE,HALL,17,top32_mass,3487,0.533965342847194,0.12656273332364615,0.3912240505218506,0.5092113614082336,0.7151625871658325
Q_POSITIVE,HALL,18,normalized_entropy,3487,0.6374737831713444,0.11408087952428994,0.4749913215637207,0.6571417450904846,0.7668712258338928
Q_POSITIVE,HALL,18,top1_mass,3487,0.1467149810219712,0.1130423988610835,0.05109871402382851,0.111566923558712,0.29617442488670354
Q_POSITIVE,HALL,18,top32_mass,3487,0.7326378415333086,0.130280074679058,0.555876088142395,0.7356573343276978,0.9046519041061402
Q_POSITIVE,HALL,19,normalized_entropy,3487,0.5733640751237082,0.13223847403037592,0.3919169783592224,0.588068425655365,0.7309253692626954
Q_POSITIVE,HALL,19,top1_mass,3487,0.22420178561097218,0.15208439235772145,0.07639449387788773,0.18242385983467102,0.43299257159233095
Q_POSITIVE,HALL,19,top32_mass,3487,0.788489363273509,0.11935452500757458,0.6245131731033325,0.8085691928863525,0.9247879385948181
Q_POSITIVE,HALL,20,normalized_entropy,3487,0.6562549019585477,0.11184293146676184,0.5023413181304932,0.6769538521766663,0.7808762311935424
Q_POSITIVE,HALL,20,top1_mass,3487,0.14580836413780204,0.11127352396348318,0.049469515681266785,0.11028837412595749,0.2851065695285798
Q_POSITIVE,HALL,20,top32_mass,3487,0.7005991486772138,0.13178146514040665,0.5271542787551879,0.7000604867935181,0.8776062250137329
Q_POSITIVE,HALL,21,normalized_entropy,3487,0.7006547523879855,0.09511050500724491,0.575778353214264,0.7193429470062256,0.8003507137298584
Q_POSITIVE,HALL,21,top1_mass,3487,0.11431587337090783,0.09175397307775673,0.04353071227669716,0.08646690100431442,0.21832009851932527
Q_POSITIVE,HALL,21,top32_mass,3487,0.6437827539556786,0.12477249114994803,0.48646681308746337,0.6362811923027039,0.8162895202636719
Q_POSITIVE,HALL,22,normalized_entropy,3487,0.630531572179395,0.10310139132581121,0.5013046264648438,0.6476003527641296,0.7428147554397583
Q_POSITIVE,HALL,22,top1_mass,3487,0.1528702912537543,0.1104433813824136,0.059053967148065566,0.12171241641044617,0.28212181329727176
Q_POSITIVE,HALL,22,top32_mass,3487,0.7427879789769906,0.11256931639109365,0.5909863114356995,0.7461135387420654,0.891310179233551
Q_POSITIVE,HALL,23,normalized_entropy,3487,0.5651578296254759,0.1216033809026078,0.4025581061840057,0.5824134945869446,0.7047999382019043
Q_POSITIVE,HALL,23,top1_mass,3487,0.19824422545173395,0.13952786012468604,0.07221251428127289,0.15536823868751526,0.3749788045883179
Q_POSITIVE,HALL,23,top32_mass,3487,0.8129716961165708,0.11223904523193619,0.6531942009925842,0.8289551734924316,0.9473078370094299
Q_POSITIVE,HALL,24,normalized_entropy,3487,0.5787280119484404,0.12493020975500063,0.41450774669647217,0.5961423516273499,0.7255202054977417
Q_POSITIVE,HALL,24,top1_mass,3487,0.19896892052179066,0.13729552283434687,0.07300675362348556,0.16120055317878723,0.36916880011558534
Q_POSITIVE,HALL,24,top32_mass,3487,0.7966727520731004,0.11517239940445967,0.6320965170860291,0.8138449192047119,0.9348304390907287
Q_POSITIVE,HALL,25,normalized_entropy,3487,0.6115355021206773,0.109652928616992,0.47069494128227235,0.6250999569892883,0.7344721913337707
Q_POSITIVE,HALL,25,top1_mass,3487,0.15719207004727573,0.11056682227326556,0.06042094081640244,0.12434224784374237,0.296269690990448
Q_POSITIVE,HALL,25,top32_mass,3487,0.7662452663259449,0.12151587119388496,0.6012293457984924,0.7774999141693115,0.9167175531387329
Q_POSITIVE,HALL,26,normalized_entropy,3487,0.6591960819695035,0.14278683640556422,0.4590388834476471,0.6816250085830688,0.8233227491378784
Q_POSITIVE,HALL,26,top1_mass,3487,0.1582146313582027,0.12576077736319466,0.05278901904821396,0.11716043949127197,0.3168065071105957
Q_POSITIVE,HALL,26,top32_mass,3487,0.6961376487029327,0.16175686926305374,0.4719503581523895,0.7025806307792664,0.9088284850120545
Q_POSITIVE,HALL,27,normalized_entropy,3487,0.669693568262563,0.123270408982207,0.5037886023521423,0.6930988430976868,0.8050125718116761
Q_POSITIVE,HALL,27,top1_mass,3487,0.14757123077461876,0.11382940869082264,0.052803681790828706,0.11237940937280655,0.2931719779968262
Q_POSITIVE,HALL,27,top32_mass,3487,0.6852601349764031,0.14325946464967476,0.4983909070491791,0.6831245422363281,0.8813858151435853
Q_POSITIVE,HALL,28,normalized_entropy,3487,0.8391955293125278,0.09909375510713883,0.7548090100288392,0.8683009743690491,0.9033725976943969
Q_POSITIVE,HALL,28,top1_mass,3487,0.0826647315529029,0.0729103984821786,0.03887663707137108,0.06313338130712509,0.13500056564807894
Q_POSITIVE,HALL,28,top32_mass,3487,0.4391650988570523,0.12815553453793474,0.3294189989566803,0.4033697545528412,0.5997284531593324
Q_POSITIVE,HALL,29,normalized_entropy,3487,0.6554134348709193,0.1271921535253962,0.4822680175304413,0.6734936237335205,0.7993711948394775
Q_POSITIVE,HALL,29,top1_mass,3487,0.15823406835626422,0.1159756127747635,0.057255180180072786,0.12438379228115082,0.301886534690857
Q_POSITIVE,HALL,29,top32_mass,3487,0.7109654966110414,0.1441224300281314,0.5190034985542298,0.7141464948654175,0.9066383600234985
Q_POSITIVE,HALL,30,normalized_entropy,3487,0.6849782208564598,0.11787355065493162,0.5237226486206055,0.711067259311676,0.8068503975868225
Q_POSITIVE,HALL,30,top1_mass,3487,0.14854497885946338,0.11940807515242122,0.05347597897052765,0.10956167429685593,0.28897194266319276
Q_POSITIVE,HALL,30,top32_mass,3487,0.6622558990196953,0.1361713276767696,0.4921777963638306,0.6525863409042358,0.8558866262435914
Q_POSITIVE,HALL,31,normalized_entropy,3487,0.8867158149284929,0.05542155398238357,0.8290226817131042,0.90250164270401,0.9297744512557984
Q_POSITIVE,HALL,31,top1_mass,3487,0.06580261106501088,0.04706369941096896,0.030955686792731286,0.05301791429519653,0.10954306423664094
Q_POSITIVE,HALL,31,top32_mass,3487,0.36424792028700753,0.09074938701081187,0.2786688983440399,0.34150105714797974,0.4787452042102814
Q_POSITIVE,HALL,32,normalized_entropy,3487,0.9311923757302306,0.02012640363660985,0.9133705019950866,0.9341674447059631,0.9493994832038879
Q_POSITIVE,HALL,32,top1_mass,3487,0.018787140502632603,0.009364858234837488,0.011949820071458816,0.016728002578020096,0.027024810388684276
Q_POSITIVE,HALL,32,top32_mass,3487,0.2500675958977889,0.04346021894693797,0.21094657778739928,0.2433852255344391,0.28944671154022217
Q_POSITIVE,REAL,1,normalized_entropy,11976,0.9552324118519434,0.02172772823634581,0.9275597035884857,0.953325092792511,0.9854077994823456
Q_POSITIVE,REAL,1,top1_mass,11976,0.009286302708096507,0.003291834624796905,0.00495047471486032,0.009378648363053799,0.013493148144334555
Q_POSITIVE,REAL,1,top32_mass,11976,0.1965181616439161,0.05231105995302302,0.11959004402160645,0.2056930512189865,0.25920911133289337
Q_POSITIVE,REAL,2,normalized_entropy,11976,0.9825970946289176,0.008428085014938212,0.9719692468643188,0.9847226440906525,0.9905548393726349
Q_POSITIVE,REAL,2,top1_mass,11976,0.013257377629680652,0.007857075399442671,0.006148516898974776,0.01119397534057498,0.022719046100974083
Q_POSITIVE,REAL,2,top32_mass,11976,0.1331855047173156,0.026036816598173793,0.10574843361973763,0.12774758785963058,0.1681942343711853
Q_POSITIVE,REAL,3,normalized_entropy,11976,0.6247699191817441,0.13539308452387241,0.4378688931465149,0.6302859783172607,0.8025823831558228
Q_POSITIVE,REAL,3,top1_mass,11976,0.21009903410312755,0.09862864680842245,0.08644000440835953,0.20170391350984573,0.3392431139945984
Q_POSITIVE,REAL,3,top32_mass,11976,0.6954918098906596,0.13912548057984367,0.5002619028091431,0.7064521908760071,0.8746075630187988
Q_POSITIVE,REAL,4,normalized_entropy,11976,0.7424920985068312,0.10729245465532465,0.5852465629577637,0.7737209498882294,0.8528707027435303
Q_POSITIVE,REAL,4,top1_mass,11976,0.12653659682392107,0.08640902843441937,0.0358447041362524,0.10512945801019669,0.24765348434448242
Q_POSITIVE,REAL,4,top32_mass,11976,0.5669290630610967,0.13254620857364385,0.4053126275539398,0.5497563183307648,0.7557688653469086
Q_POSITIVE,REAL,5,normalized_entropy,11976,0.7580311705340285,0.07491607348317854,0.6529423296451569,0.7741864919662476,0.8383427560329437
Q_POSITIVE,REAL,5,top1_mass,11976,0.09890683331648442,0.06647469922423557,0.033371834084391594,0.0795920267701149,0.19329633563756943
Q_POSITIVE,REAL,5,top32_mass,11976,0.5545238396830972,0.10712989105822004,0.42053714394569397,0.546084076166153,0.7024776339530945
Q_POSITIVE,REAL,6,normalized_entropy,11976,0.7905253909463554,0.04525102506192656,0.7338583469390869,0.7966768741607666,0.8409956097602844
Q_POSITIVE,REAL,6,top1_mass,11976,0.05532889638414001,0.02943849901279608,0.028725214302539825,0.04726335033774376,0.09165287390351295
Q_POSITIVE,REAL,6,top32_mass,11976,0.512570522660881,0.08373169325305854,0.41122446954250336,0.5066015720367432,0.6215257346630096
Q_POSITIVE,REAL,7,normalized_entropy,11976,0.7478923269820635,0.07825029909538306,0.6359910368919373,0.7682601511478424,0.8264131546020508
Q_POSITIVE,REAL,7,top1_mass,11976,0.07584959695099511,0.04657852872642079,0.0362139567732811,0.06251896917819977,0.13115929067134857
Q_POSITIVE,REAL,7,top32_mass,11976,0.5890019497272366,0.12124905115790488,0.4541997164487839,0.5659694373607635,0.7717396318912506
Q_POSITIVE,REAL,8,normalized_entropy,11976,0.7843047094543177,0.08717607670033328,0.6761440634727478,0.8039904832839966,0.8715215027332306
Q_POSITIVE,REAL,8,top1_mass,11976,0.059516544465386824,0.04921830788350718,0.024885568767786026,0.04544207267463207,0.10581853613257408
Q_POSITIVE,REAL,8,top32_mass,11976,0.5125665889509177,0.14131137932467744,0.3549908250570297,0.484797403216362,0.7143813371658325
Q_POSITIVE,REAL,9,normalized_entropy,11976,0.7520900816216806,0.12007268389923643,0.5768028795719147,0.784331738948822,0.8707383573055267
Q_POSITIVE,REAL,9,top1_mass,11976,0.0843002652101164,0.08101514920385294,0.02822982519865036,0.05657884664833546,0.17520440369844437
Q_POSITIVE,REAL,9,top32_mass,11976,0.5676905228050255,0.17045285732399296,0.36862175166606903,0.5361044704914093,0.8352655470371246
Q_POSITIVE,REAL,10,normalized_entropy,11976,0.7193619645957797,0.09509936013790918,0.5925400257110596,0.7340584695339203,0.8267989158630371
Q_POSITIVE,REAL,10,top1_mass,11976,0.08538063907990844,0.05928816597035802,0.03492310643196106,0.0691940151154995,0.15370965749025345
Q_POSITIVE,REAL,10,top32_mass,11976,0.6293054394195019,0.14598899555978453,0.444597989320755,0.6194196045398712,0.8334739506244659
Q_POSITIVE,REAL,11,normalized_entropy,11976,0.6852999527129278,0.1167081846560446,0.5227330327033997,0.7050169706344604,0.8179431557655334
Q_POSITIVE,REAL,11,top1_mass,11976,0.11441169440812875,0.08643334371656401,0.039540793746709824,0.08889516070485115,0.21887920796871185
Q_POSITIVE,REAL,11,top32_mass,11976,0.6705114528556705,0.15549793982673094,0.462861031293869,0.668855220079422,0.8843362033367157
Q_POSITIVE,REAL,12,normalized_entropy,11976,0.6045105463844452,0.12096357956530805,0.43893131613731384,0.6179412305355072,0.7498741447925568
Q_POSITIVE,REAL,12,top1_mass,11976,0.15675921216526217,0.1065052995196217,0.06023472175002098,0.1278604194521904,0.28871123492717743
Q_POSITIVE,REAL,12,top32_mass,11976,0.7791011593601329,0.13300286034926015,0.5920012593269348,0.7958275377750397,0.9409582018852234
Q_POSITIVE,REAL,13,normalized_entropy,11976,0.5860472853959936,0.1176481522709404,0.43010561168193817,0.5982861816883087,0.7280272245407104
Q_POSITIVE,REAL,13,top1_mass,11976,0.15266575802440469,0.10245980256780064,0.0618781354278326,0.12449168786406517,0.2743062973022461
Q_POSITIVE,REAL,13,top32_mass,11976,0.808561798496173,0.1273857623610189,0.625764936208725,0.826364666223526,0.9620127081871033
Q_POSITIVE,REAL,14,normalized_entropy,11976,0.6931162741627487,0.10171299434598186,0.5546569228172302,0.7088701725006104,0.8088230192661285
Q_POSITIVE,REAL,14,top1_mass,11976,0.10863391142725788,0.08044467854147176,0.04128007963299751,0.08407028391957283,0.20648165047168732
Q_POSITIVE,REAL,14,top32_mass,11976,0.6669302985405595,0.1368237544683687,0.4857570677995682,0.6649840176105499,0.8552422523498535
Q_POSITIVE,REAL,15,normalized_entropy,11976,0.590893442858553,0.11341942784182205,0.43850599229335785,0.6091931760311127,0.718547135591507
Q_POSITIVE,REAL,15,top1_mass,11976,0.14588226128289317,0.10354150994242566,0.0600296501070261,0.11647126078605652,0.2618008404970169
Q_POSITIVE,REAL,15,top32_mass,11976,0.8035497892157747,0.12137617401237734,0.6364990770816803,0.8115609586238861,0.9594301879405975
Q_POSITIVE,REAL,16,normalized_entropy,11976,0.6519489646018293,0.11796667952936914,0.4918949156999588,0.6695920825004578,0.7829589247703552
Q_POSITIVE,REAL,16,top1_mass,11976,0.12776702584746388,0.10124750873618726,0.046101419255137444,0.09685856103897095,0.24687735736370087
Q_POSITIVE,REAL,16,top32_mass,11976,0.7169752283197247,0.1443023821581587,0.5236654579639435,0.7231780588626862,0.9055556952953339
Q_POSITIVE,REAL,17,normalized_entropy,11976,0.7126475117899075,0.08554072874732531,0.6021105945110321,0.7225918471813202,0.81349316239357
Q_POSITIVE,REAL,17,top1_mass,11976,0.0836535372117935,0.05425884341491145,0.03622751124203205,0.06943413987755775,0.1458926722407341
Q_POSITIVE,REAL,17,top32_mass,11976,0.6360723301469683,0.1356263326557672,0.4581339955329895,0.6323114335536957,0.8183804750442505
Q_POSITIVE,REAL,18,normalized_entropy,11976,0.6398673783595821,0.10689490964302209,0.4955613911151886,0.6557347774505615,0.7627918422222137
Q_POSITIVE,REAL,18,top1_mass,11976,0.11834016825590699,0.08817261490327132,0.046437233686447144,0.09194834530353546,0.22187694162130356
Q_POSITIVE,REAL,18,top32_mass,11976,0.7414088125552786,0.1362056336689827,0.5553565919399261,0.7470788061618805,0.9246969521045685
Q_POSITIVE,REAL,19,normalized_entropy,11976,0.5721281712973377,0.12047998116600606,0.41212843358516693,0.5831323266029358,0.7182163000106812
Q_POSITIVE,REAL,19,top1_mass,11976,0.1778074354928736,0.11951107853123605,0.06968223303556442,0.14409346133470535,0.3258049637079239
Q_POSITIVE,REAL,19,top32_mass,11976,0.8176341062149128,0.12007653966602885,0.6473103761672974,0.8403483331203461,0.9557109773159027
Q_POSITIVE,REAL,20,normalized_entropy,11976,0.6385619453861862,0.1177630549970075,0.47520530223846436,0.6584471762180328,0.7714744210243225
Q_POSITIVE,REAL,20,top1_mass,11976,0.13152938743035447,0.10039795801371951,0.04915570095181465,0.10109651833772659,0.2493654564023018
Q_POSITIVE,REAL,20,top32_mass,11976,0.7368242300364998,0.1438562918257617,0.5417353510856628,0.7379666566848755,0.9312751889228821
Q_POSITIVE,REAL,21,normalized_entropy,11976,0.7145995579058965,0.0862735212515319,0.5995214581489563,0.7304400503635406,0.8080843091011047
Q_POSITIVE,REAL,21,top1_mass,11976,0.0879222364820454,0.06427123792079842,0.036587635055184364,0.06959456577897072,0.1571592167019844
Q_POSITIVE,REAL,21,top32_mass,11976,0.629479474649978,0.1321145574484069,0.4630289375782013,0.6199487745761871,0.8138455450534821
Q_POSITIVE,REAL,22,normalized_entropy,11976,0.638493253603707,0.1021267427735435,0.5010657608509064,0.6565162837505341,0.7518619894981384
Q_POSITIVE,REAL,22,top1_mass,11976,0.12673769379159064,0.09248328986282701,0.051137614995241165,0.0996536985039711,0.23235361278057098
Q_POSITIVE,REAL,22,top32_mass,11976,0.7415216145744583,0.12497161553320689,0.5746776759624481,0.7421423196792603,0.9132310450077057
Q_POSITIVE,REAL,23,normalized_entropy,11976,0.6126792302666856,0.11582129119885036,0.45526526868343353,0.6321154832839966,0.7433841824531555
Q_POSITIVE,REAL,23,top1_mass,11976,0.15005930686872215,0.11236894380059698,0.055727316066622734,0.11636336520314217,0.28337326645851135
Q_POSITIVE,REAL,23,top32_mass,11976,0.7659826170187755,0.1284801901838611,0.5893570482730865,0.7727609276771545,0.9339900612831116
Q_POSITIVE,REAL,24,normalized_entropy,11976,0.6321093743699979,0.1184885797439148,0.466777041554451,0.650516539812088,0.7673688530921936
Q_POSITIVE,REAL,24,top1_mass,11976,0.14537304913971646,0.10784345913135644,0.053003447130322456,0.1133475974202156,0.2778235822916031
Q_POSITIVE,REAL,24,top32_mass,11976,0.7441271781627743,0.13531594685629086,0.5578703582286835,0.7522456347942352,0.9221370816230774
Q_POSITIVE,REAL,25,normalized_entropy,11976,0.6235339919630246,0.1069102010452799,0.4778200685977936,0.6376621127128601,0.7482458353042603
Q_POSITIVE,REAL,25,top1_mass,11976,0.13400424316817236,0.0908000205732532,0.05260595679283142,0.10854093730449677,0.2428351268172264
Q_POSITIVE,REAL,25,top32_mass,11976,0.7590466757655223,0.12999125860868538,0.5788134634494781,0.7670007646083832,0.9280903339385986
Q_POSITIVE,REAL,26,normalized_entropy,11976,0.6938327760015706,0.12820455387403643,0.5178399682044983,0.7145071923732758,0.8400342762470245
Q_POSITIVE,REAL,26,top1_mass,11976,0.11879244146889739,0.0921600881446711,0.04305600933730602,0.09142874553799629,0.2269459068775177
Q_POSITIVE,REAL,26,top32_mass,11976,0.6647019330486804,0.16603119181366763,0.4420836418867111,0.6635310351848602,0.8913004696369171
Q_POSITIVE,REAL,27,normalized_entropy,11976,0.6741803805371802,0.12068198685329484,0.5115111768245697,0.6908733248710632,0.8164574205875397
Q_POSITIVE,REAL,27,top1_mass,11976,0.13686624253196697,0.09726345728989906,0.05223395302891731,0.108176589012146,0.2579260468482971
Q_POSITIVE,REAL,27,top32_mass,11976,0.6898743848409068,0.15089455747735528,0.48612578213214874,0.6920628249645233,0.8931005895137787
Q_POSITIVE,REAL,28,normalized_entropy,11976,0.8060543921377333,0.12243181521538624,0.6331161260604858,0.8521737456321716,0.901822566986084
Q_POSITIVE,REAL,28,top1_mass,11976,0.09645656737360205,0.08203429191634615,0.03851925581693649,0.0706537626683712,0.18584898114204407
Q_POSITIVE,REAL,28,top32_mass,11976,0.488642319947302,0.1638235498914189,0.33263373374938965,0.43309903144836426,0.7449094653129578
Q_POSITIVE,REAL,29,normalized_entropy,11976,0.5902670585290941,0.15734801819273403,0.3695705235004425,0.6059878468513489,0.7868087589740753
Q_POSITIVE,REAL,29,top1_mass,11976,0.20058327813697488,0.14000989499199545,0.06427827849984169,0.1621164232492447,0.39297693967819214
Q_POSITIVE,REAL,29,top32_mass,11976,0.7727310824678911,0.15830166046361907,0.5460107326507568,0.792739063501358,0.9672010242938995
Q_POSITIVE,REAL,30,normalized_entropy,11976,0.6712192804748585,0.11489024112611959,0.516587108373642,0.6894298493862152,0.8023640215396881
Q_POSITIVE,REAL,30,top1_mass,11976,0.1536411484809183,0.10813834251907109,0.05775775387883186,0.12230014428496361,0.2903219312429428
Q_POSITIVE,REAL,30,top32_mass,11976,0.6835287124461027,0.13971347656531513,0.50053471326828,0.6804248094558716,0.8750205934047699
Q_POSITIVE,REAL,31,normalized_entropy,11976,0.8537705387265665,0.09220385049814009,0.7366797924041748,0.88685742020607,0.9268477261066437
Q_POSITIVE,REAL,31,top1_mass,11976,0.08056504613542263,0.06541207032846545,0.03136207163333893,0.06033564917743206,0.15186913311481476
Q_POSITIVE,REAL,31,top32_mass,11976,0.41739575931666767,0.1365057527895584,0.28674808144569397,0.37460188567638397,0.6156846284866333
Q_POSITIVE,REAL,32,normalized_entropy,11976,0.9200785887006449,0.048927097092738146,0.8878593444824219,0.9330992698669434,0.9494284391403198
Q_POSITIVE,REAL,32,top1_mass,11976,0.022689015827315587,0.01717827684341295,0.01212974451482296,0.017829728312790394,0.03681027889251709
Q_POSITIVE,REAL,32,top32_mass,11976,0.27641109978368306,0.09526209661615131,0.2124299481511116,0.2506683021783829,0.3546592891216278
WRITE,HALL,1,normalized_entropy,3487,0.9825778398774981,0.005857863564529631,0.9742867588996887,0.9839773178100586,0.988413405418396
WRITE,HALL,1,top1_mass,3487,0.008103129044917641,0.0017196922735297846,0.006040960177779198,0.007909474894404411,0.010348659567534923
WRITE,HALL,1,top32_mass,3487,0.1377097436955777,0.02092579172370033,0.11594119369983673,0.13295818865299225,0.16862727105617525
WRITE,HALL,2,normalized_entropy,3487,0.9484246833159652,0.011763109450253523,0.9333508610725403,0.9498153328895569,0.9616870045661926
WRITE,HALL,2,top1_mass,3487,0.028627880906634373,0.007503391163159025,0.020650815963745118,0.027309095486998558,0.03826776072382927
WRITE,HALL,2,top32_mass,3487,0.24963370599290652,0.03072905878618076,0.213285431265831,0.24739578366279602,0.28960471153259276
WRITE,HALL,3,normalized_entropy,3487,0.7166905601933312,0.04856873359868144,0.6539146900177002,0.7161380648612976,0.7802966833114624
WRITE,HALL,3,top1_mass,3487,0.16193286835044784,0.04866917497904743,0.10434229969978333,0.15591487288475037,0.2274820625782013
WRITE,HALL,3,top32_mass,3487,0.6110443662769787,0.06248687485268588,0.5279187321662903,0.613881528377533,0.6900500535964966
WRITE,HALL,4,normalized_entropy,3487,0.7070868772868273,0.0511430948452521,0.6406268358230591,0.7063023447990417,0.7731725335121155
WRITE,HALL,4,top1_mass,3487,0.17127722359826222,0.05444418604330405,0.10616615116596222,0.1648711860179901,0.2463872253894806
WRITE,HALL,4,top32_mass,3487,0.6174711475647177,0.062222801588671696,0.5367067098617554,0.6228777766227722,0.6936232924461365
WRITE,HALL,5,normalized_entropy,3487,0.7413029308335501,0.04564619715070994,0.6802438020706176,0.7424321174621582,0.8006496906280518
WRITE,HALL,5,top1_mass,3487,0.13108110996104771,0.043984777242439904,0.08014870136976242,0.12539981305599213,0.18881476521492005
WRITE,HALL,5,top32_mass,3487,0.5910565336984038,0.06468237145213598,0.5031512260437012,0.592835009098053,0.6738104820251465
WRITE,HALL,6,normalized_entropy,3487,0.7772286919765292,0.033988670429129085,0.733293604850769,0.7788123488426208,0.8202999949455261
WRITE,HALL,6,top1_mass,3487,0.09032032475866866,0.032200220656332504,0.05237561017274857,0.08649328351020813,0.13188014924526215
WRITE,HALL,6,top32_mass,3487,0.5471177991786248,0.05655525717929248,0.4727592349052429,0.5480574369430542,0.6180036425590515
WRITE,HALL,7,normalized_entropy,3487,0.7763713413813683,0.03704609940353576,0.7272846579551697,0.7795014381408691,0.8213332891464233
WRITE,HALL,7,top1_mass,3487,0.0834675548870062,0.03182819116530798,0.049183663725852964,0.07799533009529114,0.1229208990931511
WRITE,HALL,7,top32_mass,3487,0.5541658133721331,0.062079657656795996,0.4743295192718506,0.5532830953598022,0.6326451659202575
WRITE,HALL,8,normalized_entropy,3487,0.8266263459895927,0.035364698792700655,0.7842151880264282,0.831436276435852,0.8648804783821106
WRITE,HALL,8,top1_mass,3487,0.062176364791027484,0.028699612055293474,0.033785984665155415,0.05659324303269386,0.09561248421669008
WRITE,HALL,8,top32_mass,3487,0.4598762535385666,0.0676964407390716,0.3780594766139984,0.4537353813648224,0.5433992862701416
WRITE,HALL,9,normalized_entropy,3487,0.8436731421950898,0.044367571193737076,0.790595269203186,0.8536094427108765,0.8855257987976074
WRITE,HALL,9,top1_mass,3487,0.05501137475464691,0.034074371457615056,0.030041640624403954,0.04678530618548393,0.08394231498241425
WRITE,HALL,9,top32_mass,3487,0.4349394950461244,0.078223811335345,0.35155147314071655,0.4209762215614319,0.5382234811782837
WRITE,HALL,10,normalized_entropy,3487,0.8324908657917705,0.04575121453073541,0.7770532488822937,0.8413237929344177,0.8780450344085693
WRITE,HALL,10,top1_mass,3487,0.05248220472596319,0.03172758856822989,0.0277150746434927,0.04393060505390167,0.08429508805274964
WRITE,HALL,10,top32_mass,3487,0.45425535173104353,0.08311631216167126,0.36145198345184326,0.4420352876186371,0.5633403182029724
WRITE,HALL,11,normalized_entropy,3487,0.8102182156382572,0.06345217420217567,0.7243136525154114,0.8228123784065247,0.8772008419036865
WRITE,HALL,11,top1_mass,3487,0.07273876583772562,0.053021135633840116,0.02905673161149025,0.056463297456502914,0.13720103800296785
WRITE,HALL,11,top32_mass,3487,0.4895977282510434,0.1026474658226146,0.36668733358383176,0.4767679274082184,0.6337696313858032
WRITE,HALL,12,normalized_entropy,3487,0.7790225513059361,0.06950624901552542,0.6847884893417359,0.7902196645736694,0.8570156216621398
WRITE,HALL,12,top1_mass,3487,0.09913165199404499,0.07087481006847896,0.03821073323488235,0.0786886066198349,0.183849373459816
WRITE,HALL,12,top32_mass,3487,0.5421125386535249,0.09876864326078691,0.4142145037651062,0.5405395030975342,0.6708301424980163
WRITE,HALL,13,normalized_entropy,3487,0.7502417973265937,0.0822032598227965,0.6386484622955322,0.7652220129966736,0.8412335634231567
WRITE,HALL,13,top1_mass,3487,0.09627368444203475,0.07157924886802053,0.03758319467306137,0.07438461482524872,0.17862170636653907
WRITE,HALL,13,top32_mass,3487,0.5896148512843417,0.11668295734529464,0.4412019968032837,0.5834140181541443,0.7505808591842652
WRITE,HALL,14,normalized_entropy,3487,0.8093169959561682,0.05396004619321304,0.7380074024200439,0.8184521198272705,0.8683978199958802
WRITE,HALL,14,top1_mass,3487,0.06685049017233727,0.04512827059534457,0.029139164462685586,0.05386822298169136,0.11753823906183244
