gross_strength,net_strength,kappa,completeness_relative_error,gross_degenerate,net_degenerate,token_chunk_size,jvp_backend,S,N_end,N_vec,kappa_end,kappa_vec,closure_absolute_error,closure_relative_error,gross_zero,endpoint_zero,vector_zero,endpoint_degenerate,kappa_difference,kappa_difference_upper_bound,closure_relative_lower_bound,kappa_range_pass,kappa_difference_bound_pass,closure_lower_bound_pass,finite,condition,integration_points,path_dtype,accumulation_dtype,elapsed_seconds,peak_allocated_bytes,peak_reserved_bytes,spearman,js,top32_overlap,kappa_vec_absolute,S_relative,N_vec_relative,kappa_difference_relative_upper_bound,model,case_id,layer,label,groups
2.1563940048217773,0.8968799114227295,0.4159165322780609,5.084972144686617e-06,False,False,256,vmap_jvp,2.1563940048217773,0.8968799114227295,0.8968796730041504,0.4159165298258447,0.41591641926229345,4.560609340842348e-06,5.0849721158408015e-06,False,False,False,False,1.1056355125882433e-07,2.1149239566816895e-06,0.0,True,True,True,True,fp32_k4,4,torch.float32,torch.float32,0.05505331396125257,15122301440,15672016896,1.0,3.6151877395479384e-16,1.0,9.197037231789551e-08,2.2112705363458798e-07,0.0,2.1149239566816895e-06,llava_1_5_7b,11209:73:11,11,0,all_layers
2.1563944816589355,0.8968799114227295,0.41591644287109375,5.08476841787342e-06,False,False,256,vmap_jvp,2.1563944816589355,0.8968799114227295,0.8968796730041504,0.4159164378554479,0.41591632729192113,4.560426532407291e-06,5.084768288736718e-06,False,False,False,False,1.1056352677840664e-07,2.1148387139717172e-06,0.0,True,True,True,True,fp32_k64,64,torch.float32,torch.float32,0.8531148070469499,15122301440,15672016896,1.0,0.0,1.0,0.0,0.0,0.0,2.1148387139717172e-06,llava_1_5_7b,11209:73:11,11,0,all_layers
4.798548221588135,2.1124489307403564,0.440226674079895,0.0029198313131928444,False,False,256,vmap_jvp,4.798548221588135,2.1124489307403564,2.1130712032318115,0.44022667548419825,0.4403563548085938,0.006167994346469641,0.0029198312237105417,False,False,False,False,0.00012967932439555963,0.0012853875925890501,0.0,True,True,True,True,native_k4,4,torch.float16,torch.float32,0.03041285602375865,14713389056,15672016896,0.9999998744128804,2.1989349224223248e-10,1.0,2.202249951288593e-07,0.000257835172554251,0.0002583354080672426,0.0012853875925890501,llava_1_5_7b,11209:73:12,12,0,all_layers
4.7973737716674805,2.1124489307403564,0.4403344392776489,0.002904578810557723,False,False,256,vmap_jvp,4.7973737716674805,2.1124489307403564,2.1125693321228027,0.4403344478214603,0.4403595451743406,0.006135774310678244,0.0029045787670369007,False,False,False,False,2.509735288031001e-05,0.0012789860875371316,0.0,True,True,True,True,native_k64,64,torch.float16,torch.float32,0.45307077188044786,14713389056,15672016896,0.9999999372064401,9.129282700887437e-11,1.0,3.4105907419368364e-06,1.3020974404243208e-05,2.0766149010210852e-05,0.0012789860875371316,llava_1_5_7b,11209:73:12,12,0,all_layers
4.797311305999756,2.112525224685669,0.4403560757637024,2.3857051019149367e-06,False,False,256,vmap_jvp,4.797311305999756,2.112525224685669,2.112525463104248,0.4403560848852231,0.4403561345835987,5.0398621169733815e-06,2.3857050595565232e-06,False,False,False,False,4.969837558155277e-08,1.0505597397171785e-06,0.0,True,True,True,True,fp32_k4,4,torch.float32,torch.float32,0.055186082143336535,15100434944,15672016896,1.0,2.610983661103538e-16,1.0,0.0,0.0,0.0,1.0505597397171785e-06,llava_1_5_7b,11209:73:12,12,0,all_layers
4.797311305999756,2.112525224685669,0.4403560757637024,2.3825264179322403e-06,False,False,256,vmap_jvp,4.797311305999756,2.112525224685669,2.112525463104248,0.4403560848852231,0.4403561345835987,5.033147317590192e-06,2.3825264942524385e-06,False,False,False,False,4.969837558155277e-08,1.0491600391443198e-06,0.0,True,True,True,True,fp32_k64,64,torch.float32,torch.float32,0.8541430460754782,15100434944,15672016896,1.0,0.0,1.0,0.0,0.0,0.0,1.0491600391443198e-06,llava_1_5_7b,11209:73:12,12,0,all_layers
2.5136780738830566,1.1041673421859741,0.43926361203193665,0.00663536274805665,False,False,256,vmap_jvp,2.5136780738830566,1.1041673421859741,1.1042746305465698,0.43926362474900715,0.4393063065711985,0.007326550781726837,0.006635362686259228,False,False,False,False,4.268182219135941e-05,0.0029146734650905377,0.0,True,True,True,True,native_k4,4,torch.float16,torch.float32,0.030456091975793242,14692259840,15672016896,0.9999996860322007,1.4730182548966075e-09,1.0,4.298148221282272e-06,0.00027855274770084877,0.0002687661742922185,0.0029146734650905377,llava_1_5_7b,11209:73:13,13,0,all_layers
2.513026475906372,1.1041673421859741,0.4393775165081024,0.006622566841542721,False,False,256,vmap_jvp,2.513026475906372,1.1041673421859741,1.1039930582046509,0.43937752060003055,0.4393081683735442,0.007312422152608633,0.006622566954508791,False,False,False,False,6.93522264863522e-05,0.002909807048479768,0.0,True,True,True,True,native_k64,64,torch.float16,torch.float32,0.4505851089488715,14692259840,15672016896,0.9999999372064401,1.1965857689080123e-09,1.0,2.4363458756004874e-06,1.9259607555610456e-05,1.3713661765814282e-05,0.002909807048479768,llava_1_5_7b,11209:73:13,13,0,all_layers
2.5129780769348145,1.103977918624878,0.43931061029434204,5.128692919242894e-06,False,False,256,vmap_jvp,2.5129780769348145,1.103977918624878,1.1039777994155884,0.4393106047194198,0.4393105572819627,5.661963768943679e-06,5.128692950667218e-06,False,False,False,False,4.743745707358471e-08,2.2530892015778406e-06,0.0,True,True,True,True,fp32_k4,4,torch.float32,torch.float32,0.05523689091205597,15079037440,15672016896,1.0,2.3566675737252356e-16,1.0,4.743745707358471e-08,0.0,1.0798158870719907e-07,2.253089201577841e-06,llava_1_5_7b,11209:73:13,13,0,all_layers
2.5129780769348145,1.103977918624878,0.43931061029434204,5.128363227413502e-06,False,False,256,vmap_jvp,2.5129780769348145,1.103977918624878,1.103977918624878,0.4393106047194198,0.4393106047194198,5.661599971062969e-06,5.128363417010274e-06,False,False,False,False,0.0,2.2529444339477335e-06,0.0,True,True,True,True,fp32_k64,64,torch.float32,torch.float32,0.8610988422296941,15079037440,15672016896,1.0,0.0,1.0,0.0,0.0,0.0,2.2529444339477335e-06,llava_1_5_7b,11209:73:13,13,0,all_layers
2.5271077156066895,1.2573699951171875,0.4975529909133911,0.0059672812931239605,False,False,256,vmap_jvp,2.5271077156066895,1.2573699951171875,1.2575465440750122,0.49755298808674936,0.49762285014950763,0.007503080647438765,0.005967281449832492,False,False,False,False,6.986206275827467e-05,0.0029690387161187865,0.0,True,True,True,True,native_k4,4,torch.float16,torch.float32,0.0312659521587193,14670513152,15672016896,0.9999995604450809,6.975296071498114e-10,1.0,4.8997506538195346e-06,0.00022138107061622073,0.0002115326741655363,0.0029690387161187865,llava_1_5_7b,11209:73:14,14,0,all_layers
2.5265815258026123,1.2573699951171875,0.49765661358833313,0.005972760263830423,False,False,256,vmap_jvp,2.5265815258026123,1.2573699951171875,1.257287859916687,0.4976566092470585,0.49762410081633435,0.007509969640523195,0.00597276034078041,False,False,False,False,3.2508430724165205e-05,0.0029723836590380844,0.0,True,True,True,True,native_k64,64,torch.float16,torch.float32,0.45429801498539746,14670513152,15672016896,0.9999996860322007,4.006959941915382e-10,1.0,3.649083827106381e-06,1.3116781251344705e-05,5.783726187403727e-06,0.0029723836590380844,llava_1_5_7b,11209:73:14,14,0,all_layers
2.526548385620117,1.2572805881500244,0.49762773513793945,4.371096110844519e-06,False,False,256,vmap_jvp,2.526548385620117,1.2572805881500244,1.2572805881500244,0.49762774990016145,0.49762774990016145,5.495694495039061e-06,4.371096274639444e-06,False,False,False,False,0.0,2.1751788037458047e-06,0.0,True,True,True,True,fp32_k4,4,torch.float32,torch.float32,0.05537099903449416,15056701952,15672016896,1.0,2.43364299923535e-16,1.0,0.0,0.0,0.0,2.1751788037458047e-06,llava_1_5_7b,11209:73:14,14,0,all_layers
2.526548385620117,1.2572805881500244,0.49762773513793945,4.3690110942407046e-06,False,False,256,vmap_jvp,2.526548385620117,1.2572805881500244,1.2572805881500244,0.49762774990016145,0.49762774990016145,5.4930728765612e-06,4.369011124751209e-06,False,False,False,False,0.0,2.174141175298718e-06,0.0,True,True,True,True,fp32_k64,64,torch.float32,torch.float32,0.8555823769420385,15056701952,15672016896,1.0,0.0,1.0,0.0,0.0,0.0,2.1741411752987176e-06,llava_1_5_7b,11209:73:14,14,0,all_layers
3.3666954040527344,1.5817437171936035,0.46982085704803467,0.004661496262997389,False,False,256,vmap_jvp,3.3666954040527344,1.5817437171936035,1.582031011581421,0.46982085616938923,0.4699061904076668,0.007373292464762926,0.0046614962870501755,False,False,False,False,8.533423827755682e-05,0.0021900681766123427,0.0,True,True,True,True,native_k4,4,torch.float16,torch.float32,0.030294599942862988,14649383936,15672016896,0.9999992464772814,5.659827615828019e-10,1.0,1.701051138391918e-06,0.00021540026163942337,0.0002190210347620901,0.0021900681766123422,llava_1_5_7b,11209:73:15,15,0,all_layers
