model,group,classifier,index,validation_AUROC,validation_HALL_AUPR,seconds,n_iter,convergence_warning,params
qwen3_vl_8b,visual_prompt_sum,xgb,4,0.8957368855067851,0.6857379100010502,2.385730881942436,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200}"
qwen3_vl_8b,visual_prompt_sum,xgb,5,0.8983259068506891,0.6932374252123705,5.134738844120875,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}"
qwen3_vl_8b,visual_prompt_sum,xgb,6,0.8898029329784054,0.6697245506673629,2.7559483719523996,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 100}"
qwen3_vl_8b,visual_prompt_sum,xgb,7,0.893149069760713,0.674998150748672,4.407987620914355,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 200}"
qwen3_vl_8b,visual_prompt_sum,xgb,8,0.8964132258904545,0.6826423688399695,7.6686213640496135,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 500}"
qwen3_vl_8b,visual_prompt_sum,xgb,9,0.8630205771437941,0.6276899503266957,0.6884818200487643,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 100}"
qwen3_vl_8b,visual_prompt_sum,xgb,10,0.8778807760192124,0.6500148140369253,1.1843968511093408,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200}"
qwen3_vl_8b,visual_prompt_sum,xgb,11,0.8898246337393787,0.6660648778808281,2.5870909669902176,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 500}"
qwen3_vl_8b,visual_prompt_sum,xgb,12,0.8788693662413317,0.652072584787293,1.4960337658412755,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100}"
qwen3_vl_8b,visual_prompt_sum,xgb,13,0.8920043546193687,0.6751996488638117,2.6062559890560806,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 200}"
qwen3_vl_8b,visual_prompt_sum,xgb,14,0.8965422248584627,0.6860246472253672,5.601725735003129,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 500}"
qwen3_vl_8b,visual_prompt_sum,xgb,15,0.8856737604043092,0.6561060793942421,3.245170949958265,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 100}"
qwen3_vl_8b,visual_prompt_sum,xgb,16,0.8958640760780455,0.6765716142024034,5.046916984021664,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 200}"
qwen3_vl_8b,visual_prompt_sum,xgb,17,0.8986074139444267,0.6874679766884066,9.752317941049114,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 500}"
qwen3_vl_8b,generation,one_hidden,0,0.8294886818475544,0.5178027208629653,3.5183170288801193,58,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,generation,one_hidden,1,0.8296978530713811,0.5082189377035595,0.614780253963545,55,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,generation,one_hidden,2,0.8362852396246251,0.5263994741908721,13.994885625084862,131,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,generation,one_hidden,3,0.8277918028992217,0.5078520154974178,2.508494235109538,232,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,generation,one_hidden,4,0.831943881832123,0.521005042054051,2.347385340137407,55,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,generation,one_hidden,5,0.8286706837186424,0.5086378227927962,0.7649857918731868,46,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,generation,one_hidden,6,0.833221815533887,0.5243352004350242,11.260338270105422,90,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,generation,one_hidden,7,0.8278032560786244,0.5058573944126784,3.8022441868670285,231,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,generation,one_hidden,8,0.8325201575957486,0.5244186619140573,5.217459853971377,50,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,generation,one_hidden,9,0.8299094354908712,0.5081809548834543,0.8490855621639639,32,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,generation,one_hidden,10,0.8344020958112709,0.5251744351743852,29.656793983187526,101,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,generation,one_hidden,11,0.8287695427408543,0.5068367389575975,5.076844565104693,194,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,generation,xgb,0,0.8535807461203863,0.5579981606431595,0.8645985899493098,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 100}"
qwen3_vl_8b,generation,xgb,1,0.8607612868069019,0.5829217589151994,1.1763790638651699,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}"
qwen3_vl_8b,generation,xgb,2,0.8551425981115515,0.5912058142073845,2.6647261360194534,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500}"
qwen3_vl_8b,generation,xgb,3,0.8630519226874223,0.591833722891118,1.4601458590477705,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100}"
qwen3_vl_8b,generation,xgb,4,0.8643226228021952,0.5986717723810289,2.576719846110791,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200}"
qwen3_vl_8b,generation,xgb,5,0.8647759275869719,0.6010940329039649,5.735585332848132,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}"
qwen3_vl_8b,generation,xgb,6,0.8573458281492627,0.5741387376898786,2.8631198219954967,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 100}"
qwen3_vl_8b,generation,xgb,7,0.8592120935929709,0.5791307979129188,4.834244429832324,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 200}"
qwen3_vl_8b,generation,xgb,8,0.8602458937337847,0.5849703557578405,8.833729585865512,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 500}"
qwen3_vl_8b,generation,xgb,9,0.8388290510498346,0.5308802528341476,0.7340744291432202,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 100}"
qwen3_vl_8b,generation,xgb,10,0.8549629640346055,0.564974492477943,1.2459657089784741,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200}"
qwen3_vl_8b,generation,xgb,11,0.8604333641966379,0.5864880417137326,2.718831422040239,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 500}"
qwen3_vl_8b,generation,xgb,12,0.8517723493726068,0.5715126140745752,1.601619967026636,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100}"
qwen3_vl_8b,generation,xgb,13,0.8595906513121726,0.5870379032587557,2.711123200831935,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 200}"
qwen3_vl_8b,generation,xgb,14,0.8629434188825555,0.6018326225439751,6.152651516953483,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 500}"
qwen3_vl_8b,generation,xgb,15,0.8524896800825594,0.5737001384664253,3.4587317060213536,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 100}"
qwen3_vl_8b,generation,xgb,16,0.8603393275657534,0.5919228256985951,5.787590348161757,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 200}"
qwen3_vl_8b,generation,xgb,17,0.8627143552945035,0.5948547162517344,11.128259493038058,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 500}"
qwen3_vl_8b,vp_generation,one_hidden,0,0.8665867355304149,0.6236998325488579,4.5691512930206954,91,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,vp_generation,one_hidden,1,0.8637041511144545,0.5961633745510202,0.9113011821173131,63,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,vp_generation,one_hidden,2,0.8768813354166064,0.6432748173266484,23.85350531898439,143,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,vp_generation,one_hidden,3,0.8642068854103372,0.6037310748388429,3.142124739009887,224,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,vp_generation,one_hidden,4,0.8731427765400306,0.6419400422722111,10.198843161109835,83,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,vp_generation,one_hidden,5,0.8616226864577607,0.606802083522711,1.2787854380439967,60,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,vp_generation,one_hidden,6,0.8695163382618173,0.6221734545532631,15.10605050297454,79,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,vp_generation,one_hidden,7,0.8681564239074873,0.6089491570654977,5.4920514789409935,264,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,vp_generation,one_hidden,8,0.8631676600792801,0.6152391528888624,8.600878140889108,60,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,vp_generation,one_hidden,9,0.8700106333728769,0.6131749874999461,2.5833300040103495,73,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,vp_generation,one_hidden,10,0.881948463103884,0.6579993471305919,70.63252876582555,129,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,vp_generation,one_hidden,11,0.8703361447874773,0.6144195737050888,9.848169534932822,280,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,vp_generation,xgb,0,0.8921984558702971,0.6592859111995982,1.5145273390226066,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 100}"
qwen3_vl_8b,vp_generation,xgb,1,0.900275961343711,0.6740015150705331,2.3654905029106885,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}"
qwen3_vl_8b,vp_generation,xgb,2,0.9028589546984558,0.6914493394033696,5.387739286990836,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500}"
qwen3_vl_8b,vp_generation,xgb,3,0.89812155801819,0.684944911639551,3.292571479920298,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100}"
qwen3_vl_8b,vp_generation,xgb,4,0.9025762420068864,0.695825422863962,5.162139123072848,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200}"
qwen3_vl_8b,vp_generation,xgb,5,0.9047077389736021,0.7012510948551088,10.838239575969055,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}"
qwen3_vl_8b,vp_generation,xgb,6,0.9025641860285679,0.6930545945122248,6.2449615290388465,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 100}"
qwen3_vl_8b,vp_generation,xgb,7,0.9059121312076233,0.6993440874748456,10.195625371998176,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 200}"
qwen3_vl_8b,vp_generation,xgb,8,0.9080785905114628,0.7057830803140935,15.899032030021772,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 500}"
qwen3_vl_8b,vp_generation,xgb,9,0.8788814222196502,0.6433326502685438,1.427552989916876,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 100}"
qwen3_vl_8b,vp_generation,xgb,10,0.8905070021122075,0.6624951025687058,2.4499420300126076,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200}"
qwen3_vl_8b,vp_generation,xgb,11,0.9001927750933134,0.6789027545644032,5.423354278085753,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 500}"
qwen3_vl_8b,vp_generation,xgb,12,0.8908891766249047,0.666136469774489,3.234627366065979,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100}"
qwen3_vl_8b,vp_generation,xgb,13,0.9025280180936122,0.6888175419763278,5.572421062970534,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 200}"
qwen3_vl_8b,vp_generation,xgb,14,0.9055185035155233,0.7044484060590569,12.193473216844723,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 500}"
qwen3_vl_8b,vp_generation,xgb,15,0.8979202231802705,0.6814513474045885,7.396426958963275,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 100}"
qwen3_vl_8b,vp_generation,xgb,16,0.904062744133561,0.6960161850297075,12.131853045895696,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 200}"
qwen3_vl_8b,vp_generation,xgb,17,0.9073299142578821,0.7023834926860528,21.55412175389938,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_visual,one_hidden,0,0.755170206301901,0.43028080405605384,2.0059903289657086,66,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,ae_only_visual,one_hidden,1,0.7586423280576372,0.4438441835085578,1.4710834480356425,146,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_visual,one_hidden,2,0.7630729000896965,0.4513599710258891,9.043995165033266,173,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,ae_only_visual,one_hidden,3,0.7330842568212725,0.38266002100626456,4.9802336420398206,500,True,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_visual,one_hidden,4,0.756317332638909,0.4327113147122306,7.81993651506491,76,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,ae_only_visual,one_hidden,5,0.7697169497410377,0.4658489473592651,2.462976298062131,182,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_visual,one_hidden,6,0.7672117174464474,0.4579927400194994,16.36121842591092,135,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,ae_only_visual,one_hidden,7,0.7367842365672289,0.3940532446323499,6.791144626913592,500,True,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_visual,one_hidden,8,0.7531194843899193,0.4297475521747353,7.643499467056245,62,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,ae_only_visual,one_hidden,9,0.7673563891862697,0.4570086018979988,3.90392053197138,174,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_visual,one_hidden,10,0.7825842954004032,0.4869267051070182,23.68365105916746,132,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,ae_only_visual,one_hidden,11,0.7347455706335658,0.3884055117096559,11.069245129125193,500,True,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_visual,xgb,0,0.7978471639516604,0.4913842833222174,0.3268037661910057,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_visual,xgb,1,0.8039595449591543,0.5038769038325233,0.5636505270376801,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_visual,xgb,2,0.8012879401637685,0.49844713871687735,1.3080549240112305,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_visual,xgb,3,0.7977374545489617,0.4986092650108519,0.7035550188738853,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_visual,xgb,4,0.7983908885738259,0.4987719148841072,1.2017499569337815,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_visual,xgb,5,0.7976880250378557,0.49496555757570176,2.7164976550266147,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_visual,xgb,6,0.7967970882401165,0.49656744446053575,1.2377339820377529,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_visual,xgb,7,0.7942291648582699,0.49267038915352745,2.1188640750478953,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_visual,xgb,8,0.8006073801876874,0.5035967819874609,4.069200229132548,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_visual,xgb,9,0.7834378586653551,0.478209453604789,0.33510732208378613,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_visual,xgb,10,0.7935853756160606,0.49183744848508815,0.5792347621172667,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_visual,xgb,11,0.8011275956521319,0.5013445280028508,1.29756555496715,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_visual,xgb,12,0.797767594494758,0.4967663163678391,0.7299062199890614,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_visual,xgb,13,0.8033953251738473,0.5059696543985286,1.2603921878617257,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_visual,xgb,14,0.8024537532671701,0.5059066910197926,2.768466983921826,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_visual,xgb,15,0.7988345485759478,0.49700034078438154,1.4653705530799925,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_visual,xgb,16,0.8038811811000839,0.5067784124854832,2.3650003289803863,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_visual,xgb,17,0.8064708052429039,0.5111363423707336,4.837778012966737,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_visual_prompt_sum,one_hidden,0,0.82311890570296,0.5925682856847858,10.49590041488409,202,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,ae_only_visual_prompt_sum,one_hidden,1,0.8041536462100827,0.5652380620973706,2.653399058850482,261,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_visual_prompt_sum,one_hidden,2,0.8235637713029137,0.5870736921965478,18.240622658049688,328,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,ae_only_visual_prompt_sum,one_hidden,3,0.757595869139589,0.5200807503178241,5.07019529491663,500,True,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_visual_prompt_sum,one_hidden,4,0.8067637655160441,0.5577357475477469,10.808981515001506,97,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,ae_only_visual_prompt_sum,one_hidden,5,0.808051344000463,0.5704590060352098,3.6409753570333123,259,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_visual_prompt_sum,one_hidden,6,0.8220845027632302,0.5845670471705195,26.780781383858994,201,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,ae_only_visual_prompt_sum,one_hidden,7,0.7569171175602558,0.5198410929539283,7.007333211135119,500,True,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_visual_prompt_sum,one_hidden,8,0.824199724159216,0.57119129551316,27.57155466801487,147,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,ae_only_visual_prompt_sum,one_hidden,9,0.8158081604506042,0.580869737553548,6.0997937940992415,262,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_visual_prompt_sum,one_hidden,10,0.8220796803719028,0.5852328945528436,27.179142812034115,162,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,ae_only_visual_prompt_sum,one_hidden,11,0.7624592507932832,0.5237507692958103,11.610517994966358,500,True,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_visual_prompt_sum,xgb,0,0.8385041424341503,0.6003499809943506,0.5061612350400537,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_visual_prompt_sum,xgb,1,0.8496938987104926,0.6137064076596708,0.5449389410205185,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_visual_prompt_sum,xgb,2,0.853655493185961,0.6274882000348844,1.205674241995439,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_visual_prompt_sum,xgb,3,0.847257385492318,0.6142362810843185,0.6073011960834265,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_visual_prompt_sum,xgb,4,0.8527187436706114,0.6196523925555653,1.064438868779689,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_visual_prompt_sum,xgb,5,0.8596485200081015,0.6321688087735231,2.3709282220806926,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_visual_prompt_sum,xgb,6,0.8574061080408554,0.6263771731662359,1.097783006960526,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_visual_prompt_sum,xgb,7,0.8605219756372791,0.6370667418519103,1.8440497659612447,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_visual_prompt_sum,xgb,8,0.8632978646451203,0.6438293388911042,3.4950787350535393,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_visual_prompt_sum,xgb,9,0.8223087439599549,0.5800945289608598,0.3032595671247691,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_visual_prompt_sum,xgb,10,0.8347511163835923,0.5947647121971145,0.5245702059473842,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_visual_prompt_sum,xgb,11,0.8486028326726658,0.6121063900151688,1.1759142361115664,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_visual_prompt_sum,xgb,12,0.840743540406817,0.6071226658375656,0.6234474559314549,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_visual_prompt_sum,xgb,13,0.8519170211124292,0.6170917835120625,1.0913420910947025,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_visual_prompt_sum,xgb,14,0.8559967641754194,0.6248722437508148,2.4614933161064982,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_visual_prompt_sum,xgb,15,0.8496637587646962,0.6194156781160232,1.233520118985325,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_visual_prompt_sum,xgb,16,0.8585405756006288,0.627965069553763,2.0711650049779564,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_visual_prompt_sum,xgb,17,0.866258210121235,0.6418779756527491,4.2179361700546,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_generation,one_hidden,0,0.7131593414542404,0.3592759822203222,4.5788622500840575,104,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
