feature_set,ae_variant,seed,threshold_rule,threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
D_JS,full,43,train_f1,0.6812629103660583,0.8147720898728953,0.9737699874599083,0.9130166563849476,0.9554551323434474,0.9337539432176656,0.3561797578380898,0.3783783783783784,0.22950819672131148,0.2857142857142857
D_JS,full,44,fixed_0.5,0.5,0.8173614565363869,0.9731189068808193,0.9088743299583085,0.9851517107811492,0.9454770755885997,0.36722153768098925,0.5660377358490566,0.16393442622950818,0.2542372881355932
D_JS,full,44,train_f1,0.5876721739768982,0.8173614565363869,0.9731189068808193,0.9136558481322719,0.9632020658489348,0.9377749842866122,0.36722153768098925,0.42424242424242425,0.22950819672131148,0.2978723404255319
D_JS,full,45,fixed_0.5,0.5,0.8122109451893871,0.9724476779536034,0.9053497942386831,0.9941897998708844,0.9476923076923077,0.37073969776943877,0.7096774193548387,0.12021857923497267,0.205607476635514
D_JS,full,45,train_f1,0.6705034375190735,0.8122109451893871,0.9724476779536034,0.9123867069486404,0.9748224661071659,0.9425717852684145,0.37073969776943877,0.4935064935064935,0.20765027322404372,0.2923076923076923
E_JS,top32,43,fixed_0.5,0.5,0.8010279856209012,0.9686006292815016,0.9081632653061225,0.9767591994835377,0.9412130637636081,0.3500798084319371,0.45454545454545453,0.16393442622950818,0.24096385542168675
E_JS,top32,43,train_f1,0.6326075792312622,0.8010279856209012,0.9686006292815016,0.9181875393329137,0.9418979987088444,0.9298916507329509,0.3500798084319371,0.3706293706293706,0.2896174863387978,0.32515337423312884
E_JS,top32,44,fixed_0.5,0.5,0.809519273848455,0.972119420789834,0.9052693901716993,0.987088444157521,0.9444101297096974,0.35879474240607806,0.5348837209302325,0.12568306010928962,0.20353982300884957
E_JS,top32,44,train_f1,0.5344656109809875,0.809519273848455,0.972119420789834,0.9093637454981993,0.9780503550677857,0.942457231726283,0.35879474240607806,0.48484848484848486,0.17486338797814208,0.2570281124497992
E_JS,top32,45,fixed_0.5,0.5,0.8072809180610088,0.971201500008211,0.9094181163767247,0.9786959328599096,0.9427860696517413,0.3459874700893297,0.49230769230769234,0.17486338797814208,0.25806451612903225
E_JS,top32,45,train_f1,0.5731438398361206,0.8072809180610088,0.971201500008211,0.9161490683229814,0.9522272433828276,0.9338398227287116,0.3459874700893297,0.39344262295081966,0.26229508196721313,0.31475409836065577
E_JS,full,43,fixed_0.5,0.5,0.8017264796254944,0.9683265728278796,0.9079572446555819,0.987088444157521,0.9458707083204454,0.36082489819549635,0.5833333333333334,0.15300546448087432,0.24242424242424243
E_JS,full,43,train_f1,0.591428279876709,0.8017264796254944,0.9683265728278796,0.9118889559444779,0.9754680438992899,0.9426076107298814,0.36082489819549635,0.49333333333333335,0.20218579234972678,0.2868217054263566
E_JS,full,44,fixed_0.5,0.5,0.7863807780094332,0.9656169138537303,0.9209511568123393,0.9251129761136216,0.9230273752012882,0.3732996038664087,0.3409090909090909,0.32786885245901637,0.3342618384401114
