model,scope,label,layer,valid,undefined,mean,q25,median,q75
internvl_2_5_8b,validation,REAL,27,1020,0,0.17585649848481077,0.04489886951062957,0.10069840647168651,0.22930846159579232
internvl_2_5_8b,validation,REAL,28,1020,0,0.44144376407459207,0.08905684605415325,0.22199268204854045,0.714912923797965
internvl_2_5_8b,validation,REAL,29,1020,0,0.44616440242554833,0.11636903114457872,0.2968619057955221,0.7098523254590956
internvl_2_5_8b,validation,REAL,30,1020,0,0.7994732870479009,0.18018617110941276,0.4568849593976184,1.2920121215373421
internvl_2_5_8b,validation,REAL,31,1020,0,0.6619804430184342,0.1588211460854379,0.4130271187556597,0.999439660832286
internvl_2_5_8b,validation,REAL,32,1020,0,5.241894500216768,1.0650094425228882,2.761709004293853,8.174190099218062
internvl_2_5_8b,validation,HALL,1,198,0,0.09945780318321605,0.04396382587467701,0.06290073507583352,0.11598468977373988
internvl_2_5_8b,validation,HALL,2,198,0,0.08994827608428659,0.03248840175036382,0.04834138647456627,0.10071875404036727
internvl_2_5_8b,validation,HALL,3,198,0,0.016686320463703615,0.006730759377443114,0.011055738477840575,0.020680375171710064
internvl_2_5_8b,validation,HALL,4,198,0,0.055039902302519886,0.021041402169883122,0.03351781059552522,0.06363286150467591
internvl_2_5_8b,validation,HALL,5,198,0,0.07106386526137148,0.03222007868659847,0.04920707970848766,0.088109963061288
internvl_2_5_8b,validation,HALL,6,198,0,0.10725733495383317,0.05044963008227837,0.0772212583109594,0.13651421872687047
internvl_2_5_8b,validation,HALL,7,198,0,0.1178104916794958,0.05286073880547387,0.07432240716666222,0.13677306463193548
internvl_2_5_8b,validation,HALL,8,198,0,0.12412447278805638,0.06077494530115489,0.08784765445855491,0.15023608111037215
internvl_2_5_8b,validation,HALL,9,198,0,0.13995739084100625,0.059764318743243436,0.09205003088046587,0.16901538316508266
internvl_2_5_8b,validation,HALL,10,198,0,0.1124103340820094,0.05516651380234612,0.07942333329204358,0.14310844287123203
internvl_2_5_8b,validation,HALL,11,198,0,0.1823591044536008,0.081336021498776,0.11496728373300417,0.23089419354254626
internvl_2_5_8b,validation,HALL,12,198,0,0.15068015828694178,0.07249861807989268,0.10323784299256983,0.19186769154534175
internvl_2_5_8b,validation,HALL,13,198,0,0.17350524301502887,0.08071301367549082,0.11398038795370835,0.22335567650197213
internvl_2_5_8b,validation,HALL,14,198,0,0.217116504590752,0.09679908756640035,0.13071418732403378,0.28115046056160997
internvl_2_5_8b,validation,HALL,15,198,0,0.25421113140502394,0.11856074973917848,0.15846778594856958,0.31819238321469206
internvl_2_5_8b,validation,HALL,16,198,0,0.15285783844214473,0.0757188715267026,0.10692304270151079,0.1966476723444883
internvl_2_5_8b,validation,HALL,17,198,0,0.20991684788891604,0.09490384271355817,0.13304010498997135,0.276569816396659
internvl_2_5_8b,validation,HALL,18,198,0,0.259272885219131,0.10711649465824101,0.15585776660077508,0.3226550364533251
internvl_2_5_8b,validation,HALL,19,198,0,0.2851121362399741,0.12503320287004702,0.18061922776343806,0.3587679243536791
internvl_2_5_8b,validation,HALL,20,198,0,0.25158386540715527,0.10549899755323082,0.158067579605134,0.30719050846184337
internvl_2_5_8b,validation,HALL,21,198,0,0.2156092533184813,0.091839814205794,0.13286264593340316,0.24107751176816358
internvl_2_5_8b,validation,HALL,22,198,0,0.23120213951563,0.09651596462339337,0.14492598006584628,0.266563241524685
internvl_2_5_8b,validation,HALL,23,198,0,0.09378818261182957,0.04266142786314986,0.05976149544614673,0.11452094045430061
