model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
qwen2_5_vl_7b,all,scalar_error_full,HALL,21,122,122,0,0.9675838969918077,0.9630368041369763,0.9691239990829141,0.9731793140927312
qwen2_5_vl_7b,all,scalar_error_full,HALL,22,122,122,0,0.9864503764240028,0.9843860028537346,0.9870982661769303,0.9888272543539816
qwen2_5_vl_7b,all,scalar_error_full,HALL,23,122,122,0,0.9946245042371659,0.993628404977708,0.9946088106979356,0.9958821204758923
qwen2_5_vl_7b,all,scalar_error_full,HALL,24,122,122,0,0.9948614892982625,0.9937906882650736,0.9951706636508871,0.9960801807986587
qwen2_5_vl_7b,all,scalar_error_full,HALL,25,122,122,0,0.9997635288579287,0.9996431499302358,0.9998302657260567,0.9999481379655593
qwen2_5_vl_7b,all,scalar_error_full,HALL,26,122,122,0,0.9998862724327217,0.9998717145062256,0.9999574945650765,0.9999927932154193
qwen2_5_vl_7b,all,scalar_error_full,HALL,27,122,122,0,0.9989308991570129,0.998413007417748,0.9994689980725477,0.9998545501188885
qwen2_5_vl_7b,all,scalar_error_full,HALL,28,122,122,0,0.9988969365449686,0.9983640363473891,0.9991940053264503,0.9997769479148038
qwen2_5_vl_7b,all,scalar_error_projected,REAL,1,1006,1006,0,0.877056775658157,0.8424987962568167,0.8698817604055847,0.9214846649479356
qwen2_5_vl_7b,all,scalar_error_projected,REAL,2,1006,1006,0,0.9668031555298452,0.9596223102168957,0.9671368305261894,0.9749968435223806
qwen2_5_vl_7b,all,scalar_error_projected,REAL,3,1006,1006,0,0.9432724589998365,0.9357551047979397,0.9447407513871935,0.9545559128648091
qwen2_5_vl_7b,all,scalar_error_projected,REAL,4,1006,1006,0,0.8841423625235978,0.869275821739618,0.8863546314763414,0.9014553766200428
qwen2_5_vl_7b,all,scalar_error_projected,REAL,5,1006,1006,0,0.7998061522741324,0.7848555096995704,0.8046281263102993,0.8232123362486136
qwen2_5_vl_7b,all,scalar_error_projected,REAL,6,1006,1006,0,0.7946267367899258,0.7789366431259852,0.8003129321991179,0.8154984420509477
qwen2_5_vl_7b,all,scalar_error_projected,REAL,7,1006,1006,0,0.6277958288016963,0.5922319809813495,0.6149926157588166,0.6526961567161317
qwen2_5_vl_7b,all,scalar_error_projected,REAL,8,1006,1006,0,0.5306783321246978,0.4749584953180963,0.504615239089653,0.5573155063871295
qwen2_5_vl_7b,all,scalar_error_projected,REAL,9,1006,1006,0,0.6219816840484655,0.5697685112955324,0.6055508469936068,0.6538096194670461
qwen2_5_vl_7b,all,scalar_error_projected,REAL,10,1006,1006,0,0.45252734848564025,0.4293779048277616,0.451887690269067,0.47661290488958863
qwen2_5_vl_7b,all,scalar_error_projected,REAL,11,1006,1006,0,0.4888125109414561,0.46591752891837407,0.4840135811950673,0.5098438767437345
qwen2_5_vl_7b,all,scalar_error_projected,REAL,12,1006,1006,0,0.5790056535202115,0.5523504596677218,0.5766316525732169,0.6020725192986742
qwen2_5_vl_7b,all,scalar_error_projected,REAL,13,1006,1006,0,0.5922436512180763,0.5625083921019517,0.5853098719872025,0.6182529984548394
qwen2_5_vl_7b,all,scalar_error_projected,REAL,14,1006,1006,0,0.5424815468556813,0.5163431003992734,0.544241763891725,0.5709568325058219
qwen2_5_vl_7b,all,scalar_error_projected,REAL,15,1006,1006,0,0.6280420904655658,0.6082920680505155,0.6275999472608295,0.6482171280620216
qwen2_5_vl_7b,all,scalar_error_projected,REAL,16,1006,1006,0,0.6750725144434524,0.6517098183771438,0.6739072828837271,0.6991686235130579
qwen2_5_vl_7b,all,scalar_error_projected,REAL,17,1006,1006,0,0.6660523020737109,0.6473568985234043,0.6699127999590477,0.6906154296295803
qwen2_5_vl_7b,all,scalar_error_projected,REAL,18,1006,1006,0,0.6570603104849437,0.639650886317469,0.6583506701017563,0.678589839640696
qwen2_5_vl_7b,all,scalar_error_projected,REAL,19,1006,1006,0,0.6954501675522629,0.6761399552530518,0.6961857165090433,0.7166989292205435
qwen2_5_vl_7b,all,scalar_error_projected,REAL,20,1006,1006,0,0.769368803175254,0.7447623331832545,0.7718847816704439,0.7969387861972839
qwen2_5_vl_7b,all,scalar_error_projected,REAL,21,1006,1006,0,0.8377121439686597,0.8189074245878192,0.8418761436689677,0.8595402619758118
qwen2_5_vl_7b,all,scalar_error_projected,REAL,22,1006,1006,0,0.9066233396856934,0.8930736628036825,0.9084344959456998,0.9218808182623639
qwen2_5_vl_7b,all,scalar_error_projected,REAL,23,1006,1006,0,0.9638712093587439,0.9543422036155105,0.9666275374455697,0.9770334644232305
qwen2_5_vl_7b,all,scalar_error_projected,REAL,24,1006,1006,0,0.9554321488207438,0.946757521237197,0.9574154646657547,0.9662534553328674
qwen2_5_vl_7b,all,scalar_error_projected,REAL,25,1006,1006,0,0.9974584379495554,0.9963288247825919,0.9979163677768284,0.9991990088701652
qwen2_5_vl_7b,all,scalar_error_projected,REAL,26,1006,1006,0,0.9988573651610188,0.9988531422363922,0.9996176272038804,0.9999165447413718
qwen2_5_vl_7b,all,scalar_error_projected,REAL,27,1006,1006,0,0.9890073952305484,0.9847501987580682,0.9947336842832127,0.9989131354730271
qwen2_5_vl_7b,all,scalar_error_projected,REAL,28,1006,1006,0,0.9966499767693044,0.9949826168900037,0.997558780296285,0.9994243135031029
qwen2_5_vl_7b,all,scalar_error_projected,HALL,1,122,122,0,0.8680344636281624,0.8207833602694827,0.8739779543942183,0.9170700931481242
qwen2_5_vl_7b,all,scalar_error_projected,HALL,2,122,122,0,0.9639896774601272,0.9592738276618722,0.9633714846782673,0.9706963956165285
qwen2_5_vl_7b,all,scalar_error_projected,HALL,3,122,122,0,0.9407403454752079,0.9311055863998129,0.9410840249047097,0.9526097572377982
qwen2_5_vl_7b,all,scalar_error_projected,HALL,4,122,122,0,0.883209253544739,0.867492953349204,0.8845292489073053,0.9014400583033957
qwen2_5_vl_7b,all,scalar_error_projected,HALL,5,122,122,0,0.8037154888901761,0.7884518946384873,0.8115762536545718,0.8238678696066828
qwen2_5_vl_7b,all,scalar_error_projected,HALL,6,122,122,0,0.7935562301973847,0.7787809910909621,0.7943835435027902,0.8174053569000027
qwen2_5_vl_7b,all,scalar_error_projected,HALL,7,122,122,0,0.636358683563066,0.5892702687249894,0.6256520769590462,0.6708812479446262
qwen2_5_vl_7b,all,scalar_error_projected,HALL,8,122,122,0,0.5415918495563992,0.4870876425270265,0.5261571097343517,0.5784491160180836
qwen2_5_vl_7b,all,scalar_error_projected,HALL,9,122,122,0,0.6329075545186696,0.5890576856334897,0.6194862883620966,0.6567994734017345
qwen2_5_vl_7b,all,scalar_error_projected,HALL,10,122,122,0,0.46809867004359806,0.4397841403706198,0.47015302343162013,0.49473336602042156
qwen2_5_vl_7b,all,scalar_error_projected,HALL,11,122,122,0,0.49585695114023753,0.46893629426591993,0.49218512831951955,0.513636563174675
qwen2_5_vl_7b,all,scalar_error_projected,HALL,12,122,122,0,0.5739888874720477,0.54382506681734,0.5744542159841554,0.6002093525240342
qwen2_5_vl_7b,all,scalar_error_projected,HALL,13,122,122,0,0.594556345889014,0.5634798965786132,0.5902698678178435,0.6192344659224239
qwen2_5_vl_7b,all,scalar_error_projected,HALL,14,122,122,0,0.5375172276951466,0.5127347035759655,0.534226801912272,0.5663340626520633
qwen2_5_vl_7b,all,scalar_error_projected,HALL,15,122,122,0,0.629524489143572,0.6060409892245899,0.6315312272459457,0.6554130214962478
