model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
qwen2_5_vl_7b,all,sigma_Y_cv,28,95,95,-0.0019908038539627514,-0.02413518770693235,0.42105263157894735
qwen2_5_vl_7b,all,sigma_Y_p90_p10,1,95,95,-0.041143897959647825,-0.02308390315168607,0.4
qwen2_5_vl_7b,all,sigma_Y_p90_p10,2,95,95,-0.07082720684442095,-0.23340068226816602,0.4105263157894737
qwen2_5_vl_7b,all,sigma_Y_p90_p10,3,95,95,-0.16983736848002065,-0.29330717555360497,0.43157894736842106
qwen2_5_vl_7b,all,sigma_Y_p90_p10,4,95,95,-0.034752984653228354,-0.03308222425273666,0.4421052631578947
qwen2_5_vl_7b,all,sigma_Y_p90_p10,5,95,95,-0.007597458852710028,-0.017528216169953037,0.47368421052631576
qwen2_5_vl_7b,all,sigma_Y_p90_p10,6,95,95,-0.11423361524141847,-0.1295711591567681,0.47368421052631576
qwen2_5_vl_7b,all,sigma_Y_p90_p10,7,95,95,7.621086392534525e-05,-0.0008458451603226003,0.49473684210526314
qwen2_5_vl_7b,all,sigma_Y_p90_p10,8,95,95,0.014971818317434063,0.02357406337485002,0.631578947368421
qwen2_5_vl_7b,all,sigma_Y_p90_p10,9,95,95,0.02440889998818681,0.03670737948476521,0.6
qwen2_5_vl_7b,all,sigma_Y_p90_p10,10,95,95,0.04506077895964272,0.039001682739360444,0.6
qwen2_5_vl_7b,all,sigma_Y_p90_p10,11,95,95,0.004318886947003068,0.0042607825130556165,0.5368421052631579
