model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
qwen3_vl_8b,test,parallel_gain_std,HALL,12,57,57,0,0.05461042312158288,0.0467229873171642,0.05220609149972657,0.06072833374062283
qwen3_vl_8b,test,parallel_gain_std,HALL,13,57,57,0,0.07443979243071877,0.06694802951787747,0.07428265370657708,0.08284196878560468
qwen3_vl_8b,test,parallel_gain_std,HALL,14,57,57,0,0.04767620742565028,0.04174667989336637,0.04563956903481362,0.052891702181772
qwen3_vl_8b,test,parallel_gain_std,HALL,15,57,57,0,0.05493433605374528,0.049783288376744055,0.05315044524550341,0.061060357005683755
qwen3_vl_8b,test,parallel_gain_std,HALL,16,57,57,0,0.061105701000247974,0.052681521878133346,0.06080413341423679,0.06687858202246166
qwen3_vl_8b,test,parallel_gain_std,HALL,17,57,57,0,0.0462952491268665,0.04285116199780986,0.04534457897165439,0.0488535342684745
qwen3_vl_8b,test,parallel_gain_std,HALL,18,57,57,0,0.05197219115070201,0.04562684590451509,0.05033862465277739,0.0572141960002084
qwen3_vl_8b,test,parallel_gain_std,HALL,19,57,57,0,0.04195720990427949,0.037278533897564185,0.04077800515071409,0.04524684325091022
qwen3_vl_8b,test,parallel_gain_std,HALL,20,57,57,0,0.03695818962969196,0.03306641062418978,0.03553002926620033,0.04086551462223793
qwen3_vl_8b,test,parallel_gain_std,HALL,21,57,57,0,0.03623765650999936,0.030588507412737827,0.03627572245275532,0.04154959124023342
qwen3_vl_8b,test,parallel_gain_std,HALL,22,57,57,0,0.03162043551162303,0.026467770116298264,0.031142181560927424,0.036106599413696615
qwen3_vl_8b,test,parallel_gain_std,HALL,23,57,57,0,0.05002761642017139,0.04112873306307511,0.047841281431492494,0.05462747041624762
qwen3_vl_8b,test,parallel_gain_std,HALL,24,57,57,0,0.041121077613604534,0.03694893194021177,0.040364119055523624,0.046310586936397585
qwen3_vl_8b,test,parallel_gain_std,HALL,25,57,57,0,0.029403146493463428,0.025000605087511733,0.029807294435767913,0.032372728366963775
qwen3_vl_8b,test,parallel_gain_std,HALL,26,57,57,0,0.03188536217691778,0.021272190290647225,0.030304449617054675,0.035530926897013086
qwen3_vl_8b,test,parallel_gain_std,HALL,27,57,57,0,0.013710226521003512,0.011728138640367368,0.013304338485316033,0.015004032469083354
qwen3_vl_8b,test,parallel_gain_std,HALL,28,57,57,0,0.053406293641798934,0.04677420935872625,0.05322191789928153,0.06036946271341144
qwen3_vl_8b,test,parallel_gain_std,HALL,29,57,57,0,0.025420513740248743,0.02232187613036827,0.024880034005796425,0.029556745432215255
qwen3_vl_8b,test,parallel_gain_std,HALL,30,57,57,0,0.01744540418128543,0.011933405784225417,0.015417274001268773,0.022245594371553608
qwen3_vl_8b,test,parallel_gain_std,HALL,31,57,57,0,0.011628613849674002,0.008892346972977737,0.010826492557254286,0.013467589776459656
qwen3_vl_8b,test,parallel_gain_std,HALL,32,57,57,0,0.009661533727921013,0.007894220252193511,0.00873873915917381,0.009803445819278911
qwen3_vl_8b,test,parallel_gain_std,HALL,33,57,57,0,0.010619206568256684,0.00850003859391243,0.009361088917147448,0.01124064149051777
qwen3_vl_8b,test,parallel_gain_std,HALL,34,57,57,0,0.015331669642675178,0.012360501651946885,0.014255396653544814,0.016844523391807895
qwen3_vl_8b,test,parallel_gain_std,HALL,35,57,57,0,0.041605478274742085,0.03367367429297747,0.04099027844499645,0.04861372826721588
qwen3_vl_8b,test,parallel_gain_std,HALL,36,57,57,0,0.4045879471152853,0.34462825427130994,0.4143322963033202,0.4568881656990257
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,1,317,317,0,0.9897432663724853,0.9860581541675906,0.9975645779394846,0.9989743563090233
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,2,317,317,0,0.9924422172045326,0.9900504756490233,0.9926657368560854,0.9946363726851238
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,3,317,317,0,0.9892255368032568,0.9858446842150561,0.9897648661630714,0.9925875352349838
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,4,317,317,0,0.9841017373757093,0.9788633323410171,0.9837560126488594,0.9902349086597059
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,5,317,317,0,0.9729532843747565,0.9680767087750649,0.9744717548415127,0.9817642684577553
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,6,317,317,0,0.9657575446379935,0.9571218186296613,0.9652290912549705,0.9750681078485444
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,7,317,317,0,0.9425551695906548,0.9347251017890162,0.9447144315341595,0.9506459834809368
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,8,317,317,0,0.9436996755003311,0.9371345115332534,0.9428751549608659,0.9488022854255719
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,9,317,317,0,0.9361975415372815,0.9280345880537924,0.9369658761923298,0.9450190856820848
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,10,317,317,0,0.8831184192761684,0.860893653728693,0.8817409316516344,0.9075517689547071
qwen3_vl_8b,test,orthogonal_ratio_mean,REAL,11,317,317,0,0.8374130684086292,0.8188383967415321,0.8336515514874792,0.8504062902683235
