model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
qwen2_5_vl_7b,train,visual_group_rotation,REAL,8,798,798,0,-0.428543936506465,-0.47804556508174423,-0.4436441606086937,-0.3931670025725858
qwen2_5_vl_7b,train,visual_group_rotation,REAL,9,798,798,0,-0.34350510325721545,-0.40300974783215093,-0.35747327778431315,-0.2944346921021336
qwen2_5_vl_7b,train,visual_group_rotation,REAL,10,798,798,0,-0.4254176981866427,-0.5581257721351416,-0.42617292396606105,-0.28797741230000573
qwen2_5_vl_7b,train,visual_group_rotation,REAL,11,798,798,0,-0.3939802325697647,-0.4338577089666966,-0.40427432507045136,-0.36885265465530903
qwen2_5_vl_7b,train,visual_group_rotation,REAL,12,798,798,0,-0.42588596086349,-0.48680356030637506,-0.42371085284271925,-0.37299590039424024
qwen2_5_vl_7b,train,visual_group_rotation,REAL,13,798,798,0,-0.42359622780377104,-0.4829742371552142,-0.426025819558961,-0.362909948541216
qwen2_5_vl_7b,train,visual_group_rotation,REAL,14,798,798,0,-0.4955771298614273,-0.5585287557880918,-0.5087286011031205,-0.4493718243016475
qwen2_5_vl_7b,train,visual_group_rotation,REAL,15,798,798,0,-0.2540747392389801,-0.29946149422090673,-0.24808971350186357,-0.2036289699175962
qwen2_5_vl_7b,train,visual_group_rotation,REAL,16,798,798,0,-0.3922289762837123,-0.4472531736693969,-0.40139023813751773,-0.35155227597578487
qwen2_5_vl_7b,train,visual_group_rotation,REAL,17,798,798,0,-0.3134604896713118,-0.35873721603735326,-0.3139967243235476,-0.2679497506884581
qwen2_5_vl_7b,train,visual_group_rotation,REAL,18,798,798,0,-0.3232215142384697,-0.37067452367813514,-0.32516970368147213,-0.27762367692325446
qwen2_5_vl_7b,train,visual_group_rotation,REAL,19,798,798,0,-0.31261875462654154,-0.34725252850202437,-0.31232085308398233,-0.2807556532507395
qwen2_5_vl_7b,train,visual_group_rotation,REAL,20,798,798,0,-0.12168187765344025,-0.14984768049890032,-0.11711382740628276,-0.08809057307456108
qwen2_5_vl_7b,train,visual_group_rotation,REAL,21,798,798,0,-0.16203381211621207,-0.19294203117058337,-0.16090969879115802,-0.13315112573831533
qwen2_5_vl_7b,train,visual_group_rotation,REAL,22,798,798,0,-0.12248911007126904,-0.160664824376255,-0.1193998509073193,-0.0785773450331734
qwen2_5_vl_7b,train,visual_group_rotation,REAL,23,798,798,0,-0.05635277675402537,-0.0892902115468123,-0.05666700124133611,-0.024408659008647703
qwen2_5_vl_7b,train,visual_group_rotation,REAL,24,798,798,0,0.004997260436771729,-0.029631747891559927,0.010207502733629607,0.0457508145890201
qwen2_5_vl_7b,train,visual_group_rotation,REAL,25,798,798,0,-0.09103406155002867,-0.12380706308059282,-0.0843769193976629,-0.04728674358198353
qwen2_5_vl_7b,train,visual_group_rotation,REAL,26,798,798,0,-0.01877449316686738,-0.046629953708574576,-0.014002788625486406,0.014547986899686224
