model,metric,scope,layers,paired_positive_layers,paired_negative_layers,paired_layer_mean,numerical_status,real_layer_mean,real_undefined_entries,hall_layer_mean,hall_undefined_entries
qwen3_vl_8b,generation_token_write_mean,test,36,0,36,-0.5604299708990568,see full numerical report,1.18248139778377,0,0.7670453161418305,0
qwen3_vl_8b,generation_within_source_kappa,all,36,2,34,-0.03856789290414861,see full numerical report,0.4776132162111037,0,0.4444203939789533,0
qwen3_vl_8b,generation_within_source_kappa,train,36,2,34,-0.038881595248060764,see full numerical report,0.477954849256487,0,0.4433493010769849,0
qwen3_vl_8b,generation_within_source_kappa,test,36,2,34,-0.03702290886038123,see full numerical report,0.4762736266987646,0,0.45005772504194563,0
qwen3_vl_8b,prompt_attention_gate_mass,all,36,0,36,-0.056613656281040696,see full numerical report,0.275932274323669,0,0.23256108812445916,0
qwen3_vl_8b,prompt_attention_gate_mass,train,36,0,36,-0.0606683360464089,see full numerical report,0.2760955055999499,0,0.22876237565572582,0
qwen3_vl_8b,prompt_attention_gate_mass,test,36,0,36,-0.03664435843660242,see full numerical report,0.27529222234759015,0,0.25255431164410846,0
qwen3_vl_8b,prompt_attention_mass,all,36,7,29,-0.028229992518479668,see full numerical report,0.5010632500558038,0,0.47796553465242575,0
qwen3_vl_8b,prompt_attention_mass,train,36,6,30,-0.03043999624533266,see full numerical report,0.5018353169600684,0,0.47580353993903074,0
qwen3_vl_8b,prompt_attention_mass,test,36,10,26,-0.017345724163728676,see full numerical report,0.49803587099586377,0,0.4893444541966104,0
qwen3_vl_8b,prompt_gross_norm,all,36,0,36,-2.111472844121222,see full numerical report,19.221722073227706,0,17.372118095074526,0
qwen3_vl_8b,prompt_gross_norm,train,36,0,36,-2.088746593942933,see full numerical report,19.206640394860372,0,17.336973053291754,0
qwen3_vl_8b,prompt_gross_norm,test,36,0,36,-2.223399626249294,see full numerical report,19.280859379885744,0,17.55709199919438,0
qwen3_vl_8b,prompt_group_gain,all,36,21,15,0.0037400970221938925,see full numerical report,1.2844406987200836,0,1.2852359524151948,0
qwen3_vl_8b,prompt_group_gain,train,36,20,16,0.007621110475684669,see full numerical report,1.2840804699958044,0,1.2880138276810773,0
qwen3_vl_8b,prompt_group_gain,test,36,13,23,-0.015373894236248183,see full numerical report,1.2858532044118158,0,1.2706155562789725,0
qwen3_vl_8b,prompt_group_rotation,all,36,9,27,-0.0089537987323755,see full numerical report,-0.2896561035606815,0,-0.2979424725562716,0
qwen3_vl_8b,prompt_group_rotation,train,36,10,26,-0.009484288299795954,see full numerical report,-0.28923745334402,0,-0.2984807677036073,0
qwen3_vl_8b,prompt_group_rotation,test,36,9,27,-0.006341137612829747,see full numerical report,-0.2912976878487263,0,-0.29510934020187257,0
qwen3_vl_8b,prompt_net_norm,all,36,6,30,-1.6547133552081885,see full numerical report,17.566364822001386,0,16.160752994296203,0
qwen3_vl_8b,prompt_net_norm,train,36,6,30,-1.6211060920664855,see full numerical report,17.551106954376102,0,16.13779396731245,0
qwen3_vl_8b,prompt_net_norm,test,36,4,32,-1.8202291261810783,see full numerical report,17.626192990639332,0,16.281589978421223,0
qwen3_vl_8b,prompt_token_count,all,36,0,0,0.0,see full numerical report,14.0,0,14.0,0
qwen3_vl_8b,prompt_token_count,train,36,0,0,0.0,see full numerical report,14.0,0,14.0,0
qwen3_vl_8b,prompt_token_count,test,36,0,0,0.0,see full numerical report,14.0,0,14.0,0
qwen3_vl_8b,prompt_token_direction_mean,all,36,15,21,-0.002985786339116955,see full numerical report,-0.25671497178517516,0,-0.25843613086857,0
qwen3_vl_8b,prompt_token_direction_mean,train,36,12,24,-0.0038080468745082512,see full numerical report,-0.2561934794037046,0,-0.2590554688898159,0
qwen3_vl_8b,prompt_token_direction_mean,test,36,22,14,0.0010638467976851827,see full numerical report,-0.2587598141516351,0,-0.2551764570725392,0
qwen3_vl_8b,prompt_token_effect_mean,all,36,0,36,-0.15081948879923857,see full numerical report,1.3729801484769573,0,1.240865578151771,0
qwen3_vl_8b,prompt_token_effect_mean,train,36,0,36,-0.14919618551953476,see full numerical report,1.371902885773391,0,1.2383552178282464,0
qwen3_vl_8b,prompt_token_effect_mean,test,36,0,36,-0.15881425745177985,see full numerical report,1.3772042416647587,0,1.2540780009071621,0
qwen3_vl_8b,prompt_token_gain_median,all,36,17,19,-0.0006080375556177515,see full numerical report,0.8068570590401024,0,0.8024500581945171,0
qwen3_vl_8b,prompt_token_gain_median,train,36,17,19,0.0021914232073070705,see full numerical report,0.8058466202247458,0,0.8039252331336131,0
qwen3_vl_8b,prompt_token_gain_median,test,36,9,27,-0.014395381813022495,see full numerical report,0.8108191266977934,0,0.7946859795676969,0
qwen3_vl_8b,prompt_token_write_mean,all,36,0,36,-0.11582977928554038,see full numerical report,0.8837947580031995,0,0.7748484901390038,0
qwen3_vl_8b,prompt_token_write_mean,train,36,0,36,-0.12010389423025966,see full numerical report,0.8838903363933225,0,0.7701935969807929,0
qwen3_vl_8b,prompt_token_write_mean,test,36,0,36,-0.09477976318279778,see full numerical report,0.8834199821706358,0,0.7993479278137984,0
qwen3_vl_8b,prompt_within_source_kappa,all,36,33,3,0.042720882756739395,see full numerical report,0.8163517711701537,0,0.8599545769522332,0
qwen3_vl_8b,prompt_within_source_kappa,train,36,34,2,0.04406276970644045,see full numerical report,0.817047312578831,0,0.8615956663984071,0
qwen3_vl_8b,prompt_within_source_kappa,test,36,33,3,0.03611208952946175,see full numerical report,0.813624458958842,0,0.8513172640776347,0
qwen3_vl_8b,source_group_kappa,all,36,27,9,0.017511866571268644,see full numerical report,0.6641614076521727,0,0.6800606164467429,0
qwen3_vl_8b,source_group_kappa,train,36,26,10,0.017612207227987887,see full numerical report,0.6640379711946145,0,0.6799379636674059,0
qwen3_vl_8b,source_group_kappa,test,36,31,5,0.017017688836926375,see full numerical report,0.664645418746005,0,0.6807061573906225,0
qwen3_vl_8b,visual_attention_gate_mass,all,36,0,36,-0.020648349688907355,see full numerical report,0.08902606134296963,0,0.06827011061387461,0
qwen3_vl_8b,visual_attention_gate_mass,train,36,0,36,-0.019982789367788606,see full numerical report,0.0889310537885338,0,0.06875450970589386,0
qwen3_vl_8b,visual_attention_gate_mass,test,36,0,36,-0.023926234270417165,see full numerical report,0.08939859885137263,0,0.06572064170851027,0
qwen3_vl_8b,visual_attention_mass,all,36,0,36,-0.02800585494582294,see full numerical report,0.13160997920330816,0,0.10381602641995835,0
qwen3_vl_8b,visual_attention_mass,train,36,0,36,-0.02681944794441008,see full numerical report,0.1316151073637953,0,0.10496914737317842,0
qwen3_vl_8b,visual_attention_mass,test,36,0,36,-0.03384890942778132,see full numerical report,0.13158987099042013,0,0.0977469687714318,0
qwen3_vl_8b,visual_context_cos,all,36,4,32,-0.0029820311597900306,see full numerical report,0.9853295424813209,0,0.9827302517703842,0
qwen3_vl_8b,visual_context_cos,train,36,4,32,-0.003310166827252527,see full numerical report,0.985430488604448,0,0.9824853902266687,0
qwen3_vl_8b,visual_context_cos,test,36,5,31,-0.0013659629975372352,see full numerical report,0.9849337190395318,0,0.9840189967373073,0
qwen3_vl_8b,visual_context_relative_change,all,36,31,5,0.018803015400972924,see full numerical report,0.19398071629991748,0,0.2090750495857232,0
qwen3_vl_8b,visual_context_relative_change,train,36,31,5,0.01997292588306844,see full numerical report,0.1930351735906539,0,0.2102341688379677,0
qwen3_vl_8b,visual_context_relative_change,test,36,32,4,0.013041206276652532,see full numerical report,0.19768831752267646,0,0.20297442194233115,0
qwen3_vl_8b,visual_gross_norm,all,36,0,36,-3.1051985583445805,see full numerical report,15.527181520504989,0,12.645346568642456,0
qwen3_vl_8b,visual_gross_norm,train,36,0,36,-2.9116206147288297,see full numerical report,15.505404481643545,0,12.813481299158804,0
qwen3_vl_8b,visual_gross_norm,test,36,0,36,-4.058569930652156,see full numerical report,15.612572243863898,0,11.760426934345858,0
qwen3_vl_8b,visual_group_gain,all,36,7,29,-0.012159978200253115,see full numerical report,0.8544405187765819,0,0.8402959803261942,0
qwen3_vl_8b,visual_group_gain,train,36,8,28,-0.011756213100248651,see full numerical report,0.854776352362587,0,0.8410527796687591,0
qwen3_vl_8b,visual_group_gain,test,36,11,25,-0.014148521317775085,see full numerical report,0.8531236697311422,0,0.8363128258916427,0
qwen3_vl_8b,visual_group_rotation,all,36,12,24,-0.006269162555386387,see full numerical report,-0.21219043999559067,0,-0.216073941771663,0
qwen3_vl_8b,visual_group_rotation,train,36,13,23,-0.0074859836939502634,see full numerical report,-0.21106933097581979,0,-0.21656507119958754,0
qwen3_vl_8b,visual_group_rotation,test,36,17,19,-0.00027631844795929786,see full numerical report,-0.2165864605368374,0,-0.2134890500457445,0
qwen3_vl_8b,visual_net_norm,all,36,0,36,-1.53480104804011,see full numerical report,8.044810466121643,0,6.634686434362096,0
qwen3_vl_8b,visual_net_norm,train,36,0,36,-1.422563451781502,see full numerical report,8.038445236437433,0,6.723587303593803,0
qwen3_vl_8b,visual_net_norm,test,36,0,36,-2.0875712096137544,see full numerical report,8.069769395135753,0,6.166787122616269,0
qwen3_vl_8b,visual_token_count,all,36,0,0,0.0,see full numerical report,265.0384615384615,0,268.7927170868348,0
qwen3_vl_8b,visual_token_count,train,36,0,0,0.0,see full numerical report,264.5277554304103,0,267.4866666666668,0
qwen3_vl_8b,visual_token_count,test,36,0,0,0.0,see full numerical report,267.04100946372245,0,275.66666666666663,0
qwen3_vl_8b,visual_token_direction_mean,all,36,12,24,-0.002000557567733827,see full numerical report,-0.22736994926043191,0,-0.22799753917368445,0
qwen3_vl_8b,visual_token_direction_mean,train,36,10,26,-0.0027018446010977173,see full numerical report,-0.22653382380946002,0,-0.22820569817022618,0
qwen3_vl_8b,visual_token_direction_mean,test,36,22,14,0.001453281071583328,see full numerical report,-0.23064851057134067,0,-0.22690196550767527,0
qwen3_vl_8b,visual_token_effect_mean,all,36,0,36,-0.012086146971155164,see full numerical report,0.06080791725083672,0,0.04842038485681436,0
qwen3_vl_8b,visual_token_effect_mean,train,36,0,36,-0.011498143320660258,see full numerical report,0.06077897926955996,0,0.04927706671501636,0
qwen3_vl_8b,visual_token_effect_mean,test,36,0,36,-0.014982064949842555,see full numerical report,0.06092138700076423,0,0.0439115329715407,0
qwen3_vl_8b,visual_token_gain_median,all,36,13,23,-0.005612710819463943,see full numerical report,0.7034167886049902,0,0.6975879432746643,0
qwen3_vl_8b,visual_token_gain_median,train,36,14,22,-0.005095496104680049,see full numerical report,0.7041971856820418,0,0.6984124989767818,0
qwen3_vl_8b,visual_token_gain_median,test,36,8,28,-0.008159993289774625,see full numerical report,0.7003567458075921,0,0.6932481764214137,0
qwen3_vl_8b,visual_token_write_mean,all,36,0,36,-0.02197637495893755,see full numerical report,0.11902825745967058,0,0.09663602646795184,0
qwen3_vl_8b,visual_token_write_mean,train,36,0,36,-0.021179223063483767,see full numerical report,0.1190088005532816,0,0.09818902947049926,0
qwen3_vl_8b,visual_token_write_mean,test,36,0,36,-0.025902348044047414,see full numerical report,0.11910455062888664,0,0.0884623264545445,0
qwen3_vl_8b,visual_within_source_kappa,all,36,23,13,0.0049212221746228815,see full numerical report,0.5338684676199327,0,0.5385276225505378,0
qwen3_vl_8b,visual_within_source_kappa,train,36,24,12,0.005623647034603224,see full numerical report,0.5343866539070761,0,0.5396111816491166,0
qwen3_vl_8b,visual_within_source_kappa,test,36,21,15,0.001461779739219695,see full numerical report,0.5318365888977898,0,0.5328246799264375,0
internvl_2_5_8b,b1_attention_residual_kappa,all,32,21,11,0.004839650774412309,see full numerical report,0.3106591524600273,0,0.3141039635954388,0
internvl_2_5_8b,b1_attention_residual_kappa,train,32,23,9,0.0071286537294503955,see full numerical report,0.3109644835115586,0,0.3153900982167096,0
internvl_2_5_8b,b1_attention_residual_kappa,test,32,12,20,-0.008226741093930106,see full numerical report,0.3093599248580381,0,0.30658811440238753,0
internvl_2_5_8b,b1_attention_total_norm,all,32,18,14,1.4535997289296696,see full numerical report,56.443585347319555,0,57.71570035398634,0
internvl_2_5_8b,b1_attention_total_norm,train,32,19,13,1.3862343922295146,see full numerical report,56.331664736004996,0,57.77402216409602,0
internvl_2_5_8b,b1_attention_total_norm,test,32,17,15,1.8381435259263887,see full numerical report,56.91982366871572,0,57.37488227615785,0
internvl_2_5_8b,b1_cos_residual_generation,all,32,2,30,-0.0705481302928525,see full numerical report,-0.5501499269760134,0,-0.618111080431204,0
internvl_2_5_8b,b1_cos_residual_generation,train,32,3,29,-0.06919633945988313,see full numerical report,-0.550586671380765,0,-0.6190365210563512,0
internvl_2_5_8b,b1_cos_residual_generation,test,32,1,31,-0.07826460296438603,see full numerical report,-0.5482915166282223,0,-0.6127030367779991,0
internvl_2_5_8b,b1_cos_residual_prompt,all,32,30,2,0.06198334587660005,see full numerical report,-0.2460194670010134,0,-0.18484484980136598,0
internvl_2_5_8b,b1_cos_residual_prompt,train,32,29,3,0.05847577461441971,see full numerical report,-0.24682406847786958,0,-0.18774999631244008,0
internvl_2_5_8b,b1_cos_residual_prompt,test,32,31,1,0.08200573183154616,see full numerical report,-0.24259577182788877,0,-0.16786789987727668,0
internvl_2_5_8b,b1_cos_residual_visual,all,32,29,3,0.05513392833780956,see full numerical report,-0.3744517106561013,0,-0.31912408747058507,0
internvl_2_5_8b,b1_cos_residual_visual,train,32,29,3,0.05640362202505307,see full numerical report,-0.3727357528733586,0,-0.31513826491700675,0
internvl_2_5_8b,b1_cos_residual_visual,test,32,28,4,0.04788609353979449,see full numerical report,-0.3817533581760848,0,-0.3424162380180584,0
internvl_2_5_8b,b1_delta_residual_generation_cos,all,32,3,29,-0.08164686165183638,see full numerical report,-0.7480422530141894,0,-0.832260860867899,0
internvl_2_5_8b,b1_delta_residual_generation_cos,train,32,4,28,-0.07705788072892497,see full numerical report,-0.7487197765700548,0,-0.8321661096834705,0
internvl_2_5_8b,b1_delta_residual_generation_cos,test,32,1,31,-0.10784229442012228,see full numerical report,-0.7451592926982846,0,-0.8328145631019028,0
internvl_2_5_8b,b1_delta_residual_visual_cos,all,32,31,1,0.06464227132512013,see full numerical report,-0.516260463289637,0,-0.45304566678919445,0
internvl_2_5_8b,b1_delta_residual_visual_cos,train,32,31,1,0.06619412360697127,see full numerical report,-0.5142295130755539,0,-0.44864933344665003,0
internvl_2_5_8b,b1_delta_residual_visual_cos,test,32,28,4,0.05578378121621985,see full numerical report,-0.5249024489742546,0,-0.47873673975968845,0
internvl_2_5_8b,b1_generation_norm,all,32,31,1,5.353678916148252,see full numerical report,44.31651638920826,0,49.54784997004366,0
internvl_2_5_8b,b1_generation_norm,train,32,31,1,5.215654021400132,see full numerical report,44.264778958758434,0,49.67799890471956,0
internvl_2_5_8b,b1_generation_norm,test,32,32,0,6.141571023668772,see full numerical report,44.53666660766552,0,48.787292133031364,0
internvl_2_5_8b,b1_prompt_norm,all,32,22,10,-0.08943573216648637,see full numerical report,22.791545704561578,0,22.618003965903874,0
internvl_2_5_8b,b1_prompt_norm,train,32,21,11,0.06790218931832764,see full numerical report,22.810560666107833,0,22.718018013144096,0
internvl_2_5_8b,b1_prompt_norm,test,32,9,23,-0.9875730339756337,see full numerical report,22.710634304401793,0,22.033546877343817,0
internvl_2_5_8b,b1_residual_norm,all,32,21,11,2.588107928376897,see full numerical report,69.40747463340605,0,71.87545989022561,0
internvl_2_5_8b,b1_residual_norm,train,32,22,10,2.6231271255148356,see full numerical report,69.26435711864708,0,72.00183321290567,0
internvl_2_5_8b,b1_residual_norm,test,32,23,9,2.388206678047831,see full numerical report,70.01646027233929,0,71.13696578581397,0
internvl_2_5_8b,b1_residual_share,all,32,21,11,0.0035623417282075955,see full numerical report,0.5259672489565643,0,0.5298582005188364,0
internvl_2_5_8b,b1_residual_share,train,32,25,7,0.004077563760098562,see full numerical report,0.5259551445990329,0,0.5300851611992206,0
internvl_2_5_8b,b1_residual_share,test,32,18,14,0.0006212826294966575,see full numerical report,0.5260187547412865,0,0.528531899042842,0
internvl_2_5_8b,b1_residual_visual_generation_balance,all,32,0,32,-0.12568205863066206,see full numerical report,-0.1756982163199121,0,-0.2989869929606188,0
internvl_2_5_8b,b1_residual_visual_generation_balance,train,32,0,32,-0.1255999614849362,see full numerical report,-0.1778509185074065,0,-0.3038982561393445,0
internvl_2_5_8b,b1_residual_visual_generation_balance,test,32,2,30,-0.12615069650418054,see full numerical report,-0.16653815845213754,0,-0.2702867987599407,0
internvl_2_5_8b,b1_visual_norm,all,32,1,31,-4.482541442070661,see full numerical report,19.64530632136335,0,15.27928891728969,0
internvl_2_5_8b,b1_visual_norm,train,32,1,31,-4.735706267721926,see full numerical report,19.44989005082091,0,14.918540347526717,0
internvl_2_5_8b,b1_visual_norm,test,32,3,29,-3.0373922289780224,see full numerical report,20.476830698897846,0,17.38741337184207,0
internvl_2_5_8b,b2_attention_residual_kappa,all,32,17,15,0.000879173322694464,B2_K4_PROVISIONAL,0.8963923522148255,0,0.8967850840791262,0
internvl_2_5_8b,b2_attention_residual_kappa,train,32,19,13,0.001571862179535627,B2_K4_PROVISIONAL,0.8965049790143645,0,0.8972239036672509,0
internvl_2_5_8b,b2_attention_residual_kappa,test,32,9,23,-0.0030749255684405074,B2_K4_PROVISIONAL,0.8959131089608199,0,0.8942207321110225,0
internvl_2_5_8b,b2_attention_total_norm,all,32,16,16,-0.012663419560783502,B2_K4_PROVISIONAL,4.972023247400841,0,4.942016762644463,0
internvl_2_5_8b,b2_attention_total_norm,train,32,17,15,-0.017876102057142747,B2_K4_PROVISIONAL,4.966618018843246,0,4.93977115476234,0
internvl_2_5_8b,b2_attention_total_norm,test,32,18,14,0.01709230968926723,B2_K4_PROVISIONAL,4.99502327344427,0,4.955139533705623,0
internvl_2_5_8b,b2_cos_residual_generation,all,32,16,16,0.006249461993781496,B2_K4_PROVISIONAL,0.2686722589604459,0,0.27548707802915934,0
internvl_2_5_8b,b2_cos_residual_generation,train,32,15,17,0.005989826227091381,B2_K4_PROVISIONAL,0.269083752160043,0,0.27644761108318033,0
internvl_2_5_8b,b2_cos_residual_generation,test,32,18,14,0.007731549495304245,B2_K4_PROVISIONAL,0.26692129612759236,0,0.26987396299472416,0
internvl_2_5_8b,b2_cos_residual_prompt,all,32,7,25,-0.024755534001416557,B2_K4_PROVISIONAL,0.17323161039099763,0,0.14838467735657979,0
internvl_2_5_8b,b2_cos_residual_prompt,train,32,8,24,-0.022624893137882643,B2_K4_PROVISIONAL,0.173123952231796,0,0.14914697102169555,0
internvl_2_5_8b,b2_cos_residual_prompt,test,32,5,27,-0.036917942264089315,B2_K4_PROVISIONAL,0.17368971136471978,0,0.14393002375105965,0
internvl_2_5_8b,b2_cos_residual_visual,all,32,5,27,-0.01731781026704163,B2_K4_PROVISIONAL,0.20295505596331043,0,0.185148607656177,0
internvl_2_5_8b,b2_cos_residual_visual,train,32,6,26,-0.016458531748333255,B2_K4_PROVISIONAL,0.20286326652811645,0,0.18525370152210976,0
internvl_2_5_8b,b2_cos_residual_visual,test,32,8,24,-0.022222858478001938,B2_K4_PROVISIONAL,0.20334563323076127,0,0.18453446537713225,0
internvl_2_5_8b,b2_delta_residual_generation_cos,all,32,12,20,-0.0005790454990119136,B2_K4_PROVISIONAL,0.19507312876054533,0,0.19421531688659527,0
internvl_2_5_8b,b2_delta_residual_generation_cos,train,32,13,19,-0.0006126738225729509,B2_K4_PROVISIONAL,0.19528518502173023,0,0.19477382357082323,0
internvl_2_5_8b,b2_delta_residual_generation_cos,test,32,13,19,-0.00038708381868432507,B2_K4_PROVISIONAL,0.19417079882612062,0,0.19095154345063825,0
internvl_2_5_8b,b2_delta_residual_visual_cos,all,32,7,25,-0.012778574146047036,B2_K4_PROVISIONAL,0.1348605890629475,0,0.12155671227960271,0
internvl_2_5_8b,b2_delta_residual_visual_cos,train,32,8,24,-0.012549864219240233,B2_K4_PROVISIONAL,0.1347504856200349,0,0.12147998386720885,0
internvl_2_5_8b,b2_delta_residual_visual_cos,test,32,12,20,-0.01408412664490253,B2_K4_PROVISIONAL,0.1353290950710613,0,0.12200509393952932,0
internvl_2_5_8b,b2_generation_norm,all,32,32,0,0.4680369710138188,B2_K4_PROVISIONAL,3.353603929483159,0,3.8004414349035764,0
internvl_2_5_8b,b2_generation_norm,train,32,32,0,0.45732019065558327,B2_K4_PROVISIONAL,3.3551335019993713,0,3.80864462911253,0
internvl_2_5_8b,b2_generation_norm,test,32,31,1,0.5292119255587466,B2_K4_PROVISIONAL,3.347095378117878,0,3.7525040187450016,0
internvl_2_5_8b,b2_prompt_norm,all,32,19,13,-0.049484746088662206,B2_K4_PROVISIONAL,2.0874145154512704,0,2.037645528654813,0
internvl_2_5_8b,b2_prompt_norm,train,32,20,12,-0.038477522186275565,B2_K4_PROVISIONAL,2.088967124595734,0,2.0445279762038986,0
internvl_2_5_8b,b2_prompt_norm,test,32,11,21,-0.11231764919811935,B2_K4_PROVISIONAL,2.080807939914747,0,1.9974262257898423,0
internvl_2_5_8b,b2_residual_norm,all,32,31,1,1.175235109368754,B2_K4_PROVISIONAL,34.84722949127946,0,35.75203373176029,0
internvl_2_5_8b,b2_residual_norm,train,32,31,1,1.4267000850402596,B2_K4_PROVISIONAL,34.814152663048645,0,35.923543379556946,0
internvl_2_5_8b,b2_residual_norm,test,32,15,17,-0.2602107934227583,B2_K4_PROVISIONAL,34.98797615955375,0,34.7497742274486,0
internvl_2_5_8b,b2_residual_share,all,32,22,10,0.0048804774134944395,B2_K4_PROVISIONAL,0.7944931175604224,0,0.7983401482571921,0
internvl_2_5_8b,b2_residual_share,train,32,25,7,0.005946494618488648,B2_K4_PROVISIONAL,0.7945699466097189,0,0.798858828288147,0
internvl_2_5_8b,b2_residual_share,test,32,13,19,-0.0012047041316808325,B2_K4_PROVISIONAL,0.7941661988897538,0,0.7953091118262992,0
internvl_2_5_8b,b2_residual_visual_generation_balance,all,32,23,9,0.023567272260823127,B2_K4_PROVISIONAL,0.06571720299713546,0,0.09033847037298234,0
internvl_2_5_8b,b2_residual_visual_generation_balance,train,32,24,8,0.022448357975424632,B2_K4_PROVISIONAL,0.06622048563192653,0,0.09119390956107055,0
internvl_2_5_8b,b2_residual_visual_generation_balance,test,32,22,10,0.02995440797330618,B2_K4_PROVISIONAL,0.06357566289683104,0,0.08533949761759194,0
internvl_2_5_8b,b2_visual_norm,all,32,1,31,-0.432899342585759,B2_K4_PROVISIONAL,1.830033145656599,0,1.4101997200304397,0
internvl_2_5_8b,b2_visual_norm,train,32,0,32,-0.4534843767937642,B2_K4_PROVISIONAL,1.8122713074845587,0,1.377820084016446,0
internvl_2_5_8b,b2_visual_norm,test,32,2,30,-0.3153931056483964,B2_K4_PROVISIONAL,1.9056123253680806,0,1.5994182179872163,0
internvl_2_5_8b,cos_pg_in,all,32,2,30,-0.06337780472690038,see full numerical report,-0.016293174180901922,0,-0.07700526317960327,0
internvl_2_5_8b,cos_pg_in,train,32,2,30,-0.0609297482719984,see full numerical report,-0.01678512122968213,0,-0.0763110823133161,0
internvl_2_5_8b,cos_pg_in,test,32,3,29,-0.07735212699029909,see full numerical report,-0.014199868631771318,0,-0.08106188261696891,0
internvl_2_5_8b,cos_pg_out,all,32,4,28,-0.053497590593864434,see full numerical report,-0.15004590840501,0,-0.2041332601919022,0
internvl_2_5_8b,cos_pg_out,train,32,4,28,-0.04878078510315486,see full numerical report,-0.15012329366344343,0,-0.20125131571357285,0
internvl_2_5_8b,cos_pg_out,test,32,3,29,-0.08042268860333157,see full numerical report,-0.14971662298435082,0,-0.22097462323713946,0
internvl_2_5_8b,cos_vg_in,all,32,29,3,0.043484638772180756,see full numerical report,0.19244964006520032,0,0.22943846435761733,0
internvl_2_5_8b,cos_vg_in,train,32,30,2,0.044868301588261675,see full numerical report,0.19340573208110234,0,0.2307725500052531,0
internvl_2_5_8b,cos_vg_in,test,32,25,7,0.03558623019705214,see full numerical report,0.18838133082881064,0,0.22164240135424607,0
internvl_2_5_8b,cos_vg_out,all,32,29,3,0.07012286584635799,see full numerical report,0.200423459090679,0,0.26256481476366184,0
internvl_2_5_8b,cos_vg_out,train,32,29,3,0.07336821129185983,see full numerical report,0.2015931782266953,0,0.26490080129841365,0
internvl_2_5_8b,cos_vg_out,test,32,24,8,0.05159735226161827,see full numerical report,0.19544613568886465,0,0.2489138934512059,0
internvl_2_5_8b,cos_vp_in,all,32,2,30,-0.052801821212685146,see full numerical report,-0.04857329226736186,0,-0.0955112071947403,0
internvl_2_5_8b,cos_vp_in,train,32,2,30,-0.05394299786475288,see full numerical report,-0.04858649329937825,0,-0.09680538535524422,0
internvl_2_5_8b,cos_vp_in,test,32,1,31,-0.04628760449046514,see full numerical report,-0.048517119974748946,0,-0.08794835356929556,0
internvl_2_5_8b,cos_vp_out,all,32,3,29,-0.05461114989685548,see full numerical report,-0.13194125828127437,0,-0.18470751136511898,0
internvl_2_5_8b,cos_vp_out,train,32,3,29,-0.05504409025637102,see full numerical report,-0.1323299476118469,0,-0.1852976170921718,0
internvl_2_5_8b,cos_vp_out,test,32,2,30,-0.05213978201128765,see full numerical report,-0.13028732919562835,0,-0.1812590810226542,0
internvl_2_5_8b,delta_cos_pg,all,32,18,14,0.009880214133035943,see full numerical report,-0.13375273422410805,0,-0.12712799701229893,0
internvl_2_5_8b,delta_cos_pg,train,32,17,15,0.012148963168843549,see full numerical report,-0.1333381724337613,0,-0.12494023340025673,0
internvl_2_5_8b,delta_cos_pg,test,32,18,14,-0.003070561613032469,see full numerical report,-0.13551675435257948,0,-0.1399127406201705,0
internvl_2_5_8b,delta_cos_vg,all,32,27,5,0.026638227074177238,see full numerical report,0.007973819025478664,0,0.033126350406044495,0
internvl_2_5_8b,delta_cos_vg,train,32,28,4,0.028499909703598163,see full numerical report,0.008187446145592957,0,0.03412825129316059,0
internvl_2_5_8b,delta_cos_vg,test,32,22,10,0.016011122064566126,see full numerical report,0.007064804860054046,0,0.02727149209695983,0
internvl_2_5_8b,delta_cos_vp,all,32,11,21,-0.0018093286841703417,see full numerical report,-0.0833679660139125,0,-0.0891963041703787,0
internvl_2_5_8b,delta_cos_vp,train,32,11,21,-0.0011010923916181378,see full numerical report,-0.08374345431246863,0,-0.08849223173692758,0
internvl_2_5_8b,delta_cos_vp,test,32,15,17,-0.005852177520822507,see full numerical report,-0.08177020922087942,0,-0.09331072745335864,0
internvl_2_5_8b,generation_attention_gate_mass,all,32,32,0,0.029188063298865266,see full numerical report,0.13276040885156545,0,0.16081732037008345,0
internvl_2_5_8b,generation_attention_gate_mass,train,32,32,0,0.028256689757318283,see full numerical report,0.13274012260071633,0,0.16091520637852752,0
internvl_2_5_8b,generation_attention_gate_mass,test,32,32,0,0.03450465393186264,see full numerical report,0.13284672977081646,0,0.16024529900823836,0
internvl_2_5_8b,generation_attention_mass,all,32,32,0,0.04490674028643399,see full numerical report,0.22060612139222824,0,0.26476497377654895,0
internvl_2_5_8b,generation_attention_mass,train,32,32,0,0.04232248484167972,see full numerical report,0.22072600244854457,0,0.26447268610447894,0
internvl_2_5_8b,generation_attention_mass,test,32,32,0,0.05965853178357296,see full numerical report,0.22009601023078346,0,0.26647302986020804,0
internvl_2_5_8b,generation_gross_norm,all,32,32,0,2.1897499842389916,see full numerical report,12.328564875640833,0,14.523121697532353,0
internvl_2_5_8b,generation_gross_norm,train,32,32,0,2.0606654951225627,see full numerical report,12.334527814504549,0,14.529881818148823,0
internvl_2_5_8b,generation_gross_norm,test,32,32,0,2.926607276278607,see full numerical report,12.30319171191621,0,14.483617242679852,0
internvl_2_5_8b,generation_group_gain,all,32,21,11,-0.004397948544370785,see full numerical report,0.7125602744414168,0,0.709384243895499,0
internvl_2_5_8b,generation_group_gain,train,32,20,12,-0.002647582239896615,see full numerical report,0.7125336405373628,0,0.7106140525464708,0
