model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
qwen2_5_vl_7b,all,prompt_token_effect_mean,4,95,95,-0.02860903058476142,-0.030025350719224665,0.16842105263157894
qwen2_5_vl_7b,all,prompt_token_effect_mean,5,95,95,-0.039075507666752066,-0.026002651238231922,0.2736842105263158
qwen2_5_vl_7b,all,prompt_token_effect_mean,6,95,95,-0.03906233937551528,-0.03752834277693182,0.2631578947368421
qwen2_5_vl_7b,all,prompt_token_effect_mean,7,95,95,-0.033793561962417625,-0.03189371956698589,0.3157894736842105
qwen2_5_vl_7b,all,prompt_token_effect_mean,8,95,95,-0.04389364273434817,-0.040920836065585414,0.2631578947368421
qwen2_5_vl_7b,all,prompt_token_effect_mean,9,95,95,-0.06335054093857588,-0.046976219513919254,0.29473684210526313
qwen2_5_vl_7b,all,prompt_token_effect_mean,10,95,95,-0.08892203611452787,-0.0946357442447916,0.2736842105263158
qwen2_5_vl_7b,all,prompt_token_effect_mean,11,95,95,-0.045923487332933416,-0.04385345192315676,0.3157894736842105
qwen2_5_vl_7b,all,prompt_token_effect_mean,12,95,95,-0.058286955215463926,-0.06796957781887614,0.2736842105263158
qwen2_5_vl_7b,all,prompt_token_effect_mean,13,95,95,-0.07019609619648062,-0.0628137864929158,0.25263157894736843
qwen2_5_vl_7b,all,prompt_token_effect_mean,14,95,95,-0.08092511830901822,-0.0707739098672755,0.22105263157894736
qwen2_5_vl_7b,all,prompt_token_effect_mean,15,95,95,-0.042511892906736716,-0.03465430880489295,0.3894736842105263
qwen2_5_vl_7b,all,prompt_token_effect_mean,16,95,95,-0.0722026008720795,-0.06789142324666803,0.14736842105263157
qwen2_5_vl_7b,all,prompt_token_effect_mean,17,95,95,-0.046403092029610356,-0.04246909150349289,0.30526315789473685
qwen2_5_vl_7b,all,prompt_token_effect_mean,18,95,95,-0.046386294054309773,-0.042054672540398325,0.25263157894736843
