model,signal,pair_type,support,layer,n_images,mean,std,median,q25,q75
qwen2_5_vl_7b,attention_distribution,HALL-REAL,union_top32,6,703,0.17125306067164262,0.08617100392054615,0.16122640669345856,0.10505088046193123,0.22317077219486237
qwen2_5_vl_7b,attention_distribution,HALL-REAL,union_top32,7,703,0.06038108567745659,0.03528478720797382,0.05167242884635925,0.03551921248435974,0.0782504603266716
qwen2_5_vl_7b,attention_distribution,HALL-REAL,union_top32,8,703,0.08314820364711126,0.0531806505221117,0.07061436772346497,0.046815384179353714,0.10529497265815735
qwen2_5_vl_7b,attention_distribution,HALL-REAL,union_top32,9,703,0.20522982801229905,0.10009489736491725,0.19124938547611237,0.1327318623661995,0.2704147398471832
qwen2_5_vl_7b,attention_distribution,HALL-REAL,union_top32,10,703,0.17220023363844555,0.09002296913547103,0.16129449009895325,0.10539953783154488,0.22441360354423523
qwen2_5_vl_7b,attention_distribution,HALL-REAL,union_top32,11,703,0.09400396791431168,0.05564572088145236,0.08266349136829376,0.05352547578513622,0.12123256549239159
qwen2_5_vl_7b,attention_distribution,HALL-REAL,union_top32,12,703,0.26863258586902367,0.11227842326248251,0.2641295790672302,0.1955236867070198,0.3482270836830139
qwen2_5_vl_7b,attention_distribution,HALL-REAL,union_top32,13,703,0.2577480472277209,0.11117807086533593,0.2590768039226532,0.17906922101974487,0.3343771696090698
qwen2_5_vl_7b,attention_distribution,HALL-REAL,union_top32,14,703,0.20794673655765028,0.107410480640359,0.196367546916008,0.12587858736515045,0.2747039794921875
qwen2_5_vl_7b,attention_distribution,HALL-REAL,union_top32,15,703,0.35276687328583145,0.13635283000768555,0.3586254119873047,0.26211924850940704,0.44952474534511566
qwen2_5_vl_7b,attention_distribution,HALL-REAL,union_top32,16,703,0.32494976731602787,0.1279306872215069,0.3299575746059418,0.23351190239191055,0.4206785410642624
qwen2_5_vl_7b,attention_distribution,HALL-REAL,union_top32,17,703,0.3867252207921545,0.13749199141728655,0.40578705072402954,0.30252915620803833,0.4930751919746399
qwen2_5_vl_7b,attention_distribution,HALL-REAL,union_top32,18,703,0.30080053321937705,0.12702407151464373,0.3064499497413635,0.21513628214597702,0.3950430899858475
qwen2_5_vl_7b,attention_distribution,HALL-REAL,union_top32,19,703,0.32962052453611346,0.13602442075088855,0.3399842381477356,0.23242401331663132,0.4372232109308243
qwen2_5_vl_7b,attention_distribution,HALL-REAL,union_top32,20,703,0.3814647166273036,0.13591193683488717,0.39663729071617126,0.29181551933288574,0.4891946017742157
qwen2_5_vl_7b,attention_distribution,HALL-REAL,union_top32,21,703,0.35042651662017466,0.1272733027147143,0.3614432215690613,0.2693255543708801,0.4484034478664398
qwen2_5_vl_7b,attention_distribution,HALL-REAL,union_top32,22,703,0.35646209868325573,0.13532826612113283,0.36754846572875977,0.26153863966464996,0.4616013467311859
qwen2_5_vl_7b,attention_distribution,HALL-REAL,union_top32,23,703,0.40418044384039015,0.13144643533788597,0.42664608359336853,0.31501293182373047,0.5066185295581818
qwen2_5_vl_7b,attention_distribution,HALL-REAL,union_top32,24,703,0.36519207744852533,0.13756368214872836,0.38222527503967285,0.26233044266700745,0.47243016958236694
qwen2_5_vl_7b,attention_distribution,HALL-REAL,union_top32,25,703,0.3768890902458307,0.1282774013345604,0.3878532350063324,0.28402748703956604,0.480085164308548
qwen2_5_vl_7b,attention_distribution,HALL-REAL,union_top32,26,703,0.3770931093141458,0.12997114629856996,0.3878258466720581,0.2904750853776932,0.48011133074760437
qwen2_5_vl_7b,attention_distribution,HALL-REAL,union_top32,27,703,0.38711009773917254,0.1302305673904952,0.3983333110809326,0.3029915690422058,0.48675189912319183
qwen2_5_vl_7b,attention_distribution,HALL-REAL,union_top32,28,703,0.3589393112458723,0.12513249902522752,0.3698359429836273,0.26915107667446136,0.45396092534065247
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,1,2344,0.023316042418215215,0.01459471221714502,0.02059814427047968,0.012709263479337096,0.030593140050768852
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,2,2344,0.008414054978490884,0.008609562980323445,0.005926669575273991,0.003660592541564256,0.009941471507772803
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,3,2344,0.02370908763761268,0.027052197269294205,0.014807494357228279,0.009052742039784789,0.026157971937209368
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,4,2344,0.05494646521555554,0.04492641609306997,0.04056718945503235,0.0216091675683856,0.07710444927215576
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,5,2344,0.09038493565950025,0.050764645905503405,0.08114439249038696,0.05536545068025589,0.11395587958395481
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,6,2344,0.1185754691536694,0.06462113762677821,0.1094268150627613,0.06790086254477501,0.16066483780741692
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,7,2344,0.051670321284778616,0.029519342914193558,0.04628248140215874,0.03030438395217061,0.06720609590411186
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,8,2344,0.059797824327849844,0.042077623277039615,0.04994793236255646,0.032282848842442036,0.07628576084971428
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,9,2344,0.14263449251511112,0.06993961179609867,0.13621651381254196,0.08847538754343987,0.18759040907025337
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,10,2344,0.12441573705092715,0.06738264575893003,0.11344892531633377,0.07429169304668903,0.16509097069501877
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,11,2344,0.07140563551760469,0.043135601662573166,0.06156130135059357,0.04063688591122627,0.09255529753863811
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,12,2344,0.1799771906796099,0.07649278621062001,0.17760778218507767,0.12477933242917061,0.23056809976696968
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,13,2344,0.1705264895165072,0.07445164840142202,0.16548717767000198,0.11785709299147129,0.21881792694330215
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,14,2344,0.14335238937258327,0.075389123542699,0.1346231773495674,0.08564538322389126,0.19014635309576988
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,15,2344,0.2548980600673009,0.10857221799698806,0.25137658417224884,0.17502371221780777,0.33032986521720886
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,16,2344,0.22743691251165815,0.09751553098983295,0.22345156967639923,0.15529624372720718,0.2961214408278465
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,17,2344,0.29016511046737686,0.1136013604240586,0.2943882793188095,0.2126614898443222,0.3708931803703308
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,18,2344,0.20833865854668243,0.09508103182723694,0.2047790214419365,0.13625600561499596,0.273784875869751
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,19,2344,0.22914579156516024,0.10149275009554626,0.23165839165449142,0.15288583934307098,0.2996283695101738
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,20,2344,0.3059139348758836,0.11537814868771992,0.3150841146707535,0.2309083640575409,0.3860367089509964
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,21,2344,0.2573020973035417,0.10003975007522121,0.2634643018245697,0.18969115242362022,0.32680948078632355
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,22,2344,0.2687630418417085,0.10683178519887909,0.2717594653367996,0.19344201311469078,0.34390370547771454
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,23,2344,0.3275305208850989,0.1149316018341403,0.34530186653137207,0.25815214216709137,0.4105570316314697
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,24,2344,0.2893853336548808,0.11334518311652506,0.29840798676013947,0.21037632599473,0.3739340305328369
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,25,2344,0.28837442511466965,0.11073652172265303,0.29934389889240265,0.21590767800807953,0.3666330873966217
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,26,2344,0.2891559988155376,0.1095686025677336,0.2969277501106262,0.2119961492717266,0.3703618720173836
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,27,2344,0.3027829009206781,0.11426495316788958,0.3120129704475403,0.2255682423710823,0.3879201114177704
qwen2_5_vl_7b,attention_distribution,REAL-REAL,all_visual_tokens,28,2344,0.26982570391898475,0.10421116010110205,0.2725413739681244,0.196842473000288,0.3411285951733589
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,1,2344,0.02406106791912716,0.016319284134750388,0.020501570776104927,0.012440492864698172,0.03185939136892557
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,2,2344,0.00674461756680475,0.006878740345200576,0.004796892870217562,0.0027748970314860344,0.008410518988966942
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,3,2344,0.031409555829662324,0.04150744296405283,0.015756971202790737,0.008383027045056224,0.0341060608625412
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,4,2344,0.0762009363063832,0.07129616450294912,0.04983942210674286,0.021364341489970684,0.11213761754333973
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,5,2344,0.11730669788293518,0.06907580079368691,0.1055900976061821,0.06685428135097027,0.1523035764694214
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,6,2344,0.17163101359167807,0.0966867764879448,0.16028130054473877,0.09386889636516571,0.23414351046085358
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,7,2344,0.0634376288022339,0.04040135224475105,0.05492514371871948,0.03470504004508257,0.08280206844210625
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,8,2344,0.08393373323516855,0.06220626561374881,0.06850175932049751,0.0407078517600894,0.11059422791004181
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,9,2344,0.19025482778263011,0.09707485211481293,0.1793978065252304,0.11532624997198582,0.2569365128874779
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,10,2344,0.15557093763805024,0.08927602990580757,0.1425679326057434,0.086756257340312,0.20944146439433098
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,11,2344,0.08786818324800806,0.0586251002401405,0.0734785795211792,0.04619646817445755,0.11534222215414047
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,12,2344,0.23709647692128089,0.10496880982725218,0.23616252839565277,0.15987660363316536,0.31033017486333847
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,13,2344,0.2255788179060425,0.10039144719646736,0.2221367508172989,0.15254826471209526,0.2933504357933998
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,14,2344,0.17051638241395603,0.09552052443840606,0.15948063135147095,0.09582933038473129,0.2288092039525509
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,15,2344,0.30045674632918473,0.1298685129809602,0.298639252781868,0.20482824370265007,0.39197123795747757
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,16,2344,0.2827371166625264,0.12332045259559804,0.28054264187812805,0.1912456415593624,0.3711312562227249
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,17,2344,0.33146399616243144,0.13055269214177806,0.3381909877061844,0.24141328409314156,0.42862579226493835
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,18,2344,0.2478245198071073,0.11802646416057856,0.2435292825102806,0.15732523426413536,0.33270036429166794
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,19,2344,0.2762647394079766,0.12493540972680965,0.28141964972019196,0.17920499667525291,0.36446182429790497
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,20,2344,0.3395167262501595,0.130594868089076,0.3524436056613922,0.25677867233753204,0.4308685213327408
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,21,2344,0.30012965750456994,0.11905413489482235,0.31199952960014343,0.22041289880871773,0.3850183039903641
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,22,2344,0.3012681070579305,0.12431251199756438,0.3077069967985153,0.2103368379175663,0.3917566016316414
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,23,2344,0.37185768119247037,0.13185815634104722,0.3961840271949768,0.2958236634731293,0.4681415855884552
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,24,2344,0.3280562716424974,0.13238169989510035,0.34145303070545197,0.23531099781394005,0.4298821687698364
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,25,2344,0.331780499092513,0.13148161816435053,0.3488415330648422,0.24567709863185883,0.4284575879573822
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,26,2344,0.33030915982964043,0.12738107967732207,0.3419181704521179,0.2417542114853859,0.42564141750335693
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,27,2344,0.3360574850411259,0.13219762006253494,0.3492905795574188,0.24468104541301727,0.4353840798139572
qwen2_5_vl_7b,attention_distribution,REAL-REAL,union_top32,28,2344,0.3037791672264426,0.12325114073392959,0.3098042756319046,0.21581079065799713,0.3965916857123375
qwen2_5_vl_7b,attention_evidence,HALL-HALL,all_visual_tokens,1,138,0.05325720475419708,0.02592683832239526,0.04756989702582359,0.03554120659828186,0.06342652067542076
qwen2_5_vl_7b,attention_evidence,HALL-HALL,all_visual_tokens,2,138,0.037906549803480724,0.017888288264254176,0.03407858498394489,0.02688082680106163,0.04380023665726185
qwen2_5_vl_7b,attention_evidence,HALL-HALL,all_visual_tokens,3,138,0.05179551679074117,0.03337158575205116,0.043369825929403305,0.03384152613580227,0.058416081592440605
qwen2_5_vl_7b,attention_evidence,HALL-HALL,all_visual_tokens,4,138,0.07475864155002046,0.05491858456647145,0.057386960834264755,0.04062236938625574,0.08449576795101166
qwen2_5_vl_7b,attention_evidence,HALL-HALL,all_visual_tokens,5,138,0.10026963603129421,0.05091258393034826,0.0884370505809784,0.06486725248396397,0.12398264557123184
qwen2_5_vl_7b,attention_evidence,HALL-HALL,all_visual_tokens,6,138,0.12856808466755826,0.07317985787954023,0.11358507722616196,0.07195116020739079,0.16594694182276726
qwen2_5_vl_7b,attention_evidence,HALL-HALL,all_visual_tokens,7,138,0.06312203579379813,0.031555960397548884,0.05676637217402458,0.03853495605289936,0.08234546147286892
qwen2_5_vl_7b,attention_evidence,HALL-HALL,all_visual_tokens,8,138,0.07456261226637424,0.04347614060301015,0.0657002218067646,0.04609880689531565,0.09120639227330685
qwen2_5_vl_7b,attention_evidence,HALL-HALL,all_visual_tokens,9,138,0.15474872964609793,0.09061110169787233,0.1423589214682579,0.08110574819147587,0.21275603771209717
qwen2_5_vl_7b,attention_evidence,HALL-HALL,all_visual_tokens,10,138,0.1426168798968412,0.08653162340506398,0.12293967232108116,0.07596893981099129,0.19741735979914665
qwen2_5_vl_7b,attention_evidence,HALL-HALL,all_visual_tokens,11,138,0.1024641214289527,0.0568551341234791,0.08763604238629341,0.06255435198545456,0.1302327737212181
qwen2_5_vl_7b,attention_evidence,HALL-HALL,all_visual_tokens,12,138,0.20165606671809286,0.10993673082297005,0.19805911928415298,0.10849544778466225,0.2835194766521454
qwen2_5_vl_7b,attention_evidence,HALL-HALL,all_visual_tokens,13,138,0.20227690520223932,0.10703663063017935,0.20053212344646454,0.10859004780650139,0.2631872743368149
qwen2_5_vl_7b,attention_evidence,HALL-HALL,all_visual_tokens,14,138,0.18059543818505347,0.11191810461388055,0.16397453844547272,0.08372900821268559,0.25987475365400314
qwen2_5_vl_7b,attention_evidence,HALL-HALL,all_visual_tokens,15,138,0.2970255549349215,0.1611927803841127,0.3323974013328552,0.13290570676326752,0.42061082273721695
qwen2_5_vl_7b,attention_evidence,HALL-HALL,all_visual_tokens,16,138,0.2584836266098031,0.13778730032108272,0.2792634218931198,0.12489939667284489,0.37061141431331635
qwen2_5_vl_7b,attention_evidence,HALL-HALL,all_visual_tokens,17,138,0.33584301419340185,0.17043945661303816,0.3822082579135895,0.18167903274297714,0.4751942455768585
qwen2_5_vl_7b,attention_evidence,HALL-HALL,all_visual_tokens,18,138,0.2476309765589194,0.136923947050058,0.2678207755088806,0.10934252291917801,0.34594303369522095
qwen2_5_vl_7b,attention_evidence,HALL-HALL,all_visual_tokens,19,138,0.2844917656975272,0.15422165984699995,0.3177618533372879,0.14164502546191216,0.4158327728509903
qwen2_5_vl_7b,attention_evidence,HALL-HALL,all_visual_tokens,20,138,0.3320148674150308,0.17542459882707198,0.3735673278570175,0.15779658779501915,0.48120401054620743
qwen2_5_vl_7b,attention_evidence,HALL-HALL,all_visual_tokens,21,138,0.2843256935112826,0.1566963359616837,0.32628539204597473,0.13226313889026642,0.4194153696298599
qwen2_5_vl_7b,attention_evidence,HALL-HALL,all_visual_tokens,22,138,0.31154913044251176,0.17340355904634808,0.352526992559433,0.15555277839303017,0.4558626487851143
qwen2_5_vl_7b,attention_evidence,HALL-HALL,all_visual_tokens,23,138,0.3414957967951246,0.17689622517676054,0.4040156155824661,0.18854746967554092,0.4931061938405037
