model,signal,label,metric,layer,n_images,mean,std,median,q25,q75
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,24,752,0.7231927494657167,0.096943729190217,0.7265477776527405,0.6599491089582443,0.7974161356687546
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,25,752,0.7418713278355117,0.09013025533894171,0.7464451789855957,0.6789644807577133,0.8097818195819855
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,26,752,0.7344478090947613,0.09513372342568467,0.7354943752288818,0.6731114536523819,0.8036608844995499
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,27,752,0.7497031466757997,0.09116527795343482,0.7564487755298615,0.6879138648509979,0.8173705041408539
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,28,752,0.7214283876596613,0.10302751481587426,0.72041255235672,0.6456628441810608,0.7991528213024139
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,1,3630,0.7334981986149612,0.048478243841276844,0.7342424690723419,0.7030103951692581,0.7653851807117462
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,2,3630,0.7720719348464787,0.04753160011282088,0.7725938856601715,0.7430697381496429,0.8028355687856674
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,3,3630,0.8399531385130133,0.03242309955919085,0.8441540598869324,0.8214439749717712,0.8617949932813644
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,4,3630,0.8366028235142553,0.039595505433038344,0.8430607616901398,0.8143371045589447,0.8653672784566879
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,5,3630,0.8504863476293475,0.04080559240006206,0.8577873110771179,0.8315107226371765,0.878133624792099
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,6,3630,0.8707238507829094,0.050320506602097456,0.883098840713501,0.8501594215631485,0.9052997678518295
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,7,3630,0.8773846111021751,0.028090835603042062,0.8799220025539398,0.8604034185409546,0.8974500745534897
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,8,3630,0.9013231511779396,0.030134931501988222,0.9059902131557465,0.8890918791294098,0.9198087751865387
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,9,3630,0.8407314239947263,0.047014943078783726,0.8470748960971832,0.8132263123989105,0.8736689537763596
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,10,3630,0.8435279335036422,0.03863980469586974,0.8484363257884979,0.8228210657835007,0.869899719953537
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,11,3630,0.8790139885644939,0.02506930635589814,0.8805501461029053,0.863282322883606,0.8964939117431641
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,12,3630,0.8317745199380827,0.043546693170407436,0.8340581357479095,0.8047782182693481,0.8608960509300232
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,13,3630,0.8388711782197978,0.039699475086574676,0.8422130346298218,0.8151769042015076,0.8671459853649139
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,14,3630,0.8482635128596597,0.03686705859723085,0.8537353873252869,0.8272155821323395,0.8734492808580399
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,15,3630,0.7910148814936315,0.056834661376030514,0.7959849536418915,0.7568058222532272,0.8312642127275467
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,16,3630,0.8079300423298985,0.05612778330065089,0.8138515055179596,0.7760356664657593,0.8459196239709854
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,17,3630,0.7396798926690393,0.05888192840252027,0.7436629235744476,0.7018702775239944,0.7823802679777145
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,18,3630,0.7953839987270103,0.047415660715769234,0.7978383898735046,0.7661204785108566,0.8280663341283798
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,19,3630,0.7919281510610554,0.04994544124013454,0.7948340475559235,0.7604434639215469,0.8272190093994141
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,20,3630,0.7159558689134509,0.06245791987976358,0.7150482535362244,0.675168052315712,0.7587894648313522
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,21,3630,0.7472150416742015,0.05209618470766485,0.7471764087677002,0.713854193687439,0.7824831008911133
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,22,3630,0.7570726810818533,0.05211873271424607,0.7591920793056488,0.7255183905363083,0.7923949807882309
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,23,3630,0.718491076577465,0.05682028378222594,0.7198550999164581,0.6834494322538376,0.7558256536722183
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,24,3630,0.7509437328609881,0.04943572623887131,0.7539797723293304,0.7209236174821854,0.7835328578948975
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,25,3630,0.7326719265585103,0.050484663970057256,0.7336747944355011,0.7007460296154022,0.765425831079483
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,26,3630,0.7356695070247019,0.04616941550352372,0.7372792065143585,0.7078924626111984,0.7665657699108124
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,27,3630,0.7327878349494015,0.0480345829110236,0.7334083914756775,0.7022631913423538,0.7647897601127625
qwen2_5_vl_7b,attention_evidence,REAL,normalized_entropy,28,3630,0.761993658460533,0.04505757802410153,0.76380255818367,0.7345344126224518,0.7928555011749268
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,1,3630,0.6674131470935075,0.06503738041961261,0.6712397933006287,0.6291730999946594,0.7103901952505112
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,2,3630,0.6062063737431177,0.07347519799665472,0.6083096861839294,0.5595057904720306,0.654975637793541
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,3,3630,0.5136547327287926,0.0660989895995215,0.507727175951004,0.4691493660211563,0.5543979555368423
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,4,3630,0.5180826691638668,0.06846337108759015,0.5145628154277802,0.4719492420554161,0.5604155659675598
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,5,3630,0.5006623475758497,0.08047202811238234,0.4919465482234955,0.4420752376317978,0.5486446022987366
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,6,3630,0.4521801684595665,0.09546379267346641,0.4364922046661377,0.3815721720457077,0.5042616724967957
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,7,3630,0.45621639505726574,0.07152957444431021,0.4516443908214569,0.40578221529722214,0.5028118342161179
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,8,3630,0.3963738227925025,0.07101509250075652,0.3869483917951584,0.3476117178797722,0.43649759143590927
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,9,3630,0.5144779200232061,0.09125518747356674,0.5092654228210449,0.44943901151418686,0.5748311132192612
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,10,3630,0.5135159001862707,0.08329929231641266,0.5065740644931793,0.4547124356031418,0.5631817579269409
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,11,3630,0.44643799084605595,0.06827239728264074,0.4411829859018326,0.3997580260038376,0.48836221545934677
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,12,3630,0.5371351177001131,0.09082434836179179,0.5380067229270935,0.47736624628305435,0.5965428054332733
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,13,3630,0.517062351846498,0.08351698244713023,0.5121143460273743,0.4589601680636406,0.5701628774404526
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,14,3630,0.5000144823769892,0.08251884329599792,0.4911937415599823,0.4433719292283058,0.5498993545770645
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,15,3630,0.5962882053014661,0.09905039424803554,0.5956963002681732,0.5289774686098099,0.6621528267860413
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,16,3630,0.566983116822466,0.09994829358985237,0.5653657615184784,0.4998972862958908,0.6340988874435425
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,17,3630,0.6798780380365934,0.09242166018012272,0.6841343641281128,0.6153082102537155,0.7450347542762756
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,18,3630,0.5886173811169039,0.09173258135939627,0.587454080581665,0.5252981781959534,0.6494619250297546
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,19,3630,0.5977632435803243,0.09150412210696224,0.5989393293857574,0.5340322107076645,0.6575851887464523
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,20,3630,0.7094508697999738,0.09466041097139846,0.7187131345272064,0.6473121494054794,0.7781585901975632
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,21,3630,0.6647115366271704,0.09012771878508669,0.6688894927501678,0.6056483387947083,0.7258282899856567
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,22,3630,0.6513682443248339,0.09082519779411145,0.6528052091598511,0.5893968790769577,0.7128202468156815
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,23,3630,0.7071330151528367,0.08143945833854042,0.711663544178009,0.6565375924110413,0.7625250965356827
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,24,3630,0.6665701620917018,0.08410688384783062,0.6670741438865662,0.6117678731679916,0.7223693430423737
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,25,3630,0.6965431821247763,0.08339754380813807,0.7010567486286163,0.6433892548084259,0.7555748820304871
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,26,3630,0.6936087543888854,0.07735570771487693,0.6966304183006287,0.6424252986907959,0.7459959089756012
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,27,3630,0.6971634385424869,0.08280441860221209,0.7007575333118439,0.6446177065372467,0.7543122321367264
qwen2_5_vl_7b,attention_evidence,REAL,top32_mass,28,3630,0.6509120466705853,0.08100559825760673,0.6519758999347687,0.5966436862945557,0.7061252892017365
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,1,1759,0.9163169403046353,0.02986068179623418,0.9202862977981567,0.8976465463638306,0.9376848042011261
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,2,1759,0.8227106091175111,0.05205562584040668,0.8283308148384094,0.7913753092288971,0.8590221405029297
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,3,1759,0.9180771152426941,0.025371847252431745,0.9225752949714661,0.9066631495952606,0.9340916275978088
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,4,1759,0.8845761604374143,0.051616044558421975,0.8971383571624756,0.8719155490398407,0.9146376252174377
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,5,1759,0.8747263850306435,0.03713305756464849,0.8796250820159912,0.8548446893692017,0.9006710052490234
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,6,1759,0.8890673227104157,0.03920904395472019,0.8963445425033569,0.8754154145717621,0.9146035313606262
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,7,1759,0.8685950151622939,0.04207162353249812,0.875796914100647,0.8476864695549011,0.8976848423480988
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,8,1759,0.8723001464854051,0.03692665097170785,0.8774695992469788,0.8548241257667542,0.8966934084892273
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,9,1759,0.8297872968598344,0.06062415823781149,0.8398726582527161,0.7988009750843048,0.8723824918270111
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,10,1759,0.8003794945831526,0.07429055482519555,0.8120668530464172,0.7620720267295837,0.8517666161060333
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,11,1759,0.8459055354271239,0.05887509916933514,0.8578740358352661,0.8171784281730652,0.8868609070777893
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,12,1759,0.8215628844929934,0.06410079271931345,0.8326478004455566,0.7895792424678802,0.8664987981319427
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,13,1759,0.8596442515637266,0.045969085290111,0.8667154312133789,0.8362841606140137,0.8910911679267883
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,14,1759,0.7670695933684359,0.0718036435310461,0.774763822555542,0.7272252440452576,0.8167259693145752
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,15,1759,0.7618793429401262,0.07657595633520978,0.7717797756195068,0.7204568386077881,0.8130763173103333
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,16,1759,0.7426336286520673,0.07908820717170488,0.7492079734802246,0.6948431730270386,0.800152063369751
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,17,1759,0.7981084576040727,0.0567465569857219,0.804936408996582,0.7673783004283905,0.836690217256546
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,18,1759,0.6795912875310476,0.07528412923767341,0.6849980354309082,0.6332517862319946,0.7300804853439331
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,19,1759,0.7181252873099752,0.07469584293820833,0.7228809595108032,0.672728031873703,0.7696222960948944
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,20,1759,0.6858633930639763,0.0852451290696608,0.6924212574958801,0.6337153315544128,0.7442255318164825
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,21,1759,0.6303045621577008,0.091934893348036,0.6333393454551697,0.5692491829395294,0.6939405798912048
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,22,1759,0.5960615249334783,0.09767634817563155,0.5967537760734558,0.5292321145534515,0.6648602783679962
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,23,1759,0.7068128189524173,0.07787913286596407,0.7143886685371399,0.65716153383255,0.7649699151515961
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,24,1759,0.5846186823774427,0.10681058546009511,0.5893833637237549,0.5127427577972412,0.6629649996757507
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,25,1759,0.6373477619164637,0.08151452763600238,0.6408153772354126,0.5840005278587341,0.695679783821106
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,26,1759,0.653291902296783,0.09094106232371162,0.6684293746948242,0.6025321185588837,0.7162524163722992
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,27,1759,0.651286441775599,0.09154723251540325,0.661770761013031,0.5940768718719482,0.7191407382488251
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,28,1759,0.6762861564645312,0.09097852232556572,0.6872194409370422,0.6265322268009186,0.7413438856601715
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,29,1759,0.607122187581572,0.1080723183786603,0.613330602645874,0.5378637313842773,0.6860526502132416
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,30,1759,0.6406059893035564,0.09828266724939219,0.6494542956352234,0.5829255282878876,0.7141839861869812
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,31,1759,0.6663587185733694,0.10434329541736119,0.6814379096031189,0.6147242188453674,0.743254691362381
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,32,1759,0.6141667039964334,0.10552301857835755,0.6250617504119873,0.5470679402351379,0.6915188729763031
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,33,1759,0.5758544778606985,0.11938722512556389,0.5844328999519348,0.5007247626781464,0.6612085103988647
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,34,1759,0.6251352562898936,0.09994162343776496,0.6343547105789185,0.565294474363327,0.6971040964126587
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,35,1759,0.6612842586092681,0.08512421405869805,0.6689309477806091,0.6157989501953125,0.718891978263855
qwen3_vl_8b,attention_distribution,HALL,normalized_entropy,36,1759,0.8667807867406375,0.032851726422701746,0.8727011680603027,0.8495452702045441,0.8893026113510132
qwen3_vl_8b,attention_distribution,HALL,top32_mass,1,1759,0.41819950022468383,0.07509672647181169,0.4136657118797302,0.3667539656162262,0.46370287239551544
qwen3_vl_8b,attention_distribution,HALL,top32_mass,2,1759,0.5494024384048868,0.07069106349627163,0.5489188432693481,0.5035025477409363,0.5942943394184113
qwen3_vl_8b,attention_distribution,HALL,top32_mass,3,1759,0.41698465110430194,0.0652472031440414,0.40959542989730835,0.3744245916604996,0.4525108188390732
qwen3_vl_8b,attention_distribution,HALL,top32_mass,4,1759,0.46538966797576026,0.07904790990166759,0.4521598219871521,0.41233575344085693,0.4992808848619461
qwen3_vl_8b,attention_distribution,HALL,top32_mass,5,1759,0.4939668375602698,0.06844354645587603,0.49004676938056946,0.449428990483284,0.5341694355010986
qwen3_vl_8b,attention_distribution,HALL,top32_mass,6,1759,0.47433195427915736,0.07791322607116322,0.4645492136478424,0.42123112082481384,0.5142853260040283
qwen3_vl_8b,attention_distribution,HALL,top32_mass,7,1759,0.5195265652070742,0.08326754021097027,0.5120641589164734,0.46137332916259766,0.5721882879734039
qwen3_vl_8b,attention_distribution,HALL,top32_mass,8,1759,0.5096535729101397,0.07640797906766146,0.5023453235626221,0.4592713862657547,0.5533153116703033
qwen3_vl_8b,attention_distribution,HALL,top32_mass,9,1759,0.5776682564011346,0.09269278925488637,0.579849362373352,0.5119087100028992,0.6391506791114807
qwen3_vl_8b,attention_distribution,HALL,top32_mass,10,1759,0.621799267273589,0.1066131530873561,0.6193103790283203,0.5487322807312012,0.6931577622890472
qwen3_vl_8b,attention_distribution,HALL,top32_mass,11,1759,0.5551404689373517,0.09875685833817087,0.5462824702262878,0.48305457830429077,0.6211913824081421
qwen3_vl_8b,attention_distribution,HALL,top32_mass,12,1759,0.590416464194308,0.09239151183714765,0.5875992774963379,0.5251366496086121,0.6510677933692932
qwen3_vl_8b,attention_distribution,HALL,top32_mass,13,1759,0.5321337953591089,0.08464926900531704,0.5278725624084473,0.47286681830883026,0.5832450985908508
qwen3_vl_8b,attention_distribution,HALL,top32_mass,14,1759,0.6718685721185412,0.09740649329520684,0.6753986477851868,0.6101294159889221,0.7356675863265991
qwen3_vl_8b,attention_distribution,HALL,top32_mass,15,1759,0.6783108367135133,0.09842981879696533,0.68405681848526,0.6152838170528412,0.7449511587619781
qwen3_vl_8b,attention_distribution,HALL,top32_mass,16,1759,0.7033993287171878,0.09735369562998124,0.710947573184967,0.6424161791801453,0.7726949155330658
qwen3_vl_8b,attention_distribution,HALL,top32_mass,17,1759,0.6341643912708169,0.09037092165504182,0.6340411305427551,0.5718277096748352,0.6963056325912476
qwen3_vl_8b,attention_distribution,HALL,top32_mass,18,1759,0.7841530890882252,0.07542452862722666,0.7927913069725037,0.740879476070404,0.8368389010429382
qwen3_vl_8b,attention_distribution,HALL,top32_mass,19,1759,0.7391711606465665,0.08975533155467749,0.7476378679275513,0.6844622194766998,0.8027284741401672
qwen3_vl_8b,attention_distribution,HALL,top32_mass,20,1759,0.7736313392690395,0.08775155302631352,0.7818381190299988,0.723124772310257,0.8366153240203857
qwen3_vl_8b,attention_distribution,HALL,top32_mass,21,1759,0.8270734730025732,0.07972380717788659,0.8420579433441162,0.7833434641361237,0.8854955732822418
qwen3_vl_8b,attention_distribution,HALL,top32_mass,22,1759,0.8498387702694665,0.07158578169136948,0.8646844625473022,0.8090682625770569,0.9016754925251007
qwen3_vl_8b,attention_distribution,HALL,top32_mass,23,1759,0.7410982143411317,0.07860776678111837,0.7478309273719788,0.6903586387634277,0.7981769144535065
qwen3_vl_8b,attention_distribution,HALL,top32_mass,24,1759,0.8559927779073536,0.07050807663091083,0.869308590888977,0.8190894424915314,0.9077935814857483
qwen3_vl_8b,attention_distribution,HALL,top32_mass,25,1759,0.8213656006244314,0.0684064777896675,0.8294777274131775,0.7823509573936462,0.8706579804420471
qwen3_vl_8b,attention_distribution,HALL,top32_mass,26,1759,0.7996238907200833,0.06810623733934423,0.8036459684371948,0.7579768002033234,0.849215567111969
qwen3_vl_8b,attention_distribution,HALL,top32_mass,27,1759,0.8050225753889902,0.07458573865129269,0.8141331076622009,0.7591957151889801,0.8596833646297455
qwen3_vl_8b,attention_distribution,HALL,top32_mass,28,1759,0.7688784026977622,0.07462966852060002,0.7729374766349792,0.7195025980472565,0.8229843974113464
qwen3_vl_8b,attention_distribution,HALL,top32_mass,29,1759,0.8285128529977229,0.07635319185535167,0.8387239575386047,0.7834851145744324,0.8857322931289673
qwen3_vl_8b,attention_distribution,HALL,top32_mass,30,1759,0.8121309985214502,0.07911646275974725,0.8214786648750305,0.7600419223308563,0.8695029616355896
qwen3_vl_8b,attention_distribution,HALL,top32_mass,31,1759,0.773540425869875,0.08397223961689299,0.7786484360694885,0.7201263606548309,0.8335928618907928
qwen3_vl_8b,attention_distribution,HALL,top32_mass,32,1759,0.8259508484056417,0.07498883013927268,0.8365362286567688,0.7811218798160553,0.8811900317668915
qwen3_vl_8b,attention_distribution,HALL,top32_mass,33,1759,0.8564053507539751,0.07896969039463289,0.8699541687965393,0.8114699125289917,0.9150447249412537
qwen3_vl_8b,attention_distribution,HALL,top32_mass,34,1759,0.8252947947191474,0.07733186252394064,0.8381121158599854,0.7774398922920227,0.8813996315002441
qwen3_vl_8b,attention_distribution,HALL,top32_mass,35,1759,0.7937113745704573,0.07310736469206282,0.799858808517456,0.7496270537376404,0.8443832993507385
qwen3_vl_8b,attention_distribution,HALL,top32_mass,36,1759,0.5207051133113263,0.07194558221458945,0.5148286819458008,0.4693278819322586,0.5629977881908417
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,1,3915,0.9107665043985554,0.023885617162656154,0.9134975075721741,0.8984366655349731,0.9261650443077087
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,2,3915,0.8043256953606052,0.04637521648130883,0.8054593801498413,0.774472713470459,0.8360527753829956
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,3,3915,0.9045295236820158,0.022568154102434238,0.9070032835006714,0.892243355512619,0.9197049140930176
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,4,3915,0.8667099084433925,0.04186452972992104,0.8738741874694824,0.8473739326000214,0.895136833190918
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,5,3915,0.8576175984447182,0.033155405418924574,0.8606399893760681,0.8391722738742828,0.8805291950702667
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,6,3915,0.8626701557773283,0.037161752623230154,0.8681944608688354,0.8437395691871643,0.8871787488460541
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,7,3915,0.8307945461413261,0.039967202854777624,0.8342384099960327,0.8080636262893677,0.8580636084079742
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,8,3915,0.8567729380547924,0.02961605872110318,0.8592556118965149,0.8399010002613068,0.8760886788368225
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,9,3915,0.8287944366648736,0.03603999024924299,0.8305909037590027,0.8076375126838684,0.8513960242271423
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,10,3915,0.8124374655623697,0.0489153220618057,0.8170709609985352,0.7825841009616852,0.8463340401649475
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,11,3915,0.8561969095871975,0.03334899125494961,0.8581088781356812,0.8365637063980103,0.8786125183105469
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,12,3915,0.8306796885541572,0.041091308916577175,0.8342458605766296,0.8067875504493713,0.8588689267635345
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,13,3915,0.8550533189627403,0.030274501572497736,0.8568276762962341,0.8360979557037354,0.8752777278423309
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,14,3915,0.7936102533172983,0.0433999696488275,0.7938949465751648,0.7663465738296509,0.8225102424621582
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,15,3915,0.7775604904992066,0.04490984222107393,0.7781887650489807,0.7498940825462341,0.8071573078632355
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,16,3915,0.7746968725555854,0.05117018334343778,0.7758278846740723,0.7412704229354858,0.8100654780864716
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,17,3915,0.8215220704998245,0.038707739601472294,0.821731448173523,0.7968329191207886,0.8486289978027344
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,18,3915,0.7189112261870203,0.0541443503298399,0.7182604074478149,0.683341920375824,0.7555571794509888
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,19,3915,0.769804998741296,0.053003823016890585,0.7703062891960144,0.7343452870845795,0.8061953485012054
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,20,3915,0.7355179081322437,0.062207651446736685,0.7348614931106567,0.6945444643497467,0.7776794135570526
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,21,3915,0.6893547980721426,0.06290323998983245,0.6895371675491333,0.6458582878112793,0.7314139008522034
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,22,3915,0.6545069757701489,0.0704646140140267,0.6544946432113647,0.6072177588939667,0.7012954950332642
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,23,3915,0.7425013530832902,0.052443274323376206,0.7425547242164612,0.7089080512523651,0.7786580324172974
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,24,3915,0.6612038121750223,0.07277182934759177,0.6629440784454346,0.6114783883094788,0.7144419848918915
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,25,3915,0.7016453824585273,0.062753042450228,0.7023444175720215,0.6573655009269714,0.7456823885440826
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,26,3915,0.687677469107383,0.06116767611637711,0.6895166039466858,0.6499793827533722,0.7292132079601288
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,27,3915,0.703226838737612,0.06262206147267647,0.7054909467697144,0.6602055728435516,0.7483745217323303
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,28,3915,0.7012762802314028,0.05316772991342287,0.7041478157043457,0.6691985726356506,0.736941784620285
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,29,3915,0.6435234648438402,0.06227410665405044,0.6430026292800903,0.6015394330024719,0.6848054528236389
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,30,3915,0.694811004149046,0.05600123889105489,0.6978408098220825,0.6596068441867828,0.7335022985935211
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,31,3915,0.7043283362574352,0.06521075667138135,0.7118636965751648,0.6726598739624023,0.7480067014694214
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,32,3915,0.6618024097358283,0.0552966314081197,0.6650618314743042,0.6290205121040344,0.6974218189716339
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,33,3915,0.6427790849715814,0.06736581347148422,0.6459636092185974,0.6033809185028076,0.6884169280529022
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,34,3915,0.6866871443440327,0.057194609839287765,0.6903753280639648,0.6514653861522675,0.726312667131424
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,35,3915,0.702204069537069,0.04781638467293109,0.7044548392295837,0.6737977862358093,0.7337778508663177
qwen3_vl_8b,attention_distribution,REAL,normalized_entropy,36,3915,0.8521329267576128,0.029356284584962894,0.8559234142303467,0.8373043239116669,0.8713116645812988
qwen3_vl_8b,attention_distribution,REAL,top32_mass,1,3915,0.42932353494343933,0.0645884085480093,0.4227980077266693,0.387950599193573,0.46429790556430817
qwen3_vl_8b,attention_distribution,REAL,top32_mass,2,3915,0.576301129438259,0.06193325404846632,0.5773910284042358,0.536706268787384,0.614226222038269
qwen3_vl_8b,attention_distribution,REAL,top32_mass,3,3915,0.4492694464223138,0.06194482344184706,0.4449262320995331,0.40754322707653046,0.48501770198345184
qwen3_vl_8b,attention_distribution,REAL,top32_mass,4,3915,0.500668209737897,0.06956657152564329,0.4932166039943695,0.45347119867801666,0.5396902859210968
qwen3_vl_8b,attention_distribution,REAL,top32_mass,5,3915,0.5330179164692816,0.0633099983474834,0.528903067111969,0.49083562195301056,0.5717233717441559
qwen3_vl_8b,attention_distribution,REAL,top32_mass,6,3915,0.5279318697836207,0.07195779686162214,0.5225157737731934,0.47876183688640594,0.5709739625453949
