source,layer,metric,count,mean,std
old_hmid_cos,2,centered_cosine,16510,0.3358743487456915,0.4211302679610161
old_hmid_cos,2,js,16510,0.015580027517567702,0.012364885051196758
old_hmid_cos,2,raw_cosine,16510,0.9389988650775981,0.04833283397552286
old_hmid_cos,2,top32_overlap,16510,0.3092178982434888,0.24787481154369775
old_hmid_cos,2,tv,16510,0.13148697939467843,0.05121845242829421
old_hmid_cos,3,centered_cosine,16510,0.5994039949678888,0.24259025776516432
old_hmid_cos,3,js,16510,0.013277027731418594,0.009635293479870943
old_hmid_cos,3,raw_cosine,16510,0.9437534530295667,0.04589831866462138
old_hmid_cos,3,top32_overlap,16510,0.40435531496062993,0.20656160349158476
old_hmid_cos,3,tv,16510,0.11967429186390664,0.04146218137074085
old_hmid_cos,4,centered_cosine,16510,0.4151232535790777,0.2989970691405545
old_hmid_cos,4,js,16510,0.014369391019369076,0.008464873133386557
old_hmid_cos,4,raw_cosine,16510,0.9404990956015763,0.03875307448152671
old_hmid_cos,4,top32_overlap,16510,0.3151801938219261,0.20857803800017202
old_hmid_cos,4,tv,16510,0.12819241899421618,0.03729688157003685
old_hmid_cos,5,centered_cosine,16510,0.4498249724157028,0.3217418096123321
old_hmid_cos,5,js,16510,0.023061527512984122,0.017335837086933183
old_hmid_cos,5,raw_cosine,16510,0.8942926237216362,0.08977906052872935
old_hmid_cos,5,top32_overlap,16510,0.34228497880072684,0.2288004547196879
old_hmid_cos,5,tv,16510,0.15643730959468613,0.058666201141931225
old_hmid_cos,6,centered_cosine,16510,0.5270044357399245,0.2835919947008111
old_hmid_cos,6,js,16510,0.018657660921208116,0.012958569609849667
old_hmid_cos,6,raw_cosine,16510,0.9206140972191027,0.06055040777342898
old_hmid_cos,6,top32_overlap,16510,0.38648735614778923,0.2122097123206569
old_hmid_cos,6,tv,16510,0.1436065575266443,0.04936142980154161
old_hmid_cos,7,centered_cosine,16510,0.4920513699702729,0.26511897434654624
old_hmid_cos,7,js,16510,0.01730984993285626,0.011131423619435072
old_hmid_cos,7,raw_cosine,16510,0.928374536691977,0.048980494692957954
old_hmid_cos,7,top32_overlap,16510,0.3805307389460933,0.19540105938732819
old_hmid_cos,7,tv,16510,0.14060333209904277,0.042716943794208394
old_hmid_cos,8,centered_cosine,16510,0.5319340815667378,0.2621886088985212
old_hmid_cos,8,js,16510,0.014412834827010355,0.008739331239128342
old_hmid_cos,8,raw_cosine,16510,0.944059874959457,0.03428795299518745
old_hmid_cos,8,top32_overlap,16510,0.3674117958812841,0.1786746596725475
old_hmid_cos,8,tv,16510,0.12883746380653166,0.03789019365811269
old_hmid_cos,9,centered_cosine,16510,0.5797500812231102,0.29198051906043154
old_hmid_cos,9,js,16510,0.016690394485082412,0.012362534641436551
old_hmid_cos,9,raw_cosine,16510,0.9394866074470951,0.04227295066289478
old_hmid_cos,9,top32_overlap,16510,0.4205121895820715,0.19352176897494608
old_hmid_cos,9,tv,16510,0.13845601735928795,0.04609815923382485
old_hmid_cos,10,centered_cosine,16510,0.5698567246937835,0.2599323803903554
