model,signal,label,support,layer_from,layer_to,n_images,mean,std,se
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,24,25,752,0.05511380343182765,0.02397152961304159,0.0008741517407994598
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,25,26,752,0.0572538563010699,0.022490099148325986,0.0008201295302643439
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,26,27,752,0.03318894814026165,0.01570893004734996,0.0005728457369494306
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,27,28,752,0.026812149627887187,0.015261469709087825,0.0005565285373403678
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,1,2,3630,0.03512304055840598,0.014601284232762171,0.0002423470528129804
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,2,3,3630,0.06019069493873963,0.026116953573713565,0.0004334801395647903
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,3,4,3630,0.03450969969084071,0.015567832389398276,0.0002583894839737268
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,4,5,3630,0.08122733236693318,0.024942852239537842,0.0004139928127307008
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,5,6,3630,0.07889451439140914,0.026142562199366934,0.000433905182653792
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,6,7,3630,0.07889432325887367,0.03097183907869385,0.0005140598457824437
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,7,8,3630,0.04284748377601716,0.01468566463375753,0.0002437475694504498
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,8,9,3630,0.0686786287425717,0.028048815805340827,0.0004655445190270485
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,9,10,3630,0.05126064834916148,0.02132648024323876,0.0003539695242851555
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,10,11,3630,0.05540042418329758,0.022078662212069666,0.00036645397979052924
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,11,12,3630,0.06563206880504763,0.019861967487166142,0.00032966204936833623
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,12,13,3630,0.039205041360469234,0.010507866633494562,0.00017440592686123762
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,13,14,3630,0.039899487268518316,0.01392003367877071,0.00023103989233619207
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,14,15,3630,0.060178627808047225,0.025972423174613953,0.0004310812741153333
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,15,16,3630,0.04988127454355893,0.012809478809831689,0.00021260728769785587
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,16,17,3630,0.09017351567232083,0.03461794089170984,0.0005745765794172722
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,17,18,3630,0.0535186998151017,0.015633084254227957,0.00025947251180059026
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,18,19,3630,0.060742221111252125,0.01963252587369963,0.00032585385702512445
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,19,20,3630,0.07890750513958537,0.02452235524204164,0.0004070135493703413
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,20,21,3630,0.03751935950447048,0.010959176842969391,0.00018189661722977537
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,21,22,3630,0.052839558581326454,0.01566744233071428,0.00026004277524071287
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,22,23,3630,0.06282498976600565,0.017624719411091682,0.00029252898155012364
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,23,24,3630,0.05289472221620073,0.015726617818994093,0.00026102494947653825
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,24,25,3630,0.05444268039568807,0.01547545109856423,0.00025685617134096157
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,25,26,3630,0.060291837290770915,0.015711999147428497,0.00026078231383480383
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,26,27,3630,0.04128049904116257,0.012260714860721991,0.00020349909395018923
qwen2_5_vl_7b,attention_evidence,REAL,all_visual_tokens,27,28,3630,0.034494018499013394,0.010490809336348649,0.00017412281575769563
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,1,2,3630,0.0323539207627889,0.014825649002053397,0.00024607098145692727
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,2,3,3630,0.07557651638399718,0.035706406743762194,0.0005926425582125194
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,3,4,3630,0.037864909549153954,0.022481203125868907,0.0003731352142998198
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,4,5,3630,0.10527902140638716,0.03523645808366065,0.0005848425133032181
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,5,6,3630,0.0934880502788817,0.03795666075585728,0.0006299914940470946
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,6,7,3630,0.09961600686903253,0.0444199693510943,0.0007372672490085595
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,7,8,3630,0.04779614060655359,0.020352424625171624,0.000337802486882731
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,8,9,3630,0.0759549570749655,0.03856664384711197,0.0006401157818888196
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,9,10,3630,0.055680480256122496,0.028731292683554326,0.00047687203360805583
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,10,11,3630,0.054122328808526035,0.025983473353925094,0.00043126468115997537
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,11,12,3630,0.06870818016717092,0.026189658326246475,0.0004346868678375208
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,12,13,3630,0.04037048814063969,0.01475292021311637,0.0002448638542362957
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,13,14,3630,0.04316181187048431,0.018840447827773527,0.00031270722026578083
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,14,15,3630,0.058692360232704764,0.028317913062174044,0.0004700109019885732
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,15,16,3630,0.04748195723807516,0.015506560754743843,0.00025737251862719806
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,16,17,3630,0.07753962394948176,0.03825069404779475,0.0006348717566729022
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,17,18,3630,0.049421149808862155,0.016802918481746792,0.00027888901467797503
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,18,19,3630,0.05909497557213073,0.024403386096948785,0.00040503894075172124
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,19,20,3630,0.07073884317677047,0.028340138965191816,0.0004703797998202022
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,20,21,3630,0.031294351648128806,0.011882879883198106,0.0001972279200046047
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,21,22,3630,0.050638466124158586,0.019259301419483493,0.00031965920694673863
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,22,23,3630,0.06107592808734369,0.02184843832947468,0.00036263280361556883
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,23,24,3630,0.05009772461882636,0.01870334815201661,0.00031043168738582
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,24,25,3630,0.05094179962107465,0.01863462765869822,0.000309291088466021
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,25,26,3630,0.059083561775256616,0.018877733783437073,0.00031332607962926754
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,26,27,3630,0.03971847607792655,0.014593161149514077,0.00024221222869384484
qwen2_5_vl_7b,attention_evidence,REAL,union_top32,27,28,3630,0.028645551739871173,0.011386840118630677,0.00018899482399026738
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,1,2,1759,0.12008365012828161,0.03877324479153974,0.0009244836340229462
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,2,3,1759,0.10919304487082075,0.030665777332262358,0.0007311745359638901
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,3,4,1759,0.07722950707686903,0.03587202479923409,0.0008553088611607071
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,4,5,1759,0.06587348857840535,0.039879597646812905,0.0009508627806136842
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,5,6,1759,0.0672853679405213,0.026195988869878402,0.0006245998527452134
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,6,7,1759,0.06812466590359782,0.024869859660248125,0.0005929805039521384
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,7,8,1759,0.1060343802212449,0.033242769927979615,0.0007926186449763695
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,8,9,1759,0.11111207807679079,0.04845688682314404,0.0011553739973156328
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,9,10,1759,0.06970112238157669,0.027063852976423355,0.0006452926311642077
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,10,11,1759,0.07188126663484141,0.02842148814961216,0.0006776631873385732
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,11,12,1759,0.058042885474077065,0.027070927314122344,0.0006454613069987794
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,12,13,1759,0.0623002275273907,0.027251648532581402,0.0006497703043417756
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,13,14,1759,0.09312712625219714,0.032839560651736974,0.0007830047893659694
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,14,15,1759,0.04838445144872255,0.01593702623786106,0.00037999192513059067
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,15,16,1759,0.04847220897530547,0.021271843357370705,0.000507191780185493
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,16,17,1759,0.05607226685392647,0.019117087371039298,0.00045581520194484457
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,17,18,1759,0.07467743567592926,0.025523129092726377,0.0006085566287304644
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,18,19,1759,0.04199540441312561,0.015020111442392133,0.00035812961448927235
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,19,20,1759,0.034467288910825865,0.012851044007017145,0.00030641180351220786
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,20,21,1759,0.040367411990661115,0.016224245757909657,0.0003868401976206659
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,21,22,1759,0.038019631668976116,0.016676364827437125,0.00039762022603085013
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,22,23,1759,0.05430179995639782,0.02276267498961934,0.000542738184736043
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,23,24,1759,0.05430752418473608,0.024696362855166545,0.0005888437607490472
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,24,25,1759,0.034566294365880705,0.016372616773128686,0.00039037785808913644
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,25,26,1759,0.0647115533734127,0.02875432296684835,0.0006855990808399345
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,26,27,1759,0.0845575033008815,0.04198674375990909,0.0010011041804894444
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,27,28,1759,0.04783012077949344,0.020523273159667368,0.0004893433669197284
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,28,29,1759,0.04504638304589756,0.01737981539764549,0.00041439283670602486
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,29,30,1759,0.03689638910589569,0.016475654498140303,0.0003928346215344538
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,30,31,1759,0.04752157860652095,0.018317823263865173,0.0004367580765915992
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,31,32,1759,0.03927159430845648,0.014751721708634345,0.0003517303069839848
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,32,33,1759,0.027986438475303552,0.011786114697760825,0.0002810203325870392
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,33,34,1759,0.0238352341052185,0.009185149230836694,0.0002190046302707121
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,34,35,1759,0.036529002418914186,0.014239873499839732,0.0003395261364360035
qwen3_vl_8b,attention_distribution,HALL,all_visual_tokens,35,36,1759,0.17712095612368847,0.06754764909076065,0.001610561520885632
qwen3_vl_8b,attention_distribution,HALL,union_top32,1,2,1759,0.15473804798246177,0.05308433681703541,0.0012657078579355625
qwen3_vl_8b,attention_distribution,HALL,union_top32,2,3,1759,0.14214381275697482,0.040212828826124564,0.0009588081247105243
qwen3_vl_8b,attention_distribution,HALL,union_top32,3,4,1759,0.09303403386105998,0.04907086446000405,0.0011700132744765946
qwen3_vl_8b,attention_distribution,HALL,union_top32,4,5,1759,0.07798792047170904,0.057083516751697795,0.001361061662317574
qwen3_vl_8b,attention_distribution,HALL,union_top32,5,6,1759,0.08044709657245296,0.03650972447765485,0.00087051375100914
qwen3_vl_8b,attention_distribution,HALL,union_top32,6,7,1759,0.07793981464174134,0.03491368888334627,0.0008324589326881745
qwen3_vl_8b,attention_distribution,HALL,union_top32,7,8,1759,0.12643079758283426,0.04731974520276625,0.0011282607437497363
qwen3_vl_8b,attention_distribution,HALL,union_top32,8,9,1759,0.13790631438687553,0.06444262990684439,0.0015365274947345834
qwen3_vl_8b,attention_distribution,HALL,union_top32,9,10,1759,0.07300090545607331,0.03445889990192146,0.0008216152446625353
qwen3_vl_8b,attention_distribution,HALL,union_top32,10,11,1759,0.07673846445914152,0.03628886118201325,0.0008652476324968823
qwen3_vl_8b,attention_distribution,HALL,union_top32,11,12,1759,0.06634130373368417,0.03648041494902675,0.000869814913971299
qwen3_vl_8b,attention_distribution,HALL,union_top32,12,13,1759,0.071255915337086,0.03691685529402036,0.0008802211092315411
qwen3_vl_8b,attention_distribution,HALL,union_top32,13,14,1759,0.09534478355717971,0.03971643368082958,0.0009469724067998637
qwen3_vl_8b,attention_distribution,HALL,union_top32,14,15,1759,0.04792908862055263,0.01978061065752391,0.00047163581284409
qwen3_vl_8b,attention_distribution,HALL,union_top32,15,16,1759,0.04752209127656671,0.02477715068214946,0.0005907700123247286
qwen3_vl_8b,attention_distribution,HALL,union_top32,16,17,1759,0.05221493971587549,0.021279562315938746,0.0005073758259342103
qwen3_vl_8b,attention_distribution,HALL,union_top32,17,18,1759,0.06694770255562865,0.02756328423510213,0.0006572007401566424
qwen3_vl_8b,attention_distribution,HALL,union_top32,18,19,1759,0.038992606535460744,0.01715646285771436,0.00040906736629739806
qwen3_vl_8b,attention_distribution,HALL,union_top32,19,20,1759,0.030845729853892237,0.014126278483665296,0.00033681765191466797
qwen3_vl_8b,attention_distribution,HALL,union_top32,20,21,1759,0.035825466962701696,0.017507796338850374,0.0004174443297200061
qwen3_vl_8b,attention_distribution,HALL,union_top32,21,22,1759,0.035359931142917064,0.017725549691496246,0.0004226362968059968
qwen3_vl_8b,attention_distribution,HALL,union_top32,22,23,1759,0.04396795956158482,0.02315721475777407,0.0005521453303229361
qwen3_vl_8b,attention_distribution,HALL,union_top32,23,24,1759,0.04450771796414888,0.02291107547734158,0.0005462765479274097
qwen3_vl_8b,attention_distribution,HALL,union_top32,24,25,1759,0.030721315651318783,0.017220313635277058,0.00041058978205583453
qwen3_vl_8b,attention_distribution,HALL,union_top32,25,26,1759,0.06077995479123846,0.03240868405634555,0.0007727312524756597
qwen3_vl_8b,attention_distribution,HALL,union_top32,26,27,1759,0.08336320910613397,0.04784584190235766,0.0011408046458992894
qwen3_vl_8b,attention_distribution,HALL,union_top32,27,28,1759,0.0451503076345457,0.022583523059048323,0.0005384666044567299
qwen3_vl_8b,attention_distribution,HALL,union_top32,28,29,1759,0.0402972412651967,0.01847652087818657,0.0004405419576670007
qwen3_vl_8b,attention_distribution,HALL,union_top32,29,30,1759,0.03336633711888107,0.0179010767934576,0.00042682144906661335
qwen3_vl_8b,attention_distribution,HALL,union_top32,30,31,1759,0.03862912461983337,0.01831592486626726,0.00043671281245341386
qwen3_vl_8b,attention_distribution,HALL,union_top32,31,32,1759,0.03475851685681283,0.015382994293600462,0.00036678195346201897
qwen3_vl_8b,attention_distribution,HALL,union_top32,32,33,1759,0.02399229598001298,0.011909840275288906,0.0002839703635207336
qwen3_vl_8b,attention_distribution,HALL,union_top32,33,34,1759,0.01960803898588255,0.009086012455196356,0.00021664087848511754
qwen3_vl_8b,attention_distribution,HALL,union_top32,34,35,1759,0.03228561056437921,0.014793739310548854,0.0003527321469259267
qwen3_vl_8b,attention_distribution,HALL,union_top32,35,36,1759,0.16309833289836198,0.0729198775083841,0.001738653386217717
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,1,2,3915,0.12039251144342648,0.029629558112566384,0.00047354285847347083
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,2,3,3915,0.11499318432438724,0.02536495201948698,0.000405385454576053
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,3,4,3915,0.08045137662863976,0.027577252715450536,0.0004407426877615563
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,4,5,3915,0.07156160191215317,0.0303214053122093,0.0004846000365556112
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,5,6,3915,0.07111913053411634,0.021057086185028075,0.00033653666873119446
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,6,7,3915,0.0701303746903346,0.020033575348628645,0.00032017880590698986
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,7,8,3915,0.09304528689323562,0.023373529798050397,0.0003735583254780083
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,8,9,3915,0.08158162762274154,0.03035428807943808,0.0004851255725601941
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,9,10,3915,0.05672600218885855,0.01932922996670631,0.00030892188050024095
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,10,11,3915,0.05951396156754226,0.021734889286756254,0.00034736939249491535
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,11,12,3915,0.04891054398436123,0.017908387095338974,0.00028621381336698244
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,12,13,3915,0.04788684074506449,0.018153883064132362,0.00029013735695695015
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,13,14,3915,0.06930233559560502,0.020446439265966537,0.00032677724246935703
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,14,15,3915,0.04608022399760526,0.011579223320016907,0.00018506042138839523
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,15,16,3915,0.04262835827595429,0.013932475828137893,0.00022267036194747685
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,16,17,3915,0.049425326258724374,0.013271251999055766,0.00021210260994372607
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,17,18,3915,0.06464963759822559,0.01579730713961384,0.0002524743011912628
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,18,19,3915,0.04245239456932359,0.010948277030584212,0.00017497656835535014
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,19,20,3915,0.034089968258593506,0.008979681834676352,0.0001435142632914085
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,20,21,3915,0.04485727153613802,0.012535666237923036,0.00020034639735844813
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,21,22,3915,0.04250150211298146,0.01342579411685919,0.00021457251907774515
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,22,23,3915,0.04885434652149373,0.015184005688195347,0.00024267244990116644
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,23,24,3915,0.04342896354504853,0.014180499312003308,0.00022663430056147748
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,24,25,3915,0.03133749621319626,0.009939581638361148,0.00015885548759040467
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,25,26,3915,0.05360527716738815,0.018798672392677174,0.0003004424509645048
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,26,27,3915,0.07899440403499594,0.02692971491415599,0.0004303936673600473
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,27,28,3915,0.05089204638796748,0.015671443230468547,0.0002504627303440408
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,28,29,3915,0.045038278631647125,0.011822527577258548,0.0001889489368031461
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,29,30,3915,0.04083720566098261,0.01169941571412288,0.0001869813494581113
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,30,31,3915,0.04657262522931833,0.013392582102224458,0.00021404172100488684
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,31,32,3915,0.039043191661475414,0.012666668026898625,0.00020244008236653904
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,32,33,3915,0.02720231271799687,0.008500867214568277,0.00013586179533952558
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,33,34,3915,0.022656526322099517,0.0060163540740335,9.61540329080381e-05
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,34,35,3915,0.03566418164962781,0.009863078226071003,0.0001576328016360203
qwen3_vl_8b,attention_distribution,REAL,all_visual_tokens,35,36,3915,0.13278225809621172,0.047454316367015796,0.0007584201065020432
qwen3_vl_8b,attention_distribution,REAL,union_top32,1,2,3915,0.14772578360819724,0.03994527835028318,0.0006384098345526471
qwen3_vl_8b,attention_distribution,REAL,union_top32,2,3,3915,0.1466407112615471,0.03247894638111888,0.0005190820953552677
qwen3_vl_8b,attention_distribution,REAL,union_top32,3,4,3915,0.09523998838427118,0.03748735335824293,0.0005991270068364119
qwen3_vl_8b,attention_distribution,REAL,union_top32,4,5,3915,0.08336648386338129,0.04335026578074302,0.0006928287183834641
qwen3_vl_8b,attention_distribution,REAL,union_top32,5,6,3915,0.08271488755998484,0.029928063703955475,0.00047831360768544625
qwen3_vl_8b,attention_distribution,REAL,union_top32,6,7,3915,0.07695042640161089,0.02797300315843399,0.00044706761489346134
qwen3_vl_8b,attention_distribution,REAL,union_top32,7,8,3915,0.10113190844712129,0.032398369120686714,0.0005177943007115525
qwen3_vl_8b,attention_distribution,REAL,union_top32,8,9,3915,0.0952764833334115,0.04091028585907578,0.0006538326907567767
qwen3_vl_8b,attention_distribution,REAL,union_top32,9,10,3915,0.05702889233561159,0.024370713624390535,0.0003894954271301706
qwen3_vl_8b,attention_distribution,REAL,union_top32,10,11,3915,0.060519287989761486,0.026938920660405104,0.0004305407946096885
qwen3_vl_8b,attention_distribution,REAL,union_top32,11,12,3915,0.05309074807669468,0.024042243694509264,0.00038424578456285237
qwen3_vl_8b,attention_distribution,REAL,union_top32,12,13,3915,0.05152647901435845,0.02384590509269506,0.0003811078794216903
qwen3_vl_8b,attention_distribution,REAL,union_top32,13,14,3915,0.06770441413667924,0.02406615551109437,0.0003846279458469993
qwen3_vl_8b,attention_distribution,REAL,union_top32,14,15,3915,0.04472543258995465,0.014380495575834982,0.0002298306628595267
qwen3_vl_8b,attention_distribution,REAL,union_top32,15,16,3915,0.04187750438582699,0.016446879302916398,0.0002628558349902643
qwen3_vl_8b,attention_distribution,REAL,union_top32,16,17,3915,0.04592740883382268,0.015251928521253627,0.00024375800009397857
qwen3_vl_8b,attention_distribution,REAL,union_top32,17,18,3915,0.0558270902259901,0.017393700951185174,0.000277988042770157
qwen3_vl_8b,attention_distribution,REAL,union_top32,18,19,3915,0.03747081258482898,0.012539694599979216,0.00020041077908414929
qwen3_vl_8b,attention_distribution,REAL,union_top32,19,20,3915,0.030206603989823416,0.009573974812490837,0.00015301231906449228
qwen3_vl_8b,attention_distribution,REAL,union_top32,20,21,3915,0.03927158019285397,0.013610009895663931,0.00021751667592745925
qwen3_vl_8b,attention_distribution,REAL,union_top32,21,22,3915,0.03961194112735157,0.01488463110065132,0.0002378878122970103
qwen3_vl_8b,attention_distribution,REAL,union_top32,22,23,3915,0.04082801443801796,0.01646524149893304,0.000263149301627753
qwen3_vl_8b,attention_distribution,REAL,union_top32,23,24,3915,0.03775664600323633,0.013889686701138392,0.00022198650141084825
qwen3_vl_8b,attention_distribution,REAL,union_top32,24,25,3915,0.026831347702040147,0.010691675046439189,0.00017087552720582104
qwen3_vl_8b,attention_distribution,REAL,union_top32,25,26,3915,0.0477840848540647,0.021050205019290783,0.0003364266931831121
qwen3_vl_8b,attention_distribution,REAL,union_top32,26,27,3915,0.0756042794377982,0.030712781896299907,0.0004908550601933497
qwen3_vl_8b,attention_distribution,REAL,union_top32,27,28,3915,0.04821636345032912,0.01803326102486361,0.0002882095622509603
qwen3_vl_8b,attention_distribution,REAL,union_top32,28,29,3915,0.03874866968403793,0.012714924842849425,0.0002032113281097038
qwen3_vl_8b,attention_distribution,REAL,union_top32,29,30,3915,0.03598457633150149,0.0125938968567114,0.00020127704551617498
qwen3_vl_8b,attention_distribution,REAL,union_top32,30,31,3915,0.038800835832572836,0.014739811068574719,0.0002355732826069881
qwen3_vl_8b,attention_distribution,REAL,union_top32,31,32,3915,0.03461214606798852,0.013812407937912177,0.00022075142371247666
qwen3_vl_8b,attention_distribution,REAL,union_top32,32,33,3915,0.024132804546057988,0.009185873982144186,0.0001468096488835848
qwen3_vl_8b,attention_distribution,REAL,union_top32,33,34,3915,0.018254373343911206,0.006011607136793659,9.607816683467284e-05
qwen3_vl_8b,attention_distribution,REAL,union_top32,34,35,3915,0.03221850295695042,0.010915785633315045,0.0001744572872685319
qwen3_vl_8b,attention_distribution,REAL,union_top32,35,36,3915,0.11865038852829433,0.05084518701123565,0.0008126133743016272
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,1,2,1759,0.12675736852163885,0.0416522138914216,0.0009931278713058494
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,2,3,1759,0.10754279490727603,0.032176887358873425,0.000767204445153093
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,3,4,1759,0.07993043664336678,0.039506926762198705,0.000941977062238681
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,4,5,1759,0.06731499373836569,0.04344861447926816,0.001035960060165517
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,5,6,1759,0.06869531638873715,0.028273883970518433,0.0006741438108040789
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,6,7,1759,0.07022145749485377,0.02691113940606715,0.0006416514296798705
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,7,8,1759,0.10629705149064082,0.03610886474824259,0.0008609559164411815
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,8,9,1759,0.1168884930644034,0.05437109994260342,0.0012963885878266908
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,9,10,1759,0.07051708163601421,0.028312292711172547,0.0006750596034422517
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,10,11,1759,0.07378997690149706,0.030148483299890276,0.0007188405187962046
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,11,12,1759,0.06261009823545738,0.02944791449954662,0.0007021366191378991
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,12,13,1759,0.06628173876039137,0.029679339792504072,0.0007076545709365789
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,13,14,1759,0.09440910448534642,0.03501426515801964,0.0008348570069377358
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,14,15,1759,0.04932141001270094,0.017699802880844745,0.0004220224068619498
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,15,16,1759,0.049736294449604056,0.02249316698949128,0.0005363122140261835
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,16,17,1759,0.05565435519190998,0.01967992191561704,0.00046923505700011234
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,17,18,1759,0.07376068702572242,0.02709590708030795,0.0006460569080413146
qwen3_vl_8b,attention_evidence,HALL,all_visual_tokens,18,19,1759,0.04173964973392982,0.016242903672264605,0.0003872850646045587
