model,signal,label,support,layer_left,layer_right,n_images,mean,std,se
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,7,21,1321,0.19126588336271738,0.0550594438254591,0.0015148876020717142
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,7,22,1321,0.194027394947457,0.05664129418537402,0.001558410117594469
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,7,23,1321,0.20112880552293314,0.06902655128112194,0.001899174046890531
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,7,24,1321,0.18905423689326223,0.06668724674166132,0.0018348111838087148
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,7,25,1321,0.250280013675946,0.07311396506062605,0.00201163381816495
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,7,26,1321,0.23124989795017026,0.07472349235003417,0.0020559178277101578
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,7,27,1321,0.21518329268689412,0.06897580436766389,0.0018977778128442026
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,7,28,1321,0.19061776805023278,0.06344852846346823,0.0017457021440989977
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,7,29,1321,0.23063712942158066,0.06643396211356832,0.001827842393057581
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,7,30,1321,0.22040635267276823,0.057139864703371325,0.0015721276244197622
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,7,31,1321,0.2010369446244229,0.05590607867900531,0.0015381816376450611
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,7,32,1321,0.15427446355204255,0.04484220103804351,0.0012337737122351514
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,1,1321,0.17993687120894425,0.05286843794418317,0.0014546049799636358
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,2,1321,0.21912931518334497,0.04897196928131922,0.001347398810429025
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,3,1321,0.19376396766266618,0.04893570562406929,0.0013464010639761578
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,4,1321,0.1603880508786616,0.046363717724124225,0.0012756362267094283
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,5,1321,0.094707131639608,0.03341742227945998,0.0009194360710367543
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,6,1321,0.07016927856926572,0.03175935510264596,0.0008738165508410895
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,7,1321,0.05012378224751924,0.021450520252191227,0.0005901826268177302
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,8,1321,0.0,0.0,0.0
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,9,1321,0.043128540694296225,0.019286914901383886,0.0005306538939793771
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,10,1321,0.05395381213260996,0.018576616763351178,0.0005111109823856565
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,11,1321,0.07121631629443548,0.02359284921968029,0.000649125968176141
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,12,1321,0.09123085546931202,0.02886377413691117,0.000794148479371065
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,13,1321,0.12543674148929382,0.04332184759535572,0.0011919432028606666
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,14,1321,0.09131681916841858,0.030831792560602582,0.0008482958972082262
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,15,1321,0.12386257775596017,0.04296856360641796,0.001182223062269548
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,16,1321,0.15182493610151063,0.05471280483731718,0.001505350289867916
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,17,1321,0.14155242245229782,0.04685804246702852,0.0012892369166618528
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,18,1321,0.15901185525898498,0.05755673166495711,0.001583597166208479
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,19,1321,0.14781139146911657,0.04854989703663129,0.001335786052176631
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,20,1321,0.17737309107335564,0.06030416189660689,0.0016591890666402586
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,21,1321,0.14316373572802563,0.04596142004831029,0.0012645675395035652
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,22,1321,0.15057672358299187,0.049336915860276845,0.0013574398317229188
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,23,1321,0.16059896762198703,0.05705991790593899,0.0015699279942774835
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,24,1321,0.1591161323498362,0.053726755205880106,0.0014782204415093553
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,25,1321,0.19889306681432298,0.060871142535106594,0.0016747887872367961
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,26,1321,0.1856079848594597,0.06150598240732123,0.0016922555646849558
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,27,1321,0.17711936160188838,0.05713871044318987,0.0015720958664811242
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,28,1321,0.16677203668982218,0.05218392891527119,0.0014357716215175878
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,29,1321,0.18790258812371932,0.056208644602918335,0.0015465063379162484
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,30,1321,0.17851848305286916,0.04824322177193413,0.0013273482888417065
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,31,1321,0.16113228728764892,0.04647064809026732,0.0012785782739714506
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,8,32,1321,0.13390395431627747,0.038858528675285615,0.0010691408999979582
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,1,1321,0.13471509306991217,0.03641410426373077,0.0010018858029976208
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,2,1321,0.17573057363242656,0.03768847145913268,0.0010369483268930872
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,3,1321,0.1592278412904909,0.04114831283992413,0.0011321412756179366
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,4,1321,0.12188069848378981,0.030776257298947233,0.0008467679181093782
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,5,1321,0.07334052073930719,0.02051454727222907,0.0005644305711356283
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,6,1321,0.06061776679215063,0.01648348451023707,0.0004535212234009715
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,7,1321,0.04157701915977445,0.015627147923993973,0.0004299602575144937
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,8,1321,0.043128540694296225,0.019286914901383886,0.0005306538939793771
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,9,1321,0.0,0.0,0.0
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,10,1321,0.06953502864062922,0.029712146761426105,0.0008174903274087754
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,11,1321,0.07036395908462378,0.03191213339412376,0.0008780200429860355
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,12,1321,0.0956567235228963,0.035772989990783675,0.0009842463937315632
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,13,1321,0.14412602734308547,0.05344882473935675,0.0014705735531879087
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,14,1321,0.08641722823163941,0.033013644790526694,0.0009083266687347673
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,15,1321,0.12891071103654245,0.04888028071929375,0.0013448761212005525
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,16,1321,0.17461992536842777,0.06318068344652183,0.0017383327435519266
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,17,1321,0.15352576873480236,0.05173407167486162,0.0014233943959437339
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,18,1321,0.16481297916643192,0.06416455779893396,0.0017654027419919814
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,19,1321,0.15716026528237176,0.05196954549815047,0.001429873146013268
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,20,1321,0.1941970954793678,0.0656551974284857,0.0018064157151909687
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,21,1321,0.15393512283171965,0.051587316870955455,0.0014193566320737125
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,22,1321,0.16164137388633834,0.0550736047462791,0.0015152772210343054
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,23,1321,0.16642784371825442,0.06498814059889609,0.0017880625308721086
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,24,1321,0.15598772437418165,0.0642232084560051,0.0017670164370654747
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,25,1321,0.213708504944205,0.07009690057946326,0.001928623288824095
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,26,1321,0.19697497165807715,0.07139076415751801,0.0019642222298410215
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,27,1321,0.18049879355763596,0.06579205477306622,0.001810181163589153
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,28,1321,0.15809300557106035,0.06044303356693096,0.0016630099365407942
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,29,1321,0.19529990680419884,0.06322764838179394,0.0017396249214824075
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,30,1321,0.18608542268335773,0.0538996079218579,0.0014829762548308493
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,31,1321,0.16877397018950785,0.051784183584852525,0.0014247731587115164
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,9,32,1321,0.12427839399918203,0.04060891724838205,0.0011173005210176985
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,1,1321,0.23541033339040193,0.0533928063580559,0.0014690322816925082
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,2,1321,0.28497309654522446,0.04829014656869379,0.001328639362414231
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,3,1321,0.26108619673382055,0.054927466525496994,0.0015112564216315104
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,4,1321,0.23051181400616363,0.05326179342312296,0.0014654276344775801
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,5,1321,0.15837781586424138,0.043405037044550114,0.0011942320502672488
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,6,1321,0.13196691915810244,0.044486144336469184,0.0012239772841317479
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,7,1321,0.10272703127178344,0.035759340024789525,0.0009838708330136092
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,8,1321,0.05395381213260996,0.018576616763351178,0.0005111109823856565
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,9,1321,0.06953502864062922,0.029712146761426105,0.0008174903274087754
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,10,1321,0.0,0.0,0.0
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,11,1321,0.03905423139387645,0.012730303621208465,0.00035025742700038154
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,12,1321,0.046105283880035236,0.01598927526891553,0.0004399237113214708
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,13,1321,0.06492525865066512,0.026206236836616784,0.0007210298637704191
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,14,1321,0.06456757654392926,0.02457651444004472,0.0006761902126251592
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,15,1321,0.0755192449402394,0.03173510743004889,0.0008731494082758134
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,16,1321,0.09553263362646554,0.04099740094636963,0.0011279891349374822
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,17,1321,0.09124479957776571,0.038203361078243535,0.0010511148321505522
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,18,1321,0.11721393847830994,0.04939154680045392,0.0013589429296151918
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,19,1321,0.10352456655401249,0.04025861197433201,0.001107662335817699
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,20,1321,0.12760322246584904,0.050914832691390605,0.0014008541214155662
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,21,1321,0.09851899258594997,0.03778996523212422,0.001039740793502081
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,22,1321,0.1131373070445501,0.04245793534610213,0.001168173802649853
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,23,1321,0.12279055600338683,0.04766559600543487,0.0013114556816609874
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,24,1321,0.13159953260245782,0.04653015595582247,0.0012802155539999418
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,25,1321,0.1510198567680208,0.052358657229396526,0.0014405790394355468
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,26,1321,0.1402584951509137,0.05145456181682695,0.001415704052758724
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,27,1321,0.1423272740583723,0.04914254685134192,0.0013520920261258283
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,28,1321,0.14317893394234504,0.04735177297400559,0.0013028212570005452
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,29,1321,0.14136222726260056,0.04841565893485503,0.0013320926687717578
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,30,1321,0.13357372750597954,0.04339420936981096,0.0011939341411515375
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,31,1321,0.12062153113578686,0.041220439281968835,0.0011341257390495223
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,10,32,1321,0.11278609773545983,0.036839875378751864,0.0010136003307634727
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,11,1,1321,0.2160590948321258,0.0545705044934741,0.001501435084561052
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,11,2,1321,0.26176465553690503,0.049005418748989255,0.0013483191281864993
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,11,3,1321,0.24545746941308377,0.05035412329143803,0.0013854269456335894
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,11,4,1321,0.215584209139468,0.0496326816494156,0.0013655774353010372
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,11,5,1321,0.15515258009238825,0.04187924216955198,0.001152251827096697
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,11,6,1321,0.13821351556368255,0.04298382150131223,0.0011826428630194853
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,11,7,1321,0.10239588572480839,0.03522524350046027,0.0009691758752225197
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,11,8,1321,0.07121631629443548,0.02359284921968029,0.000649125968176141
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,11,9,1321,0.07036395908462378,0.03191213339412376,0.0008780200429860355
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,11,10,1321,0.03905423139387645,0.012730303621208465,0.00035025742700038154
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,11,11,1321,0.0,0.0,0.0
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,11,12,1321,0.04559017466571546,0.0179223321708138,0.0004931092092365586
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,11,13,1321,0.06809477519066293,0.03000470870138584,0.0008255397813242201
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,11,14,1321,0.058950600089515186,0.02486931369517975,0.0006842461959530329
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,11,15,1321,0.07331431381556683,0.03322529694767478,0.0009141499972418946
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,11,16,1321,0.1058255359220243,0.04384918901319236,0.0012064523028521609
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,11,17,1321,0.09784938042234688,0.03946110760893113,0.0010857200604911686
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,11,18,1321,0.1160848007610041,0.050095911616346064,0.0013783225937162875
internvl_2_5_8b,attention_distribution,HALL,all_visual_tokens,11,19,1321,0.11194350968913812,0.041697443460704836,0.0011472498766415087
