model,scope,signal,layer,real_mean,hall_mean,hall_minus_real,real_median,hall_median,real_count,hall_count
internvl_2_5_8b,all,kP,19,0.6419662237167358,0.7269627451896667,0.08499652147293091,0.6363362073898315,0.7231621146202087,9993,1766
internvl_2_5_8b,all,kP,20,0.7307887077331543,0.8351101279258728,0.1043214201927185,0.739235520362854,0.8506547808647156,9993,1766
internvl_2_5_8b,all,kP,21,0.6036760807037354,0.7460872530937195,0.14241117238998413,0.5941544771194458,0.7604526281356812,9993,1766
internvl_2_5_8b,all,kP,22,0.7532326579093933,0.8327649831771851,0.07953232526779175,0.7613411545753479,0.8480905890464783,9993,1766
internvl_2_5_8b,all,kP,23,0.6804080009460449,0.7615714073181152,0.08116340637207031,0.6862820982933044,0.769219160079956,9993,1766
internvl_2_5_8b,all,kP,24,0.5577343106269836,0.6469859480857849,0.08925163745880127,0.55044025182724,0.6511029005050659,9993,1766
internvl_2_5_8b,all,kP,25,0.5885138511657715,0.7018589973449707,0.11334514617919922,0.5766941905021667,0.7133592367172241,9993,1766
internvl_2_5_8b,all,kP,26,0.6970319747924805,0.7855603694915771,0.08852839469909668,0.7121611833572388,0.7971954345703125,9993,1766
internvl_2_5_8b,all,kP,27,0.6013111472129822,0.633732259273529,0.032421112060546875,0.6007717251777649,0.6292958855628967,9993,1766
internvl_2_5_8b,all,kP,28,0.7261794209480286,0.7889156341552734,0.06273621320724487,0.7285234928131104,0.7938486337661743,9993,1766
internvl_2_5_8b,all,kP,29,0.5408309102058411,0.5998955368995667,0.059064626693725586,0.5491698384284973,0.6015702486038208,9993,1766
internvl_2_5_8b,all,kP,30,0.8138061165809631,0.8996427059173584,0.08583658933639526,0.8413467407226562,0.9155141115188599,9993,1766
internvl_2_5_8b,all,kP,31,0.733629584312439,0.8101352453231812,0.07650566101074219,0.7496998310089111,0.8229277729988098,9993,1766
internvl_2_5_8b,all,kP,32,0.7755461931228638,0.8177660703659058,0.04221987724304199,0.7771835923194885,0.8263683319091797,9993,1766
internvl_2_5_8b,all,kVP,1,0.6237108707427979,0.6110467314720154,-0.01266413927078247,0.6661031246185303,0.6503963470458984,9993,1766
internvl_2_5_8b,all,kVP,2,0.516218900680542,0.5663049221038818,0.050086021423339844,0.5149533748626709,0.5639556646347046,9993,1766
internvl_2_5_8b,all,kVP,3,0.771355926990509,0.8226551413536072,0.051299214363098145,0.7831622362136841,0.8328889012336731,9993,1766
internvl_2_5_8b,all,kVP,4,0.6571398973464966,0.7315676808357239,0.0744277834892273,0.6677756309509277,0.7437566518783569,9993,1766
internvl_2_5_8b,all,kVP,5,0.5088900327682495,0.5945656895637512,0.08567565679550171,0.5038204193115234,0.6047210693359375,9993,1766
internvl_2_5_8b,all,kVP,6,0.5096933245658875,0.5809972286224365,0.07130390405654907,0.4977447986602783,0.5800180435180664,9993,1766
internvl_2_5_8b,all,kVP,7,0.4724303185939789,0.5720698237419128,0.09963950514793396,0.45406076312065125,0.5804641842842102,9993,1766
internvl_2_5_8b,all,kVP,8,0.4311475157737732,0.4985790550708771,0.06743153929710388,0.4117255210876465,0.48406362533569336,9993,1766
internvl_2_5_8b,all,kVP,9,0.5263943076133728,0.6189374327659607,0.09254312515258789,0.5160238146781921,0.6275964975357056,9993,1766
internvl_2_5_8b,all,kVP,10,0.41416043043136597,0.45531001687049866,0.04114958643913269,0.40448421239852905,0.43904855847358704,9993,1766
internvl_2_5_8b,all,kVP,11,0.4609226584434509,0.5079953074455261,0.047072649002075195,0.44762298464775085,0.49314096570014954,9993,1766
internvl_2_5_8b,all,kVP,12,0.41802549362182617,0.494424432516098,0.07639893889427185,0.4003451466560364,0.47165805101394653,9993,1766
internvl_2_5_8b,all,kVP,13,0.41766273975372314,0.45919084548950195,0.04152810573577881,0.40696677565574646,0.4408891201019287,9993,1766
internvl_2_5_8b,all,kVP,14,0.39455318450927734,0.44554799795150757,0.050994813442230225,0.38224801421165466,0.4287285804748535,9993,1766
internvl_2_5_8b,all,kVP,15,0.39157381653785706,0.4237782061100006,0.032204389572143555,0.3814716041088104,0.40279677510261536,9993,1766
internvl_2_5_8b,all,kVP,16,0.3879580795764923,0.4256839156150818,0.03772583603858948,0.3781420588493347,0.4089241623878479,9993,1766
internvl_2_5_8b,all,kVP,17,0.4092850983142853,0.4467847943305969,0.037499696016311646,0.3979226350784302,0.4266353249549866,9993,1766
internvl_2_5_8b,all,kVP,18,0.4400675296783447,0.5150828957557678,0.0750153660774231,0.4312005043029785,0.49740925431251526,9993,1766
internvl_2_5_8b,all,kVP,19,0.3905324935913086,0.4147716164588928,0.02423912286758423,0.38598406314849854,0.39888566732406616,9993,1766
internvl_2_5_8b,all,kVP,20,0.4743255376815796,0.4922812283039093,0.017955690622329712,0.4716205298900604,0.48220425844192505,9993,1766
internvl_2_5_8b,all,kVP,21,0.34454259276390076,0.38078954815864563,0.03624695539474487,0.33281493186950684,0.367832213640213,9993,1766
internvl_2_5_8b,all,kVP,22,0.4141097068786621,0.43135032057762146,0.01724061369895935,0.40312790870666504,0.41418543457984924,9993,1766
internvl_2_5_8b,all,kVP,23,0.3539709150791168,0.42158398032188416,0.06761306524276733,0.3334265649318695,0.40226781368255615,9993,1766
internvl_2_5_8b,all,kVP,24,0.32674640417099,0.37188616394996643,0.04513975977897644,0.3111931085586548,0.35410186648368835,9993,1766
internvl_2_5_8b,all,kVP,25,0.4432928264141083,0.4503985345363617,0.007105708122253418,0.4272668659687042,0.4353145658969879,9993,1766
internvl_2_5_8b,all,kVP,26,0.3965149521827698,0.4271935522556305,0.030678600072860718,0.38631191849708557,0.4113631248474121,9993,1766
internvl_2_5_8b,all,kVP,27,0.4002496004104614,0.4258252680301666,0.0255756676197052,0.38482365012168884,0.39924484491348267,9993,1766
internvl_2_5_8b,all,kVP,28,0.521077573299408,0.5816084742546082,0.060530900955200195,0.5081188678741455,0.57646244764328,9993,1766
internvl_2_5_8b,all,kVP,29,0.3625664710998535,0.38466253876686096,0.022096067667007446,0.354611337184906,0.37337759137153625,9993,1766
internvl_2_5_8b,all,kVP,30,0.4254896938800812,0.5083974599838257,0.0829077661037445,0.40502363443374634,0.4803783595561981,9993,1766
internvl_2_5_8b,all,kVP,31,0.4535040259361267,0.5209234356880188,0.06741940975189209,0.43285831809043884,0.5038627982139587,9993,1766
internvl_2_5_8b,all,kVP,32,0.6410021185874939,0.6821879148483276,0.04118579626083374,0.6439995765686035,0.6872014999389648,9993,1766
internvl_2_5_8b,test,kP,1,0.6000514030456543,0.57038414478302,-0.029667258262634277,0.6071557998657227,0.5779241919517517,988,175
internvl_2_5_8b,test,kP,2,0.6761663556098938,0.7567342519760132,0.08056789636611938,0.6894292831420898,0.7590075731277466,988,175
internvl_2_5_8b,test,kP,3,0.9167391061782837,0.9417596459388733,0.0250205397605896,0.9298094511032104,0.9423159956932068,988,175
internvl_2_5_8b,test,kP,4,0.8378292322158813,0.8809008598327637,0.043071627616882324,0.8554543256759644,0.8908507227897644,988,175
internvl_2_5_8b,test,kP,5,0.7868759036064148,0.8436605334281921,0.056784629821777344,0.8009498119354248,0.8534855246543884,988,175
internvl_2_5_8b,test,kP,6,0.8536268472671509,0.915032684803009,0.061405837535858154,0.8777427673339844,0.9271082282066345,988,175
internvl_2_5_8b,test,kP,7,0.8075201511383057,0.8507194519042969,0.04319930076599121,0.8262306451797485,0.8617372512817383,988,175
internvl_2_5_8b,test,kP,8,0.8315751552581787,0.8967233896255493,0.0651482343673706,0.8557084202766418,0.9107588529586792,988,175
internvl_2_5_8b,test,kP,9,0.8225553035736084,0.8865360021591187,0.06398069858551025,0.8426128029823303,0.8968377113342285,988,175
internvl_2_5_8b,test,kP,10,0.8232021331787109,0.8900890350341797,0.06688690185546875,0.849479079246521,0.9028279781341553,988,175
internvl_2_5_8b,test,kP,11,0.7478005290031433,0.784577488899231,0.036776959896087646,0.7492669820785522,0.7832014560699463,988,175
internvl_2_5_8b,test,kP,12,0.7382732033729553,0.8357888460159302,0.09751564264297485,0.7418268322944641,0.843930721282959,988,175
internvl_2_5_8b,test,kP,13,0.7554470896720886,0.8433011174201965,0.08785402774810791,0.7599517107009888,0.8557611107826233,988,175
internvl_2_5_8b,test,kP,14,0.613121509552002,0.6754899621009827,0.06236845254898071,0.6078283786773682,0.6705286502838135,988,175
internvl_2_5_8b,test,kP,15,0.6823442578315735,0.756645143032074,0.07430088520050049,0.6724652051925659,0.7649403810501099,988,175
internvl_2_5_8b,test,kP,16,0.7645451426506042,0.8777071833610535,0.11316204071044922,0.782028079032898,0.8948572278022766,988,175
internvl_2_5_8b,test,kP,17,0.7252508401870728,0.848182737827301,0.12293189764022827,0.7188541889190674,0.8638939261436462,988,175
internvl_2_5_8b,test,kP,18,0.777366042137146,0.9004989266395569,0.12313288450241089,0.810983419418335,0.9192047715187073,988,175
internvl_2_5_8b,test,kP,19,0.6440752148628235,0.741584837436676,0.09750962257385254,0.6382776498794556,0.7400248050689697,988,175
internvl_2_5_8b,test,kP,20,0.7309454083442688,0.844158411026001,0.11321300268173218,0.7390892505645752,0.8591943383216858,988,175
internvl_2_5_8b,test,kP,21,0.6060343384742737,0.770473301410675,0.16443896293640137,0.5950142741203308,0.7663491368293762,988,175
internvl_2_5_8b,test,kP,22,0.754949152469635,0.8429420590400696,0.08799290657043457,0.7623038291931152,0.8547276854515076,988,175
internvl_2_5_8b,test,kP,23,0.681775689125061,0.773938000202179,0.09216231107711792,0.6892256736755371,0.7799371480941772,988,175
internvl_2_5_8b,test,kP,24,0.5596895217895508,0.6593620181083679,0.09967249631881714,0.5540125966072083,0.6670503616333008,988,175
internvl_2_5_8b,test,kP,25,0.5890585780143738,0.7161710858345032,0.1271125078201294,0.5726768970489502,0.7358676791191101,988,175
internvl_2_5_8b,test,kP,26,0.6998459696769714,0.7943969964981079,0.09455102682113647,0.7156195640563965,0.8058067560195923,988,175
internvl_2_5_8b,test,kP,27,0.6028050184249878,0.637543261051178,0.034738242626190186,0.6010692119598389,0.6243985891342163,988,175
internvl_2_5_8b,test,kP,28,0.7292206287384033,0.7995004653930664,0.07027983665466309,0.731651782989502,0.808339536190033,988,175
internvl_2_5_8b,test,kP,29,0.5432114005088806,0.6043007373809814,0.06108933687210083,0.5501916408538818,0.6072761416435242,988,175
internvl_2_5_8b,test,kP,30,0.8186423182487488,0.9050243496894836,0.08638203144073486,0.8458139896392822,0.921008825302124,988,175
internvl_2_5_8b,test,kP,31,0.7366911172866821,0.8115145564079285,0.07482343912124634,0.7539010047912598,0.8250777125358582,988,175
internvl_2_5_8b,test,kP,32,0.7779626846313477,0.8222707509994507,0.04430806636810303,0.7812036275863647,0.831542432308197,988,175
internvl_2_5_8b,test,kVP,1,0.6264235973358154,0.6087130308151245,-0.017710566520690918,0.6668956875801086,0.6558724641799927,988,175
internvl_2_5_8b,test,kVP,2,0.5187298655509949,0.5770930647850037,0.05836319923400879,0.5170347094535828,0.5767572522163391,988,175
internvl_2_5_8b,test,kVP,3,0.7745514512062073,0.8241109848022461,0.04955953359603882,0.7870849370956421,0.8322446346282959,988,175
internvl_2_5_8b,test,kVP,4,0.6620472073554993,0.7356204390525818,0.07357323169708252,0.6739466786384583,0.7493367195129395,988,175
internvl_2_5_8b,test,kVP,5,0.5121135115623474,0.6060395836830139,0.0939260721206665,0.502612829208374,0.6262157559394836,988,175
internvl_2_5_8b,test,kVP,6,0.5084759593009949,0.5975177884101868,0.0890418291091919,0.4954080581665039,0.6051377654075623,988,175
internvl_2_5_8b,test,kVP,7,0.47549116611480713,0.573093593120575,0.09760242700576782,0.4601535201072693,0.5739473104476929,988,175
internvl_2_5_8b,test,kVP,8,0.4295825958251953,0.5072117447853088,0.07762914896011353,0.4131249785423279,0.4956924319267273,988,175
internvl_2_5_8b,test,kVP,9,0.5289818048477173,0.621891975402832,0.09291017055511475,0.5208355188369751,0.6358014941215515,988,175
internvl_2_5_8b,test,kVP,10,0.4082919657230377,0.4614695608615875,0.053177595138549805,0.4021771550178528,0.44367706775665283,988,175
internvl_2_5_8b,test,kVP,11,0.4591430127620697,0.511236846446991,0.052093833684921265,0.4474748373031616,0.48510828614234924,988,175
internvl_2_5_8b,test,kVP,12,0.4144190549850464,0.4966416656970978,0.08222261071205139,0.39836329221725464,0.4727828800678253,988,175
internvl_2_5_8b,test,kVP,13,0.4149315655231476,0.46233001351356506,0.04739844799041748,0.4057798981666565,0.4374953806400299,988,175
internvl_2_5_8b,test,kVP,14,0.3950198292732239,0.45282208919525146,0.05780225992202759,0.38680875301361084,0.4221460223197937,988,175
internvl_2_5_8b,test,kVP,15,0.38833707571029663,0.4300813376903534,0.04174426198005676,0.38224267959594727,0.408124715089798,988,175
internvl_2_5_8b,test,kVP,16,0.3855598270893097,0.43218258023262024,0.04662275314331055,0.37760281562805176,0.408279687166214,988,175
internvl_2_5_8b,test,kVP,17,0.40659186244010925,0.4545752704143524,0.047983407974243164,0.4001094102859497,0.42945361137390137,988,175
internvl_2_5_8b,test,kVP,18,0.44164037704467773,0.5216854214668274,0.08004504442214966,0.4354013204574585,0.4977560341358185,988,175
internvl_2_5_8b,test,kVP,19,0.38797226548194885,0.4188563823699951,0.030884116888046265,0.38394856452941895,0.40107235312461853,988,175
internvl_2_5_8b,test,kVP,20,0.4705069363117218,0.49396753311157227,0.023460596799850464,0.4678599238395691,0.482198029756546,988,175
internvl_2_5_8b,test,kVP,21,0.34204787015914917,0.3807651996612549,0.03871732950210571,0.32965806126594543,0.3681884706020355,988,175
internvl_2_5_8b,test,kVP,22,0.41069334745407104,0.432071715593338,0.021378368139266968,0.3949190080165863,0.41605105996131897,988,175
internvl_2_5_8b,test,kVP,23,0.3515978455543518,0.4258657395839691,0.07426789402961731,0.3322163224220276,0.410281240940094,988,175
internvl_2_5_8b,test,kVP,24,0.3271953761577606,0.37646248936653137,0.04926711320877075,0.31488877534866333,0.3570408523082733,988,175
internvl_2_5_8b,test,kVP,25,0.43817561864852905,0.4507697522640228,0.012594133615493774,0.42411482334136963,0.4358768165111542,988,175
internvl_2_5_8b,test,kVP,26,0.3955408036708832,0.42207035422325134,0.026529550552368164,0.38482436537742615,0.4012437164783478,988,175
internvl_2_5_8b,test,kVP,27,0.40307357907295227,0.4296497404575348,0.02657616138458252,0.384901225566864,0.4091368317604065,988,175
internvl_2_5_8b,test,kVP,28,0.5238814353942871,0.5837755799293518,0.0598941445350647,0.5102403163909912,0.5797024965286255,988,175
internvl_2_5_8b,test,kVP,29,0.36311331391334534,0.3894956707954407,0.026382356882095337,0.35647234320640564,0.37810859084129333,988,175
internvl_2_5_8b,test,kVP,30,0.42659589648246765,0.5105466246604919,0.08395072817802429,0.40675586462020874,0.4952951669692993,988,175
internvl_2_5_8b,test,kVP,31,0.4556930661201477,0.5199918150901794,0.06429874897003174,0.43685030937194824,0.4999072551727295,988,175
internvl_2_5_8b,test,kVP,32,0.642994225025177,0.6839037537574768,0.040909528732299805,0.6457997560501099,0.7009038925170898,988,175
