model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
internvl_2_5_8b,all,cos_mean,REAL,23,1278,1278,0,-0.10005272292672163,-0.11174795706028817,-0.10097378313710692,-0.08829944793433242
internvl_2_5_8b,all,cos_mean,REAL,24,1278,1278,0,-0.08004957141053413,-0.09350815374813237,-0.08117831953404675,-0.06738264204869893
internvl_2_5_8b,all,cos_mean,REAL,25,1278,1278,0,-0.05899916855114734,-0.06772734172091077,-0.058275679023665816,-0.049838690227090865
internvl_2_5_8b,all,cos_mean,REAL,26,1278,1278,0,-0.04117022819269923,-0.04790185980789374,-0.04070856955297586,-0.033636896814059014
internvl_2_5_8b,all,cos_mean,REAL,27,1278,1278,0,-0.03501647286139516,-0.04475632419692488,-0.03414470339448883,-0.024421483977064895
internvl_2_5_8b,all,cos_mean,REAL,28,1278,1278,0,-0.033932231118675084,-0.04351803504999907,-0.032785160680441905,-0.023513454199431294
internvl_2_5_8b,all,cos_mean,REAL,29,1278,1278,0,-0.01828339378704987,-0.029597156625463583,-0.01800742984009318,-0.006157467935162586
internvl_2_5_8b,all,cos_mean,REAL,30,1278,1278,0,-0.01457472551442529,-0.037518372799283384,-0.016174009750272944,0.006327895836530928
internvl_2_5_8b,all,cos_mean,REAL,31,1278,1278,0,-0.053130110557576105,-0.08776513170370492,-0.056998116228896833,-0.02174783824048987
internvl_2_5_8b,all,cos_mean,REAL,32,1278,1278,0,0.009904386979648102,-0.016436686079201124,0.007897813999207415,0.03487551394553634
internvl_2_5_8b,all,cos_mean,HALL,1,220,220,0,-0.1716074394708518,-0.2464097389301969,-0.17421461797829352,-0.10299633849081147
internvl_2_5_8b,all,cos_mean,HALL,2,220,220,0,-0.21598679892144493,-0.24532326826056305,-0.2235702142897935,-0.19292898629646515
internvl_2_5_8b,all,cos_mean,HALL,3,220,220,0,-0.08650628812487068,-0.1159080913351147,-0.09516771713310845,-0.0645567406862213
internvl_2_5_8b,all,cos_mean,HALL,4,220,220,0,-0.22445766024537966,-0.24489209975581616,-0.22892553589917952,-0.20667281354690203
internvl_2_5_8b,all,cos_mean,HALL,5,220,220,0,-0.2836344982946307,-0.309153177018743,-0.28699047057307325,-0.25941958846669877
internvl_2_5_8b,all,cos_mean,HALL,6,220,220,0,-0.32197255750364673,-0.34690877576940693,-0.3223046810599044,-0.3005119655499584
internvl_2_5_8b,all,cos_mean,HALL,7,220,220,0,-0.27883611873071046,-0.3043652425840264,-0.27611939510097727,-0.2576837850283482
internvl_2_5_8b,all,cos_mean,HALL,8,220,220,0,-0.3988864743475667,-0.4362800775707001,-0.4114095594850369,-0.3692954948055558
internvl_2_5_8b,all,cos_mean,HALL,9,220,220,0,-0.3563434587244542,-0.3836835041001905,-0.3606728136364836,-0.3369794814934721
internvl_2_5_8b,all,cos_mean,HALL,10,220,220,0,-0.3334595779264472,-0.36197581978922244,-0.3403706976096146,-0.3071002125980158
internvl_2_5_8b,all,cos_mean,HALL,11,220,220,0,-0.3373757999022044,-0.3697086948523065,-0.3426307212212123,-0.3125363467115676
internvl_2_5_8b,all,cos_mean,HALL,12,220,220,0,-0.35293301620468837,-0.3753870043437928,-0.3595787824015133,-0.33402291355014313
internvl_2_5_8b,all,cos_mean,HALL,13,220,220,0,-0.33640623702818984,-0.3722331223398214,-0.3434522560419282,-0.2983166528914012
internvl_2_5_8b,all,cos_mean,HALL,14,220,220,0,-0.37900328612205075,-0.39949653162329923,-0.37886644431273453,-0.3607627840247005
internvl_2_5_8b,all,cos_mean,HALL,15,220,220,0,-0.37839032510534953,-0.3966801245842362,-0.3795804960827809,-0.3595334058336448
internvl_2_5_8b,all,cos_mean,HALL,16,220,220,0,-0.336894467463776,-0.35991641943110153,-0.3401912585250102,-0.31407464673247887
internvl_2_5_8b,all,cos_mean,HALL,17,220,220,0,-0.2808951674130216,-0.308799272226679,-0.2793446163614135,-0.25455992766183044
internvl_2_5_8b,all,cos_mean,HALL,18,220,220,0,-0.31089696405766437,-0.3291556736221537,-0.31118194275768474,-0.2949134302671155
internvl_2_5_8b,all,cos_mean,HALL,19,220,220,0,-0.2360665621558951,-0.25270737408209243,-0.2363707642434747,-0.22027308389078826
internvl_2_5_8b,all,cos_mean,HALL,20,220,220,0,-0.19540410926104715,-0.21176859685328964,-0.19442727253044723,-0.17647954551622558
internvl_2_5_8b,all,cos_mean,HALL,21,220,220,0,-0.17292525078878188,-0.18786492575873126,-0.17287319490424125,-0.15992294875672997
internvl_2_5_8b,all,cos_mean,HALL,22,220,220,0,-0.1623099116365485,-0.18320637033824028,-0.1617541661744326,-0.14587106196131572
internvl_2_5_8b,all,cos_mean,HALL,23,220,220,0,-0.09097972563106986,-0.10175918790741889,-0.09221082327258046,-0.07908486110932245
internvl_2_5_8b,all,cos_mean,HALL,24,220,220,0,-0.07108240873352084,-0.08455467744187217,-0.07112412211290575,-0.0609899982753177
internvl_2_5_8b,all,cos_mean,HALL,25,220,220,0,-0.05595186500671823,-0.06398766946654177,-0.05519810718544704,-0.04700386371467857
internvl_2_5_8b,all,cos_mean,HALL,26,220,220,0,-0.04023112249071127,-0.04760167808206006,-0.04016520259585832,-0.03270217822101529
internvl_2_5_8b,all,cos_mean,HALL,27,220,220,0,-0.039327645328109916,-0.04824822688680852,-0.039126393383649205,-0.029644130589716156
internvl_2_5_8b,all,cos_mean,HALL,28,220,220,0,-0.03230015008814698,-0.04079393781140439,-0.030086839236332708,-0.022059150220351764
internvl_2_5_8b,all,cos_mean,HALL,29,220,220,0,-0.022627141761872988,-0.03498340747468376,-0.020515967284552517,-0.010412458899832444
internvl_2_5_8b,all,cos_mean,HALL,30,220,220,0,-0.01726760839408322,-0.03517887176112566,-0.01581280490165682,-0.0008327852573870587
internvl_2_5_8b,all,cos_mean,HALL,31,220,220,0,-0.06593141169355472,-0.09346036854930162,-0.06904895348827722,-0.03921091608634697
