model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
qwen2_5_vl_7b,all,closure,27,703,703,1.502702629806557e-06,7.506363999709721e-07,0.6173541963015647
qwen2_5_vl_7b,all,closure,28,703,703,2.988884839350249e-06,3.4924725393163224e-07,0.5576102418207681
qwen2_5_vl_7b,train,amp_mean,1,572,572,-0.03353764371413543,-0.040688352858610444,0.4160839160839161
qwen2_5_vl_7b,train,amp_mean,2,572,572,-0.04118543822737793,-0.04241556440276978,0.3741258741258741
qwen2_5_vl_7b,train,amp_mean,3,572,572,0.011335950771799351,0.009858416802834613,0.5541958041958042
qwen2_5_vl_7b,train,amp_mean,4,572,572,0.0021021735050105604,0.0025358066001227864,0.513986013986014
qwen2_5_vl_7b,train,amp_mean,5,572,572,-0.020432085796856275,-0.022970236469725014,0.4160839160839161
qwen2_5_vl_7b,train,amp_mean,6,572,572,-0.015347379552264003,-0.013706523817457794,0.4527972027972028
qwen2_5_vl_7b,train,amp_mean,7,572,572,0.005613976362582714,0.005118897609577233,0.5314685314685315
qwen2_5_vl_7b,train,amp_mean,8,572,572,0.01896307531196678,0.015372195966873559,0.5681818181818182
qwen2_5_vl_7b,train,amp_mean,9,572,572,0.01041091648851092,0.010297438518329649,0.5384615384615384
qwen2_5_vl_7b,train,amp_mean,10,572,572,0.0067321435625304965,-0.0006748073418352263,0.4982517482517482
qwen2_5_vl_7b,train,amp_mean,11,572,572,-0.01290138845216275,-0.011933728330011939,0.40559440559440557
qwen2_5_vl_7b,train,amp_mean,12,572,572,0.006937591965628395,0.0034334504618437345,0.5174825174825175
qwen2_5_vl_7b,train,amp_mean,13,572,572,0.0028328290414137234,0.003867759217717759,0.5174825174825175
qwen2_5_vl_7b,train,amp_mean,14,572,572,0.005283103782655111,0.005890320956242756,0.5454545454545454
qwen2_5_vl_7b,train,amp_mean,15,572,572,0.006407683199837487,0.006917119300578034,0.5594405594405595
qwen2_5_vl_7b,train,amp_mean,16,572,572,-0.011927700205869071,-0.012074650109827445,0.39335664335664333
qwen2_5_vl_7b,train,amp_mean,17,572,572,-0.01198658759256564,-0.014267240558981098,0.40559440559440557
qwen2_5_vl_7b,train,amp_mean,18,572,572,-0.00528304043541268,-0.0033311889963277275,0.46853146853146854
qwen2_5_vl_7b,train,amp_mean,19,572,572,0.004778973889863843,0.004323751382485808,0.5262237762237763
qwen2_5_vl_7b,train,amp_mean,20,572,572,-0.0022560320281862856,-0.0033907202872126008,0.4597902097902098
qwen2_5_vl_7b,train,amp_mean,21,572,572,-0.004481866463267703,-0.004911969472065458,0.4458041958041958
qwen2_5_vl_7b,train,amp_mean,22,572,572,0.015755859080236315,0.018372645833307,0.6713286713286714
qwen2_5_vl_7b,train,amp_mean,23,572,572,-0.001763870918303722,-0.0022709970374165667,0.46853146853146854
qwen2_5_vl_7b,train,amp_mean,24,572,572,0.031935257072587854,0.026815527053977634,0.6643356643356644
qwen2_5_vl_7b,train,amp_mean,25,572,572,0.011434467859797279,0.010322112506274794,0.5874125874125874
qwen2_5_vl_7b,train,amp_mean,26,572,572,0.018192292286961717,0.016211168063788195,0.6363636363636364
qwen2_5_vl_7b,train,amp_mean,27,572,572,0.02079853504027561,0.01872690958222431,0.6520979020979021
qwen2_5_vl_7b,train,amp_mean,28,572,572,0.012617023421739796,-0.012334720295020751,0.4737762237762238
qwen2_5_vl_7b,train,amp_median,1,572,572,-0.03623292039519948,-0.037962026323068276,0.4160839160839161
qwen2_5_vl_7b,train,amp_median,2,572,572,-0.04075590999137411,-0.04435387250377884,0.36363636363636365
qwen2_5_vl_7b,train,amp_median,3,572,572,0.010598533968967637,0.011216286725436675,0.5506993006993007
qwen2_5_vl_7b,train,amp_median,4,572,572,0.0033990094975775396,0.00572169410892559,0.5314685314685315
qwen2_5_vl_7b,train,amp_median,5,572,572,-0.01849237575837673,-0.019960421740845224,0.4318181818181818
qwen2_5_vl_7b,train,amp_median,6,572,572,-0.016255378669968103,-0.015100742354273833,0.4423076923076923
qwen2_5_vl_7b,train,amp_median,7,572,572,0.006168914340353231,0.006309595850178873,0.5297202797202797
qwen2_5_vl_7b,train,amp_median,8,572,572,0.020278712567450573,0.01627037754847177,0.5734265734265734
qwen2_5_vl_7b,train,amp_median,9,572,572,0.010390137032046562,0.008516050901127448,0.5367132867132867
qwen2_5_vl_7b,train,amp_median,10,572,572,-0.003594603294418356,-0.0052767969008716276,0.4755244755244755
qwen2_5_vl_7b,train,amp_median,11,572,572,-0.013846985728328794,-0.014109846148060046,0.4090909090909091
qwen2_5_vl_7b,train,amp_median,12,572,572,0.008512432863897064,0.007869671207428097,0.5384615384615384
qwen2_5_vl_7b,train,amp_median,13,572,572,0.003956380292443226,0.006267535596027052,0.5209790209790209
qwen2_5_vl_7b,train,amp_median,14,572,572,0.007842443049717823,0.00892452562507745,0.5646853146853147
qwen2_5_vl_7b,train,amp_median,15,572,572,0.007951396160267282,0.010284787566112452,0.5769230769230769
