model,family,scale,group,label,layer,n,mean,median,q25,q75
minigpt4_7b,attention,raw,prompt,0,30,1676,0.7901426885890506,0.7906811833381653,0.764320433139801,0.81544329226017
minigpt4_7b,attention,raw,prompt,0,31,1676,0.7364250833706526,0.737469345331192,0.7099739462137222,0.7642493396997452
minigpt4_7b,attention,raw,prompt,0,32,1676,0.3029739066140464,0.3013334274291992,0.26095978915691376,0.34668731689453125
minigpt4_7b,attention,raw,prompt,1,1,9281,0.47949222052386964,0.5185313820838928,0.37041568756103516,0.6063985824584961
minigpt4_7b,attention,raw,prompt,1,2,9281,0.42456423642563157,0.45040249824523926,0.352383017539978,0.5153447389602661
minigpt4_7b,attention,raw,prompt,1,3,9281,0.46671973913827725,0.4890782833099365,0.4059472680091858,0.5381173491477966
minigpt4_7b,attention,raw,prompt,1,4,9281,0.7233304359791878,0.726973831653595,0.7079326510429382,0.7408692240715027
minigpt4_7b,attention,raw,prompt,1,5,9281,0.7656302559659626,0.7664942145347595,0.7461798787117004,0.7887057662010193
minigpt4_7b,attention,raw,prompt,1,6,9281,0.7842126208933606,0.7891300320625305,0.7734477519989014,0.7983293533325195
minigpt4_7b,attention,raw,prompt,1,7,9281,0.7287067971523948,0.7314108610153198,0.7094479203224182,0.7516144514083862
minigpt4_7b,attention,raw,prompt,1,8,9281,0.7435420624668544,0.7470481991767883,0.7256878614425659,0.76368647813797
minigpt4_7b,attention,raw,prompt,1,9,9281,0.6813934367608053,0.6817654967308044,0.6617085337638855,0.7049346566200256
minigpt4_7b,attention,raw,prompt,1,10,9281,0.629765024711546,0.631067156791687,0.6053773760795593,0.6528241634368896
minigpt4_7b,attention,raw,prompt,1,11,9281,0.6120516766140063,0.6097242832183838,0.5923835039138794,0.6306496858596802
minigpt4_7b,attention,raw,prompt,1,12,9281,0.5883860637845953,0.5896311402320862,0.5635262727737427,0.6143433451652527
minigpt4_7b,attention,raw,prompt,1,13,9281,0.5556478386468099,0.5574851036071777,0.5198469161987305,0.5855796337127686
minigpt4_7b,attention,raw,prompt,1,14,9281,0.5857340422680815,0.5799151062965393,0.5402920842170715,0.6218941807746887
minigpt4_7b,attention,raw,prompt,1,15,9281,0.6184215204923295,0.6202564835548401,0.5884711146354675,0.6513700485229492
minigpt4_7b,attention,raw,prompt,1,16,9281,0.5112039562302305,0.5026485919952393,0.47183459997177124,0.5418572425842285
minigpt4_7b,attention,raw,prompt,1,17,9281,0.5962791725448873,0.5929794311523438,0.5662059783935547,0.6234087347984314
minigpt4_7b,attention,raw,prompt,1,18,9281,0.6238284491379062,0.6223352551460266,0.5986753702163696,0.6492952108383179
minigpt4_7b,attention,raw,prompt,1,19,9281,0.6636495219005515,0.6638057231903076,0.6270300149917603,0.698268473148346
minigpt4_7b,attention,raw,prompt,1,20,9281,0.5913564541443658,0.5825427174568176,0.5496994853019714,0.6226363182067871
minigpt4_7b,attention,raw,prompt,1,21,9281,0.6680780427682735,0.6665146350860596,0.6426395177841187,0.6910797357559204
minigpt4_7b,attention,raw,prompt,1,22,9281,0.6893364224386631,0.6851426362991333,0.6423270106315613,0.7333003878593445
minigpt4_7b,attention,raw,prompt,1,23,9281,0.840721420803251,0.8411594033241272,0.8212658762931824,0.8606297373771667
minigpt4_7b,attention,raw,prompt,1,24,9281,0.6649098709513049,0.6590004563331604,0.6224905848503113,0.7013694643974304
minigpt4_7b,attention,raw,prompt,1,25,9281,0.7786075652204394,0.7778667211532593,0.740234911441803,0.8156731724739075
minigpt4_7b,attention,raw,prompt,1,26,9281,0.8255681637584258,0.8287557363510132,0.8097469806671143,0.8441833853721619
minigpt4_7b,attention,raw,prompt,1,27,9281,0.847981306598716,0.8491320013999939,0.8327369689941406,0.8648936152458191
minigpt4_7b,attention,raw,prompt,1,28,9281,0.877059080775166,0.8796889185905457,0.8632374405860901,0.8932952880859375
minigpt4_7b,attention,raw,prompt,1,29,9281,0.7870186152944738,0.7843005061149597,0.7612760066986084,0.8111162185668945
minigpt4_7b,attention,raw,prompt,1,30,9281,0.8022120058915441,0.8043553829193115,0.7834944725036621,0.8230953812599182
minigpt4_7b,attention,raw,prompt,1,31,9281,0.7703101622520137,0.7761975526809692,0.7511321306228638,0.7950565814971924
minigpt4_7b,attention,raw,prompt,1,32,9281,0.35122016325549643,0.3583846688270569,0.3184727430343628,0.3909258246421814
minigpt4_7b,attention,raw,generation,0,1,1676,0.5891307994438811,0.6308934986591339,0.5012400448322296,0.7032972276210785
minigpt4_7b,attention,raw,generation,0,2,1676,0.5124313419769231,0.5322542488574982,0.44021498411893845,0.601996585726738
minigpt4_7b,attention,raw,generation,0,3,1676,0.470141244754373,0.4902324676513672,0.40664680302143097,0.5467050224542618
minigpt4_7b,attention,raw,generation,0,4,1676,0.1102636345642172,0.10871682688593864,0.09785353019833565,0.12126220017671585
minigpt4_7b,attention,raw,generation,0,5,1676,0.14214827396811336,0.14369317144155502,0.12160084024071693,0.16124249249696732
minigpt4_7b,attention,raw,generation,0,6,1676,0.10591381887387405,0.10582228377461433,0.08963171392679214,0.12175419181585312
minigpt4_7b,attention,raw,generation,0,7,1676,0.16074620211732557,0.1603958010673523,0.130744781345129,0.19040445238351822
minigpt4_7b,attention,raw,generation,0,8,1676,0.16300064773656658,0.16213353723287582,0.13233564794063568,0.18996764346957207
minigpt4_7b,attention,raw,generation,0,9,1676,0.226021451293213,0.22843636572360992,0.19995668530464172,0.2547713369131088
minigpt4_7b,attention,raw,generation,0,10,1676,0.20434327167292127,0.20735032856464386,0.17689529061317444,0.23601336777210236
minigpt4_7b,attention,raw,generation,0,11,1676,0.2415041895338772,0.24566877633333206,0.20332447066903114,0.28365734964609146
minigpt4_7b,attention,raw,generation,0,12,1676,0.31624725530355247,0.32036708295345306,0.2794353663921356,0.3585079237818718
minigpt4_7b,attention,raw,generation,0,13,1676,0.2619229936438806,0.27127376198768616,0.21981347724795341,0.3121110126376152
minigpt4_7b,attention,raw,generation,0,14,1676,0.1888127744704627,0.1885228008031845,0.1423557922244072,0.23048977553844452
minigpt4_7b,attention,raw,generation,0,15,1676,0.24935633331750628,0.25494086742401123,0.20629353448748589,0.29630526155233383
minigpt4_7b,attention,raw,generation,0,16,1676,0.24439404303372475,0.2481892928481102,0.20912885665893555,0.28246502578258514
minigpt4_7b,attention,raw,generation,0,17,1676,0.24440585561363395,0.2453453615307808,0.211204893887043,0.2791723161935806
minigpt4_7b,attention,raw,generation,0,18,1676,0.2016055154300746,0.20611031353473663,0.1685345396399498,0.23614328727126122
minigpt4_7b,attention,raw,generation,0,19,1676,0.12692702439811462,0.12567849457263947,0.10134410485625267,0.14860280975699425
minigpt4_7b,attention,raw,generation,0,20,1676,0.16503868104894434,0.16260817646980286,0.13725553080439568,0.18861643970012665
minigpt4_7b,attention,raw,generation,0,21,1676,0.18302113174734225,0.18313750624656677,0.16127177700400352,0.2061227150261402
minigpt4_7b,attention,raw,generation,0,22,1676,0.11001374249108722,0.10836522281169891,0.0861298218369484,0.13098281621932983
minigpt4_7b,attention,raw,generation,0,23,1676,0.07245940095822823,0.06905415654182434,0.0560796856880188,0.08386551029980183
minigpt4_7b,attention,raw,generation,0,24,1676,0.11036913002883407,0.10594022646546364,0.08253891952335835,0.13664187490940094
minigpt4_7b,attention,raw,generation,0,25,1676,0.07592910871260881,0.07379291951656342,0.05259807128459215,0.09579511545598507
minigpt4_7b,attention,raw,generation,0,26,1676,0.1174621895346835,0.11436078324913979,0.0935507956892252,0.1409016065299511
minigpt4_7b,attention,raw,generation,0,27,1676,0.09167853136144596,0.08974097296595573,0.07368049956858158,0.10752671770751476
minigpt4_7b,attention,raw,generation,0,28,1676,0.05857921660008678,0.05476350709795952,0.04028337262570858,0.07182951457798481
minigpt4_7b,attention,raw,generation,0,29,1676,0.09048776916474957,0.0897127129137516,0.07258825749158859,0.10689014010131359
minigpt4_7b,attention,raw,generation,0,30,1676,0.13072782137757946,0.1298568695783615,0.10411729663610458,0.15726834908127785
minigpt4_7b,attention,raw,generation,0,31,1676,0.16450419609472688,0.1641993299126625,0.13462423533201218,0.19352220371365547
minigpt4_7b,attention,raw,generation,0,32,1676,0.320398078111127,0.3145072013139725,0.253822922706604,0.36961139738559723
minigpt4_7b,attention,raw,generation,1,1,9281,0.3467532503704112,0.29375267028808594,0.165967658162117,0.487768292427063
minigpt4_7b,attention,raw,generation,1,2,9281,0.3396546244219888,0.3025659918785095,0.2124447524547577,0.43533557653427124
minigpt4_7b,attention,raw,generation,1,3,9281,0.32766698272821526,0.29498910903930664,0.22945934534072876,0.40777134895324707
minigpt4_7b,attention,raw,generation,1,4,9281,0.09357773400614351,0.0919422134757042,0.076382115483284,0.10880208760499954
minigpt4_7b,attention,raw,generation,1,5,9281,0.11770975211563584,0.11555121839046478,0.09057548642158508,0.140361025929451
minigpt4_7b,attention,raw,generation,1,6,9281,0.07365854841551317,0.07288550585508347,0.04446853697299957,0.0938744843006134
minigpt4_7b,attention,raw,generation,1,7,9281,0.10821619023401449,0.10057471692562103,0.06604160368442535,0.14043836295604706
minigpt4_7b,attention,raw,generation,1,8,9281,0.12156982294706971,0.11494968831539154,0.08867395669221878,0.14501747488975525
minigpt4_7b,attention,raw,generation,1,9,9281,0.16432165219061667,0.1554061621427536,0.12286601960659027,0.1974969059228897
minigpt4_7b,attention,raw,generation,1,10,9281,0.13484917537169447,0.1316142976284027,0.07173719257116318,0.1847289502620697
minigpt4_7b,attention,raw,generation,1,11,9281,0.15981286125776006,0.1490425020456314,0.09351127594709396,0.21229243278503418
minigpt4_7b,attention,raw,generation,1,12,9281,0.22788621835404976,0.22369813919067383,0.15479789674282074,0.28587982058525085
minigpt4_7b,attention,raw,generation,1,13,9281,0.15470137770798761,0.13455480337142944,0.07108057290315628,0.22042721509933472
minigpt4_7b,attention,raw,generation,1,14,9281,0.13114847691223713,0.11018861830234528,0.08687595278024673,0.1590789556503296
minigpt4_7b,attention,raw,generation,1,15,9281,0.1587922173675542,0.13968195021152496,0.08602434396743774,0.21962743997573853
minigpt4_7b,attention,raw,generation,1,16,9281,0.1659705751619582,0.14341293275356293,0.10437163710594177,0.218353271484375
minigpt4_7b,attention,raw,generation,1,17,9281,0.17258310465624,0.1691460907459259,0.11078684031963348,0.22240425646305084
minigpt4_7b,attention,raw,generation,1,18,9281,0.1273543400062388,0.11213213205337524,0.0715937614440918,0.1762404441833496
minigpt4_7b,attention,raw,generation,1,19,9281,0.09042147494705635,0.07478593289852142,0.05799233540892601,0.11087603867053986
minigpt4_7b,attention,raw,generation,1,20,9281,0.1179946613856372,0.10542285442352295,0.08679603040218353,0.14276185631752014
minigpt4_7b,attention,raw,generation,1,21,9281,0.14547839761583112,0.13887298107147217,0.11525791138410568,0.1724909394979477
minigpt4_7b,attention,raw,generation,1,22,9281,0.08483462416433547,0.07389384508132935,0.06008295342326164,0.09909795969724655
minigpt4_7b,attention,raw,generation,1,23,9281,0.05257688765722627,0.046520739793777466,0.035079628229141235,0.06434718519449234
minigpt4_7b,attention,raw,generation,1,24,9281,0.07465217887147878,0.06195368617773056,0.04576033353805542,0.09281347692012787
minigpt4_7b,attention,raw,generation,1,25,9281,0.04849275426296707,0.03798689693212509,0.027186501771211624,0.06307878345251083
minigpt4_7b,attention,raw,generation,1,26,9281,0.08540588859924275,0.0798032134771347,0.060817651450634,0.10412512719631195
minigpt4_7b,attention,raw,generation,1,27,9281,0.068348085836488,0.06211503595113754,0.05062808841466904,0.08248823136091232
minigpt4_7b,attention,raw,generation,1,28,9281,0.04035216681125375,0.03521725907921791,0.02507503144443035,0.050194162875413895
minigpt4_7b,attention,raw,generation,1,29,9281,0.06772440781540083,0.06284385919570923,0.050359949469566345,0.08062146604061127
minigpt4_7b,attention,raw,generation,1,30,9281,0.09422853745037646,0.08687509596347809,0.07232989370822906,0.11101466417312622
minigpt4_7b,attention,raw,generation,1,31,9281,0.11474011946931544,0.10511831939220428,0.0845995545387268,0.13705676794052124
minigpt4_7b,attention,raw,generation,1,32,9281,0.20204489836612788,0.17060349881649017,0.1326856017112732,0.2504143714904785
minigpt4_7b,attention,raw,visual,0,1,1676,0.11717245324241411,0.10867514088749886,0.08825970254838467,0.13920137658715248
minigpt4_7b,attention,raw,visual,0,2,1676,0.19074967764495807,0.1858406662940979,0.16708510741591454,0.21123956516385078
minigpt4_7b,attention,raw,visual,0,3,1676,0.16557197159418485,0.1599886789917946,0.14416217431426048,0.18552438542246819
minigpt4_7b,attention,raw,visual,0,4,1676,0.16650356776870093,0.16753428429365158,0.15426728501915932,0.17980455979704857
minigpt4_7b,attention,raw,visual,0,5,1676,0.10060583112588005,0.09930719435214996,0.0891505815088749,0.1112430989742279
minigpt4_7b,attention,raw,visual,0,6,1676,0.1175253053411379,0.11641119047999382,0.1032596230506897,0.12912539020180702
minigpt4_7b,attention,raw,visual,0,7,1676,0.11819028479840633,0.11385354772210121,0.09794591180980206,0.13249842450022697
minigpt4_7b,attention,raw,visual,0,8,1676,0.09991143676752406,0.09638163447380066,0.08261262997984886,0.1136451568454504
minigpt4_7b,attention,raw,visual,0,9,1676,0.10493788464763924,0.09649842977523804,0.07917910628020763,0.12146930396556854
minigpt4_7b,attention,raw,visual,0,10,1676,0.15052020835839122,0.1372373327612877,0.10617117770016193,0.1767931580543518
minigpt4_7b,attention,raw,visual,0,11,1676,0.13682658250525878,0.1256571263074875,0.09934214502573013,0.15987927839159966
minigpt4_7b,attention,raw,visual,0,12,1676,0.10842710117162661,0.10007849335670471,0.07909133099019527,0.13008372485637665
minigpt4_7b,attention,raw,visual,0,13,1676,0.1887185829347066,0.17931640148162842,0.12987249344587326,0.2394048050045967
minigpt4_7b,attention,raw,visual,0,14,1676,0.17377126778571517,0.16285555064678192,0.12138422392308712,0.21911654248833656
minigpt4_7b,attention,raw,visual,0,15,1676,0.1456770343963848,0.13897740095853806,0.1068361047655344,0.17917531728744507
minigpt4_7b,attention,raw,visual,0,16,1676,0.19854397070094018,0.18507690727710724,0.12309678457677364,0.2642979100346565
minigpt4_7b,attention,raw,visual,0,17,1676,0.15694299587637614,0.15078531950712204,0.11907061003148556,0.18684139847755432
minigpt4_7b,attention,raw,visual,0,18,1676,0.1608176576151448,0.1526360884308815,0.11223764531314373,0.20104922726750374
minigpt4_7b,attention,raw,visual,0,19,1676,0.15368288069705618,0.14283815771341324,0.09901940450072289,0.20192385092377663
minigpt4_7b,attention,raw,visual,0,20,1676,0.19402305432650882,0.18367043137550354,0.13027796149253845,0.25129882246255875
minigpt4_7b,attention,raw,visual,0,21,1676,0.12757813871831483,0.12010666728019714,0.09308565221726894,0.1556522361934185
minigpt4_7b,attention,raw,visual,0,22,1676,0.141076063348296,0.12875298410654068,0.09450582601130009,0.1764322854578495
minigpt4_7b,attention,raw,visual,0,23,1676,0.08204203050334656,0.07885073870420456,0.06538258492946625,0.0945883709937334
minigpt4_7b,attention,raw,visual,0,24,1676,0.1750186026398635,0.16556661576032639,0.12268304824829102,0.21931253373622894
minigpt4_7b,attention,raw,visual,0,25,1676,0.10827395140120052,0.09818803891539574,0.0725631769746542,0.13673585280776024
minigpt4_7b,attention,raw,visual,0,26,1676,0.062347622876119994,0.0602874755859375,0.047338636592030525,0.07422843761742115
minigpt4_7b,attention,raw,visual,0,27,1676,0.060900479135034616,0.059497494250535965,0.047574181109666824,0.07175612822175026
minigpt4_7b,attention,raw,visual,0,28,1676,0.06542568774960562,0.06329905241727829,0.055178696289658546,0.07430571503937244
minigpt4_7b,attention,raw,visual,0,29,1676,0.10469449167017578,0.10105212777853012,0.08147178404033184,0.12372286804020405
minigpt4_7b,attention,raw,visual,0,30,1676,0.07912999726298459,0.07656411826610565,0.06602836586534977,0.08894010446965694
minigpt4_7b,attention,raw,visual,0,31,1676,0.09906962673515438,0.0970853641629219,0.08456801623106003,0.11191887594759464
minigpt4_7b,attention,raw,visual,0,32,1676,0.37662822009022023,0.371731162071228,0.3343484401702881,0.4150441586971283
minigpt4_7b,attention,raw,visual,1,1,9281,0.1737544875150064,0.18267269432544708,0.1421547383069992,0.20775161683559418
minigpt4_7b,attention,raw,visual,1,2,9281,0.23578123565269124,0.24444621801376343,0.211495041847229,0.26382794976234436
minigpt4_7b,attention,raw,visual,1,3,9281,0.20561329937661316,0.21444877982139587,0.1849459558725357,0.23034535348415375
minigpt4_7b,attention,raw,visual,1,4,9281,0.18309162715673705,0.18476717174053192,0.17338377237319946,0.19431790709495544
minigpt4_7b,attention,raw,visual,1,5,9281,0.11665988055465935,0.11427192389965057,0.10520818084478378,0.12684954702854156
minigpt4_7b,attention,raw,visual,1,6,9281,0.14212907494670254,0.14185331761837006,0.12262041866779327,0.1614242047071457
minigpt4_7b,attention,raw,visual,1,7,9281,0.163077153035079,0.167867049574852,0.13142146170139313,0.19131402671337128
minigpt4_7b,attention,raw,visual,1,8,9281,0.1348875601451923,0.13615477085113525,0.11079419404268265,0.1572105884552002
minigpt4_7b,attention,raw,visual,1,9,9281,0.15428472342977698,0.15856872498989105,0.11711440980434418,0.18549562990665436
minigpt4_7b,attention,raw,visual,1,10,9281,0.23538591866846575,0.25677284598350525,0.17304439842700958,0.29194745421409607
minigpt4_7b,attention,raw,visual,1,11,9281,0.2281352778124618,0.24147066473960876,0.1663421243429184,0.2949976921081543
minigpt4_7b,attention,raw,visual,1,12,9281,0.1837280795107389,0.18178044259548187,0.13087645173072815,0.2414948046207428
minigpt4_7b,attention,raw,visual,1,13,9281,0.28965032890650966,0.3008616268634796,0.241619274020195,0.3551904857158661
minigpt4_7b,attention,raw,visual,1,14,9281,0.2831176039653918,0.28650155663490295,0.22602611780166626,0.345025897026062
minigpt4_7b,attention,raw,visual,1,15,9281,0.22278604410125538,0.22160232067108154,0.17692211270332336,0.2711333632469177
minigpt4_7b,attention,raw,visual,1,16,9281,0.3228256980487257,0.3369366526603699,0.2638337314128876,0.39214497804641724
minigpt4_7b,attention,raw,visual,1,17,9281,0.23113799088330197,0.22901324927806854,0.1786176711320877,0.286188542842865
minigpt4_7b,attention,raw,visual,1,18,9281,0.24881724521835655,0.2587839961051941,0.2014457732439041,0.3024904727935791
minigpt4_7b,attention,raw,visual,1,19,9281,0.24592924811300815,0.2536146342754364,0.1966894268989563,0.2985265552997589
minigpt4_7b,attention,raw,visual,1,20,9281,0.29064867699890284,0.30493026971817017,0.24063141644001007,0.3503826856613159
minigpt4_7b,attention,raw,visual,1,21,9281,0.18644389289069724,0.18911921977996826,0.14403963088989258,0.2273106575012207
minigpt4_7b,attention,raw,visual,1,22,9281,0.22582851831913925,0.22710511088371277,0.16564203798770905,0.28431132435798645
minigpt4_7b,attention,raw,visual,1,23,9281,0.106701715322216,0.10553154349327087,0.08677437901496887,0.12532304227352142
minigpt4_7b,attention,raw,visual,1,24,9281,0.2604380546651669,0.2643274664878845,0.21072176098823547,0.3154428005218506
minigpt4_7b,attention,raw,visual,1,25,9281,0.17289949102370777,0.1717950999736786,0.12879793345928192,0.21805672347545624
minigpt4_7b,attention,raw,visual,1,26,9281,0.089025425032189,0.08858896791934967,0.07174817472696304,0.10702402889728546
minigpt4_7b,attention,raw,visual,1,27,9281,0.08367025411438228,0.08289218693971634,0.0678059458732605,0.0986180305480957
minigpt4_7b,attention,raw,visual,1,28,9281,0.0825885569588652,0.08144491910934448,0.06835685670375824,0.09539979696273804
minigpt4_7b,attention,raw,visual,1,29,9281,0.1452568221221953,0.1457657814025879,0.11670506000518799,0.17419825494289398
minigpt4_7b,attention,raw,visual,1,30,9281,0.10355916536133064,0.10195516794919968,0.08674515783786774,0.11903150379657745
minigpt4_7b,attention,raw,visual,1,31,9281,0.11494936637019253,0.11412573605775833,0.10058917105197906,0.12819965183734894
minigpt4_7b,attention,raw,visual,1,32,9281,0.44673476927644695,0.44878435134887695,0.4010670781135559,0.4932991862297058
minigpt4_7b,attention,raw,visual_prompt_sum,0,1,1676,0.4108692037879638,0.3691076636314392,0.2966977283358574,0.49875278770923615
minigpt4_7b,attention,raw,visual_prompt_sum,0,2,1676,0.4875685837662163,0.4677450656890869,0.39800621569156647,0.5597812533378601
minigpt4_7b,attention,raw,visual_prompt_sum,0,3,1676,0.5298586355473375,0.5097673237323761,0.4532960429787636,0.5933536440134048
minigpt4_7b,attention,raw,visual_prompt_sum,0,4,1676,0.8897358711835592,0.891295313835144,0.8787689208984375,0.9021373242139816
minigpt4_7b,attention,raw,visual_prompt_sum,0,5,1676,0.8578519665753926,0.8563001155853271,0.8387344181537628,0.8784206807613373
minigpt4_7b,attention,raw,visual_prompt_sum,0,6,1676,0.8940851592718844,0.8941563963890076,0.8782463818788528,0.9103374779224396
minigpt4_7b,attention,raw,visual_prompt_sum,0,7,1676,0.8392533131459448,0.8396185040473938,0.8095980882644653,0.8692430853843689
minigpt4_7b,attention,raw,visual_prompt_sum,0,8,1676,0.8369991417289634,0.8378775119781494,0.8100263029336929,0.8676683902740479
minigpt4_7b,attention,raw,visual_prompt_sum,0,9,1676,0.7739787802349127,0.7715986669063568,0.7452451884746552,0.8000434637069702
minigpt4_7b,attention,raw,visual_prompt_sum,0,10,1676,0.7956566946460979,0.7926756143569946,0.7639805823564529,0.8230700939893723
minigpt4_7b,attention,raw,visual_prompt_sum,0,11,1676,0.7584959707069511,0.7543251812458038,0.716373547911644,0.7966708987951279
minigpt4_7b,attention,raw,visual_prompt_sum,0,12,1676,0.6837530460270891,0.6796315908432007,0.6414848566055298,0.720573216676712
minigpt4_7b,attention,raw,visual_prompt_sum,0,13,1676,0.7380772836701966,0.7287192642688751,0.687868669629097,0.7801772058010101
minigpt4_7b,attention,raw,visual_prompt_sum,0,14,1676,0.811186587718051,0.8114721179008484,0.7695189267396927,0.8576456010341644
minigpt4_7b,attention,raw,visual_prompt_sum,0,15,1676,0.7506431627814126,0.7450698912143707,0.7036846429109573,0.793698862195015
minigpt4_7b,attention,raw,visual_prompt_sum,0,16,1676,0.7556064661796736,0.7517863810062408,0.7175548225641251,0.790869951248169
minigpt4_7b,attention,raw,visual_prompt_sum,0,17,1676,0.7555950270845668,0.7546547055244446,0.7208311855792999,0.7888059616088867
minigpt4_7b,attention,raw,visual_prompt_sum,0,18,1676,0.798393962278002,0.7938835024833679,0.763836532831192,0.8314745426177979
minigpt4_7b,attention,raw,visual_prompt_sum,0,19,1676,0.8730721617015279,0.8743224442005157,0.851399764418602,0.8986731022596359
minigpt4_7b,attention,raw,visual_prompt_sum,0,20,1676,0.8349614450285714,0.837380439043045,0.8113574087619781,0.8627425730228424
minigpt4_7b,attention,raw,visual_prompt_sum,0,21,1676,0.8169793385950079,0.8168700039386749,0.7938705384731293,0.8387372046709061
minigpt4_7b,attention,raw,visual_prompt_sum,0,22,1676,0.8899859664406014,0.8916349709033966,0.8689918965101242,0.9138780236244202
minigpt4_7b,attention,raw,visual_prompt_sum,0,23,1676,0.9275402289444051,0.93095862865448,0.9161214828491211,0.9439217001199722
minigpt4_7b,attention,raw,visual_prompt_sum,0,24,1676,0.8896311847648644,0.8940598666667938,0.863360658288002,0.917460024356842
minigpt4_7b,attention,raw,visual_prompt_sum,0,25,1676,0.9240706940326031,0.9262005686759949,0.9042086750268936,0.9473927617073059
minigpt4_7b,attention,raw,visual_prompt_sum,0,26,1676,0.8825380654921111,0.8856542408466339,0.8591198921203613,0.9064705967903137
minigpt4_7b,attention,raw,visual_prompt_sum,0,27,1676,0.9083215896582546,0.9102605879306793,0.8924911618232727,0.9262870252132416
minigpt4_7b,attention,raw,visual_prompt_sum,0,28,1676,0.9414204106197153,0.9452233612537384,0.928180068731308,0.9597184062004089
minigpt4_7b,attention,raw,visual_prompt_sum,0,29,1676,0.9095121184297279,0.9102778434753418,0.8930943459272385,0.9274033904075623
minigpt4_7b,attention,raw,visual_prompt_sum,0,30,1676,0.8692726857408988,0.8701757490634918,0.8427086174488068,0.8958715796470642
minigpt4_7b,attention,raw,visual_prompt_sum,0,31,1676,0.835494709754616,0.8358039855957031,0.8064758032560349,0.865368127822876
minigpt4_7b,attention,raw,visual_prompt_sum,0,32,1676,0.6796021264819939,0.6854803264141083,0.6303974688053131,0.7461885511875153
minigpt4_7b,attention,raw,visual_prompt_sum,1,1,9281,0.6532467082447886,0.7062561511993408,0.5122208595275879,0.8340461850166321
minigpt4_7b,attention,raw,visual_prompt_sum,1,2,9281,0.6603454721329117,0.6974219083786011,0.5646629333496094,0.7875490188598633
minigpt4_7b,attention,raw,visual_prompt_sum,1,3,9281,0.6723330385783098,0.7050182223320007,0.5922409296035767,0.7705421447753906
minigpt4_7b,attention,raw,visual_prompt_sum,1,4,9281,0.9064220632410886,0.9080709218978882,0.8912127614021301,0.9236120581626892
minigpt4_7b,attention,raw,visual_prompt_sum,1,5,9281,0.8822901363311663,0.8844349980354309,0.859640896320343,0.9094155430793762
minigpt4_7b,attention,raw,visual_prompt_sum,1,6,9281,0.9263416957128229,0.927088737487793,0.9061402678489685,0.9555335640907288
minigpt4_7b,attention,raw,visual_prompt_sum,1,7,9281,0.8917839499514572,0.8994290828704834,0.8595502972602844,0.9339394569396973
minigpt4_7b,attention,raw,visual_prompt_sum,1,8,9281,0.8784296225915759,0.8850294351577759,0.8549915552139282,0.9113306403160095
minigpt4_7b,attention,raw,visual_prompt_sum,1,9,9281,0.835678160209849,0.8445949554443359,0.8024950623512268,0.8771339058876038
minigpt4_7b,attention,raw,visual_prompt_sum,1,10,9281,0.86515094333907,0.8683652877807617,0.815251350402832,0.9282769560813904
minigpt4_7b,attention,raw,visual_prompt_sum,1,11,9281,0.8401869541418834,0.8509629964828491,0.7877272367477417,0.9064809679985046
minigpt4_7b,attention,raw,visual_prompt_sum,1,12,9281,0.7721141432042189,0.7762880325317383,0.7141194939613342,0.8451958298683167
minigpt4_7b,attention,raw,visual_prompt_sum,1,13,9281,0.8452981671258404,0.8654608130455017,0.779614269733429,0.9289179444313049
minigpt4_7b,attention,raw,visual_prompt_sum,1,14,9281,0.8688516461018178,0.8898285031318665,0.8409233093261719,0.9131182432174683
minigpt4_7b,attention,raw,visual_prompt_sum,1,15,9281,0.8412075648789724,0.8603126406669617,0.7803846597671509,0.9139730334281921
minigpt4_7b,attention,raw,visual_prompt_sum,1,16,9281,0.8340296540013958,0.8565781116485596,0.7816409468650818,0.8956049680709839
minigpt4_7b,attention,raw,visual_prompt_sum,1,17,9281,0.8274171635863365,0.8308475017547607,0.7776314616203308,0.8891918063163757
minigpt4_7b,attention,raw,visual_prompt_sum,1,18,9281,0.8726456943943948,0.8878710865974426,0.823764979839325,0.9284113645553589
minigpt4_7b,attention,raw,visual_prompt_sum,1,19,9281,0.9095787698756825,0.9252045750617981,0.8891204595565796,0.942017674446106
minigpt4_7b,attention,raw,visual_prompt_sum,1,20,9281,0.8820051308233616,0.8945578932762146,0.8572117686271667,0.9131991863250732
minigpt4_7b,attention,raw,visual_prompt_sum,1,21,9281,0.8545219356766318,0.8611155152320862,0.8275337219238281,0.8847232460975647
minigpt4_7b,attention,raw,visual_prompt_sum,1,22,9281,0.9151649410875433,0.9261142611503601,0.9008740782737732,0.9399264454841614
minigpt4_7b,attention,raw,visual_prompt_sum,1,23,9281,0.9474231359350079,0.9534726738929749,0.9356558322906494,0.9649277329444885
minigpt4_7b,attention,raw,visual_prompt_sum,1,24,9281,0.9253479253692163,0.9380504488945007,0.9072062373161316,0.9542382955551147
minigpt4_7b,attention,raw,visual_prompt_sum,1,25,9281,0.9515070564825722,0.9620065689086914,0.9369103312492371,0.972822368144989
minigpt4_7b,attention,raw,visual_prompt_sum,1,26,9281,0.9145935888614599,0.9202004075050354,0.8958786129951477,0.9392005801200867
minigpt4_7b,attention,raw,visual_prompt_sum,1,27,9281,0.9316515607857496,0.9378789663314819,0.9175025820732117,0.9493657350540161
