model,scope,label,layer,n_mentions,mean,median,q25,q75,source
internvl_2_5_8b,test,REAL,7,988,0.6310933914020477,0.6478182971477509,0.5651194006204605,0.7024085819721222,a_m
internvl_2_5_8b,test,REAL,8,988,0.6897072127232184,0.7067820429801941,0.5919786393642426,0.7854199260473251,a_m
internvl_2_5_8b,test,REAL,9,988,0.6805423855902213,0.695067822933197,0.5917928069829941,0.7727980315685272,a_m
internvl_2_5_8b,test,REAL,10,988,0.681450608559707,0.7046552300453186,0.5684297233819962,0.7918982654809952,a_m
internvl_2_5_8b,test,REAL,11,988,0.5895823519601513,0.5916192829608917,0.5490940362215042,0.6248468905687332,a_m
internvl_2_5_8b,test,REAL,12,988,0.5889258429649388,0.5703427493572235,0.49886973947286606,0.6630265116691589,a_m
internvl_2_5_8b,test,REAL,13,988,0.6017465817964511,0.5964652895927429,0.504546269774437,0.6852829903364182,a_m
internvl_2_5_8b,test,REAL,14,988,0.520875534035175,0.5169559717178345,0.46731196343898773,0.5724220126867294,a_m
internvl_2_5_8b,test,REAL,15,988,0.525964761100076,0.5087074935436249,0.4634651243686676,0.5769082754850388,a_m
internvl_2_5_8b,test,REAL,16,988,0.6221484879431455,0.6160547435283661,0.49618545174598694,0.7398128062486649,a_m
internvl_2_5_8b,test,REAL,17,988,0.5638801767094898,0.5332129597663879,0.46123214066028595,0.6476364433765411,a_m
internvl_2_5_8b,test,REAL,18,988,0.6854786773623243,0.6983827650547028,0.5632896572351456,0.8065927177667618,a_m
internvl_2_5_8b,test,REAL,19,988,0.582003654286205,0.5781460404396057,0.5257270038127899,0.6279598623514175,a_m
internvl_2_5_8b,test,REAL,20,988,0.5879996750760175,0.5779317319393158,0.5026705265045166,0.6608131378889084,a_m
internvl_2_5_8b,test,REAL,21,988,0.49922968604062734,0.46956220269203186,0.4091576412320137,0.558459997177124,a_m
internvl_2_5_8b,test,REAL,22,988,0.6244964444564904,0.621526688337326,0.5331593751907349,0.709998682141304,a_m
internvl_2_5_8b,test,REAL,23,988,0.5908650218052902,0.5830770432949066,0.523409515619278,0.6472205072641373,a_m
internvl_2_5_8b,test,REAL,24,988,0.5283320741313189,0.5103637278079987,0.46451567113399506,0.5804530382156372,a_m
internvl_2_5_8b,test,REAL,25,988,0.5471087063734348,0.5316709876060486,0.46214183419942856,0.6193223744630814,a_m
internvl_2_5_8b,test,REAL,26,988,0.6220344495375146,0.6244446933269501,0.5434765070676804,0.7074803858995438,a_m
internvl_2_5_8b,test,REAL,27,988,0.5388084100446238,0.5423542857170105,0.49076155573129654,0.5799705535173416,a_m
internvl_2_5_8b,test,REAL,28,988,0.6438116704826413,0.6379829049110413,0.5951305329799652,0.6901781111955643,a_m
internvl_2_5_8b,test,REAL,29,988,0.543585612887313,0.5519181191921234,0.4968996122479439,0.5893818736076355,a_m
internvl_2_5_8b,test,REAL,30,988,0.7349808766291692,0.7416895925998688,0.6454611420631409,0.8249071538448334,a_m
internvl_2_5_8b,test,REAL,31,988,0.6912112189268294,0.7057887017726898,0.6127638071775436,0.7667692303657532,a_m
internvl_2_5_8b,test,REAL,32,988,0.7089601073429169,0.7156567275524139,0.6521287560462952,0.7700471729040146,a_m
internvl_2_5_8b,test,HALL,1,175,0.6345041634355273,0.6375429034233093,0.6142531037330627,0.6632570326328278,a_m
internvl_2_5_8b,test,HALL,2,175,0.7862818125316074,0.7965574264526367,0.7465231120586395,0.8453749418258667,a_m
internvl_2_5_8b,test,HALL,3,175,0.894060674054282,0.895846426486969,0.8801532983779907,0.9195414781570435,a_m
internvl_2_5_8b,test,HALL,4,175,0.7760216498374939,0.7778258919715881,0.7375813126564026,0.821548730134964,a_m
internvl_2_5_8b,test,HALL,5,175,0.6919061810629709,0.6998957395553589,0.6462439000606537,0.7566134929656982,a_m
internvl_2_5_8b,test,HALL,6,175,0.8507702902385167,0.868331789970398,0.8225274384021759,0.899044543504715,a_m
internvl_2_5_8b,test,HALL,7,175,0.6928203984669277,0.703214704990387,0.6590282022953033,0.7345422506332397,a_m
internvl_2_5_8b,test,HALL,8,175,0.7862821701594761,0.805552065372467,0.7418458759784698,0.8523671627044678,a_m
internvl_2_5_8b,test,HALL,9,175,0.7759476930754525,0.7848363518714905,0.7272192537784576,0.8304719626903534,a_m
internvl_2_5_8b,test,HALL,10,175,0.7823331727300371,0.8025913238525391,0.7311251163482666,0.8508823812007904,a_m
internvl_2_5_8b,test,HALL,11,175,0.6289807776042393,0.623078465461731,0.6008267998695374,0.6509494483470917,a_m
internvl_2_5_8b,test,HALL,12,175,0.7005713328293391,0.6984130144119263,0.6139712631702423,0.7879080772399902,a_m
internvl_2_5_8b,test,HALL,13,175,0.7190480531964983,0.7242730855941772,0.6532655656337738,0.7917837500572205,a_m
internvl_2_5_8b,test,HALL,14,175,0.5848281456742968,0.5811712145805359,0.5405654311180115,0.6140210926532745,a_m
internvl_2_5_8b,test,HALL,15,175,0.6077901792526245,0.6051403880119324,0.5479400455951691,0.6596863567829132,a_m
internvl_2_5_8b,test,HALL,16,175,0.7720573013169425,0.7909454107284546,0.7125652730464935,0.8592026233673096,a_m
internvl_2_5_8b,test,HALL,17,175,0.7043634920460837,0.7019200921058655,0.6173278391361237,0.791568785905838,a_m
internvl_2_5_8b,test,HALL,18,175,0.8281193029880524,0.8492966294288635,0.7875319719314575,0.885152131319046,a_m
internvl_2_5_8b,test,HALL,19,175,0.6417498508521489,0.6372687220573425,0.6016690731048584,0.672718346118927,a_m
internvl_2_5_8b,test,HALL,20,175,0.7197693882669721,0.7248080372810364,0.6618553102016449,0.7894531488418579,a_m
internvl_2_5_8b,test,HALL,21,175,0.6421304079464504,0.6306036710739136,0.5707065165042877,0.7262665629386902,a_m
internvl_2_5_8b,test,HALL,22,175,0.7401099342959268,0.7511438727378845,0.6808170080184937,0.8111533522605896,a_m
internvl_2_5_8b,test,HALL,23,175,0.6682098432949611,0.6662483811378479,0.6158715486526489,0.7171200513839722,a_m
internvl_2_5_8b,test,HALL,24,175,0.6114931227479662,0.6232479810714722,0.5323601365089417,0.688756138086319,a_m
internvl_2_5_8b,test,HALL,25,175,0.6503323648657118,0.657171368598938,0.5748918950557709,0.719490647315979,a_m
internvl_2_5_8b,test,HALL,26,175,0.7175355722223009,0.7243055105209351,0.6734740734100342,0.7730305790901184,a_m
internvl_2_5_8b,test,HALL,27,175,0.5804949908597129,0.5807415843009949,0.5494867563247681,0.6083046197891235,a_m
internvl_2_5_8b,test,HALL,28,175,0.7064858439990452,0.7064924836158752,0.6641072332859039,0.7497815489768982,a_m
internvl_2_5_8b,test,HALL,29,175,0.5917510274478367,0.6007252931594849,0.5752105712890625,0.6171909272670746,a_m
internvl_2_5_8b,test,HALL,30,175,0.8353934097290039,0.855283796787262,0.7971534729003906,0.8921023309230804,a_m
internvl_2_5_8b,test,HALL,31,175,0.7767348953655788,0.7902395725250244,0.7371111810207367,0.8304838836193085,a_m
internvl_2_5_8b,test,HALL,32,175,0.7715092631748744,0.7811359763145447,0.7401291728019714,0.8082360923290253,a_m
internvl_2_5_8b,test,REAL,1,988,0.6000514312492691,0.6071557700634003,0.5635712742805481,0.6433099955320358,e_m
internvl_2_5_8b,test,REAL,2,988,0.6761663380241104,0.6894292533397675,0.5933250486850739,0.7570712119340897,e_m
internvl_2_5_8b,test,REAL,3,988,0.9167390983958958,0.9298094511032104,0.9014551490545273,0.9489964842796326,e_m
internvl_2_5_8b,test,REAL,4,988,0.8378292690163199,0.8554543256759644,0.791070893406868,0.8919061869382858,e_m
internvl_2_5_8b,test,REAL,5,988,0.7868759173613328,0.8009498417377472,0.7277752459049225,0.8541925847530365,e_m
internvl_2_5_8b,test,REAL,6,988,0.853626787451356,0.877742737531662,0.816444993019104,0.9186503887176514,e_m
internvl_2_5_8b,test,REAL,7,988,0.8075201243524127,0.8262306451797485,0.7679049670696259,0.8593467772006989,e_m
internvl_2_5_8b,test,REAL,8,988,0.8315751471741479,0.8557084202766418,0.7745147049427032,0.9008903801441193,e_m
internvl_2_5_8b,test,REAL,9,988,0.8225552893360617,0.8426128029823303,0.7701102644205093,0.8899603635072708,e_m
internvl_2_5_8b,test,REAL,10,988,0.8232021996608148,0.8494790494441986,0.7574498355388641,0.8987561464309692,e_m
internvl_2_5_8b,test,REAL,11,988,0.7478004153742481,0.7492669522762299,0.7114681154489517,0.7871920168399811,e_m
internvl_2_5_8b,test,REAL,12,988,0.7382732660543581,0.7418268322944641,0.6605353653430939,0.8179043382406235,e_m
internvl_2_5_8b,test,REAL,13,988,0.7554470993246627,0.7599516808986664,0.6807805895805359,0.8312997817993164,e_m
internvl_2_5_8b,test,REAL,14,988,0.6131215101251235,0.6078283786773682,0.5598978400230408,0.6604302376508713,e_m
internvl_2_5_8b,test,REAL,15,988,0.682344276261957,0.6724651753902435,0.6165148466825485,0.7464418709278107,e_m
internvl_2_5_8b,test,REAL,16,988,0.764545107841009,0.7820280492305756,0.6668454557657242,0.8681774288415909,e_m
internvl_2_5_8b,test,REAL,17,988,0.7252508177146738,0.7188542187213898,0.6235949546098709,0.8248517960309982,e_m
internvl_2_5_8b,test,REAL,18,988,0.777366047687376,0.810983419418335,0.6732462495565414,0.8941560685634613,e_m
internvl_2_5_8b,test,REAL,19,988,0.6440752000219909,0.6382776200771332,0.5671316385269165,0.7104215025901794,e_m
internvl_2_5_8b,test,REAL,20,988,0.7309454335314542,0.7390892207622528,0.655587762594223,0.8162112683057785,e_m
internvl_2_5_8b,test,REAL,21,988,0.6060343281279209,0.5950142741203308,0.4864893779158592,0.7158301770687103,e_m
internvl_2_5_8b,test,REAL,22,988,0.7549491743085838,0.7623038291931152,0.6846733242273331,0.828508198261261,e_m
internvl_2_5_8b,test,REAL,23,988,0.681775628675816,0.6892256736755371,0.5997832417488098,0.762766569852829,e_m
internvl_2_5_8b,test,REAL,24,988,0.559689525922059,0.5540125966072083,0.481822669506073,0.634369358420372,e_m
internvl_2_5_8b,test,REAL,25,988,0.5890585251665308,0.5726768672466278,0.48137281835079193,0.6987102776765823,e_m
internvl_2_5_8b,test,REAL,26,988,0.6998459915159202,0.7156195640563965,0.6212940067052841,0.7879721820354462,e_m
internvl_2_5_8b,test,REAL,27,988,0.6028050354376495,0.6010691821575165,0.5550796091556549,0.6445255428552628,e_m
internvl_2_5_8b,test,REAL,28,988,0.7292206425536499,0.731651782989502,0.6767363250255585,0.7843731343746185,e_m
internvl_2_5_8b,test,REAL,29,988,0.5432114250324516,0.5501916408538818,0.484159916639328,0.5992678999900818,e_m
internvl_2_5_8b,test,REAL,30,988,0.8186422627766122,0.8458139598369598,0.7502451539039612,0.9017403274774551,e_m
internvl_2_5_8b,test,REAL,31,988,0.7366910867604167,0.7539009749889374,0.6648084223270416,0.8085121661424637,e_m
internvl_2_5_8b,test,REAL,32,988,0.7779626763060026,0.7812035977840424,0.7344575673341751,0.8275554329156876,e_m
internvl_2_5_8b,test,HALL,1,175,0.570384213243212,0.5779241919517517,0.5404653549194336,0.6182974278926849,e_m
internvl_2_5_8b,test,HALL,2,175,0.7567342925071716,0.7590075731277466,0.7045471668243408,0.8160854876041412,e_m
internvl_2_5_8b,test,HALL,3,175,0.9417596650123596,0.9423159956932068,0.9332621395587921,0.9580088555812836,e_m
internvl_2_5_8b,test,HALL,4,175,0.8809008489336286,0.8908507227897644,0.8585796356201172,0.909721314907074,e_m
internvl_2_5_8b,test,HALL,5,175,0.8436605848584856,0.8534855246543884,0.8242229223251343,0.8842715322971344,e_m
internvl_2_5_8b,test,HALL,6,175,0.9150326698166984,0.9271082282066345,0.898653119802475,0.9448948502540588,e_m
internvl_2_5_8b,test,HALL,7,175,0.8507193693092892,0.8617372512817383,0.8345662653446198,0.8764138221740723,e_m
internvl_2_5_8b,test,HALL,8,175,0.8967233773640224,0.9107588529586792,0.8779467642307281,0.9316751658916473,e_m
internvl_2_5_8b,test,HALL,9,175,0.8865359485149383,0.8968377113342285,0.8632226288318634,0.9221668243408203,e_m
internvl_2_5_8b,test,HALL,10,175,0.8900890002931867,0.9028279781341553,0.8611268401145935,0.9296334087848663,e_m
internvl_2_5_8b,test,HALL,11,175,0.7845774575642177,0.7832014560699463,0.7555918395519257,0.8149183988571167,e_m
internvl_2_5_8b,test,HALL,12,175,0.835788848059518,0.843930721282959,0.778793215751648,0.9005620777606964,e_m
internvl_2_5_8b,test,HALL,13,175,0.8433011065210615,0.8557611107826233,0.8009586334228516,0.8964478969573975,e_m
internvl_2_5_8b,test,HALL,14,175,0.6754899317877633,0.6705286502838135,0.6274586915969849,0.7177789509296417,e_m
internvl_2_5_8b,test,HALL,15,175,0.7566451409884861,0.7649403810501099,0.7097131013870239,0.8107772469520569,e_m
internvl_2_5_8b,test,HALL,16,175,0.877707086290632,0.8948572278022766,0.8458056747913361,0.9341547191143036,e_m
internvl_2_5_8b,test,HALL,17,175,0.8481827592849731,0.8638939261436462,0.8003627955913544,0.9103300273418427,e_m
internvl_2_5_8b,test,HALL,18,175,0.9004989034788949,0.9192047715187073,0.8762054443359375,0.9427362382411957,e_m
internvl_2_5_8b,test,HALL,19,175,0.741584780727114,0.7400248050689697,0.6867267787456512,0.7917337417602539,e_m
internvl_2_5_8b,test,HALL,20,175,0.8441584280558995,0.8591943383216858,0.8062299191951752,0.9013064205646515,e_m
internvl_2_5_8b,test,HALL,21,175,0.7704732576438359,0.7663491368293762,0.7219686210155487,0.8477145433425903,e_m
internvl_2_5_8b,test,HALL,22,175,0.8429421077455793,0.8547276854515076,0.7994577288627625,0.8993267118930817,e_m
internvl_2_5_8b,test,HALL,23,175,0.7739380553790501,0.7799371480941772,0.7216463387012482,0.8260214626789093,e_m
internvl_2_5_8b,test,HALL,24,175,0.6593620249203274,0.6670503616333008,0.593563973903656,0.739526242017746,e_m
internvl_2_5_8b,test,HALL,25,175,0.7161711076327733,0.7358676791191101,0.6357719302177429,0.7999153733253479,e_m
internvl_2_5_8b,test,HALL,26,175,0.7943968452726091,0.8058067560195923,0.755287766456604,0.8370771408081055,e_m
internvl_2_5_8b,test,HALL,27,175,0.6375431598935808,0.6243985891342163,0.5970296859741211,0.6725611686706543,e_m
internvl_2_5_8b,test,HALL,28,175,0.799500447341374,0.808339536190033,0.7623094916343689,0.8426446616649628,e_m
internvl_2_5_8b,test,HALL,29,175,0.6043007128579276,0.6072761416435242,0.5723472535610199,0.63423290848732,e_m
internvl_2_5_8b,test,HALL,30,175,0.9050243779591152,0.921008825302124,0.8887631297111511,0.9420736134052277,e_m
internvl_2_5_8b,test,HALL,31,175,0.8115145908083234,0.8250777125358582,0.7825538218021393,0.8532738387584686,e_m
internvl_2_5_8b,test,HALL,32,175,0.8222707618985857,0.831542432308197,0.793146401643753,0.8690198361873627,e_m
