model,run,group,seed,threshold_rule,threshold,train_images,epochs,config,auc,real_aupr,real_precision,real_recall,real_f1,hallucination_aupr,hallucination_precision,hallucination_recall,hallucination_f1
llava_1_5_7b,refit3200,tuned_arch3,45,fixed_0.5,0.5,3200,58,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8967796656274073,0.9668446556616548,0.8815892997639654,0.919573245794009,0.9001807591885921,0.7015636819426425,0.6754966887417219,0.5754583921015515,0.6214775323686215
llava_1_5_7b,refit3200,tuned_arch3,45,train_f1,0.5158220529556274,3200,58,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8967796656274073,0.9668446556616548,0.8842188739095955,0.9150594993844892,0.8993748739665255,0.7015636819426425,0.6682692307692307,0.5881523272214386,0.6256564141035259
llava_1_5_7b,refit3200,tuned_arch3,ensemble,fixed_0.5,0.5,3200,58,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.9027869012803899,0.9694623279617134,0.8895510528406834,0.9187525646286417,0.9039160274525636,0.7153491287430245,0.685214626391097,0.607898448519041,0.6442451420029895
llava_1_5_7b,refit3200,tuned_arch3,ensemble,train_f1,0.4712190330028534,3200,58,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.9027869012803899,0.9694623279617134,0.8803883495145631,0.9302421009437833,0.9046288906624103,0.7153491287430245,0.702276707530648,0.5655853314527504,0.6265625
llava_1_5_7b,previous,fixed_arch0,43,fixed_0.5,0.5,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.0, ""hidden_sizes"": [], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8764272936099728,0.9574843101019925,0.8723648907627444,0.933935166187936,0.9021006738010305,0.6679412185583691,0.7001862197392924,0.5303244005641748,0.6035313001605136
llava_1_5_7b,previous,fixed_arch0,43,train_f1,0.43726229667663574,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.0, ""hidden_sizes"": [], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8764272936099728,0.9574843101019925,0.8535688005886681,0.9519901518260155,0.9000969932104753,0.6679412185583691,0.7266355140186916,0.4386459802538787,0.5470536499560247
llava_1_5_7b,previous,fixed_arch0,44,fixed_0.5,0.5,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.0, ""hidden_sizes"": [], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8762889700567127,0.9577808867739306,0.86923370186809,0.9355765285186705,0.9011857707509882,0.6651455592036675,0.6998087954110899,0.5162200282087447,0.5941558441558441
llava_1_5_7b,previous,fixed_arch0,44,train_f1,0.476133793592453,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.0, ""hidden_sizes"": [], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8762889700567127,0.9577808867739306,0.8624437781109445,0.9441936807550266,0.9014691478942214,0.6651455592036675,0.7154811715481172,0.4823695345557123,0.5762426284751474
llava_1_5_7b,previous,fixed_arch0,45,fixed_0.5,0.5,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.0, ""hidden_sizes"": [], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8768483412459422,0.9578428395145795,0.8674242424242424,0.9396799343455068,0.9021075438250935,0.6669762223749327,0.7094861660079052,0.5063469675599436,0.5909465020576131
llava_1_5_7b,previous,fixed_arch0,45,train_f1,0.5050430297851562,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.0, ""hidden_sizes"": [], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8768483412459422,0.9578428395145795,0.8685909608811242,0.9384489125974559,0.9021696252465483,0.6669762223749327,0.7076023391812866,0.5119887165021156,0.5941080196399345
llava_1_5_7b,previous,fixed_arch0,ensemble,fixed_0.5,0.5,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.0, ""hidden_sizes"": [], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8767490839681844,0.9577814618721818,0.8701447067783702,0.9376282314320886,0.9026269010468102,0.6669836377056452,0.7076923076923077,0.5190409026798307,0.5988608624898292
llava_1_5_7b,previous,fixed_arch0,ensemble,train_f1,0.47426077723503113,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.0, ""hidden_sizes"": [], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8767490839681844,0.9577814618721818,0.8618494945713217,0.9446040213377103,0.9013312451057165,0.6669836377056452,0.7157894736842105,0.4795486600846262,0.5743243243243243
llava_1_5_7b,previous,fixed_arch1,43,fixed_0.5,0.5,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.894430769640353,0.9664612753946518,0.8875295974743489,0.9228559704554781,0.9048481190907263,0.6980105534117558,0.6928104575163399,0.5980253878702397,0.6419379258137774
llava_1_5_7b,previous,fixed_arch1,43,train_f1,0.5460648536682129,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.894430769640353,0.9664612753946518,0.8992279561154003,0.9080837094788674,0.9036341363821968,0.6980105534117558,0.672992700729927,0.6502115655853314,0.6614060258249641
llava_1_5_7b,previous,fixed_arch1,44,fixed_0.5,0.5,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8938265445792504,0.9668380788876263,0.877645248172374,0.9359868691013541,0.9058776806989675,0.694394650513485,0.7148080438756855,0.5514809590973202,0.6226114649681529
llava_1_5_7b,previous,fixed_arch1,44,train_f1,0.5394158363342285,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8938265445792504,0.9668380788876263,0.8829076620825147,0.9220352892901108,0.9020473705339221,0.694394650513485,0.6838602329450915,0.5796897038081805,0.6274809160305344
llava_1_5_7b,previous,fixed_arch1,45,fixed_0.5,0.5,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8944099342934184,0.9667995269802356,0.8875100080064051,0.9097250718096019,0.8984802431610942,0.6975774842962454,0.6604938271604939,0.6036671368124118,0.6308032424465734
llava_1_5_7b,previous,fixed_arch1,45,train_f1,0.4910813271999359,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8944099342934184,0.9667995269802356,0.884156050955414,0.9113664341403365,0.8975550616286119,0.6975774842962454,0.6593059936908517,0.5895627644569816,0.6224869694713329
llava_1_5_7b,previous,fixed_arch1,ensemble,fixed_0.5,0.5,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8971335771454765,0.9676847849635133,0.8851298190401259,0.9232663110381617,0.9037959429604339,0.7039280641902868,0.6903973509933775,0.5881523272214386,0.6351865955826352
llava_1_5_7b,previous,fixed_arch1,ensemble,train_f1,0.48822805285453796,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8971335771454765,0.9676847849635133,0.8821233411397346,0.9273697168649979,0.9041808361672334,0.7039280641902868,0.696917808219178,0.5740479548660085,0.6295436968290796
llava_1_5_7b,previous,fixed_arch2,43,fixed_0.5,0.5,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8927569967699425,0.9658740981181781,0.8796116504854369,0.9294214197784161,0.903830806065443,0.6980017989009252,0.6987740805604203,0.5627644569816643,0.6234375
llava_1_5_7b,previous,fixed_arch2,43,train_f1,0.5118781924247742,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8927569967699425,0.9658740981181781,0.8809988294966836,0.9265490356996307,0.9032,0.6980017989009252,0.692967409948542,0.5698166431593794,0.6253869969040248
llava_1_5_7b,previous,fixed_arch2,44,fixed_0.5,0.5,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8933146316802607,0.9666414387404816,0.8967193195625759,0.908494050061551,0.9025682837342031,0.691229400126086,0.670605612998523,0.6403385049365303,0.6551226551226551
llava_1_5_7b,previous,fixed_arch2,44,train_f1,0.48615503311157227,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8933146316802607,0.9666414387404816,0.892498997192138,0.913007796471071,0.9026369168356998,0.691229400126086,0.6753445635528331,0.6220028208744711,0.6475770925110133
llava_1_5_7b,previous,fixed_arch2,45,fixed_0.5,0.5,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8907330743191038,0.9653335053682272,0.8908507223113965,0.9109560935576528,0.9007912355447353,0.6883027593987602,0.6681957186544343,0.616361071932299,0.6412325752017608
llava_1_5_7b,previous,fixed_arch2,45,train_f1,0.4988725483417511,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8907330743191038,0.9653335053682272,0.8904933814681107,0.9109560935576528,0.9006085192697769,0.6883027593987602,0.667687595712098,0.614950634696756,0.6402349486049926
llava_1_5_7b,previous,fixed_arch2,ensemble,fixed_0.5,0.5,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8949285029282343,0.9668588127364864,0.8906930693069307,0.9228559704554781,0.9064893188230552,0.6995313034219748,0.6972624798711755,0.610719322990127,0.6511278195488722
llava_1_5_7b,previous,fixed_arch2,ensemble,train_f1,0.501122236251831,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8949285029282343,0.9668588127364864,0.8906064209274673,0.9220352892901108,0.9060483870967742,0.6995313034219748,0.695024077046549,0.610719322990127,0.6501501501501501
llava_1_5_7b,previous,fixed_arch3,43,fixed_0.5,0.5,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.896416493955145,0.9676149182126648,0.897917517354022,0.9023389413212967,0.9001227998362669,0.6950341574775128,0.6585365853658537,0.6473906911142454,0.6529160739687055
llava_1_5_7b,previous,fixed_arch3,43,train_f1,0.4790375232696533,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.896416493955145,0.9676149182126648,0.8944174757281553,0.9072630283135003,0.900794459156651,0.6950341574775128,0.6646884272997032,0.6318758815232722,0.6478669558929863
llava_1_5_7b,previous,fixed_arch3,44,fixed_0.5,0.5,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.895915288109441,0.9666727851884118,0.8871794871794871,0.9228559704554781,0.9046661303298471,0.7068672996111031,0.6923076923076923,0.5966149506346967,0.6409090909090909
llava_1_5_7b,previous,fixed_arch3,44,train_f1,0.5246203541755676,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.895915288109441,0.9666727851884118,0.8930716860232278,0.9150594993844892,0.9039319010944467,0.7068672996111031,0.6810477657935285,0.6234132581100141,0.6509572901325479
llava_1_5_7b,previous,fixed_arch3,45,fixed_0.5,0.5,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.896951846619436,0.9676311832524399,0.8787759905845429,0.9191629052113254,0.8985158443642198,0.7021295025984885,0.6700167504187605,0.5641748942172073,0.6125574272588055
llava_1_5_7b,previous,fixed_arch3,45,train_f1,0.4885946214199066,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.896951846619436,0.9676311832524399,0.8760717069368668,0.9224456298727944,0.8986608035178892,0.7021295025984885,0.6741379310344827,0.5514809590973202,0.6066718386346005
llava_1_5_7b,previous,fixed_arch3,ensemble,fixed_0.5,0.5,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.9018082187341022,0.9691796155665227,0.8918595371109338,0.9171112022979072,0.9043091240137568,0.719920513078957,0.684375,0.6177715091678421,0.6493699036323203
llava_1_5_7b,previous,fixed_arch3,ensemble,train_f1,0.4827233552932739,2560,,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.9018082187341022,0.9691796155665227,0.8874015748031496,0.9249076733688962,0.9057665260196905,0.719920513078957,0.698019801980198,0.5966149506346967,0.6433460076045627
