model,feature,feature_dim,group,seed,threshold_rule,threshold,optimization_images,config,auc,accuracy,real_aupr,real_precision,real_recall,real_f1,hallucination_aupr,hallucination_precision,hallucination_recall,hallucination_f1
qwen3_vl_8b,AE+log1p(raw_S),72,old_three_hidden_direct_reference,45,train_f1,0.4179501533508301,3200,null,0.88322775138229,0.865213082259663,0.9724206415748361,0.9074002324680357,0.9326961369972122,0.9198743126472899,0.6250871850149625,0.6210762331838565,0.5368217054263565,0.5758835758835759
qwen3_vl_8b,AE+log1p(raw_S),72,old_three_hidden_direct_reference,ensemble,fixed_0.5,0.5,3200,null,0.8965096212324686,0.8675256029071688,0.9761182039079594,0.919984076433121,0.9203504579848666,0.9201672307386024,0.6493415488427583,0.6116504854368932,0.6104651162790697,0.6110572259941804
qwen3_vl_8b,AE+log1p(raw_S),72,old_three_hidden_direct_reference,ensemble,train_f1,0.47864624857902527,3200,null,0.8965096212324686,0.8711595639246779,0.9761182039079594,0.9166994106090374,0.9291119076065313,0.9228639240506329,0.6493415488427583,0.6307053941908713,0.5891472868217055,0.6092184368737475
qwen3_vl_8b,AE+log1p(raw_S),72,tuned_arch2,43,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8906563060518216,0.8777667657746944,0.9740316094534247,0.9053388867853086,0.9522102747909199,0.9281832298136646,0.6505316490724331,0.689119170984456,0.5155038759689923,0.5898004434589801
qwen3_vl_8b,AE+log1p(raw_S),72,tuned_arch2,43,train_f1,0.553290069103241,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8906563060518216,0.8741328047571854,0.9740316094534247,0.9105628373168851,0.9406610911987257,0.9253672869735553,0.6505316490724331,0.6558891454965358,0.5503875968992248,0.5985247629083246
qwen3_vl_8b,AE+log1p(raw_S),72,tuned_arch2,44,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8875208771328633,0.8678559629996696,0.9732205211928444,0.9014834537847091,0.9438470728793309,0.9221789883268483,0.6495511542643226,0.6457286432160804,0.49806201550387597,0.562363238512035
qwen3_vl_8b,AE+log1p(raw_S),72,tuned_arch2,44,train_f1,0.5515509843826294,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8875208771328633,0.8688470432771721,0.9732205211928444,0.9100077579519007,0.9342891278375149,0.921988602868933,0.6495511542643226,0.6325167037861915,0.5503875968992248,0.5886010362694301
qwen3_vl_8b,AE+log1p(raw_S),72,tuned_arch2,45,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8891428103939567,0.8714899240171787,0.9734027734307695,0.9025037936267072,0.9474313022700119,0.9244219933942103,0.6528042751825404,0.6624040920716112,0.501937984496124,0.5711135611907387
qwen3_vl_8b,AE+log1p(raw_S),72,tuned_arch2,45,train_f1,0.584247350692749,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8891428103939567,0.8724810042946812,0.9734027734307695,0.9168301294625343,0.9307048984468339,0.9237154150197628,0.6528042751825404,0.6359832635983264,0.5891472868217055,0.6116700201207244
qwen3_vl_8b,AE+log1p(raw_S),72,tuned_arch2,ensemble,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8922724508287566,0.8731417244796829,0.9743875718897445,0.9026883756152972,0.9494225408203902,0.9254658385093167,0.6579818745719824,0.6709844559585493,0.501937984496124,0.5742793791574279
qwen3_vl_8b,AE+log1p(raw_S),72,tuned_arch2,ensemble,train_f1,0.526828944683075,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8922724508287566,0.872811364387182,0.9743875718897445,0.9069678407350689,0.9434488251692553,0.924848721452274,0.6579818745719824,0.6578313253012048,0.5290697674418605,0.5864661654135338
qwen3_vl_8b,AE+log1p(raw_S),72,tuned_arch3,43,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8891628771390379,0.8721506442021804,0.9733941878967554,0.9028831562974203,0.9478295499800876,0.9248105692636487,0.6447708487556943,0.6649616368286445,0.5038759689922481,0.5733186328555678
qwen3_vl_8b,AE+log1p(raw_S),72,tuned_arch3,43,train_f1,0.5438973307609558,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8891628771390379,0.8695077634621737,0.9733941878967554,0.9088098918083463,0.9366786140979689,0.922533830162777,0.6447708487556943,0.6378132118451025,0.5426356589147286,0.5863874345549738
qwen3_vl_8b,AE+log1p(raw_S),72,tuned_arch3,44,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8852251643157703,0.8701684836471755,0.972361974717656,0.8922222222222222,0.959378733572282,0.9245826137017847,0.6333786264492646,0.6880733944954128,0.436046511627907,0.5338078291814946
qwen3_vl_8b,AE+log1p(raw_S),72,tuned_arch3,44,train_f1,0.5602336525917053,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8852251643157703,0.8655434423521638,0.972361974717656,0.9009146341463414,0.9414575866188769,0.9207400194741967,0.6333786264492646,0.6352357320099256,0.49612403100775193,0.5571273122959739
qwen3_vl_8b,AE+log1p(raw_S),72,tuned_arch3,45,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8876416635022953,0.8658738024446647,0.9735820157612745,0.9148600709499409,0.9243329350856233,0.9195721077654516,0.6397032581590897,0.6122448979591837,0.5813953488372093,0.5964214711729622
qwen3_vl_8b,AE+log1p(raw_S),72,tuned_arch3,45,train_f1,0.5063555240631104,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8876416635022953,0.8655434423521638,0.9735820157612745,0.9158102766798419,0.9227399442453206,0.9192620511803213,0.6397032581590897,0.6096579476861167,0.5872093023255814,0.5982230997038499
qwen3_vl_8b,AE+log1p(raw_S),72,tuned_arch3,ensemble,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8939827549479962,0.8741328047571854,0.9748494314503602,0.9049429657794676,0.9478295499800876,0.925889904687804,0.6574823691861192,0.6700251889168766,0.5155038759689923,0.5826944140197152
qwen3_vl_8b,AE+log1p(raw_S),72,tuned_arch3,ensemble,train_f1,0.5671350955963135,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8939827549479962,0.8731417244796829,0.9748494314503602,0.917550058892815,0.9307048984468339,0.9240806642941874,0.6574823691861192,0.6375,0.5930232558139535,0.6144578313253012
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch0,43,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.0, ""hidden_sizes"": [], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8257873332407635,0.8622427551448971,0.9565205914065003,0.8804347826086957,0.9681274900398407,0.9222011385199241,0.4824808329202263,0.630057803468208,0.29222520107238603,0.3992673992673993
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch0,43,train_f1,0.4090820550918579,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.0, ""hidden_sizes"": [], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8257873332407635,0.8576228475430492,0.9565205914065003,0.8661693725318121,0.9830677290836654,0.9209237228831351,0.4824808329202263,0.6666666666666666,0.18230563002680966,0.2863157894736842
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch0,44,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.0, ""hidden_sizes"": [], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8252773089945846,0.8614027719445612,0.9564857554332906,0.8786101083032491,0.9696215139442231,0.921875,0.4811792669789239,0.6303030303030303,0.27882037533512066,0.38661710037174724
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch0,44,train_f1,0.4130822420120239,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.0, ""hidden_sizes"": [], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8252773089945846,0.8563628727425452,0.9564857554332906,0.8663148636763413,0.9810756972111554,0.9201307800093415,0.4811792669789239,0.6448598130841121,0.18498659517426275,0.2875
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch0,45,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.0, ""hidden_sizes"": [], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.825798681947812,0.8605627887442251,0.9565895638946648,0.883348581884721,0.9616533864541833,0.9208392942298522,0.4829433390042401,0.6051282051282051,0.3163538873994638,0.4154929577464789
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch0,45,train_f1,0.34373465180397034,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.0, ""hidden_sizes"": [], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.825798681947812,0.8542629147417051,0.9565895638946648,0.8603036876355749,0.9875498007968128,0.91954555993508,0.4829433390042401,0.6710526315789473,0.13672922252010725,0.22717149220489977
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch0,ensemble,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.0, ""hidden_sizes"": [], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8257633006846608,0.862662746745065,0.9565547278126381,0.8815251929187472,0.9671314741035857,0.9223462360484446,0.4826696516661586,0.6292134831460674,0.3002680965147453,0.40653357531760437
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch0,ensemble,train_f1,0.36637818813323975,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.0, ""hidden_sizes"": [], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8257633006846608,0.8542629147417051,0.9565547278126381,0.8609300304215558,0.9865537848605578,0.9194708749129729,0.4826696516661586,0.6625,0.14209115281501342,0.23399558498896247
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch1,43,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8513566377919957,0.8559428811423772,0.9667832259423085,0.9051094890510949,0.9262948207171314,0.9155796209697268,0.5045508997800537,0.5460122699386503,0.4772117962466488,0.5092989985693849
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch1,43,train_f1,0.47130393981933594,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8513566377919957,0.8559428811423772,0.9667832259423085,0.9004329004329005,0.9322709163346613,0.916075360900416,0.5045508997800537,0.5496688741721855,0.4450402144772118,0.4918518518518519
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch1,44,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8460320914732491,0.8542629147417051,0.9654485570596254,0.8956646021915198,0.9362549800796812,0.9155101046992938,0.49478992345624356,0.5460992907801419,0.4128686327077748,0.47022900763358777
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch1,44,train_f1,0.5332894325256348,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8460320914732491,0.8517429651406971,0.9654485570596254,0.8995654273297924,0.9277888446215139,0.9134591811718559,0.49478992345624356,0.532258064516129,0.44235924932975873,0.48316251830161056
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch1,45,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8517638561037353,0.8567828643427131,0.9667233664383539,0.8982322025800287,0.9362549800796812,0.9168495488905145,0.4995658813211727,0.5555555555555556,0.4289544235924933,0.48411497730711045
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch1,45,train_f1,0.5743463039398193,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8517638561037353,0.8559428811423772,0.9667233664383539,0.9058995611896635,0.9252988047808764,0.9154964276915496,0.4995658813211727,0.5454545454545454,0.48257372654155495,0.5120910384068279
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch1,ensemble,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8533767076466254,0.8580428391432171,0.9670663679986116,0.8991395793499044,0.9367529880478087,0.9175609756097561,0.5107586821534111,0.5605536332179931,0.4343163538873995,0.48942598187311176
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch1,ensemble,train_f1,0.5264912843704224,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8533767076466254,0.8576228475430492,0.9670663679986116,0.9025566811384467,0.9317729083665338,0.9169321244792943,0.5107586821534111,0.5551948051948052,0.4584450402144772,0.5022026431718062
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch2,43,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8472283787103596,0.8521629567408652,0.9649936264369527,0.9046920821114369,0.921812749003984,0.9131721756290084,0.49386559324847146,0.5313432835820896,0.4772117962466488,0.5028248587570622
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch2,43,train_f1,0.49856895208358765,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8472283787103596,0.8521629567408652,0.9649936264369527,0.9046920821114369,0.921812749003984,0.9131721756290084,0.49386559324847146,0.5313432835820896,0.4772117962466488,0.5028248587570622
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch2,44,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8473044818046849,0.8563628727425452,0.9650352423825742,0.8947867298578199,0.9402390438247012,0.9169499757163672,0.49460516660846227,0.5571955719557196,0.40482573726541554,0.468944099378882
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch2,44,train_f1,0.5486260652542114,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8473044818046849,0.8551028979420412,0.9650352423825742,0.8988009592326139,0.9332669322709163,0.915709748350843,0.49460516660846227,0.5472972972972973,0.4343163538873995,0.484304932735426
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch2,45,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8490194717110112,0.8576228475430492,0.9650534043324954,0.9002398081534773,0.9347609561752988,0.9171756657708282,0.5045521996013465,0.5574324324324325,0.44235924932975873,0.49327354260089684
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch2,45,train_f1,0.503189742565155,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8490194717110112,0.8576228475430492,0.9650534043324954,0.9002398081534773,0.9347609561752988,0.9171756657708282,0.5045521996013465,0.5574324324324325,0.44235924932975873,0.49327354260089684
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch2,ensemble,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8518452997660833,0.8555228895422091,0.9659325119091988,0.8980861244019138,0.9347609561752988,0.9160566129819424,0.506496603845176,0.5498281786941581,0.4289544235924933,0.4819277108433735
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch2,ensemble,train_f1,0.549361526966095,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8518452997660833,0.8546829063418732,0.9659325119091988,0.90576171875,0.923804780876494,0.9146942800788954,0.506496603845176,0.5405405405405406,0.48257372654155495,0.509915014164306
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch3,43,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8401888424852867,0.8525829483410332,0.9647679565535692,0.8932130991931656,0.9372509960159362,0.9147023086269744,0.4806628750870819,0.5401459854014599,0.3967828418230563,0.4574961360123648
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch3,43,train_f1,0.5427020192146301,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8401888424852867,0.8509029819403612,0.9647679565535692,0.8964028776978418,0.9307768924302788,0.9132665526508673,0.4806628750870819,0.5304054054054054,0.42091152815013405,0.4693572496263079
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch3,44,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.853180441771787,0.8576228475430492,0.9683771127189743,0.887598699489085,0.9516932270916335,0.9185291997116077,0.4952430178368178,0.5745614035087719,0.3512064343163539,0.43594009983361065
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch3,44,train_f1,0.6256037950515747,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.853180441771787,0.8521629567408652,0.9683771127189743,0.9011627906976745,0.9262948207171314,0.9135559921414538,0.4952430178368178,0.5331230283911672,0.45308310991957107,0.48985507246376814
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch3,45,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8498666193136303,0.8534229315413692,0.9671092029760738,0.8842056507642427,0.9506972111553785,0.9162467002639789,0.4947766339034454,0.5540540540540541,0.3297587131367292,0.4134453781512605
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch3,45,train_f1,0.554323673248291,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8498666193136303,0.8567828643427131,0.9671092029760738,0.8959619952494062,0.9392430278884463,0.9170921468514467,0.4947766339034454,0.5579710144927537,0.4128686327077748,0.4745762711864407
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch3,ensemble,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8561077406192922,0.8593028139437211,0.9690662815185798,0.8910705937353903,0.9492031872509961,0.9192187123221606,0.5062095233357534,0.5785123966942148,0.3753351206434316,0.45528455284552843
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch3,ensemble,train_f1,0.5656939148902893,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8561077406192922,0.8559428811423772,0.9690662815185798,0.8973747016706444,0.9362549800796812,0.9164026322203266,0.5062095233357534,0.5524475524475524,0.42359249329758714,0.4795144157814871
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch4,43,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.849304524529229,0.8555228895422091,0.9657194219735701,0.9031007751937985,0.9282868525896414,0.9155206286836935,0.49491019971830785,0.5457413249211357,0.46380697050938335,0.5014492753623189
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch4,43,train_f1,0.5224440693855286,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.849304524529229,0.8551028979420412,0.9657194219735701,0.9073983341499265,0.9223107569721115,0.9147937762410472,0.49491019971830785,0.5411764705882353,0.4932975871313673,0.5161290322580645
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch4,44,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8462190113540478,0.8534229315413692,0.9652912656800996,0.8929417337754618,0.9387450199203188,0.915270696771061,0.50939598596154,0.5444444444444444,0.3941018766756032,0.4572317262830482
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch4,44,train_f1,0.5786678791046143,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8462190113540478,0.8458630827383452,0.9652912656800996,0.8988818667963053,0.920816733067729,0.9097170971709717,0.50939598596154,0.5092592592592593,0.44235924932975873,0.4734576757532281
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch4,45,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8494046601796568,0.8597228055438891,0.9662278508748028,0.8914873713751169,0.9492031872509961,0.9194404245055475,0.5042049427006166,0.5802469135802469,0.3780160857908847,0.4577922077922078
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch4,45,train_f1,0.5759938359260559,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8494046601796568,0.8530029399412011,0.9662278508748028,0.900096525096525,0.9287848605577689,0.9142156862745098,0.5042049427006166,0.5372168284789643,0.4450402144772118,0.4868035190615836
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch4,ensemble,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8550002403255611,0.863922721545569,0.9677342994791663,0.8994307400379506,0.9442231075697212,0.9212827988338192,0.5180449382246859,0.5897435897435898,0.4316353887399464,0.4984520123839009
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch4,ensemble,train_f1,0.5668858885765076,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8550002403255611,0.8588828223435532,0.9677342994791663,0.9062196307094267,0.9287848605577689,0.9173635022134776,0.5180449382246859,0.5572755417956656,0.48257372654155495,0.5172413793103449
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch5,43,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.843373823739893,0.8525829483410332,0.9658985103530067,0.8966012446146482,0.9327689243027888,0.9143275567488406,0.4901438621161951,0.5376712328767124,0.42091152815013405,0.47218045112781953
internvl_2_5_8b,AE+log1p(raw_S),64,fixed_arch5,43,train_f1,0.515714168548584,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.843373823739893,0.8509029819403612,0.9658985103530067,0.8986975397973951,0.9277888446215139,0.9130115167851017,0.4901438621161951,0.5292207792207793,0.43699731903485256,0.4787077826725404
